"","horizon","mse","rmse","mae","coverage"
"1",1,0.0289614226111614,0.170180558851948,0.0479199480914368,0.970588235294118
"2",2,0.00056783692897634,0.0238293291759617,0.0192427331581441,1
"3",3,0.0292628340499672,0.171063830338173,0.0476585643754416,0.970588235294118
"4",4,0.000538161893542139,0.0231983166100935,0.0186591172962214,1
"5",5,0.0292574112630432,0.171047979418183,0.0471079115086011,0.970588235294118
"6",6,0.00051013008873724,0.0225860596106811,0.0180944248632613,1
"7",7,0.0292703647003585,0.171085840151541,0.0465926347303986,0.970588235294118
