"","horizon","mse","rmse","mae","coverage"
"1",1,95.0407407535863,9.74888407734887,7.94346766088078,0.307692307692308
"2",2,51.3658772049081,7.16699917712484,5.60695825390904,0.538461538461538
"3",3,111.0471478007,10.5378910509029,8.65264490386219,0.256410256410256
"4",4,63.0069836664703,7.93769385063888,6.23300905868435,0.538461538461538
"5",5,329.605275795878,18.1550344476643,11.7454745638581,0.230769230769231
"6",6,139.366292293196,11.8053501554675,7.9848113819157,0.435897435897436
"7",7,353.27292568311,18.7955560088844,12.4444278283198,0.230769230769231
