"","horizon","mse","rmse","mae","mape","coverage"
"1",1,63.7747531194247,7.98590966136136,6.37672559255159,0.0907501224881909,0.722222222222222
"2",2,115.602907096578,10.7518792355838,8.58500414598748,0.123803347431775,0.527777777777778
"3",3,167.197104687544,12.9304719437283,9.54745110694738,0.127986880448466,0.555555555555556
"4",4,216.263992156506,14.7059169097512,11.8566903322835,0.165081578831982,0.361111111111111
"5",5,278.300281460944,16.6823344128136,12.8019077031564,0.166755015133843,0.472222222222222
"6",6,367.76988859559,19.1773274622819,15.3731197458231,0.202244268197336,0.277777777777778
"7",7,467.05461606293,21.6114464130222,16.6774668208273,0.208764265092323,0.305555555555556
