"","horizon","mse","rmse","mae","coverage"
"1",1,0.0326823814946024,0.180782691357891,0.0742016862237652,0.967741935483871
"2",2,0.00195488546981181,0.0442140867802537,0.0431721890727026,1
"3",3,0.0619174276842608,0.248832127516245,0.102834876970865,0.935483870967742
"4",4,0.00189784406265922,0.043564252118672,0.0425175722973456,1
"5",5,0.0618331068711837,0.248662636660966,0.102157233819553,0.935483870967742
"6",6,0.00184252618967766,0.0429246571294129,0.0418731581661338,1
"7",7,0.0621774387288871,0.249354042936719,0.101916668644914,0.935483870967742
