"","horizon","mse","rmse","mae","coverage"
"1",1,1.16458081988977,1.0791574583395,0.763859702788619,0.970588235294118
"2",2,1.43869624367309,1.19945664518276,0.753688160412787,0.941176470588235
"3",3,1.14842884639281,1.07164772495107,0.756587640741045,0.970588235294118
"4",4,1.48826425468333,1.21994436540497,0.77561409863996,0.941176470588235
"5",5,1.16336716114253,1.07859499402812,0.748617658483408,0.970588235294118
"6",6,1.42662048708398,1.19441219312429,0.742362848687701,0.941176470588235
"7",7,1.06986308911541,1.03434186278783,0.689353277350897,0.970588235294118
