"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"81",2020-04-20,"La Rioja","ESRI",9,3,3845,301,59.4055320795341,1851.15472288795,1557.15472288795,0.0801121327385655,0.0794890607401456,0.0807400886632968,0.00123773832805221,0.00584332831295637,0.00491529215111192,316798
"82",2020-04-21,"La Rioja","ESRI",6,5,3851,306,39.7374973247756,1621.9671082426,1365.9671082426,0.0805082430011715,0.0798899672533317,0.0811313036414515,0.000830744245879364,0.00511987799241978,0.00431179208278652,316798
"83",2020-04-22,"La Rioja","ESRI",15,5,3866,311,99.7561706962938,1475.05579720054,1244.05579720054,0.0811573633486474,0.0805418258082207,0.0817776051090228,0.00209414065997641,0.0046561398657837,0.00392696859576305,316798
"84",2020-04-23,"La Rioja","ESRI",13,2,3879,313,86.050756019375,1408.69998725985,1189.69998725985,0.0810491914039753,0.0804371976155672,0.0816658414510319,0.00179797478604566,0.00444668207267674,0.00375538982967016,316798
"85",2020-04-24,"La Rioja","ESRI",4,5,3883,318,26.6251426563636,1301.9249927613,1100.9249927613,0.0815862386557521,0.0809776940829381,0.0821993564200022,0.000559424476694701,0.00410963766425703,0.00347516396177153,316798
"86",2020-04-25,"La Rioja","ESRI",5,3,3888,321,33.27716111305,1154.95340944253,977.953409442528,0.0816808202119574,0.0810758068652666,0.0822903483598427,0.000699101289619182,0.00364570928302113,0.00308699363456375,316798
"87",2020-04-26,"La Rioja","ESRI",4,5,3892,326,26.8001832703189,1029.47899527015,872.478995270151,0.0823129512245035,0.0817105045758256,0.0829198396761832,0.0005668042595934,0.0032496385560204,0.00275405461925312,316798
"88",2020-04-27,"La Rioja","ESRI",4,4,3896,330,26.9110600377623,953.905200095359,808.905200095359,0.0827384405102952,0.0821385057308807,0.0833427571777943,0.000571503886037828,0.00301108340360532,0.00255337849385211,316798
"89",2020-04-28,"La Rioja","ESRI",10,1,3906,331,66.9837346958936,833.222641570826,707.222641570826,0.0825884215563736,0.0819907048494282,0.0831904956506888,0.00141630335854704,0.00263013857906561,0.00223240879541798,316798
"90",2020-04-29,"La Rioja","ESRI",5,2,3911,333,33.4651475516003,703.136039666959,597.136039666959,0.0826281681540343,0.0820327822698479,0.0832278752905453,0.000707022203833597,0.00221950908675863,0.0018849110148011,316798
"91",2020-04-30,"La Rioja","ESRI",2,1,3913,334,13.3415512808217,605.145327388127,514.145327388127,0.0823955488384641,0.0818029987195059,0.082992391167353,0.000280931367273146,0.00191019301696389,0.00162294372877394,316798
"92",2020-05-01,"La Rioja","ESRI",1,0,3914,334,6.63175955882201,518.985696284611,440.985696284611,0.0819345668635199,0.0813450670297508,0.0825283387455729,0.000138827375318112,0.00163822276745627,0.00139200909186488,316798
"93",2020-05-02,"La Rioja","ESRI",2,1,3916,335,13.2314563242259,472.811620529303,401.811620529303,0.0817782671697241,0.08119108833153,0.0823696925206219,0.000276313986293943,0.00149247034554922,0.00126835276904937,316798
"94",2020-05-03,"La Rioja","ESRI",2,1,3918,336,13.2051429988014,446.279266203328,379.279266203328,0.0816573183374007,0.0810721965018104,0.0822466631690027,0.000275216070838188,0.00140871869836087,0.00119722746419904,316798
"95",2020-05-04,"La Rioja","ESRI",2,1,3920,337,13.1840921274801,359.707187634515,305.707187634515,0.0815687617026023,0.0809854787587701,0.0821562456340409,0.00027433930331928,0.00113544652312993,0.00096499090156666,316798
"96",2020-05-05,"La Rioja","ESRI",0,1,3920,338,0,273.65643161514,232.65643161514,0.0814678601567217,0.0808865180188937,0.0820533804776326,0,0.000863819947143416,0.000734399938178713,316798
"97",2020-05-06,"La Rioja","ESRI",0,1,3920,339,0,247.031288958776,210.031288958776,0.0813939140882484,0.0808143223458099,0.0819776626011473,0,0.00077977540564895,0.000662981739022267,316798
"98",2020-05-07,"La Rioja","ESRI",1,4,3921,343,6.63200914702233,220.386136992749,187.386136992749,0.0820841920260688,0.0815050204470016,0.0826674791763753,0.000138837825132065,0.000695667703056044,0.00059150037876738,316798
"99",2020-05-08,"La Rioja","ESRI",1,2,3922,345,6.64908124342859,200.235034965858,170.235034965858,0.0823164812805855,0.0817382419350048,0.0828988112541618,0.000139553536896426,0.000632059024886073,0.000537361457350925,316798
"100",2020-05-09,"La Rioja","ESRI",0,2,3922,347,0,173.323974928096,147.323974928096,0.0825475073220195,0.0819702045009421,0.0831288759929902,0,0.000547111960707125,0.000465040735509997,316798
"101",2020-05-10,"La Rioja","ESRI",1,1,3923,348,6.66867553000572,113.008915762208,96.0089157622081,0.0825801113145046,0.0820037987489653,0.0831604741335475,0.000140377254037264,0.00035672231441552,0.000303060359478936,316798
"102",2020-05-11,"La Rioja","ESRI",4,1,3927,349,26.6840534656214,106.227821676229,90.2278216762292,0.0826932919080101,0.0821174023938314,0.0832732201365522,0.000561902781390776,0.000335317210576548,0.000284811841224468,316798
"103",2020-05-12,"La Rioja","ESRI",3,0,3930,349,19.9663107584099,112.852581153817,95.8525811538173,0.082563233017623,0.0819881488595715,0.0831423509512071,0.000419461365813961,0.000356228830844315,0.000302566875907731,316798
"104",2020-05-13,"La Rioja","ESRI",5,0,3935,349,33.204069295628,139.424890890623,118.424890890623,0.082486639864075,0.0819120004471375,0.0830653105640688,0.000696033572048351,0.000440106600706517,0.000373818303431913,316798
"105",2020-05-14,"La Rioja","ESRI",5,0,3940,349,33.1345881626985,159.328022729096,135.328022729096,0.0824186247141915,0.0818443708076456,0.0829969078233073,0.000693123651482423,0.000502932539754342,0.000427174485726223,316798
"106",2020-05-15,"La Rioja","ESRI",3,1,3943,350,19.8974342901026,166.020314020397,141.020314020397,0.0825505878676366,0.0819766417931003,0.083128552331915,0.000416572380853574,0.000524057329971771,0.000445142690359148,316798
"107",2020-05-16,"La Rioja","ESRI",2,2,3945,352,13.3145884026534,166.15081029557,141.15081029557,0.0829014880909406,0.0823276447008438,0.0834793313068255,0.000279797006818338,0.000524469252632815,0.000445554613020191,316798
"108",2020-05-17,"La Rioja","ESRI",0,1,3945,353,0,166.15081029557,141.15081029557,0.0829795363990011,0.0824063647618528,0.083556694690901,0,0.000524469252632815,0.000445554613020191,316798
"109",2020-05-18,"La Rioja","ESRI",5,1,3950,354,33.3518101088766,199.502620404447,169.502620404447,0.0831694959753929,0.0825962309564714,0.0837467397809747,0.00070224132572716,0.000629747095639641,0.000535049528104493,316798
"110",2020-05-19,"La Rioja","ESRI",5,3,3955,357,33.5766276565318,226.447238913957,192.447238913957,0.0838361115799869,0.0832620595189343,0.0844141214553273,0.00071174055693873,0.000714800090006744,0.000607476180133576,316798
"111",2020-05-20,"La Rioja","ESRI",4,0,3959,357,26.8166354203196,246.614793090848,209.614793090848,0.0837813524935804,0.0832075985859889,0.0843590626930499,0.000567500375054718,0.000778460700796241,0.000661667034169558,316798
"112",2020-05-21,"La Rioja","ESRI",4,3,3963,360,26.9979918105767,273.612784901424,232.612784901424,0.0844331731460706,0.0838587258904313,0.0850115554680493,0.000575202149164426,0.00086368217255609,0.000734262163591387,316798
"113",2020-05-22,"La Rioja","ESRI",3,1,3966,361,20.2723240928582,287.216433464277,244.216433464277,0.0845965329666178,0.0840221754144395,0.0851748167037124,0.000432417633240404,0.000906623253506262,0.000770890073372549,316798
"114",2020-05-23,"La Rioja","ESRI",2,1,3968,362,13.5311234018416,274.063503400497,233.063503400497,0.0847409037596628,0.0841667624127369,0.0853189615966235,0.000288971679928321,0.000865104904072933,0.00073568489510823,316798
"115",2020-05-24,"La Rioja","ESRI",0,0,3968,362,0,254.097192642087,216.097192642087,0.0846120307743978,0.0840386969266656,0.0851892760547553,0,0.00080207953535719,0.000682129283146002,316798
"116",2020-05-25,"La Rioja","ESRI",4,0,3972,362,26.9817043435072,247.874827689966,210.874827689966,0.0845738685632567,0.0840007278877133,0.0851509198029372,0.000574508337552978,0.000782438107847797,0.000665644441221113,316798
"117",2020-05-26,"La Rioja","ESRI",0,0,3972,362,0,214.740239527268,182.740239527268,0.084456440850429,0.0838840416757016,0.0850327459029453,0,0.000677845944504914,0.000576835205800755,316798
"118",2020-05-27,"La Rioja","ESRI",1,0,3973,362,6.72713147023052,201.569936707396,171.569936707396,0.0843657262079491,0.0837938877604737,0.0849414670786054,0.000142849064128454,0.000636272756480141,0.000541575188944992,316798
"119",2020-05-28,"La Rioja","ESRI",1,0,3974,362,6.71870834190988,194.974056646652,165.974056646652,0.0842812989689009,0.0837099788828144,0.0848565183110275,0.000142491561763804,0.000615452296563274,0.000523911314612631,316798
"120",2020-05-29,"La Rioja","ESRI",2,0,3976,362,13.4215871881056,208.395643834758,177.395643834758,0.0842243806146312,0.0836533926428552,0.0847992659449436,0.000284312089482763,0.000657818685202425,0.000559964532082771,316798
"121",2020-05-30,"La Rioja","ESRI",1,1,3977,363,6.72185298020002,181.765686706081,154.765686706081,0.0843844004768196,0.0838135348335371,0.0849591543653996,0.000142624977075057,0.000573758946414059,0.000488531135632426,316798
"122",2020-05-31,"La Rioja","ESRI",0,0,3977,363,0,148.189059049549,126.189059049549,0.0842954805576856,0.0837251736369801,0.0848696722118551,0,0.000467771447577161,0.000398326564718052,316798
"123",2020-06-01,"La Rioja","ESRI",3,0,3980,363,20.1242813755874,141.496705004817,120.496705004817,0.0842751952083431,0.0837049828011323,0.0848492919982806,0.000426125060642024,0.000446646459273156,0.000380358161998552,316798
"124",2020-06-02,"La Rioja","ESRI",1,0,3981,363,6.70178431353641,121.200497507777,103.200497507777,0.0842170826589449,0.0836472208337535,0.0847908267709186,0.000141774610272674,0.000382579743267877,0.000325761202746788,316798
"125",2020-06-03,"La Rioja","ESRI",2,1,3983,364,13.4283767640779,114.356550178997,97.3565501789965,0.0844153445591863,0.0838453422766028,0.0849892218644404,0.00028459981205378,0.000360976237788738,0.000307314282852154,316798
"126",2020-06-04,"La Rioja","ESRI",2,0,3985,364,13.4167408550766,114.242167632232,97.2421676322316,0.0843845483675407,0.0838147221308981,0.0849582486484051,0.000284106804923456,0.000360615179490501,0.000306953224553916,316798
"127",2020-06-05,"La Rioja","ESRI",2,1,3987,365,13.4423125210933,127.684480153325,108.684480153325,0.0845878130884648,0.0840178217836571,0.0851616713119888,0.000285190824933777,0.000403046989416994,0.0003430718633114,316798
"128",2020-06-06,"La Rioja","ESRI",2,0,3989,365,13.4313277640787,114.134103573896,97.1341035738965,0.0845610869558995,0.0839912438733216,0.0851347961693239,0.000284724912256568,0.000360274066041757,0.000306612111105173,316798
"129",2020-06-07,"La Rioja","ESRI",1,0,3990,365,6.71029784810329,120.844401422,102.844401422,0.0845147015256792,0.0839451286313319,0.0850881390073739,0.000142135042551593,0.000381455695496814,0.000324637154975725,316798
"130",2020-06-08,"La Rioja","ESRI",0,0,3990,365,0,114.117269951769,97.1172699517693,0.0844488387923476,0.0838796780536057,0.0850218615385989,0,0.000360220929272815,0.000306558974336231,316798
"131",2020-06-09,"La Rioja","ESRI",1,0,3991,365,6.7000451963275,114.098606806187,97.0986068061869,0.0844067209342958,0.083837812406311,0.0849794899746667,0.000141701038620292,0.000360162017456508,0.000306500062519924,316798
"132",2020-06-10,"La Rioja","ESRI",0,0,3991,365,0,100.677019618081,85.6770196180813,0.0843466898827007,0.0837781649099034,0.0849190729090259,0,0.000317795628817358,0.000270446845049783,316798
"133",2020-06-11,"La Rioja","ESRI",1,0,3992,365,6.69078346024354,100.645950098125,85.6459500981248,0.0843111622336385,0.0837428451935009,0.0848833361317247,0.000141309551549784,0.000317697555218545,0.000270348771450971,316798
"134",2020-06-12,"La Rioja","ESRI",0,0,3992,365,0,100.645950098125,85.6459500981248,0.0842579046152942,0.0836899151014063,0.0848297489794051,0,0.000317697555218545,0.000270348771450971,316798
"135",2020-06-13,"La Rioja","ESRI",2,0,3994,365,13.3651646504832,93.8868333730206,79.8868333730206,0.0842500072822903,0.0836820500548658,0.0848218192839702,0.000281926694825293,0.000296361824800095,0.000252169626617026,316798
"136",2020-06-14,"La Rioja","ESRI",1,0,3995,365,6.67882071843474,93.8638697779189,79.8638697779189,0.08422366545921,0.0836558648883451,0.0847953198840599,0.000140804696333289,0.000296289338246829,0.00025209714006376,316798
"137",2020-06-15,"La Rioja","ESRI",0,0,3995,365,0,80.435493013841,68.435493013841,0.0841779401130755,0.0836104269133593,0.0847493053590466,0,0.000253901517730039,0.00021602249071598,316798
"138",2020-06-16,"La Rioja","ESRI",1,0,3996,365,6.67171100759068,73.6904631663551,62.6904631663551,0.0841550678550128,0.0835876879929571,0.0847262990008592,0.000140505078216424,0.00023261025374641,0.000197887812316855,316798
"139",2020-06-17,"La Rioja","ESRI",0,0,3996,365,0,60.2481506452618,51.2481506452618,0.0841131743367205,0.0835460560922001,0.0846841422315812,0,0.000190178443819916,0.000161769173559372,316798
"140",2020-06-18,"La Rioja","ESRI",1,0,3997,365,6.66522962942883,53.4820525106119,45.4820525106119,0.0840943529593844,0.0835273408085948,0.0846652141825378,0.000140232217416196,0.000168820675984734,0.000143567991308695,316798
"141",2020-06-19,"La Rioja","ESRI",0,0,3997,365,0,46.7717546625086,39.7717546625086,0.0840565243519426,0.0834897464874587,0.0846271498403706,0,0.000147639046529677,0.000125542947438142,316798
"142",2020-06-20,"La Rioja","ESRI",1,0,3998,365,6.65938128413356,53.4311359466422,45.4311359466422,0.0840415860389459,0.0834748881496387,0.084612131151111,0.000139986234406367,0.000168659953492895,0.000143407268816855,316798
"143",2020-06-21,"La Rioja","ESRI",0,0,3998,365,0,46.7310907503147,39.7310907503147,0.0840074205002826,0.0834409426279034,0.0845777441726947,0,0.000147510687410636,0.000125414588319101,316798
