"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"42",2020-03-12,"Andalucía","ESAN",318,0,1509,0,318,1412,0,0,0,NA,3.77930745973493e-05,0.000167810758903953,0,8414240
"43",2020-03-13,"Andalucía","ESAN",487,2,1996,2,487,1865,0,9.65570935570528e-05,3.63702306577806e-05,0.000256343502572507,5.78780733613493e-05,0.000221648063283196,0,8414240
"44",2020-03-14,"Andalucía","ESAN",420,5,2416,7,472.901610875119,2304.90161087512,52.9016108751188,0.00032329838687134,0.000244944609095772,0.000426716257767253,6.32815926923775e-05,0.000273928674589163,6.28715259787203e-06,8414240
"45",2020-03-15,"Andalucía","ESAN",450,4,2866,11,627.340591640866,2890.24220251598,230.242202515985,0.000474845324551058,0.000397957167535073,0.000566588820713042,0.000103939199875003,0.00034349414831476,2.73633985381906e-05,8414240
"46",2020-03-16,"Andalucía","ESAN",573,5,3439,16,921.668851883388,3777.91105439937,578.911054399372,0.000657411912237354,0.000582098533183382,0.000742469526573122,0.000176189613947736,0.000448990170758069,6.88013480004578e-05,8414240
"47",2020-03-17,"Andalucía","ESAN",574,8,4013,24,1110.26308338273,4827.1741377821,1115.1741377821,0.000922504029177318,0.000850407616738683,0.00100071267836479,0.000255226057280687,0.000573691044916962,0.000132534148988156,8414240
"48",2020-03-18,"Andalucía","ESAN",530,5,4543,29,1004.13418520471,5758.30832298681,1589.30832298681,0.00102292483940634,0.000955957016364752,0.0010945839709965,0.000226095927832479,0.000684352754733263,0.000188883169839084,8414240
"49",2020-03-19,"Andalucía","ESAN",556,15,5099,44,1312.46749070245,6993.77581368926,2345.77581368926,0.00143048688356893,0.00136756350570499,0.00149630544799299,0.000368203085028532,0.000831183305169482,0.000278786416086214,8414240
"50",2020-03-20,"Andalucía","ESAN",796,14,5895,58,2063.35037289658,8970.12618658584,3613.12618658584,0.0018160542893356,0.00175451542550361,0.00187975160199435,0.000635649922833084,0.0010660649311864,0.000429406124211556,8414240
"51",2020-03-21,"Andalucía","ESAN",544,18,6439,76,1558.11932156451,10359.2455081504,4627.24550815035,0.00219182231016257,0.00213416096010231,0.00225104157049901,0.000530380601164849,0.00123115640962824,0.000549930297703696,8414240
"52",2020-03-22,"Andalucía","ESAN",523,28,6962,104,1746.86039804847,11885.1059061988,5851.10590619882,0.0027636028643379,0.00270924056438063,0.0028190559716954,0.000693425509859982,0.00141249903808292,0.000695381389905544,8414240
"53",2020-03-23,"Andalucía","ESAN",562,29,7524,133,2070.60001200626,13692.7059182051,7359.70591820508,0.00329453243995975,0.00324263787628312,0.00334725751442479,0.000906653230959019,0.00162732533398204,0.000874672687991438,8414240
"54",2020-03-24,"Andalucía","ESAN",492,36,8016,169,2011.09658773829,15385.8025059434,8878.80250594337,0.00389413173848717,0.00384447793653609,0.00394442684989272,0.000976980420593181,0.00182854333914214,0.00105521146365487,8414240
"55",2020-03-25,"Andalucía","ESAN",522,30,8538,199,2218.7894355301,17117.5919414735,10575.5919414735,0.00431307332577654,0.00426520241253668,0.0043614815228573,0.00112084815295147,0.00203435984016067,0.00125686834954476,8414240
"56",2020-03-26,"Andalucía","ESAN",472,45,9010,244,2195.23701261087,18839.9273432092,12245.9273432092,0.004980229007768,0.00493360083156688,0.00502729787361753,0.00121340544385467,0.00223905276569354,0.00145538127545794,8414240
"57",2020-03-27,"Andalucía","ESAN",423,48,9433,292,2120.81809940097,20333.4048509693,13766.4048509693,0.00562079819354796,0.00557524528596309,0.00566672329415448,0.00126372209710133,0.00241654681242386,0.00163608416814464,8414240
"58",2020-03-28,"Andalucía","ESAN",324,27,9757,319,1612.50194016439,21024.2379392503,14706.2379392503,0.00577107402986034,0.00572731290388667,0.00581516952487908,0.000953763254072163,0.00249864966286323,0.00174777970907062,8414240
"59",2020-03-29,"Andalucía","ESAN",340,40,10097,359,1744.64743231991,21658.6222881875,15574.6222881875,0.00615752550722632,0.00611480254116591,0.00620054697055082,0.00106395078395828,0.00257404379815498,0.00185098384265097,8414240
"60",2020-03-30,"Andalucía","ESAN",341,52,10438,411,1849.74712025148,22504.2352232343,16609.2352232343,0.00672915261581726,0.00668688327275029,0.00677168915322433,0.00119249192113822,0.00267454163694336,0.00197394360313401,8414240
"61",2020-03-31,"Andalucía","ESAN",255,47,10693,458,1433.38807661624,22625.1558091481,17031.1558091481,0.00714345443115178,0.00710187960481565,0.00718527263899831,0.000957574339050261,0.00268891258261567,0.00202408723891261,8414240
"62",2020-04-01,"Andalucía","ESAN",356,43,11049,501,2048.53386207803,22610.3392983295,17456.3392983295,0.00755616142827353,0.00751478423705493,0.00759776644665246,0.00140094601802391,0.00268715169739983,0.00207461865817109,8414240
"63",2020-04-02,"Andalucía","ESAN",263,53,11312,554,1574.93305450243,22627.1530312674,17754.1530312674,0.00805064822960069,0.0080094138149242,0.00809209492909515,0.00112086563003621,0.00268914994476833,0.00211001267271524,8414240
"64",2020-04-03,"Andalucía","ESAN",202,43,11514,597,1232.68515325819,22112.9777864772,17560.9777864772,0.00835049318009906,0.00830970833128711,0.00839147820487703,0.000894001126063215,0.00262804219828257,0.00208705453926643,8414240
"65",2020-04-04,"Andalucía","ESAN",317,51,11831,648,1994.52004478132,22036.8978192522,17729.8978192522,0.00884678967008183,0.00880573389422185,0.00888803686402821,0.00149142923919724,0.00261900038734957,0.0021071300342339,8414240
"66",2020-04-05,"Andalucía","ESAN",277,40,12108,688,1764.82887578195,21790.6301072959,17698.6301072959,0.00916812126396962,0.00912706828624069,0.00920935889540416,0.00133632021335679,0.00258973241876817,0.002103413987157,8414240
"67",2020-04-06,"Andalucía","ESAN",187,42,12295,730,1209.69405181051,20781.5347235763,17024.5347235763,0.00945251938006332,0.00941163395454176,0.00949358241746694,0.000930024926285984,0.00246980532092932,0.00202330034840655,8414240
"68",2020-04-07,"Andalucía","ESAN",266,38,12561,768,1737.5665070211,20323.8642179865,16772.8642179865,0.00975144824962146,0.00971046609334624,0.0097926033674329,0.00134892045804409,0.00241541294495837,0.0019933902786213,8414240
"69",2020-04-08,"Andalucía","ESAN",252,54,12813,822,1695.82009384489,19898.8662124304,16518.8662124304,0.0102474348768555,0.0102059914054963,0.0102890466377272,0.00135626363650499,0.00236490356971401,0.00196320359443401,8414240
"70",2020-04-09,"Andalucía","ESAN",137,32,12950,854,924.143396430597,19210.5076686966,16017.5076686966,0.0103818242010592,0.0103406804661036,0.0104231316396445,0.000740872145043411,0.0022830948093585,0.00190361906348008,8414240
"71",2020-04-10,"Andalucía","ESAN",218,46,13168,900,1498.6382115464,18964.4984479231,15893.4984479231,0.0107583391449697,0.0107168847903673,0.0107999538506022,0.00122439688148747,0.00225385756145809,0.00188888104545665,8414240
"72",2020-04-11,"Andalucía","ESAN",161,22,13329,922,1098.90021239896,18213.6515400706,15322.6515400706,0.0108122244844157,0.0107710535444605,0.0108535527948908,0.000891406390759223,0.00216462229982394,0.00182103809019836,8414240
"73",2020-04-12,"Andalucía","ESAN",129,33,13458,955,885.678558704058,17665.9420221584,14900.9420221584,0.0109812568415205,0.0109401828439588,0.011022485047956,0.000722682696697648,0.00209952913420088,0.0017709195390384,8414240
"74",2020-04-13,"Andalucía","ESAN",112,21,13570,976,764.683600583165,16382.0917606636,13861.0917606636,0.0110110492747091,0.0109702906114175,0.0110519593714213,0.000620484068208046,0.00194694847789742,0.00164733734248887,8414240
"75",2020-04-14,"Andalucía","ESAN",209,33,13779,1009,1438.2021792668,16245.3608854279,13778.3608854279,0.0112687686088712,0.0112277401937257,0.0113099469500767,0.00117619330654851,0.00193069854026364,0.00163750509676785,8414240
"76",2020-04-15,"Andalucía","ESAN",216,26,13995,1035,1488.9874706908,16501.6632028606,14020.6632028606,0.0114655607484267,0.0114243239077287,0.011506946436185,0.00121986968909264,0.00196115908303787,0.00166630179349062,8414240
"77",2020-04-16,"Andalucía","ESAN",175,25,14170,1060,1208.15057197947,15715.2937300587,13376.2937300587,0.0116262048316385,0.0115848614847226,0.0116676957221686,0.000991263656830943,0.00186770210144454,0.00158972096470492,8414240
"78",2020-04-17,"Andalucía","ESAN",141,26,14311,1086,976.237408001276,14926.702262278,12723.702262278,0.0117758270595264,0.0117344274534693,0.01181737272532,0.000803298363892344,0.00177398104431036,0.00151216298349917,8414240
"79",2020-04-18,"Andalucía","ESAN",135,18,14446,1104,931.031444618607,14648.0396550861,12497.0396550861,0.011840316071732,0.0117989958932023,0.0118817809538593,0.000763097506368929,0.00174086306726289,0.00148522500607139,8414240
"80",2020-04-19,"Andalucía","ESAN",74,19,14520,1123,509.170612385305,13419.6437604503,11460.6437604503,0.0118736250654531,0.011832505684845,0.0119148873408552,0.000416370588554426,0.00159487294876903,0.00136205334771178,8414240
"81",2020-04-20,"Andalucía","ESAN",78,28,14598,1151,540.103145324317,12263.9268119298,10478.9268119298,0.0120132514602906,0.0119721209349986,0.012054523290546,0.000444471496045684,0.00145752044295501,0.00124538007139442,8414240
"82",2020-04-21,"Andalucía","ESAN",154,22,14752,1173,1068.28474138493,12408.0681568841,10606.0681568841,0.0121619247760927,0.0121206388495761,0.012203351332798,0.000880721167582102,0.00147465108635885,0.0012604903303072,8414240
"83",2020-04-22,"Andalucía","ESAN",134,15,14886,1188,926.437851332715,11835.8677966704,10117.8677966704,0.0122313561393106,0.0121900605312931,0.0122727916422234,0.000761224727971793,0.00140664727850292,0.00120246959876001,8414240
"84",2020-04-23,"Andalucía","ESAN",168,23,15054,1211,1166.11666231369,11903.0842465851,10178.0842465851,0.0124185169840695,0.0123769480229893,0.0124602255578008,0.000961966226673907,0.00141463569455888,0.00120962609179024,8414240
"85",2020-04-24,"Andalucía","ESAN",169,11,15223,1222,1166.60947479894,12184.01516268,10419.01516268,0.0124888988099072,0.0124472476203928,0.0125306893733332,0.000957082551497272,0.00144802325137862,0.00123825980274867,8414240
"86",2020-04-25,"Andalucía","ESAN",57,13,15280,1235,392.097737806085,11811.4292999029,10101.4292999029,0.0124918839209191,0.0124504063685502,0.0125334996525007,0.000320552318477001,0.00140374285733506,0.00120051594676441,8414240
"87",2020-04-26,"Andalucía","ESAN",36,13,15316,1248,246.867763797873,10620.094884434,9083.094884434,0.0124822347140358,0.0124409695724561,0.012523636726934,0.000201192306806881,0.00126215735282497,0.00107949082560445,8414240
"88",2020-04-27,"Andalucía","ESAN",46,11,15362,1259,314.143383645863,9445.25079738906,8078.25079738906,0.0124681767729152,0.0124271049847773,0.0125093843039942,0.000254966491299201,0.00112253166030314,0.000960068977993148,8414240
"89",2020-04-28,"Andalucía","ESAN",130,10,15492,1269,884.11539786462,9121.21562327422,7799.21562327422,0.0125215529714816,0.0124804365236988,0.0125628048762474,0.000714594486655329,0.00108402132851858,0.000926906722802561,8414240
"90",2020-04-29,"Andalucía","ESAN",162,9,15654,1278,1097.08126386749,9242.05947914043,7899.05947914043,0.012598946096275,0.0125576916049314,0.0126403361167517,0.000882973534349031,0.00109838315512042,0.000938772780327211,8414240
"91",2020-04-30,"Andalucía","ESAN",119,6,15773,1284,800.954310051246,9111.98234457307,7784.98234457307,0.0126171187152343,0.0125758754168398,0.0126584972733707,0.000640698384289302,0.00108292398892509,0.000925215152476405,8414240
"92",2020-05-01,"Andalucía","ESAN",100,6,15873,1290,669.140737783071,9271.95246997083,7918.95246997083,0.0126229712140736,0.0125817794708505,0.0126642978157811,0.000532132821218403,0.00110193582188894,0.000941136985630412,8414240
"93",2020-05-02,"Andalucía","ESAN",95,8,15968,1298,633.104573859464,9364.95389850598,7994.95389850598,0.0126469987161963,0.0126058285671908,0.0126883033253177,0.000501432410622411,0.00111298868329237,0.000950169462542783,8414240
"94",2020-05-03,"Andalucía","ESAN",27,8,15995,1306,179.251915060082,8475.92107218113,7232.92107218113,0.0126202915858777,0.0125793074531187,0.0126614092473818,0.000141432412340432,0.00100733055774272,0.00085960479760277,8414240
"95",2020-05-04,"Andalucía","ESAN",49,12,16044,1318,325.176469876333,7874.65969072475,6716.65969072475,0.0126537948755673,0.0126128577747726,0.0126948648444441,0.00025646449440141,0.000935872959497798,0.000798249121813111,8414240
"96",2020-05-05,"Andalucía","ESAN",73,9,16117,1327,483.366540347155,7191.90956875822,6128.90956875822,0.0126830304418952,0.0126421108526707,0.012724082478367,0.000380378019843429,0.000854730738457451,0.000728397284693355,8414240
"97",2020-05-06,"Andalucía","ESAN",25,5,16142,1332,164.749970307531,6190.05006426681,5271.05006426681,0.0126423492588952,0.012601616273114,0.0126832139084325,0.000129031511895703,0.000735663596981642,0.000626443988318233,8414240
"98",2020-05-07,"Andalucía","ESAN",25,7,16167,1339,164.290907197436,5962.24323365816,5075.24323365816,0.0126266476671022,0.0125860486293219,0.0126673776659106,0.000128313440965585,0.000708589633010012,0.000603173101035645,8414240
"99",2020-05-08,"Andalucía","ESAN",16,2,16183,1341,104.515776150421,5819.89124601071,4952.89124601071,0.012563365834602,0.0125229852047482,0.0126038766726482,8.11388451625226e-05,0.000691671647826864,0.000588632038783147,8414240
"100",2020-05-09,"Andalucía","ESAN",10,7,16193,1348,65.2075600333221,5570.95542239817,4739.95542239817,0.0125490361532305,0.0125087850791156,0.0125894167482347,5.05336891448224e-05,0.000662086584456608,0.000563325436688063,8414240
"101",2020-05-10,"Andalucía","ESAN",5,4,16198,1352,32.4911942981912,4719.33121883174,4013.33121883174,0.0125095639117045,0.0124694825893664,0.0125497740695727,2.50926454896179e-05,0.00056087432956889,0.000476968950116914,8414240
"102",2020-05-11,"Andalucía","ESAN",21,5,16219,1357,136.163678873982,3758.41363383824,3193.41363383824,0.0124983062027792,0.0124583179934068,0.012538422764702,0.000104927267542014,0.000446672977457053,0.000379524904666165,8414240
"103",2020-05-12,"Andalucía","ESAN",22,3,16241,1360,142.194516674132,3099.65384046112,2631.65384046112,0.0124755022724711,0.0124356180022822,0.0125155144619164,0.000109226526439324,0.000368381914523608,0.000312761917946377,8414240
"104",2020-05-13,"Andalucía","ESAN",15,7,16256,1367,96.96752046558,2527.48062314363,2144.48062314363,0.0124891771781208,0.0124493332302955,0.0125291486460429,7.44983110001037e-05,0.000300381332496296,0.000254863258374331,8414240
"105",2020-05-14,"Andalucía","ESAN",16,8,16272,1375,103.561048433252,1997.93709771742,1693.93709771742,0.012517064673294,0.0124772284813793,0.0125570280506801,7.96632461205231e-05,0.000237447125078132,0.000201317896532238,8414240
"106",2020-05-15,"Andalucía","ESAN",18,4,16290,1379,116.349280790501,1935.03446344784,1640.03446344784,0.0125140356247746,0.0124742539727097,0.0125539441445339,8.93799290809837e-05,0.000229971389388446,0.000194911776161345,8414240
"107",2020-05-16,"Andalucía","ESAN",10,3,16300,1382,64.5235846118348,1674.38157818334,1418.38157818334,0.0124994584082806,0.0124597552289687,0.0125392881023127,4.94791326508467e-05,0.000198993798392171,0.000168569184879839,8414240
"108",2020-05-17,"Andalucía","ESAN",6,2,16306,1384,38.6277784639399,1229.64281630012,1040.64281630012,0.012476162545736,0.0124365531051144,0.0125158981393017,2.95551602414324e-05,0.000146138310328695,0.000123676388634045,8414240
"109",2020-05-18,"Andalucía","ESAN",11,4,16317,1388,70.7799618959064,1135.6728078885,960.672807888498,0.0124779447293625,0.0124383750880026,0.0125176402518368,5.41268892862356e-05,0.000134970336939343,0.000114172261296148,8414240
"110",2020-05-19,"Andalucía","ESAN",11,2,16328,1390,70.6576847459253,1042.03958543699,881.039585436987,0.0124647856332238,0.0124252779993757,0.0125044188862438,5.39400351358321e-05,0.000123842389263556,0.000104708159671817,8414240
"111",2020-05-20,"Andalucía","ESAN",13,0,16341,1390,83.2589962764684,1020.78280556303,862.782805563035,0.0124380286656336,0.0123986013062535,0.0124775814034035,6.33729748704849e-05,0.000121316102887847,0.000102538411735705,8414240
"112",2020-05-21,"Andalucía","ESAN",9,3,16350,1393,57.6068082204591,1013.18205375017,856.182053750172,0.0124375306940576,0.0123981383502906,0.0124770481982886,4.38218009436483e-05,0.000120412782824138,0.000101753937818528,8414240
"113",2020-05-22,"Andalucía","ESAN",6,6,16356,1399,38.4709657687759,1019.16182522076,861.161825220757,0.0124636155714222,0.0124242115802197,0.0125031445342989,2.9315684030531e-05,0.000121123455620562,0.00010234576446842,8414240
"114",2020-05-23,"Andalucía","ESAN",7,2,16363,1401,44.8390712554471,927.837217602221,783.837217602221,0.0124568032110341,0.0124174419014196,0.01249628928972,3.41350294441509e-05,0.000110269877921502,9.31560328208158e-05,8414240
"115",2020-05-24,"Andalucía","ESAN",3,4,16366,1405,19.228413871122,804.871114799212,679.871114799211,0.0124666526196378,0.012427306201562,0.0125061236134333,1.46470705216853e-05,9.56558304492398e-05,8.08000621326717e-05,8414240
"116",2020-05-25,"Andalucía","ESAN",8,3,16374,1408,51.2778725535392,759.181466887171,641.181466887171,0.0124732579114639,0.0124339244234475,0.0125127158270727,3.90620575003953e-05,9.0225791858465e-05,7.62019465676247e-05,8414240
"117",2020-05-26,"Andalucía","ESAN",8,3,16382,1411,51.2870716976136,706.907490151532,596.907490151532,0.0124815908589235,0.0124422649411035,0.0125210410730689,3.90760740618904e-05,8.40132311595025e-05,7.09401550409225e-05,8414240
"118",2020-05-27,"Andalucía","ESAN",11,0,16393,1411,70.3912601014355,660.949469462467,557.949469462467,0.012467219281543,0.0124279358724213,0.0125066268614238,5.35340252051926e-05,7.85512974983441e-05,6.6310144405492e-05,8414240
"119",2020-05-28,"Andalucía","ESAN",7,2,16400,1413,44.7810174943084,641.20690234494,541.20690234494,0.0124688060598403,0.0124295395170627,0.0125081966507679,3.40466964816371e-05,7.6204969473766e-05,6.43203548205115e-05,8414240
"120",2020-05-29,"Andalucía","ESAN",13,0,16413,1413,83.0298329564949,685.608956837495,578.608956837495,0.0124584463436613,0.0124192099588702,0.0124978066891469,6.30245975026901e-05,8.14819825483342e-05,6.87654448693519e-05,8414240
"121",2020-05-30,"Andalucía","ESAN",13,2,16426,1415,83.0191708296868,697.848165771276,588.848165771276,0.0124667130232013,0.0124274726028745,0.0125060773472884,6.30084121610757e-05,8.29365653667207e-05,6.99823353946733e-05,8414240
"122",2020-05-31,"Andalucía","ESAN",9,0,16435,1415,57.3898554204548,684.580336445805,577.580336445805,0.0124551061828938,0.0124159000342847,0.0124944361342144,4.3492348225293e-05,8.1359734978537e-05,6.86431972995547e-05,8414240
"123",2020-06-01,"Andalucía","ESAN",18,0,16453,1415,114.616323016544,715.937663185881,603.937663185881,0.0124509981662779,0.0124118027880152,0.0124903173200873,8.67372289372453e-05,8.50864324271569e-05,7.17756640155119e-05,8414240
"124",2020-06-02,"Andalucía","ESAN",5,0,16458,1415,31.7939952537596,690.124850219181,582.124850219181,0.0124376194139073,0.0123984640926428,0.0124768983907449,2.40273187880566e-05,8.20186790748994e-05,6.91832952493845e-05,8414240
"125",2020-06-03,"Andalucía","ESAN",15,1,16473,1416,95.3216326129877,746.975517063393,629.975517063393,0.012441078093278,0.0124019219615336,0.0124803578512359,7.1990765210765e-05,8.87751617571394e-05,7.48701626128317e-05,8414240
"126",2020-06-04,"Andalucía","ESAN",5,0,16478,1416,31.7327037803366,733.869149588283,618.869149588282,0.0124287277969819,0.012389608582278,0.0124679705275298,2.39347698475582e-05,8.72175204876831e-05,7.35502136364404e-05,8414240
"127",2020-06-05,"Andalucía","ESAN",12,0,16490,1416,76.0629358744417,790.703671591602,666.703671591602,0.01242217372543,0.0123830732848944,0.0124613976284062,5.7299393784024e-05,9.39720844177968e-05,7.92351622477612e-05,8414240
"128",2020-06-06,"Andalucía","ESAN",6,2,16496,1418,38.039107225255,777.464906263318,655.464906263318,0.0124291897384237,0.0123900895520752,0.0124684133156942,2.86612076371811e-05,9.23987081736815e-05,7.7899478296711e-05,8414240
"129",2020-06-07,"Andalucía","ESAN",2,0,16498,1418,12.6649075572364,738.842742122941,622.842742122941,0.0124161923643303,0.0123771313130665,0.0124553766885633,9.53145402516106e-06,8.78086127948502e-05,7.4022459797075e-05,8414240
"130",2020-06-08,"Andalucía","ESAN",6,0,16504,1418,37.9523501729994,706.403832194505,595.403832194505,0.0124068560609788,0.0123678227262561,0.0124460125864404,2.85306195935694e-05,8.39533733521393e-05,7.07614510870268e-05,8414240
"131",2020-06-09,"Andalucía","ESAN",8,0,16512,1418,50.5496273564975,712.172442056694,600.172442056694,0.0123997450588301,0.012360732537069,0.0124388807105797,3.79604222407604e-05,8.46389504051101e-05,7.13281819934651e-05,8414240
"132",2020-06-10,"Andalucía","ESAN",6,2,16518,1420,37.9275328575741,667.070141957773,562.070141957773,0.012409260724308,0.0123702408809147,0.0124484036492317,2.84933190373771e-05,7.9278715838599e-05,6.67998704526818e-05,8414240
"133",2020-06-11,"Andalucía","ESAN",3,0,16521,1420,18.9455588889861,602.996530017072,507.996530017072,0.0123995979199127,0.0123606069989085,0.0124387118358411,1.42193155736006e-05,7.1663813965025e-05,6.03734300444333e-05,8414240
"134",2020-06-12,"Andalucía","ESAN",4,1,16525,1421,25.2553910978148,570.862065694432,480.862065694432,0.0123999712954286,0.0123609898395612,0.0124390756827054,1.89510514171091e-05,6.78447567093917e-05,5.71486035214627e-05,8414240
"135",2020-06-13,"Andalucía","ESAN",4,0,16529,1421,25.2334492067254,481.479191884614,405.479191884614,0.0123921970949832,0.0123532388053401,0.0124312782470072,1.89181363637236e-05,5.72219465910901e-05,4.81896394546167e-05,8414240
"136",2020-06-14,"Andalucía","ESAN",4,0,16533,1421,25.2126739749969,474.897870605851,399.897870605851,0.0123849907665049,0.012346053952215,0.0124240503791814,1.88869977849896e-05,5.64397819180165e-05,4.75263209280757e-05,8414240
"137",2020-06-15,"Andalucía","ESAN",7,0,16540,1421,44.0877407334434,423.663978726307,356.663978726307,0.0123805635570712,0.0123416394839262,0.0124196103921451,3.30006696637286e-05,5.03508312962676e-05,4.23881394785871e-05,8414240
