"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"42",2020-03-12,"Madrid","ESMD",2343,38,13592,110,6593.72833200807,21569.2635023108,8829.26350231082,0.00574045918787203,0.00563233230483983,0.00585066184026609,0.00278480197070393,0.0032369785581208,0.00132503998747648,6663394
"43",2020-03-13,"Madrid","ESMD",2836,48,16428,158,9223.72088468817,30467.984386999,15216.984386999,0.00801842602109137,0.00790902416802783,0.00812934117910877,0.00450205280941487,0.00457244226996017,0.00228366871102009,6663394
"44",2020-03-14,"Madrid","ESMD",2563,62,18991,220,9389.02259515258,39474.0069821516,22043.0069821516,0.0104405678091431,0.0103330836443116,0.0105491700183151,0.00516174646233831,0.00592400914341124,0.00330807498133107,6663394
"45",2020-03-15,"Madrid","ESMD",2669,79,21660,299,10831.864480197,49906.8714623486,30205.8714623486,0.0131922114242015,0.0130860796663392,0.013299203940237,0.00659724128998421,0.00748970741672316,0.00453310602109805,6663394
"46",2020-03-16,"Madrid","ESMD",2958,109,24618,408,13502.1732974804,62946.044759829,40750.044759829,0.0168640849808065,0.016756653540627,0.0169722051930199,0.00924940279122131,0.00944654402243496,0.00611550881725274,6663394
"47",2020-03-17,"Madrid","ESMD",2790,107,27408,515,13411.8905207493,75706.9352805783,51371.9352805783,0.0197727761005565,0.0196654484118433,0.0198806895492546,0.00967565339871397,0.0113616177102207,0.00770957492241617,6663394
"48",2020-03-18,"Madrid","ESMD",2644,114,30052,629,13108.9096379426,88024.8449185209,61836.844918521,0.0223605769834582,0.0222536737467974,0.022467993766877,0.00975385275949728,0.0132102116306676,0.00928008233019404,6663394
"49",2020-03-19,"Madrid","ESMD",2437,153,32489,782,12842.6099222305,100024.454840751,72242.4548407515,0.02569440783064,0.025586369325109,0.0258029025290183,0.0101567686586726,0.0150110371442468,0.0108416904119359,6663394
"50",2020-03-20,"Madrid","ESMD",3107,209,35596,991,17961.8493692434,116931.304209995,87097.3042099949,0.030882716979173,0.0307683694766514,0.0309974894425084,0.0155835124871582,0.0175483100969258,0.013071012191384,6663394
"51",2020-03-21,"Madrid","ESMD",1921,234,37517,1225,12018.7285776075,127140.607598647,96908.607598647,0.0352260358274193,0.035108178702738,0.0353442885950064,0.0112848085794395,0.0190804577364999,0.0145434305098343,6663394
"52",2020-03-22,"Madrid","ESMD",1655,226,39172,1451,10849.777867154,134267.786921003,104371.786921003,0.0385392360057124,0.0384192545870779,0.0386595921203417,0.0106745162317932,0.0201500597024585,0.0156634572293044,6663394
"53",2020-03-23,"Madrid","ESMD",2129,267,41301,1718,14780.2628926964,144514.53837715,114462.53837715,0.0430300222917184,0.0429045127088373,0.0431558990307424,0.0153990228263283,0.0216878273109995,0.0171778133451436,6663394
"54",2020-03-24,"Madrid","ESMD",1991,281,43292,1999,14535.2255810884,152456.03562623,122756.03562623,0.0474310427529666,0.0472997836442285,0.0475626661118619,0.0159249031220691,0.0228796369577171,0.0184224489241114,6663394
"55",2020-03-25,"Madrid","ESMD",1775,282,45067,2281,13483.0052700091,156715.320011551,128076.320011551,0.0513749606868069,0.0512385518938552,0.0515117326312939,0.0153702013820917,0.0235188434019587,0.0192208835334593,6663394
"56",2020-03-26,"Madrid","ESMD",1550,289,46617,2570,12190.8604680949,159517.157884494,131891.157884494,0.055023915347255,0.0548827204502422,0.0551654734915481,0.0143893617008098,0.0239393254975608,0.0197933902579517,6663394
"57",2020-03-27,"Madrid","ESMD",1494,327,48111,2897,12258.8664470912,160944.159851388,134493.159851388,0.0592445775040611,0.0590972748097128,0.0593922473571969,0.0150957444937048,0.0241534809214925,0.0201838822455025,6663394
"58",2020-03-28,"Madrid","ESMD",1255,273,49366,3170,10496.9472506266,157938.933804534,133190.933804534,0.0619657534076028,0.0618149623370163,0.0621169123170766,0.0131760978176264,0.02370247561596,0.0199884524019642,6663394
"59",2020-03-29,"Madrid","ESMD",874,242,50240,3412,7373.70290469063,151900.746188475,129068.746188475,0.0636104312688891,0.0634581360976034,0.0637630919381334,0.00933607527500063,0.0227963026332339,0.0193698205731907,6663394
"60",2020-03-30,"Madrid","ESMD",1088,233,51328,3645,9241.97094760925,148033.807498142,126757.807498142,0.0654326564791475,0.0652781445073072,0.0655875341775204,0.0117816145223889,0.022215976947805,0.0190230095200947,6663394
"61",2020-03-31,"Madrid","ESMD",1075,246,52403,3891,9236.2553341199,144427.452910031,124513.452910031,0.0675690982666952,0.0674116099412561,0.0677269545194493,0.0119093457299665,0.0216747580752438,0.0186861909876605,6663394
"62",2020-04-01,"Madrid","ESMD",1351,263,53754,4154,11796.8980962389,138262.501637027,120104.501637027,0.0704413665208475,0.070279223278765,0.0706038838483243,0.0154591216022297,0.0207495612051496,0.0180245234841324,6663394
"63",2020-04-02,"Madrid","ESMD",1003,246,54757,4400,8865.82716308461,135109.600222504,117869.600222504,0.0726377662496948,0.0724722965363261,0.0728036137657185,0.0117609416345369,0.0202763937150503,0.0176891236241627,6663394
"64",2020-04-03,"Madrid","ESMD",935,180,55692,4580,8248.63056696603,132508.452922316,115988.452922316,0.0737339607396381,0.0735671172148772,0.0739011826503248,0.0109208540253619,0.0198860299904697,0.017406812942821,6663394
"65",2020-04-04,"Madrid","ESMD",717,139,56409,4719,6267.67124504663,123995.861274666,108887.861274666,0.0740014041223035,0.0738347387375154,0.0741684457168673,0.00822238424206132,0.0186085141107769,0.0163412010868134,6663394
"66",2020-04-05,"Madrid","ESMD",635,185,57044,4904,5563.11457958877,115023.750273167,101271.750273167,0.0749995672272515,0.074831692808047,0.0751678182491969,0.00731419931815389,0.0172620364746804,0.0151982233488169,6663394
"67",2020-04-06,"Madrid","ESMD",626,188,57670,5092,5506.83007564398,107047.575078801,94444.5750788015,0.0761345526777213,0.0759651377889329,0.0763043453898822,0.00726998516527443,0.0160650225814054,0.0141736441037107,6663394
"68",2020-04-07,"Madrid","ESMD",747,170,58417,5262,6583.8999010872,101440.614511794,89640.6145117938,0.0772691925956032,0.0770981019834079,0.0774406628798895,0.00870864011310543,0.0152235654250362,0.0134526961052872,6663394
"69",2020-04-08,"Madrid","ESMD",682,172,59099,5434,6032.60021128693,95214.3482759895,84226.3482759895,0.0784521426304639,0.0782792557182709,0.0786254113792512,0.00800809509819876,0.0142891667933773,0.0126401572946144,6663394
"70",2020-04-09,"Madrid","ESMD",640,119,59739,5553,5633.5124778,90350.9135031629,79977.9135031629,0.0789153962659865,0.0787420062549989,0.0790891680820277,0.00744188669972659,0.0135592932825468,0.0120025790915505,6663394
"71",2020-04-10,"Madrid","ESMD",709,154,60448,5707,6257.17445318613,89234.3850516584,79026.3850516584,0.0800605319011883,0.0798853030108475,0.0802361451571489,0.00828733316107413,0.0133917317588692,0.0118597797236151,6663394
"72",2020-04-11,"Madrid","ESMD",575,139,61023,5846,5079.17778795474,85071.5918920039,75376.5918920039,0.080895363574247,0.0807188893224741,0.0810722236484933,0.00673323064770395,0.0127670061070986,0.0113120418651522,6663394
"73",2020-04-12,"Madrid","ESMD",502,123,61525,5969,4430.2452553973,80265.5818132813,71143.5818132813,0.0814854711395909,0.0813081997689645,0.0816631290043094,0.00586754363104407,0.0120457505309278,0.0106767785025591,6663394
"74",2020-04-13,"Madrid","ESMD",382,140,61907,6109,3380.5684690868,71849.2521861291,63696.2521861291,0.082218706273809,0.0820403908698107,0.0823974092476734,0.00448973405266525,0.0107826810460449,0.0095591304050352,6663394
"75",2020-04-14,"Madrid","ESMD",499,132,62406,6241,4425.99292299423,67409.4179460387,59760.4179460387,0.0830693902924655,0.0828897308754945,0.083249439112391,0.00589149334281796,0.0101163788222697,0.00896846531152724,6663394
"76",2020-04-15,"Madrid","ESMD",504,129,62910,6370,4481.95630438373,63642.7436834564,56424.7436834564,0.0839578432114172,0.0837767380772614,0.0841393398512627,0.00598148759631017,0.00955110018760056,0.00846786842913033,6663394
"77",2020-04-16,"Madrid","ESMD",596,109,63506,6479,5301.20916427055,62676.2816026804,55579.2816026804,0.0847711248464032,0.0845886501879937,0.0849539931391937,0.00707633080183408,0.00940605967509656,0.00834098683083731,6663394
"78",2020-04-17,"Madrid","ESMD",388,107,63894,6586,3453.07783452476,60566.2448576164,53716.2448576164,0.0853373644675488,0.0851540398753539,0.0855210837316367,0.00461195983503386,0.00908939871447139,0.00806139406698994,6663394
"79",2020-04-18,"Madrid","ESMD",469,92,64363,6678,4169.3090289357,59228.7238109081,52535.7238109081,0.0858681346596462,0.0856839745453104,0.0860526905883439,0.00556236951562745,0.00888867202073119,0.00788422893962267,6663394
"80",2020-04-19,"Madrid","ESMD",265,99,64628,6777,2357.0246611995,55001.8485710204,48790.8485710204,0.086266757674362,0.0860820680435749,0.0864518435579401,0.00314620404902198,0.00825432933592406,0.00732222176431716,6663394
"81",2020-04-20,"Madrid","ESMD",279,98,64907,6875,2483.87453165355,51453.122891387,45645.122891387,0.0867204443059146,0.0865350991690526,0.0869061864241182,0.00331863594042463,0.00772175904522335,0.00685013116309601,6663394
"82",2020-04-21,"Madrid","ESMD",479,99,65386,6974,4271.6119302774,50091.2223438644,44444.2223438644,0.0875075558954474,0.087320843557821,0.0876946674676162,0.00571679441703744,0.00751737363029477,0.00666990760922503,6663394
"83",2020-04-22,"Madrid","ESMD",458,83,65844,7057,4084.14515650215,47918.1930471804,42522.1930471804,0.0881163306576132,0.0879285741364399,0.0883044881009166,0.00546564432695512,0.00719125914619193,0.00638146161658464,6663394
"84",2020-04-23,"Madrid","ESMD",372,76,66216,7133,3315.32799587481,46154.3432551005,40961.3432551005,0.0885627329354554,0.0883742527920644,0.0887516150597779,0.00443419276144889,0.00692655173251056,0.00614721915814981,6663394
"85",2020-04-24,"Madrid","ESMD",238,80,66454,7213,2121.85654690061,43845.9545466038,38916.9545466038,0.0889128836587896,0.0887238965465886,0.0891022733246426,0.0028389620533785,0.00658012336455023,0.00584041023937708,6663394
"86",2020-04-25,"Madrid","ESMD",132,64,66586,7277,1175.11077870576,41640.4968562228,36961.4968562228,0.0889594955696722,0.0887705911171793,0.0891488020121904,0.00156995858156592,0.00624914223235528,0.00554694752497342,6663394
"87",2020-04-26,"Madrid","ESMD",124,58,66710,7335,1101.92225396889,38316.4261871974,34012.4261871974,0.0889661334292528,0.0887773755686156,0.0891552926255875,0.0014695512258321,0.00575028674384216,0.00510436966314725,6663394
"88",2020-04-27,"Madrid","ESMD",187,54,66897,7389,1658.85290427713,35493.3227870908,31506.3227870908,0.089058919080136,0.0888701115139927,0.0892481277743574,0.00220840466041624,0.00532661325250928,0.00472826952557372,6663394
"89",2020-04-28,"Madrid","ESMD",234,46,67131,7435,2071.10568506199,32263.2193078822,28638.2193078822,0.0891690267572202,0.0889801074383583,0.0893583471826898,0.00275101634488275,0.00484185976514104,0.00429784270716729,6663394
"90",2020-04-29,"Madrid","ESMD",214,55,67345,7490,1893.08038546364,30703.2218588211,27252.2218588211,0.089405687307307,0.0892164166730185,0.0895953594750166,0.00251321037924654,0.00460774522095213,0.00408984098176112,6663394
"91",2020-04-30,"Madrid","ESMD",177,54,67522,7544,1565.39541953169,28099.3082494171,24940.3082494171,0.0896191037787391,0.0894295277352816,0.0898090816925537,0.00207768334110029,0.00421696634619191,0.00374288361898113,6663394
"92",2020-05-01,"Madrid","ESMD",196,40,67718,7584,1730.47050818129,27472.7540963989,24382.7540963989,0.0897256804230152,0.0895359818283731,0.0899157809293366,0.00229285631292311,0.00412293706426468,0.00365920942036429,6663394
"93",2020-05-02,"Madrid","ESMD",167,47,67885,7631,1473.79837290781,26462.6779376532,23484.6779376532,0.0899083299017054,0.0897183693367356,0.0900986926698862,0.00195192973882289,0.00397135122696529,0.0035244318342354,6663394
"94",2020-05-03,"Madrid","ESMD",73,41,67958,7672,643.660945190716,22834.7269525665,20262.7269525665,0.0899247821165082,0.089734892511298,0.090115073550496,0.000851718270890563,0.00342689130382602,0.00304090182158919,6663394
"95",2020-05-04,"Madrid","ESMD",105,46,68063,7718,925.892155296273,19676.4739513606,17457.4739513606,0.0900713556941249,0.0898812770027775,0.0902618363591659,0.0012252818955099,0.00295292068146662,0.0026199072051511,6663394
"96",2020-05-05,"Madrid","ESMD",61,35,68124,7753,537.362777845954,16898.5087333317,14990.5087333317,0.0900621669554087,0.0898721954021173,0.0902525400699494,0.000710411253214499,0.00253602124282787,0.00224968067824471,6663394
"97",2020-05-06,"Madrid","ESMD",53,36,68177,7789,466.644517423239,15243.2967038544,13520.2967038544,0.0900850433072807,0.0898951143150935,0.0902753735784733,0.000616596382374958,0.00228761749700744,0.00202904056158984,6663394
"98",2020-05-07,"Madrid","ESMD",66,41,68243,7830,581.370087176644,14649.5560123253,12992.5560123253,0.0902134650154208,0.0900233707249178,0.0904039607110145,0.000768539044598308,0.00219851265170951,0.00194984057858882,6663394
"99",2020-05-08,"Madrid","ESMD",69,40,68312,7870,608.191145959932,14155.8249043163,12553.8249043163,0.0903633888719775,0.0901730812209978,0.0905540981616893,0.000804517698660133,0.00212441661176216,0.00188399859055555,6663394
"100",2020-05-09,"Madrid","ESMD",62,41,68374,7911,547.074933655832,13044.046933695,11567.046933695,0.0905421120755207,0.0903515333570186,0.0907330927821971,0.000724446718881071,0.00195756801019045,0.00173590919787949,6663394
"101",2020-05-10,"Madrid","ESMD",74,20,68448,7931,652.102568667867,11625.0438173009,10308.0438173009,0.0905210245145386,0.0903305361727797,0.0907119145566515,0.000862391780685742,0.00174461300311836,0.00154696597819383,6663394
"102",2020-05-11,"Madrid","ESMD",185,29,68633,7960,1630.36863833971,11362.332070177,10074.332070177,0.0907719308234111,0.0905809863082957,0.0909632778491343,0.00215627627024946,0.00170518688676926,0.00151189199830851,6663394
"103",2020-05-12,"Madrid","ESMD",133,32,68766,7992,1172.84463016682,10969.7812808121,9725.78128081209,0.0910053894006019,0.0908140341735517,0.0911971478343069,0.0015521505144219,0.00164627534869049,0.00145958370176101,6663394
"104",2020-05-13,"Madrid","ESMD",140,25,68906,8017,1234.42240023873,10473.7331728695,9285.73317286952,0.0911795206454525,0.0909878600405514,0.0913715849722067,0.00163344328110435,0.00157183158805701,0.00139354406671278,6663394
"105",2020-05-14,"Madrid","ESMD",156,24,69062,8041,1375.28862793223,10375.223427894,9198.22342789395,0.0913719537442623,0.0911799466814775,0.091564365136217,0.00181956515734317,0.00155704786898298,0.00138041115802157,6663394
"106",2020-05-15,"Madrid","ESMD",129,19,69191,8060,1136.46040515407,10868.0228878573,9635.0228878573,0.0914784322193708,0.0912862455689537,0.0916710234839593,0.001502530909264,0.00163100409308789,0.00144596325654123,6663394
"107",2020-05-16,"Madrid","ESMD",53,15,69244,8075,466.38813461788,10408.5188671789,9227.51886717891,0.0914446448746987,0.0912525623955084,0.0916371316787413,0.000615919030441703,0.00156204463778953,0.00138480763214346,6663394
"108",2020-05-17,"Madrid","ESMD",83,14,69327,8089,729.521974338145,10600.6780636711,9397.6780636711,0.0914465234747724,0.0912544675602745,0.0916389835938566,0.000962283790610809,0.00159088267385526,0.00141034404744356,6663394
"109",2020-05-18,"Madrid","ESMD",130,23,69457,8112,1142.67444526102,11276.7079915089,9996.70799150889,0.0916219837062186,0.0914296145892409,0.0918147575703598,0.00150732250752578,0.00169233696694341,0.00150024266785198,6663394
"110",2020-05-19,"Madrid","ESMD",137,18,69594,8130,1203.63582114596,11898.9737254782,10547.9737254782,0.0917594585906658,0.0915668426115897,0.0919524797482359,0.00158698984522638,0.00178572267008047,0.00158297314033632,6663394
"111",2020-05-20,"Madrid","ESMD",103,17,69697,8147,904.454429529027,12195.2370090473,10810.2370090473,0.0918476516649468,0.0916548896904415,0.0920408190425785,0.00119190231129317,0.00183018398867714,0.00162233195411337,6663394
"112",2020-05-21,"Madrid","ESMD",119,12,69816,8159,1043.83424441993,12691.9963198114,11249.9963198114,0.0919060388699707,0.0917131800255678,0.0920993032671398,0.00137410723389286,0.00190473448212899,0.0016883282483088,6663394
"113",2020-05-22,"Madrid","ESMD",87,15,69903,8174,762.648580251646,12802.5423313952,11347.5423313952,0.0919613916149555,0.0917684504756595,0.0921547384087336,0.00100330779441671,0.00192132452792003,0.0017029673363747,6663394
"114",2020-05-23,"Madrid","ESMD",56,21,69959,8195,490.973247880969,11663.1469409364,10337.1469409364,0.0920487513262352,0.091855676890357,0.092242231591552,0.000645999433983181,0.00175033127876521,0.00155133359080019,6663394
"115",2020-05-24,"Madrid","ESMD",48,19,70007,8214,420.824762036501,10911.1270728061,9670.12707280611,0.0921098389570983,0.091916681010409,0.0923034028147925,0.000553688931968822,0.00163747289636574,0.00145123147044976,6663394
"116",2020-05-25,"Madrid","ESMD",142,17,70149,8231,1244.7263235015,10921.4309960689,9678.43099606888,0.0922808360856461,0.0920873589960331,0.0924747196738774,0.00163743440149583,0.00163901924395719,0.00145247767069888,6663394
"117",2020-05-26,"Madrid","ESMD",160,14,70309,8245,1401.87728197599,10948.0196501126,9701.01965011264,0.0924496865059023,0.0922558870150018,0.0926438931062446,0.00184333606278608,0.00164300950088088,0.0014558676329379,6663394
"118",2020-05-27,"Madrid","ESMD",90,7,70399,8252,787.565126588571,10599.1243715471,9391.12437154714,0.0924517134573175,0.0922579227333395,0.0926459112449231,0.00103427243870428,0.00159064950557436,0.00140936051080683,6663394
"119",2020-05-28,"Madrid","ESMD",121,7,70520,8259,1057.52871483825,11190.2649517675,9914.26495176751,0.0924961397893944,0.0923022689948494,0.0926904177882842,0.00138708627111425,0.00167936414262274,0.00148787013821598,6663394
"120",2020-05-29,"Madrid","ESMD",117,10,70637,8269,1021.70085218594,11482.4438296153,10172.4438296153,0.0925709342201445,0.0923769277359633,0.0927653481493103,0.00133895553860399,0.00172321249945828,0.0015266159902319,6663394
"121",2020-05-30,"Madrid","ESMD",54,4,70691,8273,470.822025555299,10810.5914099096,9576.59140990957,0.092497851107691,0.092304002998225,0.0926921063185646,0.000616061812932841,0.00162238514035183,0.00143719423013401,6663394
"122",2020-05-31,"Madrid","ESMD",74,9,70765,8282,644.609479011966,10251.5650677756,9080.56506777558,0.0925098518341339,0.0923159970708342,0.0927041136738932,0.000842686743365721,0.00153849000490975,0.00136275373597533,6663394
"123",2020-06-01,"Madrid","ESMD",149,9,70914,8291,1296.81297952691,10643.9236177735,9426.92361777347,0.0926248611183213,0.0924307839932447,0.092819345747574,0.00169384214859008,0.00159737269292098,0.00141473303511296,6663394
"124",2020-06-02,"Madrid","ESMD",116,10,71030,8301,1008.89844132777,10608.9878146813,9394.98781468131,0.0927119643992438,0.0925177261384929,0.0929066104575435,0.00131686549873058,0.00159212974869583,0.00140994031190131,6663394
"125",2020-06-03,"Madrid","ESMD",138,6,71168,8307,1198.85311812311,11045.1923525528,9780.19235255278,0.0927846552813924,0.0925902755956085,0.09297944303878,0.00156299422912089,0.00165759256507311,0.00146774937104916,6663394
"126",2020-06-04,"Madrid","ESMD",102,8,71270,8315,885.302592143509,11439.5216968153,10128.5216968153,0.0928330949163943,0.0926386298742952,0.093027968175375,0.00115315531873423,0.00171677101741475,0.0015200244345172,6663394
"127",2020-06-05,"Madrid","ESMD",132,4,71402,8319,1144.09488004367,12162.7918148225,10767.7918148225,0.0928758912123576,0.0926813421348654,0.0930708486713286,0.00148817724455269,0.00182531481926815,0.00161596204799273,6663394
"128",2020-06-06,"Madrid","ESMD",70,8,71472,8327,606.16878635156,11524.2342776725,10201.2342776725,0.0928829437330472,0.0926883959896734,0.0930778998212203,0.000787759420128463,0.00172948414541787,0.00153093667846634,6663394
"129",2020-06-07,"Madrid","ESMD",53,3,71525,8330,458.272051437043,10580.6290471336,9364.6290471336,0.0928132275200911,0.0926188288378905,0.0930080342278316,0.000594669111165679,0.00158787384434023,0.00140538426020337,6663394
"130",2020-06-08,"Madrid","ESMD",128,4,71653,8334,1105.29685733082,10898.3607778758,9644.36077787585,0.0928555465201992,0.0926610649403919,0.093050436287468,0.00143236073513338,0.00163555701161838,0.00144736462797725,6663394
"131",2020-06-09,"Madrid","ESMD",106,5,71759,8339,914.257121588176,10755.0891846258,9516.08918462578,0.0928845264310711,0.0926899926641325,0.0930794684771064,0.00118341030079784,0.00161405571764566,0.00142811443907201,6663394
"132",2020-06-10,"Madrid","ESMD",113,7,71872,8346,973.756617975364,10707.1449504152,9472.1449504152,0.0929471795143954,0.0927525283032235,0.093142239222184,0.00125929334336441,0.00160686055040648,0.00142151956651748,6663394
"133",2020-06-11,"Madrid","ESMD",96,6,71968,8352,826.434078031998,11062.7570028919,9785.7570028919,0.0929781550510127,0.0927834501641037,0.0931732685236438,0.0010677011428232,0.00166022855663224,0.00146858447855431,6663394
"134",2020-06-12,"Madrid","ESMD",117,3,72085,8355,1005.86133132894,11424.0088552089,10104.0088552089,0.0930040070373709,0.0928092514254501,0.0931991713342857,0.00129776145297268,0.00171444294832466,0.00151634570238663,6663394
"135",2020-06-13,"Madrid","ESMD",23,1,72108,8356,197.422805722017,10324.618681404,9130.61868140398,0.0928875355020685,0.0926930220383976,0.0930824571462769,0.000254314609688549,0.00154945342889884,0.00137026546552762,6663394
"136",2020-06-14,"Madrid","ESMD",44,4,72152,8360,377.230821659261,9692.95106173547,8570.95106173547,0.0928340662579863,0.0926396708614609,0.0930288695744649,0.000485362444457125,0.00145465675025902,0.0012862740912117,6663394
