"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"19",2020-02-18,"Castilla y León","ESCL",1,0,14,0,1,10,0,0,0,NA,4.16745153670608e-07,4.16745153670608e-06,0,2399548
"20",2020-02-19,"Castilla y León","ESCL",1,0,15,0,1,10,0,0,0,NA,4.16745153670608e-07,4.16745153670608e-06,0,2399548
"21",2020-02-20,"Castilla y León","ESCL",3,0,18,0,3,13,0,0,0,NA,1.25023546101182e-06,5.4176869977179e-06,0,2399548
"22",2020-02-21,"Castilla y León","ESCL",5,0,23,0,5,18,0,0,0,NA,2.08372576835304e-06,7.50141276607094e-06,0,2399548
"23",2020-02-22,"Castilla y León","ESCL",2,0,25,0,2,19,0,0,0,NA,8.33490307341216e-07,7.91815791974155e-06,0,2399548
"24",2020-02-23,"Castilla y León","ESCL",5,0,30,0,5,23,0,0,0,NA,2.08372576835304e-06,9.58513853442398e-06,0,2399548
"25",2020-02-24,"Castilla y León","ESCL",5,0,35,0,5,26,0,0,0,NA,2.08372576835304e-06,1.08353739954358e-05,0,2399548
"26",2020-02-25,"Castilla y León","ESCL",6,0,41,0,6,29,0,0,0,NA,2.50047092202365e-06,1.20856094564476e-05,0,2399548
"27",2020-02-26,"Castilla y León","ESCL",8,0,49,0,8,36,0,0,0,NA,3.33396122936486e-06,1.50028255321419e-05,0,2399548
"28",2020-02-27,"Castilla y León","ESCL",7,0,56,0,7,43,0,0,0,NA,2.91721607569426e-06,1.79200416078361e-05,0,2399548
"29",2020-02-28,"Castilla y León","ESCL",11,0,67,0,11,54,0,0,0,NA,4.58419669037669e-06,2.25042382982128e-05,0,2399548
"30",2020-02-29,"Castilla y León","ESCL",10,0,77,0,10,64,0,0,0,NA,4.16745153670608e-06,2.66716898349189e-05,0,2399548
"31",2020-03-01,"Castilla y León","ESCL",32,0,109,0,32,95,0,0,0,NA,1.33358449174595e-05,3.95907895987078e-05,0,2399548
"32",2020-03-02,"Castilla y León","ESCL",44,0,153,0,44,138,0,0,0,NA,1.83367867615068e-05,5.75108312065439e-05,0,2399548
"33",2020-03-03,"Castilla y León","ESCL",30,0,183,0,30,165,0,0,0,NA,1.25023546101182e-05,6.87629503556503e-05,0,2399548
"34",2020-03-04,"Castilla y León","ESCL",35,0,218,0,35,195,0,0,0,NA,1.45860803784713e-05,8.12653049657686e-05,0,2399548
"35",2020-03-05,"Castilla y León","ESCL",55,0,273,0,55,248,0,0,0,NA,2.29209834518834e-05,0.000103352798110311,0,2399548
"36",2020-03-06,"Castilla y León","ESCL",58,0,331,0,58,301,0,0,0,NA,2.41712189128953e-05,0.000125440291254853,0,2399548
"37",2020-03-07,"Castilla y León","ESCL",83,0,414,0,83,379,0,0,0,NA,3.45898477546605e-05,0.00015794641324116,0,2399548
"38",2020-03-08,"Castilla y León","ESCL",80,0,494,0,80,453,0,0,0,NA,3.33396122936486e-05,0.000188785554612785,0,2399548
"39",2020-03-09,"Castilla y León","ESCL",167,0,661,0,167,612,0,0,0,NA,6.95964406629915e-05,0.000255048034046412,0,2399548
"40",2020-03-10,"Castilla y León","ESCL",213,0,874,0,213,818,0,0,0,NA,8.87667177318395e-05,0.000340897535702557,0,2399548
"41",2020-03-11,"Castilla y León","ESCL",257,0,1131,0,257,1064,0,0,0,NA,0.000107103504493346,0.000443416843505527,0,2399548
"42",2020-03-12,"Castilla y León","ESCL",345,1,1476,1,345,1399,0,0.000173675974159278,2.46044743687896e-05,0.00122592921710353,0.00014377707801636,0.00058302646998518,0,2399548
"43",2020-03-13,"Castilla y León","ESCL",505,2,1981,3,505,1872,0,0.000548833372500614,0.000286737149721778,0.00105050242377966,0.000210456302603657,0.000780146927671378,0,2399548
"44",2020-03-14,"Castilla y León","ESCL",522,5,2503,8,719.951270869612,2547.95127086961,197.951270869612,0.00143867934127166,0.00112919246197578,0.00183298978402696,0.00041381503001294,0.00106184634392378,8.24952327978487e-05,2399548
"45",2020-03-15,"Castilla y León","ESCL",539,4,3042,12,862.791973836687,3380.7432447063,521.743244706299,0.00202930394223256,0.00172647127198724,0.00238525514833533,0.000575564481865023,0.001408908363036,0.000217433968691728,2399548
"46",2020-03-16,"Castilla y León","ESCL",781,11,3823,23,1861.50797240499,5207.25121711129,1602.25121711129,0.00379742078190852,0.00349041002716481,0.00413143570028767,0.00184905285380568,0.0021700967086765,0.000667730429693962,2399548
"47",2020-03-17,"Castilla y León","ESCL",730,7,4553,30,1777.32674279726,6929.57795990855,2649.57795990855,0.00461968776948194,0.00432883798581972,0.00493007942487358,0.00180335923919914,0.00288786803177455,0.00110419877406435,2399548
"48",2020-03-18,"Castilla y León","ESCL",818,13,5371,43,2255.92989880654,9127.50785871509,4087.50785871509,0.00617302459041864,0.00589705191956389,0.00646191234428395,0.00259279663742197,0.0038038446652099,0.00170344909071004,2399548
"49",2020-03-19,"Castilla y León","ESCL",868,19,6239,62,2761.313450415,11805.8213091301,5980.82130913009,0.00827144767849249,0.00801003596269435,0.0085413907024489,0.00366085265732092,0.00492001881568116,0.00249247829554987,2399548
"50",2020-03-20,"Castilla y León","ESCL",956,20,7195,82,3261.22525804729,14987.0465671774,8286.04656717738,0.0102287899732144,0.0099795649957895,0.0104842389783799,0.00463632914800663,0.00624577902470689,0.00345316974996015,2399548
"51",2020-03-21,"Castilla y León","ESCL",766,38,7961,120,3141.66769633259,17961.71426351,10661.71426351,0.0136072279091804,0.0133738701835065,0.0138446574425946,0.00536985157127337,0.00748545737093401,0.00444321774913858,2399548
"52",2020-03-22,"Castilla y León","ESCL",711,37,8672,157,3178.14999329175,20926.8642568017,13128.8642568017,0.0161545407635375,0.0159362715316287,0.0163757994938056,0.00592038210554289,0.00872116926054479,0.00547139055222139,2399548
"53",2020-03-23,"Castilla y León","ESCL",773,55,9445,212,3947.19999758033,24617.0642543821,16303.064254382,0.0200993567335012,0.0198897521246747,0.0203111702231506,0.0083998073954306,0.0102590422256117,0.00679422301799424,2399548
"54",2020-03-24,"Castilla y León","ESCL",664,57,10109,269,3695.25101881864,27967.3152732007,19334.3152732007,0.0234452366473533,0.0232440951510974,0.0236481187104607,0.00857018840712003,0.0116552431012844,0.008057482189646,2399548
"55",2020-03-25,"Castilla y León","ESCL",694,62,10803,331,4138.89381905279,31601.2090922535,22779.2090922535,0.0268497192374853,0.0266538002859913,0.0270470782926471,0.0102867848741397,0.0131696507393282,0.00949312499364609,2399548
"56",2020-03-26,"Castilla y León","ESCL",558,73,11361,404,3582.42819192164,34463.6860133055,25605.6860133055,0.0303969782651522,0.0302057423462387,0.030589424919967,0.00958498300205181,0.0143625741236706,0.0106710455524563,2399548
"57",2020-03-27,"Castilla y León","ESCL",524,62,11885,466,3461.95690054218,37062.850940011,28219.850940011,0.0327235275644087,0.0325371430907561,0.0329109797154515,0.00953196820039437,0.0154457635104657,0.0117604861165565,2399548
"58",2020-03-28,"Castilla y León","ESCL",523,63,12408,529,3537.06345518562,38738.4064227916,30153.4064227916,0.0349714391812299,0.034788362102082,0.0351554797209975,0.00996906830296379,0.0161440431376208,0.0125662859933586,2399548
"59",2020-03-29,"Castilla y León","ESCL",424,88,12832,617,3045.16681442204,40006.2464944164,31727.2464944164,0.0384069783640459,0.0382249282968801,0.0385898954629742,0.00911437468488293,0.0166724093430998,0.0132221762158608,2399548
"60",2020-03-30,"Castilla y León","ESCL",500,81,13332,698,3731.00297973321,41481.3195753431,33520.3195753431,0.0414592512638239,0.041276886815396,0.0416424214123571,0.0116025045006627,0.0172871389008859,0.0139694307325142,2399548
"61",2020-03-31,"Castilla y León","ESCL",401,76,13733,774,3070.94688718082,41790.9530121089,34296.9530121089,0.0438292370516711,0.0436475401778383,0.0440116902969701,0.00980100918163108,0.0174161771350725,0.0142930889534649,2399548
"62",2020-04-01,"Castilla y León","ESCL",561,93,14294,867,4483.98427616619,43013.7120302278,35914.7120302278,0.0476130010156068,0.0474276340626769,0.0477990924598152,0.0149360534416584,0.0179257560299806,0.0149672821840729,2399548
"63",2020-04-02,"Castilla y León","ESCL",518,69,14812,936,4188.53507878875,44060.579412684,37209.579412684,0.0499133430642782,0.0497265263278076,0.0501008616493515,0.0141144874645116,0.018362032938155,0.0155069118903577,2399548
"64",2020-04-03,"Castilla y León","ESCL",568,66,15380,1002,4628.36867681113,45510.7980962033,38802.7980962033,0.052228373791908,0.0520393559753288,0.0524180781606998,0.0157173061963101,0.0189664045462743,0.0161708780554518,2399548
"65",2020-04-04,"Castilla y León","ESCL",569,89,15949,1091,4770.07239356387,46333.6704921869,39829.6704921869,0.055720720053822,0.0555272509521144,0.055914863244246,0.0166651118238283,0.0193093326293897,0.0165988221499161,2399548
"66",2020-04-05,"Castilla y León","ESCL",390,78,16339,1169,3320.22677287997,45958.6462462482,39728.6462462482,0.0579694488210727,0.0577744693893305,0.0581650862766653,0.0117798957087227,0.0191530430923858,0.0165567207850179,2399548
"67",2020-04-06,"Castilla y León","ESCL",594,66,16933,1235,5077.82992505638,46897.5823522518,40767.5823522518,0.0603248390967866,0.0601267374688525,0.0605235934169613,0.0180900769615469,0.0195443401641692,0.0169896923721683,2399548
"68",2020-04-07,"Castilla y León","ESCL",430,69,17363,1304,3699.02264952857,47014.1768098587,41012.1768098587,0.0622463454103281,0.0620465993868766,0.0624467344742408,0.0132609941555712,0.0195929303393217,0.0170916259269907,2399548
"69",2020-04-08,"Castilla y León","ESCL",509,68,17872,1372,4401.11881212308,47953.3387214396,41966.3387214396,0.0644004681542003,0.0641980798948021,0.0646034944546054,0.0158591154824857,0.0199843215144851,0.0174892682794591,2399548
"70",2020-04-09,"Castilla y León","ESCL",537,82,18409,1454,4711.58238068902,49127.857646943,43126.857646943,0.0673121184922044,0.0671054994155078,0.0675193737528685,0.017227801156756,0.020473796584583,0.0179729089174057,2399548
"71",2020-04-10,"Castilla y León","ESCL",558,63,18967,1517,4900.52931652403,50983.220149045,44848.220149045,0.069418942737883,0.0692092725615966,0.0696292481120439,0.0179358656618916,0.0212470099156362,0.018690278397867,2399548
"72",2020-04-11,"Castilla y León","ESCL",482,73,19449,1590,4263.63755755241,51515.8547268642,45398.8547268642,0.071697015089326,0.0714842680443421,0.0719103952988702,0.0157175220473676,0.0214689827946197,0.0189197526896166,2399548
"73",2020-04-12,"Castilla y León","ESCL",326,63,19775,1653,2885.2420851348,51330.1499248182,45288.1499248182,0.0729376402616418,0.0727242169549101,0.0731516899004232,0.0106418583703318,0.0213915912183537,0.0188736169998759,2399548
"74",2020-04-13,"Castilla y León","ESCL",512,56,20287,1709,4516.21303460605,51362.3786832581,45369.3786832581,0.0745749285980865,0.0743592153745404,0.0747912675973967,0.0166015805486022,0.0214050223972423,0.0189074686912944,2399548
"75",2020-04-14,"Castilla y León","ESCL",461,60,20748,1769,4064.58386515737,51238.4274696267,45302.4274696267,0.0762363264191014,0.0760184002459056,0.0764548773333705,0.0149348825092515,0.0213533663296699,0.0188795670974811,2399548
"76",2020-04-15,"Castilla y León","ESCL",342,55,21090,1824,3006.85453861308,49616.9133314286,43906.9133314286,0.0772740101668341,0.0770553506824435,0.0774932901398695,0.0110171506963954,0.0206776081709675,0.0182979933435083,2399548
"77",2020-04-16,"Castilla y León","ESCL",299,49,21389,1873,2614.43936600702,47461.2803038718,42021.2803038718,0.0779414398400719,0.077722757420809,0.0781607375488856,0.00952700774048117,0.0197792585536408,0.0175121649176727,2399548
"78",2020-04-17,"Castilla y León","ESCL",206,48,21595,1921,1792.13383942843,45933.1873704203,40677.1873704203,0.0782937304779314,0.0780758059742884,0.0785122632505341,0.00649746903471128,0.0191424332292666,0.0169520207015739,2399548
"79",2020-04-18,"Castilla y León","ESCL",171,48,21766,1969,1481.82411392653,42337.1815592904,37504.1815592904,0.0786049200662927,0.0783878085037069,0.078822632965126,0.00535140430154827,0.0176438152349069,0.0156296859072169,2399548
"80",2020-04-19,"Castilla y León","ESCL",217,37,21983,2006,1865.37740025498,40503.5363100168,35883.5363100168,0.0787525264066921,0.0785362030643545,0.0789694455989259,0.00668258122058076,0.016879652463721,0.0149542898537628,2399548
"81",2020-04-20,"Castilla y León","ESCL",261,42,22244,2048,2234.63639511979,38337.0538930135,33965.0538930135,0.079368798322031,0.0791521442669763,0.0795860453992964,0.00797340430531078,0.0159767814159223,0.0141547716040744,2399548
"82",2020-04-21,"Castilla y León","ESCL",279,41,22523,2089,2381.14923433441,36006.6207466589,31892.6207466589,0.08010861192017,0.079891233225166,0.0803265820880445,0.00846914531533565,0.0150055846962257,0.0132910951340248,2399548
"83",2020-04-22,"Castilla y León","ESCL",256,31,22779,2120,2169.94437263604,33276.0358027709,29464.0358027709,0.0804662659128216,0.0802488283350029,0.0806842926469087,0.00766527595173458,0.0138676266541744,0.0122789941283821,2399548
"84",2020-04-23,"Castilla y León","ESCL",213,49,22992,2169,1809.91760165947,30822.315846878,27279.315846878,0.0814191396839724,0.0812006460997017,0.0816382211877815,0.00640926992110268,0.0128450507540912,0.0113685226746362,2399548
"85",2020-04-24,"Castilla y León","ESCL",292,38,23284,2207,2476.38564127836,30413.4594030215,26904.4594030215,0.082293128778302,0.0820734002656485,0.0825134455524278,0.00875234162869173,0.012674661812567,0.0112123030683368,2399548
"86",2020-04-25,"Castilla y León","ESCL",140,35,23424,2242,1184.20342741386,27081.4497958293,23944.4497958293,0.0825714470384252,0.0823519615866235,0.0827915174655284,0.00417441045890648,0.0112860629567857,0.00997873340972105,2399548
"87",2020-04-26,"Castilla y León","ESCL",108,29,23532,2271,909.323260830398,23926.1891915024,21142.1891915024,0.0825703153023639,0.0823516068612839,0.0827896045867817,0.0031906811303136,0.00997112339136469,0.00881090488354572,2399548
"88",2020-04-27,"Castilla y León","ESCL",132,32,23664,2303,1108.65122680374,22027.985879693,19453.985879693,0.0828284864580167,0.0826099493471651,0.0830476016889275,0.0038804894830112,0.00918005636048665,0.0081073543349385,2399548
"89",2020-04-28,"Castilla y León","ESCL",323,28,23987,2331,2703.84569763578,22117.3922113218,19519.3922113218,0.0836808098719137,0.0834607515164676,0.083901448448349,0.00943260923612172,0.0092173160159004,0.00813461210666416,2399548
"90",2020-04-29,"Castilla y León","ESCL",244,23,24231,2354,2032.92320835924,22358.1815802526,19722.1815802526,0.0841342917768515,0.0839136124345612,0.0843555514704186,0.00705866676455902,0.00931766381845772,0.008219123593382,2399548
"91",2020-04-30,"Castilla y León","ESCL",236,32,24467,2386,1965.33822824831,22841.6956945744,20140.6956945744,0.0849134680791284,0.0846915782686681,0.0851359392353257,0.00682076613025928,0.00951916598233266,0.00839353732226835,2399548
"92",2020-05-01,"Castilla y León","ESCL",336,17,24803,2403,2780.13416618855,23756.4524605079,20936.4524605079,0.0855266081609738,0.0853035035778326,0.0857502962565493,0.00958655991075854,0.00990038643132288,0.00872516509797176,2399548
"93",2020-05-02,"Castilla y León","ESCL",344,32,25147,2435,2846.29474193391,24368.1108073221,21465.1108073221,0.0867117932639573,0.0864864182900553,0.0869377555425467,0.00981458310060294,0.0101552920830598,0.00894548090195406,2399548
"94",2020-05-03,"Castilla y León","ESCL",113,18,25260,2453,929.606394253043,22916.5679672407,20179.5679672407,0.0866013302668753,0.0863766489713444,0.0868265959991164,0.00318706058459647,0.00955036863911066,0.00840973715351421,2399548
"95",2020-05-04,"Castilla y León","ESCL",92,20,25352,2473,753.191751391294,21499.815345996,18926.815345996,0.0864968938772965,0.086272940203226,0.0867214289068652,0.00256976755243562,0.00895994385025678,0.00788765856986231,2399548
"96",2020-05-05,"Castilla y León","ESCL",44,21,25396,2494,358.763337179054,20048.6610815155,17644.6610815155,0.0862961171228843,0.0860731617290944,0.0865196500382457,0.00121908501199403,0.00835518234330613,0.00735332699388199,2399548
"97",2020-05-06,"Castilla y León","ESCL",28,18,25424,2512,227.246365021456,17799.5218052586,15659.5218052586,0.0859910697512539,0.0857692962046992,0.0862134167373507,0.000768610683813675,0.00741786444999585,0.00652602982114075,2399548
"98",2020-05-07,"Castilla y León","ESCL",30,14,25454,2526,242.156036480223,16857.474414325,14827.474414325,0.0856250114961593,0.0854044697326055,0.0858461227693609,0.000814591553684428,0.00702527076529621,0.00617927810334488,2399548
"99",2020-05-08,"Castilla y León","ESCL",30,19,25484,2545,241.522060802499,16189.6732142971,14237.6732142971,0.0855014944132655,0.0852816907984609,0.0857218645462598,0.000810331860476582,0.00674696785156917,0.00593348131160414,2399548
"100",2020-05-09,"Castilla y León","ESCL",14,9,25498,2554,112.067915397379,15193.0899028907,13359.0899028907,0.0850608920275926,0.084842384466792,0.0852799623443132,0.000373856649595019,0.00633164658631157,0.00556733597447967,2399548
"101",2020-05-10,"Castilla y León","ESCL",12,15,25510,2569,95.8119541811991,12585.0561594362,11062.0561594362,0.084882755389848,0.0846650244696857,0.0851010462431573,0.000318807631132342,0.00524476116311745,0.00461005829407712,2399548
"102",2020-05-11,"Castilla y León","ESCL",29,6,25539,2575,230.317753817443,10782.4507048944,9474.45070489436,0.0845286367257742,0.0843119100346957,0.0847459205203343,0.000762302586003013,0.00449353407595696,0.0039484314149558,2399548
"103",2020-05-12,"Castilla y León","ESCL",34,18,25573,2593,270.032669141938,9087.14514578799,7981.14514578799,0.0846427234968319,0.084426101860729,0.0848599009436639,0.00089376688496823,0.00378702370020854,0.00332610356024884,2399548
"104",2020-05-13,"Castilla y León","ESCL",57,8,25630,2601,451.229558929668,6758.24053852911,5931.24053852911,0.0845554976842816,0.0843392510460069,0.0847722987809843,0.0014886437739039,0.00281646399177225,0.00247181574968665,2399548
"105",2020-05-14,"Castilla y León","ESCL",39,5,25669,2606,307.53155369013,4219.47735028532,3697.47735028532,0.0843537867545392,0.0841381374275308,0.0845699887991814,0.0010106140130223,0.00175844673675431,0.00154090576653825,2399548
"106",2020-05-15,"Castilla y León","ESCL",35,6,25704,2612,275.13269689188,3565.00365292416,3121.00365292416,0.0842064641329937,0.0839912994285839,0.0844221800355673,0.000901336429063178,0.00148569799517416,0.00130066314694441,2399548
"107",2020-05-16,"Castilla y León","ESCL",30,4,25734,2616,235.001596467863,3046.81349800073,2664.81349800073,0.0840093090240882,0.0837947098479137,0.0842244577911199,0.000767168793767885,0.00126974475943,0.00111054811072782,2399548
"108",2020-05-17,"Castilla y León","ESCL",6,8,25740,2624,46.9228522556926,2734.97301307737,2390.97301307737,0.0838903977652964,0.0836762617065437,0.0841050818199887,0.000152928389277867,0.00113978674861989,0.000996426415757205,2399548
"109",2020-05-18,"Castilla y León","ESCL",33,6,25773,2630,257.536477441212,2765.26312549713,2416.26312549713,0.0838224485951466,0.0836085992005733,0.0840368449617298,0.000837595085620267,0.00115241000617497,0.00100696594754392,2399548
"110",2020-05-19,"Castilla y León","ESCL",35,3,25808,2633,272.348279946121,2795.45536896302,2441.45536896302,0.083691528676585,0.0834780568453631,0.0839055464024342,0.000883185209281206,0.00116499247731782,0.00101746469291843,2399548
"111",2020-05-20,"Castilla y León","ESCL",27,5,25835,2638,209.700186066358,2763.63349422688,2412.63349422688,0.0836207533132376,0.0834075544975994,0.0838344970883253,0.000678741533918906,0.00115173086524082,0.00100545331630244,2399548
"112",2020-05-21,"Castilla y León","ESCL",39,7,25874,2645,302.62652162475,2954.19210045426,2578.19210045426,0.0836712989121368,0.0834581119218903,0.0838850304712906,0.000978633151024375,0.0012311452408763,0.00107444906309616,2399548
"113",2020-05-22,"Castilla y León","ESCL",41,6,25915,2651,317.801346272133,3176.18149254519,2771.18149254519,0.0837131428923415,0.0834999671386339,0.0839268628846103,0.0010265926880902,0.00132365824419649,0.00115487645695989,2399548
"114",2020-05-23,"Castilla y León","ESCL",17,5,25932,2656,131.600693794386,3077.46443252213,2684.46443252213,0.0836596086252133,0.0834466643705591,0.08387309628392,0.000424558944070835,0.00128251838784727,0.00111873754245472,2399548
"115",2020-05-24,"Castilla y León","ESCL",13,5,25945,2661,100.520766137604,2907.9525295178,2535.9525295178,0.0836058508147279,0.0833931389911217,0.0838191052047904,0.000323920762284935,0.00121187512378073,0.00105684592661526,2399548
"116",2020-05-25,"Castilla y León","ESCL",35,7,25980,2668,270.570366358686,2727.29333694682,2377.29333694682,0.0836993123942944,0.0834865054944273,0.0839126617384328,0.000871691825192237,0.00113658628081073,0.000990725477026013,2399548
"117",2020-05-26,"Castilla y León","ESCL",46,8,26026,2676,355.712377973735,2775.47416123042,2418.47416123042,0.0838724114522042,0.0836593306602461,0.0840860349621538,0.00114633270283774,0.00115666540583077,0.00100788738597037,2399548
"118",2020-05-27,"Castilla y León","ESCL",26,8,26052,2684,201.137717146171,2701.47918148471,2353.47918148471,0.0839908151787184,0.0837775995442893,0.08420457345112,0.000648461570178619,0.00112582835662579,0.000980801043148423,2399548
"119",2020-05-28,"Castilla y León","ESCL",44,5,26096,2689,340.177947555087,2806.65553257194,2444.65553257194,0.0840810219958617,0.0838676751615293,0.084294911552663,0.00109604956663421,0.00116966009122215,0.00101879834559339,2399548
"120",2020-05-29,"Castilla y León","ESCL",46,7,26142,2696,355.715495142332,3115.44817545857,2713.44817545857,0.084246975879831,0.0840333512114228,0.0844611436123713,0.00114635279394607,0.0012983479286343,0.00113081637685871,2399548
"121",2020-05-30,"Castilla y León","ESCL",37,8,26179,2704,286.301002595636,3144.212700613,2738.212700613,0.0844198849674252,0.0842059880091451,0.0846343252589034,0.000923239913869213,0.00131033540509004,0.00114113687269977,2399548
"122",2020-05-31,"Castilla y León","ESCL",19,8,26198,2712,147.118813117639,3018.98323378452,2628.98323378452,0.0845382605402946,0.0843242290372663,0.0847528352974364,0.000474737329327349,0.00125814663169252,0.00109561602176098,2399548
"123",2020-06-01,"Castilla y León","ESCL",28,5,26226,2717,216.724872306454,3026.00792002461,2635.00792002461,0.0845966838800634,0.0843826020875976,0.08481130880598,0.000699085087754756,0.00126107413563913,0.00109812678055393,2399548
"124",2020-06-02,"Castilla y León","ESCL",19,6,26245,2723,147.072559758755,2870.45395815862,2499.45395815862,0.0846632986683662,0.0844491687496574,0.0848779715364345,0.00047443886655655,0.00119624777589722,0.00104163532388542,2399548
"125",2020-06-03,"Castilla y León","ESCL",27,5,26272,2728,208.950727353418,2761.6033392399,2404.6033392399,0.0847312896556785,0.084517085792021,0.0849460364071412,0.00067389862222698,0.0011508848079888,0.00100210678812839,2399548
"126",2020-06-04,"Castilla y León","ESCL",27,7,26299,2735,209.073645407786,2839.0762908533,2472.0762908533,0.0848682643962662,0.0846538572336291,0.0850832145989123,0.000674691715151116,0.00118317128511424,0.00103022581371713,2399548
"127",2020-06-05,"Castilla y León","ESCL",35,2,26334,2737,270.705416472699,3009.2609411884,2620.2609411884,0.0848821341994653,0.0846677239446079,0.0850970874210549,0.000872562219547269,0.00125409491337052,0.00109198104859265,2399548
"128",2020-06-06,"Castilla y León","ESCL",11,4,26345,2741,85.0470543245864,2823.7376291543,2458.7376291543,0.0848858597983389,0.0846715167774742,0.0851007454211592,0.000274028936407612,0.00117677897218739,0.00102466699109762,2399548
"129",2020-06-07,"Castilla y León","ESCL",13,7,26358,2748,100.58828819641,2568.61353937698,2236.61353937698,0.0849937667838013,0.084779294153871,0.0852087819814593,0.000324356078160235,0.00107045724418806,0.00093209785316942,2399548
"130",2020-06-08,"Castilla y León","ESCL",34,7,26392,2755,263.30011977403,2630.77594200483,2290.77594200483,0.0851755605280684,0.0849607723375456,0.0853908917217387,0.000849755050350884,0.00109636312422374,0.000954669771975736,2399548
"131",2020-06-09,"Castilla y León","ESCL",26,2,26418,2757,201.166298697842,2491.76429314759,2169.76429314759,0.085182890197519,0.0849681168670484,0.0853982064090746,0.000648645875290316,0.00103843069325873,0.00090423875377679,2399548
"132",2020-06-10,"Castilla y León","ESCL",17,5,26435,2762,131.563310859669,2267.61210886493,1974.61210886493,0.0852581187735295,0.0850432549811162,0.0854735254243893,0.000424317775052484,0.000945016356774245,0.000822910026748757,2399548
"133",2020-06-11,"Castilla y León","ESCL",17,4,26452,2766,131.553160344164,2112.86426661345,1839.86426661345,0.0853063649885392,0.0850914572203902,0.0855218155297269,0.000424252302726262,0.00088052594347496,0.000766754516522884,2399548
"134",2020-06-12,"Castilla y León","ESCL",21,3,26473,2769,162.444082684296,2128.18953618011,1853.18953618011,0.0853411162455706,0.0851261768464071,0.0855565983561189,0.000523671640681659,0.00088691267529556,0.000772307758036143,2399548
"135",2020-06-13,"Castilla y León","ESCL",12,3,26485,2772,92.7942909221403,2004.2589547958,1745.2589547958,0.0853513798943553,0.085136470701418,0.0855668315805488,0.000299041751048629,0.000835265206112066,0.000727328211311379,2399548
"136",2020-06-14,"Castilla y León","ESCL",7,1,26492,2773,54.0758636326612,1911.2622586697,1664.2622586697,0.0852885495432867,0.0850738116079744,0.0855038295065155,0.000174092253304025,0.000796509283694138,0.000693573230737498,2399548
"137",2020-06-15,"Castilla y León","ESCL",15,3,26507,2776,115.851673236591,1818.16320455287,1583.16320455287,0.0853182989041359,0.085103542701281,0.08553359703774,0.000372892733456964,0.000757710704079632,0.00065977559296704,2399548
