"","date","ccaa","reg_code","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"70",2020-04-09,"Cantabria","ESCB",23,3,1854,107,135.285083652741,2334.42349485302,1898.42349485302,0.0187671089499906,0.0184190538632523,0.0191217410490067,0.00136942281780991,0.00401740126945611,0.00326707170956914,581078
"71",2020-04-10,"Cantabria","ESCB",29,11,1883,118,181.886911307898,2371.76840765772,1945.76840765772,0.0203244750448229,0.019980647267507,0.0206742194242825,0.0019632267604128,0.00408166959970558,0.003348549433394,581078
"72",2020-04-11,"Cantabria","ESCB",24,3,1907,121,149.637686398727,2386.57560710809,1964.57560710809,0.020461902128628,0.0201231503171108,0.0208063564662406,0.00160559606389359,0.00410715189201465,0.00338091548313323,581078
"73",2020-04-12,"Cantabria","ESCB",46,7,1953,128,294.77595523896,2505.49062961285,2070.49062961285,0.0215378344245968,0.0211992046062004,0.0218818734154614,0.00325081193870408,0.00431179743444572,0.00356318881391629,581078
"74",2020-04-13,"Cantabria","ESCB",35,4,1988,132,225.106337518754,2343.30268451015,1945.30268451015,0.022003999413272,0.0216673027854146,0.0223459281007139,0.00249156927499319,0.00403268181640013,0.00334774795209964,581078
"75",2020-04-14,"Cantabria","ESCB",14,6,2002,138,91.7224323803956,2142.97372975408,1783.97372975408,0.0225723703709254,0.022240581597858,0.0229091088252521,0.00103416219531091,0.00368792783370576,0.00307011060434929,581078
"76",2020-04-15,"Cantabria","ESCB",17,6,2019,144,113.371442048698,2072.2251032231,1730.2251032231,0.0231716326730178,0.0228438193430189,0.0235041501891999,0.00130113987655411,0.00356617373781678,0.00297761247753847,581078
"77",2020-04-16,"Cantabria","ESCB",18,5,2037,149,121.336414792322,1854.30755652217,1556.30755652217,0.0236306272261746,0.0233062892546197,0.0239594787914055,0.00140758742607651,0.00319115085500083,0.00267831092645423,581078
"78",2020-04-17,"Cantabria","ESCB",27,6,2064,155,185.22999021275,1896.47125505776,1596.47125505776,0.024368163475925,0.0240453146887574,0.0246953470510013,0.00218687726848269,0.00326371202327013,0.00274743021600846,581078
"79",2020-04-18,"Cantabria","ESCB",13,5,2077,160,90.1859200258428,1819.92443185887,1534.92443185887,0.0247969034600248,0.0244774489273661,0.0251205271852631,0.00107671235066651,0.00313197958253259,0.002641511865634,581078
"80",2020-04-19,"Cantabria","ESCB",15,4,2092,164,104.611407082803,1847.35483317115,1560.35483317115,0.0251081683373802,0.0247915469605241,0.0254288333947876,0.0012555453245914,0.00317918563974398,0.00268527604413031,581078
"81",2020-04-20,"Cantabria","ESCB",24,5,2116,169,169.365927729062,1862.51550838895,1577.51550838895,0.0256978052770523,0.0253822001494459,0.0260173346742644,0.0020568679732272,0.00320527624241316,0.00271480852551457,581078
"82",2020-04-21,"Cantabria","ESCB",10,3,2126,172,70.5994311178622,1797.82985585407,1525.82985585407,0.0258303344054628,0.025517773074044,0.0261467242287181,0.000857764306025314,0.0030939561570978,0.00262586065184721,581078
"83",2020-04-22,"Cantabria","ESCB",26,4,2152,176,184.803936825288,1800.74688137146,1531.74688137146,0.0263236255617225,0.0260113640091605,0.0266396357557311,0.00226055280451723,0.00309897618111762,0.00263604349393965,581078
"84",2020-04-23,"Cantabria","ESCB",26,3,2178,179,185.087324694655,1836.19651966739,1565.19651966739,0.0266825156257956,0.0263704755039818,0.0269982480980795,0.00226749101620837,0.0031599828588716,0.00269360829297855,581078
"85",2020-04-24,"Cantabria","ESCB",13,4,2191,183,93.2244167081404,1634.64498113657,1396.64498113657,0.0270392266955735,0.0267289917239568,0.0273530624665995,0.0011504865983268,0.00281312488364139,0.00240354131654713,581078
"86",2020-04-25,"Cantabria","ESCB",12,4,2203,187,86.6893747592127,1496.22801837703,1281.22801837703,0.0273882755548804,0.027079825971584,0.0277002384969973,0.00107774511283959,0.0025749176846775,0.00220491572280663,581078
"87",2020-04-26,"Cantabria","ESCB",4,3,2207,190,28.9623796672232,1433.46796566386,1228.46796566386,0.0275005988548705,0.027194996175108,0.0278096357325007,0.000360889345315253,0.00246691143988218,0.0021141188715867,581078
"88",2020-04-27,"Cantabria","ESCB",2,1,2209,191,14.3711090094498,1334.46763262461,1144.46763262461,0.027316280948405,0.0270138386080741,0.0276221093817141,0.000177711747959386,0.00229653787034548,0.00196955939241308,581078
"89",2020-04-28,"Cantabria","ESCB",5,1,2214,192,35.6860596823443,1248.81727751463,1071.81727751463,0.0271939175589887,0.0268939444057089,0.0274972365915985,0.000438321483742918,0.00214913880324953,0.00184453253696514,581078
"90",2020-04-29,"Cantabria","ESCB",5,0,2219,192,35.2950543407233,1098.88234164261,943.882341642606,0.0269566996451647,0.0266590439716756,0.0272576787274023,0.000428768895368475,0.00189110987103729,0.00162436427061876,581078
"91",2020-04-30,"Cantabria","ESCB",12,1,2231,193,84.2918930559002,1092.98831467266,938.988314672663,0.0269693015119762,0.0266726510216901,0.0272692513186038,0.00101895718459876,0.00188096660805032,0.00161594194698933,581078
"92",2020-05-01,"Cantabria","ESCB",16,2,2247,195,112.495608934333,1100.87251652419,945.872516524194,0.0271884361130785,0.0268919258919496,0.0274882156542103,0.00136118365665909,0.0018945348413194,0.00162778924090087,581078
"93",2020-05-02,"Cantabria","ESCB",0,2,2247,197,0,931.506588795132,800.506588795132,0.0272258119982568,0.0269314091322302,0.0275234331529032,0,0.00160306635046436,0.00137762329462677,581078
"94",2020-05-03,"Cantabria","ESCB",3,1,2250,198,21.0519689149552,881.959126592225,757.959126592225,0.0271718713945743,0.0268791864748055,0.0274677433327574,0.000254231729759884,0.00151779817269321,0.00130440169235838,581078
"95",2020-05-04,"Cantabria","ESCB",1,2,2251,200,7.03287006059642,704.188059827533,605.188059827533,0.0272441746312931,0.026953178322057,0.0275383126424457,8.51198312261581e-05,0.00121186494726617,0.00104149195086982,581078
"96",2020-05-05,"Cantabria","ESCB",6,0,2257,200,41.8921621878646,560.992897320743,481.992897320743,0.0271193110213576,0.0268294640309688,0.0274122893183479,0.000503361353890056,0.000965434756299057,0.000829480547053482,581078
"97",2020-05-06,"Cantabria","ESCB",1,2,2258,202,7.00475553013472,474.773236142738,407.773236142738,0.0272196469097853,0.026931170237627,0.0275112136366885,8.4440643144213e-05,0.000817055947984156,0.000701753011029049,581078
"98",2020-05-07,"Cantabria","ESCB",0,0,2258,202,0,388.083861383525,333.083861383525,0.0270513036140946,0.0267644559040614,0.0273412256107505,0,0.000667868791080586,0.000573217126415946,581078
"99",2020-05-08,"Cantabria","ESCB",2,1,2260,203,13.9121548431713,373.033636559473,320.033636559473,0.0270544315441018,0.0267686885768669,0.0273432246810561,0.000166542230458196,0.000641968266841066,0.000550758480891504,581078
"100",2020-05-09,"Cantabria","ESCB",3,0,2263,203,20.7593888122498,379.421916362273,325.421916362273,0.0269490480808207,0.0266642902989841,0.0272368468959422,0.000247214214418812,0.000652962108980676,0.000560031383673574,581078
"101",2020-05-10,"Cantabria","ESCB",2,0,2265,203,13.7731917825678,357.509048462497,306.509048462497,0.0268434525033784,0.0265596958652499,0.0271302407210132,0.000163231796660168,0.0006152513921754,0.000527483484940915,581078
"102",2020-05-11,"Cantabria","ESCB",10,1,2275,204,68.8980516000076,391.112045721781,335.112045721781,0.0269745313692856,0.0266905382170095,0.0272615462706881,0.000816919847985521,0.000673080112690174,0.000576707508667995,581078
"103",2020-05-12,"Cantabria","ESCB",8,0,2283,204,54.8883838298573,361.708536495738,309.708536495738,0.0269564026437854,0.0266724986155993,0.0272433285672345,0.000648091710461793,0.000622478456413318,0.000532989609821294,581078
"104",2020-05-13,"Cantabria","ESCB",2,0,2285,204,13.6666078680424,262.879535429447,224.879535429447,0.0268709183435588,0.0265878251947033,0.0271570257190516,0.000160715231534182,0.000452399738812083,0.000387004043225604,581078
"105",2020-05-14,"Cantabria","ESCB",2,1,2287,205,13.6794975404134,276.559032969861,236.559032969861,0.0269198032578461,0.0266373434766483,0.0272052582148978,0.000161018531899483,0.000475941324520737,0.00040710375021918,581078
"106",2020-05-15,"Cantabria","ESCB",2,0,2289,205,13.6277679110976,269.134831966003,230.134831966003,0.026841457384811,0.0265597317048801,0.0271261713990975,0.00015980303697502,0.000463164724814918,0.0003960480898709,581078
"107",2020-05-16,"Cantabria","ESCB",4,1,2293,206,27.2902296638739,289.39219156928,247.39219156928,0.0269225889722476,0.026641160622096,0.0272069902377834,0.000320420251285963,0.000498026412236017,0.000425746959219383,581078
"108",2020-05-17,"Cantabria","ESCB",0,0,2293,206,0,247.500029381416,211.500029381416,0.0268311586201283,0.0265506101650458,0.0271146715056008,0,0.000425932541554517,0.000363978724683116,581078
"109",2020-05-18,"Cantabria","ESCB",3,0,2296,206,20.332720541899,260.82799439318,222.82799439318,0.0267800687482002,0.0264999792697471,0.0270631186107028,0.000237156643706445,0.000448869161099164,0.000383473465512685,581078
"110",2020-05-19,"Cantabria","ESCB",2,0,2298,206,13.5143178717789,274.342312264959,234.342312264959,0.0267226624216955,0.0264430987635845,0.0270051817031105,0.000157153417905585,0.000472126482615,0.000403288908313443,581078
"111",2020-05-20,"Cantabria","ESCB",0,0,2298,206,0,260.430157421788,222.430157421788,0.0266468268861751,0.0263679932197252,0.026928609135511,0,0.000448184507797211,0.000382788812210732,581078
"112",2020-05-21,"Cantabria","ESCB",3,0,2301,206,20.1601097916543,259.830878401192,221.830878401192,0.0266105483432497,0.0263320313509443,0.026892011242537,0.000233147143075201,0.000447153184944521,0.000381757489358042,581078
"113",2020-05-22,"Cantabria","ESCB",1,1,2302,207,6.73581750509177,252.793504123716,215.793504123716,0.0266846308012371,0.0264064893720096,0.0269657019139058,7.80811482484291e-05,0.00043504229057668,0.00037136753434774,581078
"114",2020-05-23,"Cantabria","ESCB",2,0,2304,207,13.4399955576047,197.335448081313,168.335448081313,0.0266450887529052,0.0263673074966144,0.0269257964523437,0.00015542963301694,0.00033960233924071,0.000289695097872081,581078
"115",2020-05-24,"Cantabria","ESCB",2,0,2306,207,13.4102496145165,155.857313865972,132.857313865972,0.0266091949885171,0.0263317362503053,0.0268895773224492,0.000154742388047422,0.000268220985592248,0.000228639380368853,581078
"116",2020-05-25,"Cantabria","ESCB",1,0,2307,207,6.69107154805047,148.88177754598,126.88177754598,0.0265649397522405,0.0262878911045507,0.0268449082215654,7.70472096020336e-05,0.000256216510599232,0.000218355844733376,581078
"117",2020-05-26,"Cantabria","ESCB",4,0,2311,207,26.7110914253779,161.913371430945,137.913371430945,0.0265581093605542,0.0262810910297595,0.0268380476293191,0.000306964987977043,0.000278643093407331,0.000237340548826397,581078
"118",2020-05-27,"Cantabria","ESCB",2,0,2313,207,13.3301951376791,161.615798657527,137.615798657527,0.0265306390479864,0.0262538563601714,0.0268103397321225,0.000152900387218758,0.000278130988709823,0.000236828444128889,581078
"119",2020-05-28,"Cantabria","ESCB",1,0,2314,207,6.65284324604302,140.978412239696,119.978412239696,0.0264933094547437,0.0262168757178717,0.0267726579405622,7.61693322693687e-05,0.000242615298186639,0.000206475571678321,581078
"120",2020-05-29,"Cantabria","ESCB",3,0,2317,207,19.9231170189819,160.901529258678,136.901529258678,0.0264805884539776,0.0262042471195209,0.0267598439928676,0.000227697825852437,0.000276901774389458,0.000235599229808524,581078
"121",2020-05-30,"Cantabria","ESCB",2,0,2319,207,13.2593794191879,153.828188135967,130.828188135967,0.026458152668916,0.0261820053127183,0.0267372126118856,0.000151280157381611,0.000264728983262086,0.000225147378038691,581078
"122",2020-05-31,"Cantabria","ESCB",1,0,2320,207,6.61870125824404,146.932571522432,124.932571522432,0.0264256896993625,0.0261498511787342,0.0267044378690341,7.53895455444558e-05,0.000252862045237355,0.000215001379371499,581078
"123",2020-06-01,"Cantabria","ESCB",4,0,2324,207,26.4324074412401,173.364978963672,147.364978963672,0.0264288593327583,0.0261529478653528,0.0267076816436464,0.000300593105891002,0.000298350615517489,0.000253606192221478,581078
"124",2020-06-02,"Cantabria","ESCB",2,0,2326,207,13.1956788916808,166.400548063698,141.400548063698,0.0264105241482636,0.026134774312966,0.026689183439398,0.000149830092872514,0.000286365252278865,0.000243341768340392,581078
"125",2020-06-03,"Cantabria","ESCB",0,0,2326,207,0,159.664730558606,135.664730558606,0.026370211737988,0.0260948432724867,0.0266484860569945,0,0.000274773318829153,0.000233470774248219,581078
"126",2020-06-04,"Cantabria","ESCB",1,0,2327,207,6.5779993522722,152.802734353274,129.802734353274,0.0263424264775769,0.0260673186329959,0.026620437740312,7.4465175894619e-05,0.000262964239488113,0.000223382634264718,581078
"127",2020-06-05,"Cantabria","ESCB",2,0,2329,207,13.13739664794,152.529881386697,129.529881386697,0.0263277880018279,0.026052793811661,0.0266056848290468,0.000148509486407423,0.000262494676079111,0.000222913070855715,581078
"128",2020-06-06,"Cantabria","ESCB",0,0,2329,207,0,145.838809838647,123.838809838647,0.0262923194250614,0.0260176664171869,0.0265698717811528,0,0.000250979747707962,0.000213119081842105,581078
"129",2020-06-07,"Cantabria","ESCB",3,0,2332,207,19.6542924327289,138.782010845998,117.782010845998,0.0262924024847632,0.026017719398322,0.0265699855485937,0.000221594582845001,0.000238835424583271,0.000202695698074954,581078
"130",2020-06-08,"Cantabria","ESCB",1,0,2333,207,6.54340561498966,131.995221323308,111.995221323308,0.0262714563273276,0.0259969726544962,0.0265488380793951,7.36840097926238e-05,0.000227155771382342,0.000192736984231564,581078
"131",2020-06-09,"Cantabria","ESCB",0,0,2333,207,0,125.342378077265,106.342378077265,0.0262402908949317,0.0259661038119505,0.0265173732354,0,0.000215706631600689,0.00018300878380745,581078
"132",2020-06-10,"Cantabria","ESCB",1,0,2334,207,6.52821060619886,111.947471664482,94.9474716644824,0.0262216837582358,0.0259476621732011,0.0264985991619337,7.3342191098075e-05,0.000192654809964381,0.000163398840886219,581078
"133",2020-06-11,"Cantabria","ESCB",3,0,2337,207,19.563535367922,118.251627613216,100.251627613216,0.0262271055720768,0.0259530080795922,0.0265040978902847,0.000219552805929631,0.00020350388005262,0.00017252697161692,581078
"134",2020-06-12,"Cantabria","ESCB",2,0,2339,207,13.0288533198783,124.661779674851,105.661779674851,0.026222372827052,0.025948295991342,0.0264993445777844,0.000146065604644217,0.000214535363023296,0.000181837515230056,581078
"135",2020-06-13,"Cantabria","ESCB",1,0,2340,207,6.50777484919795,104.737147082809,88.7371470828086,0.0262067969310888,0.0259328637448619,0.0264836237194745,7.28837324556315e-05,0.000180246278611148,0.000152711248890525,581078
"136",2020-06-14,"Cantabria","ESCB",2,0,2342,207,13.002421766819,104.543889957947,88.5438899579468,0.0262027402327141,0.025928830336197,0.026479543689428,0.000145473561038491,0.000179913694818848,0.000152378665098226,581078
"137",2020-06-15,"Cantabria","ESCB",1,0,2343,207,6.4947640613188,111.038654019266,94.0386540192656,0.0261879337983368,0.0259141500879416,0.0264646100411833,7.25925955073127e-05,0.000191090789909901,0.00016183482083174,581078
"138",2020-06-16,"Cantabria","ESCB",2,0,2345,207,12.9768749153731,117.437529582366,99.4375295823665,0.0261847563292276,0.0259109868196786,0.026461418424261,0.000144902476577361,0.000202102866710436,0.000171125958274735,581078
"139",2020-06-17,"Cantabria","ESCB",3,0,2348,207,19.4467268327251,123.746859767152,104.746859767152,0.0261932216806456,0.0259193446718084,0.0264699926135739,0.000216938853020668,0.000212960841345141,0.000180262993551901,581078
"140",2020-06-18,"Cantabria","ESCB",5,1,2353,208,32.5368316660206,156.283691433172,132.283691433172,0.0263507360148367,0.026076379984168,0.0266279786130279,0.000364372912023157,0.000268954755528814,0.00022765221094788,581078
"141",2020-06-19,"Cantabria","ESCB",0,0,2353,208,0,136.629399000443,115.629399000443,0.0263249212008265,0.0260508149243552,0.0266019116193494,0,0.000235130910136752,0.000198991183628434,581078
"142",2020-06-20,"Cantabria","ESCB",3,0,2356,208,19.483189035646,149.5691824211,126.5691824211,0.0263317451173978,0.0260575393085583,0.0266088364184057,0.000217753127232899,0.000257399492703389,0.000217817887479993,581078
"143",2020-06-21,"Cantabria","ESCB",2,0,2358,208,12.9755202632349,162.544702684335,137.544702684335,0.0263271684530373,0.0260529913616011,0.0266042309358831,0.000144872225502962,0.000279729576208933,0.00023670609227046,581078
"144",2020-06-22,"Cantabria","ESCB",1,0,2359,208,6.48108546451969,162.497577542655,137.497577542655,0.0263112363758427,0.0260371968703398,0.0265881601261801,7.22871435476964e-05,0.000279648476697888,0.000236624992759415,581078
"145",2020-06-23,"Cantabria","ESCB",2,0,2361,208,12.9489097466474,155.882951921381,131.882951921381,0.0263066024800755,0.0260325923923593,0.0265834967034566,0.000144278619760877,0.000268265107130851,0.000226962562549917,581078
"146",2020-06-24,"Cantabria","ESCB",2,0,2363,208,12.9358895147451,155.789988116248,131.789988116248,0.0263024128631119,0.0260284276042482,0.0265792821963889,0.000143988619030226,0.000268105122059771,0.000226802577478837,581078
"147",2020-06-25,"Cantabria","ESCB",0,0,2363,208,0,149.28221326705,126.28221326705,0.0262763560609595,0.0260026141018608,0.0265529798326282,0,0.000256905636191784,0.000217324030968389,581078
