"date","country","region","population","p_cases","p_cases_recent"
2020-03-19,"ES","ESCT",7675217,NA,NA
2020-03-20,"ES","ESCT",7675217,NA,NA
2020-03-21,"ES","ESCT",7675217,NA,NA
2020-03-22,"ES","ESCT",7675217,0.0141717840726676,NA
2020-03-23,"ES","ESCT",7675217,0.0193251600990921,NA
2020-03-24,"ES","ESCT",7675217,0.0278011075109747,NA
2020-03-25,"ES","ESCT",7675217,0.0334969441717597,NA
2020-03-26,"ES","ESCT",7675217,0.0425153522180027,NA
2020-03-27,"ES","ESCT",7675217,0.0403681122069925,NA
2020-03-28,"ES","ESCT",7675217,0.0407975602091945,NA
2020-03-29,"ES","ESCT",7675217,0.0339263921739618,NA
2020-03-30,"ES","ESCT",7675217,0.0330674961695577,NA
2020-03-31,"ES","ESCT",7675217,0.0322086001651536,NA
2020-04-01,"ES","ESCT",7675217,0.0279141201431331,NA
2020-04-02,"ES","ESCT",7675217,0.027484672140931,NA
2020-04-03,"ES","ESCT",7675217,0.0283435681453351,NA
2020-04-04,"ES","ESCT",7675217,0.027055224138729,NA
2020-04-05,"ES","ESCT",7675217,0.0292024641497392,NA
2020-04-06,"ES","ESCT",7675217,0.027484672140931,NA
2020-04-07,"ES","ESCT",7675217,0.027055224138729,NA
2020-04-08,"ES","ESCT",7675217,0.026625776136527,NA
2020-04-09,"ES","ESCT",7675217,0.0313497041607495,NA
2020-04-10,"ES","ESCT",7675217,0.0330674961695577,NA
2020-04-11,"ES","ESCT",7675217,0.0390797682003863,NA
2020-04-12,"ES","ESCT",7675217,0.0377914241937802,NA
2020-04-13,"ES","ESCT",7675217,0.0382208721959822,NA
2020-04-14,"ES","ESCT",7675217,0.0407975602091945,NA
2020-04-15,"ES","ESCT",7675217,0.0429448002202048,NA
2020-04-16,"ES","ESCT",7675217,0.0425153522180027,NA
2020-04-17,"ES","ESCT",7675217,0.045092040231215,NA
2020-04-18,"ES","ESCT",7675217,0.0377914241937802,NA
2020-04-19,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-20,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-21,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-22,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-23,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-24,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-25,"ES","ESCT",7675217,0.0373619761915781,NA
2020-04-26,"ES","ESCT",7675217,0.0395092162025884,NA
2020-04-27,"ES","ESCT",7675217,0.036503080187174,NA
2020-04-28,"ES","ESCT",7675217,0.036503080187174,NA
2020-04-29,"ES","ESCT",7675217,0.044662592229013,NA
2020-04-30,"ES","ESCT",7675217,0.044662592229013,NA
2020-05-01,"ES","ESCT",7675217,0.044662592229013,NA
2020-05-02,"ES","ESCT",7675217,0.044662592229013,NA
2020-05-03,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-04,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-05,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-06,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-07,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-08,"ES","ESCT",7675217,0.045521488233417,NA
2020-05-09,"ES","ESCT",7675217,0.045521488233417,0
2020-05-10,"ES","ESCT",7675217,0.0459509362356191,0
2020-05-11,"ES","ESCT",7675217,0.0476845354061872,0.00249356904504415
2020-05-12,"ES","ESCT",7675217,0.047680085871744,0.00300992189118657
2020-05-13,"ES","ESCT",7675217,0.047680085871744,0.00231973760193328
2020-05-14,"ES","ESCT",7675217,0.0509201220814711,0.000979689339086827
2020-05-15,"ES","ESCT",7675217,0.0458947487686397,0.00218328244887838
2020-05-16,"ES","ESCT",7675217,0.0445834702323929,0.002120902950339
2020-05-17,"ES","ESCT",7675217,0.0453196668075964,0.00488164010735216
2020-05-18,"ES","ESCT",7675217,0.0440607871740521,0.00474603899325905
2020-05-19,"ES","ESCT",7675217,0.0429871671685469,0.00474603899325905
2020-05-20,"ES","ESCT",7675217,0.0429871671685469,0.00460059785950836
2020-05-21,"ES","ESCT",7675217,0.0437029138388837,0.00423038406450659
2020-05-22,"ES","ESCT",7675217,0.0437029138388837,0.00423038406450659
2020-05-23,"ES","ESCT",7675217,0.0437029138388837,0.00423038406450659
2020-05-24,"ES","ESCT",7675217,0.0383348138113581,0.00386017026950483
2020-05-25,"ES","ESCT",7675217,0.0383348138113581,0.00386017026950483
2020-05-26,"ES","ESCT",7675217,0.0372987377624025,0.00375584134330199
2020-05-27,"ES","ESCT",7675217,0.0372987377624025,0.00375584134330199
2020-05-28,"ES","ESCT",7675217,0.0383348138113581,0.00386017026950483
2020-05-29,"ES","ESCT",7675217,0.0383348138113581,0.00386017026950483
2020-05-30,"ES","ESCT",7675217,0.0383348138113581,0.00386017026950483
2020-05-31,"ES","ESCT",7675217,0.0361875738003479,0.00386017026950483
2020-06-01,"ES","ESCT",7675217,0.0361875738003479,0.00386017026950483
2020-06-02,"ES","ESCT",7675217,0.0361875738003479,0.00386017026950483
2020-06-03,"ES","ESCT",7675217,0.0361875738003479,0.00386017026950483
2020-06-04,"ES","ESCT",7675217,0.0361875738003479,0.00386017026950483
2020-06-05,"ES","ESCT",7675217,0.0366023355966694,0.00373344047035374
2020-06-06,"ES","ESCT",7675217,0.0359059334309364,0.00373344047035374
2020-06-07,"ES","ESCT",7675217,0.0359059334309364,0.00373344047035374
2020-06-08,"ES","ESCT",7675217,0.0355577323480699,0.00373344047035374
2020-06-09,"ES","ESCT",7675217,0.0317363809365958,0.00360003100826479
2020-06-10,"ES","ESCT",7675217,0.0317363809365958,0.00360003100826479
2020-06-11,"ES","ESCT",7675217,0.0317363809365958,0.00360003100826479
2020-06-12,"ES","ESCT",7675217,0.0317363809365958,0.00360003100826479
2020-06-13,"ES","ESCT",7675217,0.0317363809365958,0.00360003100826479
2020-06-14,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-15,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-16,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-17,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-18,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-19,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-20,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-21,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-22,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-23,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-24,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-25,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-26,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-27,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-28,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-29,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-06-30,"ES","ESCT",7675217,0.0311806821647009,0.00349305089366388
2020-07-01,"ES","ESCT",7675217,0.0319801868355907,0.003521664826445
2020-07-02,"ES","ESCT",7675217,0.0319801868355907,0.003521664826445
2020-07-03,"ES","ESCT",7675217,0.0319801868355907,0.003521664826445
2020-07-04,"ES","ESCT",7675217,0.0319801868355907,0.003521664826445
2020-07-05,"ES","ESCT",7675217,0.0319801868355907,0.003521664826445
2020-07-06,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-07,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-08,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-09,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-10,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-11,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-12,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-13,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-14,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-15,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-16,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-17,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-18,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-19,"ES","ESCT",7675217,0.0314183929162209,0.00342702012935276
2020-07-20,"ES","ESCT",7675217,0.0315797423632205,0.00333828065191012
