"date","country","region","population","p_cases","p_cases_recent"
"2020/03/19","ES","ESNC",654214,NA,NA
"2020/03/20","ES","ESNC",654214,NA,NA
"2020/03/22","ES","ESNC",654214,0.0294671628175595,0
"2020/03/23","ES","ESNC",654214,0.0294671628175595,0
"2020/03/24","ES","ESNC",654214,0.0442007442263393,0
"2020/03/25","ES","ESNC",654214,0.0442007442263393,0
"2020/03/26","ES","ESNC",654214,0.0442007442263393,0
"2020/03/27","ES","ESNC",654214,0.0442007442263393,0
"2020/03/28","ES","ESNC",654214,0.0478841395785343,0
"2020/03/29","ES","ESNC",654214,0.0478841395785343,0
"2020/03/30","ES","ESNC",654214,0.0478841395785343,0
"2020/03/31","ES","ESNC",654214,0.0478841395785343,0
"2020/04/01","ES","ESNC",654214,0.0478841395785343,0
"2020/04/02","ES","ESNC",654214,0.0478841395785343,0
"2020/04/03","ES","ESNC",654214,0.0478841395785343,0
"2020/04/04","ES","ESNC",654214,0.0478841395785343,0
"2020/04/05","ES","ESNC",654214,0.0478841395785343,0
"2020/04/06","ES","ESNC",654214,0.0478841395785343,0
"2020/04/07","ES","ESNC",654214,0.0500941767898512,0
"2020/04/08","ES","ESNC",654214,0.0500941767898512,0
"2020/04/09","ES","ESNC",654214,0.034992255845852,0
"2020/04/10","ES","ESNC",654214,0.0343783566204861,0
"2020/04/11","ES","ESNC",654214,0.0343783566204861,0
"2020/04/12","ES","ESNC",654214,0.0334854122926813,0
"2020/04/13","ES","ESNC",654214,0.0334854122926813,0
"2020/04/14","ES","ESNC",654214,0.0334854122926813,0
"2020/04/15","ES","ESNC",654214,0.0334854122926813,0
"2020/04/16","ES","ESNC",654214,0.0420959468822279,0
"2020/04/17","ES","ESNC",654214,0.0420959468822279,0
"2020/04/18","ES","ESNC",654214,0.0469632907404855,0
"2020/04/19","ES","ESNC",654214,0.0469632907404855,0
"2020/04/20","ES","ESNC",654214,0.0469632907404855,0
"2020/04/21","ES","ESNC",654214,0.0476674692636993,0
"2020/04/22","ES","ESNC",654214,0.0476674692636993,0
"2020/04/23","ES","ESNC",654214,0.0476674692636993,0
"2020/04/24","ES","ESNC",654214,0.0476674692636993,0
"2020/04/25","ES","ESNC",654214,0.0476674692636993,0
"2020/04/26","ES","ESNC",654214,0.0476674692636993,0
"2020/04/27","ES","ESNC",654214,0.0476674692636993,0
"2020/04/28","ES","ESNC",654214,0.0476674692636993,0
