"date","country","region","population","p_cases","p_cases_recent"
"2020/03/19","ES","ESAN",8414240,NA,NA
"2020/03/20","ES","ESAN",8414240,NA,NA
"2020/03/22","ES","ESAN",8414240,0.0180077106107308,NA
"2020/03/23","ES","ESAN",8414240,0.0180077106107308,NA
"2020/03/24","ES","ESAN",8414240,0.0168383787528912,NA
"2020/03/25","ES","ESAN",8414240,0.0225914914934623,NA
"2020/03/26","ES","ESAN",8414240,0.0279938046766816,NA
"2020/03/27","ES","ESAN",8414240,0.0299582821978522,NA
"2020/03/28","ES","ESAN",8414240,0.0299582821978522,NA
"2020/03/29","ES","ESAN",8414240,0.0279938046766816,NA
"2020/03/30","ES","ESAN",8414240,0.0211181333525843,NA
"2020/03/31","ES","ESAN",8414240,0.0191536558314137,NA
"2020/04/01","ES","ESAN",8414240,0.0299582821978522,NA
"2020/04/02","ES","ESAN",8414240,0.0289760434372669,NA
"2020/04/03","ES","ESAN",8414240,0.0289760434372669,NA
"2020/04/04","ES","ESAN",8414240,0.0329049984796082,NA
"2020/04/05","ES","ESAN",8414240,0.0329049984796082,NA
"2020/04/06","ES","ESAN",8414240,0.0309405209584375,NA
"2020/04/07","ES","ESAN",8414240,0.0324138790993155,NA
"2020/04/08","ES","ESAN",8414240,0.0324138790993155,NA
"2020/04/09","ES","ESAN",8414240,0.0380434266226702,NA
"2020/04/10","ES","ESAN",8414240,0.0329049984796082,NA
"2020/04/11","ES","ESAN",8414240,0.0397806698037054,NA
"2020/04/12","ES","ESAN",8414240,0.0348694760007788,NA
"2020/04/13","ES","ESAN",8414240,0.0348694760007788,NA
"2020/04/14","ES","ESAN",8414240,0.0378161922825347,NA
"2020/04/15","ES","ESAN",8414240,0.0324138790993155,NA
"2020/04/16","ES","ESAN",8414240,0.0304494015781449,NA
"2020/04/17","ES","ESAN",8414240,0.0304494015781449,NA
"2020/04/18","ES","ESAN",8414240,0.0314316403387302,NA
"2020/04/19","ES","ESAN",8414240,0.0353605953810715,NA
"2020/04/20","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/21","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/22","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/23","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/24","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/25","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/26","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/27","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/28","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/29","ES","ESAN",8414240,0.0284849240569742,NA
"2020/04/30","ES","ESAN",8414240,0.0284849240569742,NA
"2020/05/01","ES","ESAN",8414240,0.0284849240569742,NA
"2020/05/02","ES","ESAN",8414240,0.0284849240569742,NA
"2020/05/03","ES","ESAN",8414240,0.0284849240569742,NA
"2020/05/04","ES","ESAN",8414240,0.0270115659160962,NA
"2020/05/05","ES","ESAN",8414240,0.0270115659160962,NA
"2020/05/06","ES","ESAN",8414240,0.0270115659160962,NA
"2020/05/07","ES","ESAN",8414240,0.0279938046766816,0
"2020/05/08","ES","ESAN",8414240,0.0279938046766816,0
"2020/05/09","ES","ESAN",8414240,0.0279938046766816,0
"2020/05/10","ES","ESAN",8414240,0.0279938046766816,0
"2020/05/11","ES","ESAN",8414240,0.0279938046766816,0
"2020/05/12","ES","ESAN",8414240,0.0275026852963889,0
"2020/05/13","ES","ESAN",8414240,0.0265204465358036,0
"2020/05/14","ES","ESAN",8414240,0.0292193121608344,0.00600553590031784
"2020/05/15","ES","ESAN",8414240,0.0254720676554283,0.000990061468484454
"2020/05/16","ES","ESAN",8414240,0.0241428663018051,0.000962979177044429
"2020/05/17","ES","ESAN",8414240,0.0241876389850015,0.00107402902674931
"2020/05/18","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/19","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/20","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/21","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/22","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/23","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/24","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/25","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/26","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/27","ES","ESAN",8414240,0.0254505173914683,0.00107402902674931
"2020/05/28","ES","ESAN",8414240,0.0262924363291129,0.00104061954509675
