"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
2020-03-22,0.025,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.82236433417471e-05,-0.000444590608569201,0.000541037895252696,2.22044604925031e-16,-7.90906147316407e-12,7.90950556237392e-12
2020-03-23,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.81855527869152e-05,-0.00044085550076724,0.00053722660634107,2.22044604925031e-16,-7.86753169033745e-12,7.8679757795473e-12
2020-03-24,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.81474923187845e-05,-0.000437126022445215,0.000533421007082784,2.22044604925031e-16,-7.82600561260289e-12,7.82644970181274e-12
2020-03-25,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.81094619135911e-05,-0.000433402167168619,0.000529621090995801,2.22044604925031e-16,-7.78448329925278e-12,7.78492738846263e-12
2020-03-26,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.80714615475887e-05,-0.000429683928513142,0.000525826851608319,2.22044604925031e-16,-7.74296481084589e-12,7.74340890005574e-12
2020-03-27,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.80334911970501e-05,-0.000425971300064806,0.000522038282458906,2.22044604925031e-16,-7.7014502092412e-12,7.70189429845105e-12
2020-03-28,0.0225,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.79955508382668e-05,-0.00042226427542007,0.000518255377096604,2.22044604925031e-16,-7.65993955763282e-12,7.66038364684267e-12
2020-03-29,0.0215384615384615,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.79576404475495e-05,-0.000418562848185965,0.000514478129081064,2.22044604925031e-16,-7.61843292058606e-12,7.61887700979591e-12
2020-03-30,0.0223880597014925,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.79197600012269e-05,-0.00041486701198021,0.000510706531982664,2.22044604925031e-16,-7.57693036407463e-12,7.57737445328448e-12
2020-03-31,0.0223880597014925,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.7881909475647e-05,-0.00041117676043136,0.000506940579382654,2.22044604925031e-16,-7.53543195551907e-12,7.53587604472892e-12
2020-04-01,0.0264550264550265,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.7844088847176e-05,-0.000407492087178936,0.000503180264873287,2.22044604925031e-16,-7.49393776382647e-12,7.49438185303632e-12
2020-04-02,0.0307692307692308,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.7806298092199e-05,-0.000403812985873583,0.000499425582057981,2.22044604925031e-16,-7.45244785943147e-12,7.45289194864132e-12
2020-04-03,0.0307692307692308,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.77685371871199e-05,-0.00040013945017722,0.00049567652455146,2.22044604925031e-16,-7.41096231433855e-12,7.4114064035484e-12
2020-04-04,0.0364444444444444,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.77308061083609e-05,-0.000396471473763205,0.000491933085979927,2.22044604925031e-16,-7.36948120216589e-12,7.36992529137574e-12
2020-04-05,0.0364444444444444,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.76931048323631e-05,-0.000392809050316501,0.000488195259981227,2.22044604925031e-16,-7.32800459819056e-12,7.32844868740041e-12
2020-04-06,0.0364444444444444,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.7655433335586e-05,-0.000389152173533858,0.00048446304020503,2.22044604925031e-16,-7.28653257939527e-12,7.28697666860513e-12
2020-04-07,0.0354243542435424,0,0,0,0.0283668593280994,0.0262128678000691,0.0305208508561297,4.76177915945078e-05,-0.000385500837124001,0.000480736420313016,2.22044604925031e-16,-7.24506522451674e-12,7.24550931372659e-12
