"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_past_smooth"
18,"2020-04-24",0.0127181307305531,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0133206154615716
19,"2020-04-25",0.0127181307305531,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0150270917664344
20,"2020-04-26",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0150387548040622
21,"2020-04-27",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0150355166315484
22,"2020-04-28",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0150248885245574
23,"2020-04-29",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0150091277970604
24,"2020-04-30",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0149875081141513
25,"2020-05-01",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0149661889223368
26,"2020-05-02",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0149394799797728
27,"2020-05-03",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0134025915765341
28,"2020-05-04",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0148874989665642
29,"2020-05-05",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0148603624923981
30,"2020-05-06",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0148312842401111
31,"2020-05-07",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0148033256533224
32,"2020-05-08",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0132785704046418
33,"2020-05-09",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0133514021846106
34,"2020-05-10",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0147213437043428
35,"2020-05-11",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0147043032746044
36,"2020-05-12",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0146755053194382
37,"2020-05-13",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0146470101004748
38,"2020-05-14",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0146211174449561
39,"2020-05-15",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.01459430636011
40,"2020-05-16",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0145695613729363
41,"2020-05-17",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0145462132926396
42,"2020-05-18",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0145235479937339
43,"2020-05-19",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0145019985235401
44,"2020-05-20",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.014480482256271
45,"2020-05-21",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0144593933954848
46,"2020-05-22",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0144392360656514
47,"2020-05-23",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0144191878783951
48,"2020-05-24",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143996707243911
49,"2020-05-25",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143803778136602
50,"2020-05-26",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143618723584556
51,"2020-05-27",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143438143907853
52,"2020-05-28",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143261764075093
53,"2020-05-29",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0143089347999037
54,"2020-05-30",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0142920730762526
55,"2020-05-31",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.014275582827953
56,"2020-06-01",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0142594615380881
57,"2020-06-02",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0142437090232282
58,"2020-06-03",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0142283242998956
59,"2020-06-04",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0142133039345121
60,"2020-06-05",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141986418979822
61,"2020-06-06",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141843301343482
62,"2020-06-07",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.014170359285531
63,"2020-06-08",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141578726275733
64,"2020-06-09",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141446980638208
65,"2020-06-10",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141318179863207
66,"2020-06-11",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141192213369982
67,"2020-06-12",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0141068970894637
68,"2020-06-13",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140948343534951
69,"2020-06-14",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.014083022586398
70,"2020-06-15",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140714518593711
71,"2020-06-16",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140601131358735
72,"2020-06-17",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140489986149984
73,"2020-06-18",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140381019726632
74,"2020-06-19",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140274183968422
75,"2020-06-20",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140169443254303
76,"2020-06-21",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0140066771190942
77,"2020-06-22",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.013996614627607
78,"2020-06-23",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139867547507844
79,"2020-06-24",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139770950718041
80,"2020-06-25",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139678841903844
81,"2020-06-26",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139586081674309
82,"2020-06-27",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.013949522210881
83,"2020-06-28",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139406289819132
84,"2020-06-29",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139318490697904
85,"2020-06-30",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139236067291554
86,"2020-07-01",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139155205648272
87,"2020-07-02",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0139075706409968
88,"2020-07-03",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138997431475943
89,"2020-07-04",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138920311514377
90,"2020-07-05",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.013884433746974
91,"2020-07-06",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138769525926741
92,"2020-07-07",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138695892986853
93,"2020-07-08",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138623445130971
94,"2020-07-09",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138552179334862
95,"2020-07-10",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138482085692713
96,"2020-07-11",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138413149781813
97,"2020-07-12",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138345354219688
98,"2020-07-13",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138278679638173
99,"2020-07-14",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138213105329595
100,"2020-07-15",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138148609750562
101,"2020-07-16",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138085170870622
102,"2020-07-17",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0138022766436847
103,"2020-07-18",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0137961374172568
104,"2020-07-19",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0137900971933613
105,"2020-07-20",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0137841537835731
106,"2020-07-21",0.0130659374050441,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0137783050330149
107,"2020-07-22",0.0037037037037037,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0134182998393129
108,"2020-07-23",0.00240963855421687,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0130402531180762
109,"2020-07-24",0.0027027027027027,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0126765181958403
110,"2020-07-25",0.0027027027027027,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0123420049731502
111,"2020-07-26",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.012192590702266
112,"2020-07-27",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0120837150717381
113,"2020-07-28",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0119767651806789
114,"2020-07-29",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0118717130707942
115,"2020-07-30",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.011768463996813
116,"2020-07-31",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0116670117209784
117,"2020-08-01",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0115672936720811
118,"2020-08-02",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0114692657596059
119,"2020-08-03",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0113728853750714
120,"2020-08-04",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0112781113315959
121,"2020-08-05",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0111849037986239
122,"2020-08-06",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0110932242592909
123,"2020-08-07",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0110030354441748
124,"2020-08-08",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0109143012873675
125,"2020-08-09",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.010826986877068
126,"2020-08-10",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0107410584097896
127,"2020-08-11",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0106564831467204
128,"2020-08-12",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0105732293721406
129,"2020-08-13",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.010491266353748
130,"2020-08-14",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.010410564304873
131,"2020-08-15",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0103310943483473
132,"2020-08-16",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.010252828482072
133,"2020-08-17",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0101757395461165
134,"2020-08-18",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0100998011912948
135,"2020-08-19",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.010024987849137
136,"2020-08-20",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00995127470318749
137,"2020-08-21",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00987863766155846
138,"2020-08-22",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00980705333067752
139,"2020-08-23",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00973649899016905
140,"2020-08-24",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00966695256881071
141,"2020-08-25",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00959839262151435
142,"2020-08-26",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00953079830727817
143,"2020-08-27",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00946414936806643
144,"2020-08-28",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00939842610856596
145,"2020-08-29",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00933360937678275
146,"2020-08-30",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.009269680545435
147,"2020-08-31",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00920662149410617
148,"2020-09-01",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00914441459211824
149,"2020-09-02",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00908304268210404
150,"2020-09-03",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00902249306682584
151,"2020-09-04",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00896488557418808
152,"2020-09-05",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00890373263504825
153,"2020-09-06",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00884557751395139
154,"2020-09-07",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00878813869893151
155,"2020-09-08",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00873868728815581
156,"2020-09-09",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00867501406559325
157,"2020-09-10",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0086260020997216
158,"2020-09-11",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00856889838767785
159,"2020-09-12",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00851178213606017
160,"2020-09-13",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00845970362852019
161,"2020-09-14",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00840577279097318
162,"2020-09-15",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00835386849072176
163,"2020-09-16",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00831837587472318
164,"2020-09-17",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00827520851674985
165,"2020-09-18",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00820926602226021
166,"2020-09-19",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00815285192104368
167,"2020-09-20",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00810415010021382
168,"2020-09-21",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00805542066806701
169,"2020-09-22",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00800631914005652
170,"2020-09-23",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00796102000482471
171,"2020-09-24",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00794578364696563
172,"2020-09-25",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00786065219113101
173,"2020-09-26",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00782269899924361
174,"2020-09-27",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0077781400801658
175,"2020-09-28",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00773401392530796
176,"2020-09-29",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00774416748397398
177,"2020-09-30",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00764604464640466
178,"2020-10-01",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00760232741614408
179,"2020-10-02",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00756075899477309
180,"2020-10-03",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00751874088687824
181,"2020-10-04",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00747720088196654
182,"2020-10-05",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00743556627999363
183,"2020-10-06",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00739908752872208
184,"2020-10-07",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00743379744100824
185,"2020-10-08",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00731787765759815
186,"2020-10-09",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00728231481309571
187,"2020-10-10",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00724014404778739
188,"2020-10-11",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00719879446613616
189,"2020-10-12",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00716070560681225
190,"2020-10-13",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00712304169509738
191,"2020-10-14",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00710225489064756
192,"2020-10-15",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00718269304113086
193,"2020-10-16",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00701494680830532
194,"2020-10-17",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00706359241208859
195,"2020-10-18",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00693946134838127
196,"2020-10-19",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0069243820721488
197,"2020-10-20",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00696354256485865
198,"2020-10-21",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00683521898858365
199,"2020-10-22",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00680716941978311
200,"2020-10-23",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00676548025819636
201,"2020-10-24",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00685362268610001
202,"2020-10-25",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00681251681343689
203,"2020-10-26",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00666113148183482
204,"2020-10-27",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00663286891610919
205,"2020-10-28",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00670103001911605
206,"2020-10-29",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00656977359045415
207,"2020-10-30",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00655090037693347
208,"2020-10-31",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00653374538947287
209,"2020-11-01",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00647394620889478
210,"2020-11-02",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00664205609898429
211,"2020-11-03",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00658965827520369
212,"2020-11-04",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00638781813019166
213,"2020-11-05",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00634584824437451
214,"2020-11-06",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00634138447722976
215,"2020-11-07",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00629925824785526
216,"2020-11-08",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00627946260242518
217,"2020-11-09",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00624779113231312
218,"2020-11-10",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00620810125020463
219,"2020-11-11",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00617344570443293
220,"2020-11-12",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00616261323463383
221,"2020-11-13",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00612864005730782
222,"2020-11-14",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00611130266633886
223,"2020-11-15",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00608550190791566
224,"2020-11-16",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00603610663182621
225,"2020-11-17",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00600821910624487
226,"2020-11-18",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00599198738997525
227,"2020-11-19",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00596693046184528
228,"2020-11-20",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00595469446506902
229,"2020-11-21",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00591218908743712
230,"2020-11-22",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.0058891316140658
231,"2020-11-23",0,0,0,0,0.00586476976194384,0.00501912418030569,0.00671041534358199,0.00586476976194384
