"","date","p_cases","p_cases_recent"
"1","2020/04/07",0.0021504357961078,0
"2","2020/04/08",0.00697182697447368,0
"3","2020/04/09",0.00904857792867807,0
"4","2020/04/10",0.00900573428956872,0
"5","2020/04/11",0.00734468118248248,0
"6","2020/04/12",0.00669612509960683,0
"7","2020/04/13",0.00703720906879352,0
"8","2020/04/14",0.00690710099699864,0
"9","2020/04/15",0.00688010806885015,0
"10","2020/04/16",0.00688416926942985,0
"11","2020/04/17",0.00687352707362801,0
"12","2020/04/18",0.00694114892963682,0
"13","2020/04/19",0.00694878071981438,0
"14","2020/04/20",0.00694071997749957,0
"15","2020/04/21",0.00695213894028684,0
"16","2020/04/23",0.00695015459601728,0
"17","2020/04/24",0.00694125337295743,0
"18","2020/04/25",0.00693800103420914,0
"19","2020/04/26",0.00694795226919797,0
"20","2020/04/29",0.00697479825464623,0
"21","2020/04/30",0.00695827272936806,0
"22","2020/05/02",0.00693491192225515,0
"23","2020/05/12",0.00695157210725236,0
"24","2020/05/17",0.00716618884134273,0
"25","2020/06/20",0.00715319066442879,0
