"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
2020-03-22,0,0,0,0,0.00221922544825131,0.000240202597901344,0.00419824829860127,0.0134974611643952,-0.0328421135717128,0.0598370359005032,8.02322062075207,-87.3619019282993,103.408343169803
2020-03-23,0,0,0,0,0.00227399443774599,0.000372302555414014,0.00417568632007797,0.013363583750698,-0.0321688478787418,0.0588960153801378,7.54564386592343,-81.475815141814,96.5671028736608
2020-03-24,0.00181818181818182,0,0,0,0.00233011508901647,0.000506918796231719,0.00415331138180123,0.0132310342283486,-0.0315057082370236,0.0579677766937208,7.09649454286236,-75.9809241348906,90.1739132206154
2020-03-25,0.00181818181818182,0,0,0,0.00238756405827146,0.000641713074520981,0.00413341504202195,0.0130997994263769,-0.0308525600243603,0.0570521588771141,6.67408052801234,-70.8515128012008,84.1996738572255
2020-03-26,0.00181818181818182,0,0,0,0.00244629221964211,0.000774971669667571,0.00411761276961665,0.0129698663044516,-0.0302092702933372,0.0561490029022404,6.27681042032155,-66.0635404402449,78.617161280888
2020-03-27,0.00181818181818182,0,0,0,0.00250629207185571,0.000906720934715386,0.00410586320899604,0.0128412219515848,-0.0295757077513591,0.0552581516545287,5.90318754580425,-61.5945334183826,73.4009085099911
2020-03-28,0.00350877192982456,0,0,0,0.00256755334040506,0.0010368986312961,0.00409820804951403,0.0127138535848489,-0.0289517427409179,0.0543794499106157,5.5518043189766,-57.4234837912686,68.5270924292218
2020-03-29,0.00350877192982456,0,0,0,0.00263006281361524,0.00116534152785854,0.00409478409937193,0.0125877485481065,-0.02833724722009,0.053512744316303,5.22133693992403,-53.5307544428063,63.9734283226544
2020-03-30,0.00350877192982456,0,0,0,0.00269380417744943,0.00129177576334652,0.00409583259155234,0.0124628943107528,-0.0277320947432608,0.0526578833647665,4.91054040702225,-49.8979903240359,59.7190711380804
2020-03-31,0.00350877192982456,0,0,0,0.00275875784970226,0.00141581199367266,0.00410170370573187,0.0123392784664705,-0.0271361604420726,0.0518147173750136,4.61824382652254,-46.5080354018703,55.7445230549154
2020-04-01,0.0032258064516129,0,0,0,0.00282490081429054,0.001536948107128,0.00411285352145308,0.0122168887319967,-0.0265493210065951,0.0509830984705885,4.34334600133082,-43.3448549524252,52.0315469550868
2020-04-02,0.00297397769516729,0,0,0,0.00289220645641404,0.00165458306578577,0.00412982984704231,0.0120957129459029,-0.0259714546667144,0.0501628805585201,4.08481128236169,-40.3934628569382,48.5630854216616
2020-04-03,0.00297397769516729,0,0,0,0.00296064439942184,0.00176804585551816,0.00415324294332553,0.0119757390673861,-0.025402441173739,0.0493539193085112,3.84166566683768,-37.6398535800512,45.3231849137265
2020-04-04,0.00297397769516729,0,0,0,0.0030301803442833,0.00187664300654768,0.00418371768201892,0.0118569551750729,-0.0248421617822207,0.0485560721323664,3.61299312883473,-35.0709385306289,42.2969247882984
2020-04-05,0.00297397769516729,0,0,0,0.00310077591262558,0.00197972592614834,0.00422182589910282,0.011739349465834,-0.0242904992319868,0.0477691981636548,3.39793216824939,-32.6744865243887,39.4703508608875
2020-04-06,0.00297397769516729,0,0,0,0.00317238849436204,0.00207677486905122,0.00426800211967286,0.0116229102536124,-0.0237473377303822,0.0469931582376071,3.19567256518636,-30.4390680855082,36.8304132158809
2020-04-07,0.00267558528428094,0,0,0,0.00324497110099643,0.00216749024871274,0.00432245195328012,0.0115076259682616,-0.0232125629347188,0.046227814871242,3.00545232753901,-28.3540033411382,34.3649079962162
