"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
2020-04-10,0.00930851063829787,0,0,0,4.93298544597538e-07,-7.73825869320918e-07,1.76042295851599e-06,6.63758876766549e+36,-3.86679946931292e+38,3.99955124466623e+38,1.32751761379614e+37,-7.73359811685555e+38,7.99910163961478e+38
2020-04-11,0.010498687664042,0,0,0,5.1771515627179e-07,-8.05242139928894e-07,1.84067245247247e-06,4.27958591588362e+36,-2.48070201684202e+38,2.56629373515969e+38,8.55917093522627e+36,-4.96140350904427e+38,5.1325869277488e+38
2020-04-12,0.00865265760197775,0,0,0,5.43340308663634e-07,-8.37881247533401e-07,1.92456186486067e-06,2.75926337899217e+36,-1.59142680071669e+38,1.64661206829654e+38,5.51852618278466e+36,-3.18285326650577e+38,3.29322379016146e+38
2020-04-13,0.00865265760197775,0,0,0,5.70233820732589e-07,-8.71787755903512e-07,2.01225539736869e-06,1.77903529553873e+36,-1.02091067307854e+38,1.05649137898932e+38,3.55807022205195e+36,-2.04182113235143e+38,2.11298253679247e+38
2020-04-14,0.0090293453724605,0,0,0,5.98458472320521e-07,-9.0700768134742e-07,2.10392462598846e-06,1.14703315633771e+36,-6.54904113043576e+37,6.7784477617033e+37,2.29406607592914e+36,-1.30980808960824e+38,1.35568941112682e+38
2020-04-15,0.00934579439252336,0,0,0,6.28080150698605e-07,-9.43588520849225e-07,2.19974882224644e-06,7.39549723964092e+35,-4.20103670370846e+37,4.34894664850127e+37,1.47909929604866e+36,-8.40207253627243e+37,8.69789239548216e+37
2020-04-16,0.00934579439252336,0,0,0,6.5916800437817e-07,-9.81579285273384e-07,2.29991529402972e-06,4.7682474668967e+35,-2.69478364626618e+37,2.79014859560411e+37,9.53649395946694e+35,-5.38956673650912e+37,5.58029661569846e+37
2020-04-17,0.0102272727272727,0,0,0,6.91794604534955e-07,-1.02103053209433e-06,2.40461974116424e-06,3.07432795508294e+35,-1.72854178683045e+37,1.79002834593211e+37,6.14865528513905e+35,-3.45708321878759e+37,3.58005632449037e+37
2020-04-18,0.0102272727272727,0,0,0,7.2603611442362e-07,-1.06199439753928e-06,2.51406662638652e-06,1.98217320745637e+35,-1.10872616560292e+37,1.14836962975204e+37,3.96434601397075e+35,-2.21745210472517e+37,2.29673902500459e+37
2020-04-19,0.0102272727272727,0,0,0,7.61972467178043e-07,-1.10452462802906e-06,2.62846956238514e-06,1.27800634212166e+35,-7.11143139483308e+36,7.36703266325741e+36,2.55601242705378e+35,-1.42228613443385e+37,1.47340638297492e+37
2020-04-20,0.01,0,0,0,7.9968755241246e-07,-1.14867661079981e-06,2.74805171562473e-06,8.2399469650744e+34,-4.56118769640098e+36,4.72598663570247e+36,1.6479892280417e+35,-9.12237447048918e+36,9.45197231609752e+36
2020-04-21,0.01,0,0,0,8.3926941205913e-07,-1.19450740358774e-06,2.873046227706e-06,5.31270649835119e+34,-2.92541127695313e+36,3.03166540692015e+36,1.06254119385163e+35,-5.85082196537829e+36,6.06333020414861e+36
2020-04-22,0.0121278941565601,0,0,0,8.80810445899695e-07,-1.24207576326033e-06,3.00369665505972e-06,3.42536796137835e+34,-1.87622042582386e+36,1.94472778505143e+36,6.85073524402342e+34,-3.75244047612819e+36,3.88945518100866e+36
2020-04-23,0.0121278941565601,0,0,0,9.24407627270087e-07,-1.29144217328089e-06,3.14025742782106e-06,2.20850628102252e+34,-1.20328527337841e+36,1.24745539899886e+36,4.4170121267091e+34,-2.40657030716372e+36,2.4949105496979e+36
2020-04-24,0.00965665236051502,0,0,0,9.70162729442545e-07,-1.34266886989905e-06,3.28299432878414e-06,1.42393461032814e+34,-7.71686720209398e+35,8.00165412415961e+35,2.84786894144184e+34,-1.54337328755945e+36,1.60033066638829e+36
2020-04-25,0.0111788617886179,0,0,0,1.0181825632133e-06,-1.39581986696927e-06,3.43218499339587e-06,9.18081959699771e+33,-4.94881253515802e+35,5.13242892709797e+35,1.83616374032271e+34,-9.8976240951341e+35,1.02648568431986e+36
2020-04-26,0.0111788617886179,0,0,0,1.06857922625054e-06,-1.45096097931187e-06,3.58811943181295e-06,5.91933420686986e+33,-3.17357228963297e+35,3.29195897377036e+35,1.1838667265246e+34,-6.34714395717387e+35,6.58391730247879e+35
2020-04-27,0.0111788617886179,0,0,0,1.12147036478487e-06,-1.50815984454847e-06,3.75110057411821e-06,3.81649122743668e+33,-2.03508741266425e+35,2.11141723721298e+35,7.63298171831782e+33,-4.07017442850364e+35,4.22283406287e+35
2020-04-28,0.0111788617886179,0,0,0,1.17697944825315e-06,-1.56748594336606e-06,3.92144483987235e-06,2.46068303969001e+33,-1.30498308386457e+35,1.35419674465837e+35,4.92136560702322e+33,-2.60996591461391e+35,2.70839322675437e+35
2020-04-29,0.0111788617886179,0,0,0,1.23523605753688e-06,-1.62901061819208e-06,4.09948273326585e-06,1.58652559667608e+33,-8.36784633201712e+34,8.68515145135233e+34,3.17305089043603e+33,-1.67356910496293e+35,1.73703012277165e+35
2020-04-30,0.0111788617886179,0,0,0,1.29637618746822e-06,-1.69280709029817e-06,4.28555946523462e-06,1.02291251181436e+33,-5.36548971833195e+34,5.57007222069482e+34,2.04582482937841e+33,-1.07309784070345e+35,1.11401433729101e+35
2020-05-01,0.0111788617886179,0,0,0,1.36054256430964e-06,-1.75895047539373e-06,4.48003560401301e-06,6.59522927974571e+32,-3.44026382446623e+34,3.57216841006114e+34,1.31904573138634e+33,-6.8805269922979e+34,7.14433613857517e+34
2020-05-02,0.0111788617886179,0,0,0,1.42788497894863e-06,-1.82751779782299e-06,4.68328775572026e-06,4.25227463248669e+32,-2.20577237377681e+34,2.29081786642654e+34,8.50454846623976e+32,-4.41154432881765e+34,4.58163529814245e+34
2020-05-03,0.0111788617886179,0,0,0,1.49856063661205e-06,-1.89858800913546e-06,4.89570928235955e-06,2.74165442672632e+32,-1.41421698661584e+34,1.46905007515037e+34,5.48330834129624e+32,-2.82843370621982e+34,2.93809987304575e+34
2020-05-04,0.0115495668912416,0,0,0,1.57273452448831e-06,-1.97224213049588e-06,5.1177111794725e-06,1.7676819220851e+32,-9.06687574971669e+33,9.42041213413371e+33,3.5353635157802e+32,-1.81337497969061e+34,1.88408225000622e+34
2020-05-05,0.0115495668912416,0,0,0,1.650579797051e-06,-2.04856329220911e-06,5.34972288631112e-06,1.13971306784917e+32,-5.81280001887374e+33,6.04074263244357e+33,2.2794259251442e+32,-1.16255989522457e+34,1.20814841372745e+34
2020-05-06,0.0115495668912416,0,0,0,1.73227817979013e-06,-2.12763662283104e-06,5.5921929824113e-06,7.34830096295832e+31,-3.72648213634786e+33,3.87344815560703e+33,1.46966005759464e+32,-7.45296358064201e+33,7.74689559216093e+33
2020-05-07,0.0115495668912416,0,0,0,1.81802039345926e-06,-2.20954923555679e-06,5.84559002247531e-06,4.73781766353845e+31,-2.38890284848096e+33,2.48365920175173e+33,9.47563446156907e+31,-4.77780525577613e+33,4.96731794500751e+33
2020-05-08,0.0115495668912416,0,0,0,1.90800659935127e-06,-2.29439021371334e-06,6.11040341241588e-06,3.0547083368098e+31,-1.531382047871e+33,1.5924762146072e+33,6.10941611873354e+31,-3.06276381450322e+33,3.18495213687789e+33
2020-05-09,0.0115495668912416,0,0,0,2.00244686661684e-06,-2.38225058949993e-06,6.38714432273362e-06,1.96952345692564e+31,-9.81644113730541e+32,1.02103458286905e+33,3.93904655811946e+31,-1.96328804819393e+33,2.04206897935632e+33
2020-05-10,0.0115495668912416,0,0,0,2.10156166271694e-06,-2.47322331539732e-06,6.67634664083121e-06,1.26985041440366e+31,-6.29230642338521e+32,6.54627650626594e+32,2.53970060075871e+31,-1.25846117041613e+33,1.30925518243131e+33
2020-05-11,0.0115495668912416,0,0,0,2.2055823681547e-06,-2.56740322764924e-06,6.97856796395865e-06,8.18736161425681e+30,-4.03320939207539e+32,4.19695662436053e+32,1.63747217666134e+31,-8.06641805592574e+32,8.39391249125801e+32
2020-05-12,0.0115495668912416,0,0,0,2.31475181668858e-06,-2.66488700120484e-06,7.29439063458199e-06,5.27880208899164e+30,-2.58509560332529e+32,2.69067164510512e+32,1.05576032408664e+31,-5.17019074255803e+32,5.38134280737536e+32
2020-05-13,0.0115495668912416,0,0,0,2.42932486228838e-06,-2.76577309550148e-06,7.62442282007823e-06,3.4035080905939e+30,-1.65686529883913e+32,1.724935460651e+32,6.80701558049136e+30,-3.31373030193565e+32,3.44987061354548e+32
2020-05-14,0.0115495668912416,0,0,0,2.54956897415808e-06,-2.87016169046331e-06,7.96929963877947e-06,2.19441212749675e+30,-1.06189693478714e+32,1.10578517733708e+32,4.38882386995729e+30,-2.1237936811255e+32,2.21157015852465e+32
2020-05-15,0.0115495668912416,0,0,0,2.67576486121497e-06,-2.978154612095e-06,8.32968433452494e-06,1.41484740365768e+30,-6.80552946026733e+31,7.08849894099887e+31,2.82969456052234e+30,-1.36110577198131e+32,1.41769966319176e+32
2020-05-16,0.0115495668912416,0,0,0,2.80820712748347e-06,-3.08985524706195e-06,8.70626950202889e-06,9.12222982435143e+29,-4.36139746397297e+31,4.54384206046e+31,1.8244458066912e+30,-8.72279416294722e+31,9.08768332428546e+31
2020-05-17,0.0115495668912416,0,0,0,2.94720495993403e-06,-3.20536844567151e-06,9.09977836553958e-06,5.88155844603166e+29,-2.7949459901178e+31,2.91257715903843e+31,1.17631158782682e+30,-5.58989149287724e+31,5.8251538104426e+31
2020-05-18,0.0115495668912416,0,0,0,3.09308285037366e-06,-3.3248004127051e-06,9.51096611345242e-06,3.79213530246091e+29,-1.79103874991183e+31,1.86688145596105e+31,7.584269955188e+29,-3.58207718936451e+31,3.73376258846827e+31
2020-05-19,0.0115495668912416,0,0,0,3.24618135307354e-06,-3.44825858560149e-06,9.94062129174858e-06,2.44497955501458e+29,-1.147678256269e+31,1.19657784736929e+31,4.88995869363461e+29,-2.29535631478241e+31,2.3931554886551e+31
2020-05-20,0.0115495668912416,0,0,0,3.40685787990341e-06,-3.57585149955984e-06,1.03895672593667e-05,1.57640077361161e+29,-7.35391712554241e+30,7.66919728026473e+30,3.15280128037839e+29,-1.47078329915184e+31,1.5338393247594e+31
2020-05-21,0.0115495668912416,0,0,0,3.57548753482934e-06,-3.7076886392192e-06,1.08586637088779e-05,1.01638453129251e+29,-4.71194820620298e+30,4.91522511246148e+30,2.0327688915849e+29,-9.42389561020939e+30,9.83044938852637e+30
2020-05-22,0.0115495668912416,0,0,0,3.75246398972391e-06,-3.8438802766846e-06,1.13488082561324e-05,6.5531401198437e+28,-3.01901501414373e+30,3.1500778165406e+30,1.31062791439218e+29,-6.03802951742078e+30,6.30015510029921e+30
2020-05-23,0.0115495668912416,0,0,0,3.93820040353406e-06,-3.98453729581025e-06,1.18609381028784e-05,4.22513764310201e+28,-1.93425091431793e+30,2.01875366717997e+30,8.45027458406612e+28,-3.86850150332315e+30,4.03750699500447e+30
2020-05-24,0.0115495668912416,0,0,0,4.13313038695313e-06,-4.12977100282393e-06,1.23960317767302e-05,2.72415785053951e+28,-1.23920427464989e+30,1.29368743166068e+30,5.44831525118476e+28,-2.47840834216134e+30,2.58737464718504e+30
2020-05-25,0.0115495668912416,0,0,0,4.3377090156113e-06,-4.27969298681103e-06,1.29551110180336e-05,1.75640100311798e+28,-7.93880849431601e+29,8.29008869493961e+29,3.5128017179779e+28,-1.58776156698102e+30,1.65801760134058e+30
2020-05-26,0.0115495668912416,0,0,0,4.55241389896813e-06,-4.43441542950537e-06,1.35392432274416e-05,1.13243969439689e+28,-5.0856896218333e+29,5.31217756071268e+29,2.26487920410711e+28,-1.01713784040574e+30,1.06243542448789e+30
2020-05-27,0.0115495668912416,0,0,0,4.77774629366638e-06,-4.59405070206969e-06,1.41495432894025e-05,7.3014058815109e+27,-3.25781372840658e+29,3.4038418460368e+29,1.46028105797839e+28,-6.51562692233136e+29,6.80768313392704e+29
2020-05-28,0.0115495668912416,0,0,0,5.01423227110394e-06,-4.758710827078e-06,1.47871753692859e-05,4.70758205583343e+27,-2.08681659190842e+29,2.18096823302508e+29,9.41516335362865e+27,-4.17363284360196e+29,4.36193611067454e+29
2020-05-29,0.0115495668912416,0,0,0,5.26242394601182e-06,-4.92850715892927e-06,1.54533550509529e-05,3.03521392620052e+27,-1.33666847829484e+29,1.39737275681885e+29,6.07042736678583e+27,-2.67333674004992e+29,2.79474528738564e+29
2020-05-30,0.0115495668912416,0,0,0,5.52290076589814e-06,-5.10355003424856e-06,1.61493515660448e-05,1.95695443404667e+27,-8.56138996801058e+28,8.95278085481992e+28,3.91390855701099e+27,-1.71227785579059e+29,1.79055602693081e+29
2020-05-31,0.0115495668912416,0,0,0,5.79627086434474e-06,-5.28394838775551e-06,1.6876490116445e-05,1.26174653584596e+27,-5.48334723940792e+28,5.73569654657711e+28,2.52349287242268e+27,-1.0966693601822e+29,1.14713921763065e+29
2020-06-01,0.0115495668912416,0,0,0,6.08317248131852e-06,-5.4698093312175e-06,1.76361542938545e-05,8.13511185044434e+26,-3.51178451185362e+28,3.67448674886251e+28,1.6270222424489e+27,-7.02356846566091e+28,7.34897291415069e+28
2020-06-02,0.0115495668912416,0,0,0,6.38427545381743e-06,-5.66123769303095e-06,1.84297886006658e-05,5.24511404938141e+26,-2.2490046262619e+28,2.35390690724953e+28,1.04902272812131e+27,-4.49800889746041e+28,4.70781344308467e+28
2020-06-03,0.0115495668912416,0,0,0,6.70028278033401e-06,-5.85833551591312e-06,1.92589010765811e-05,3.38178772422363e+26,-1.44023364293732e+28,1.5078693974218e+28,6.76357492481922e+26,-2.88046705998134e+28,3.01573855847772e+28
2020-06-04,0.0115495668912416,0,0,0,7.03193226279333e-06,-6.06120151014256e-06,2.01250660357292e-05,2.18040791945372e+26,-9.22264295006822e+27,9.65872453395897e+27,4.36081550354675e+26,-1.84452844631199e+28,1.93174475638293e+28
2020-06-05,0.0115495668912416,0,0,0,7.37999822980238e-06,-6.26993045976225e-06,2.1029926919367e-05,1.40581818934484e+26,-5.90550991577453e+27,6.18667355364349e+27,2.81163616391557e+26,-1.18110189174764e+28,1.23733461502595e+28
2020-06-06,0.0115495668912416,0,0,0,7.74529334523855e-06,-6.48461257916144e-06,2.19751992696385e-05,9.06401395747962e+25,-3.781278723467e+27,3.96255900261659e+27,1.81280265395502e+26,-7.56255686555454e+27,7.92511739634554e+27
2020-06-07,0.0115495668912416,0,0,0,8.12867050640421e-06,-6.70533281748446e-06,2.29626738302929e-05,5.84402376097252e+25,-2.42102330548756e+27,2.53790378070701e+27,1.16880466411764e+26,-4.84204624123364e+27,5.07580717405717e+27
2020-06-08,0.0115495668912416,0,0,0,8.53102483618383e-06,-6.9321701083848e-06,2.39942197807525e-05,3.76793481111406e+25,-1.55002229526611e+27,1.62538099148839e+27,7.53586905823803e+25,-3.10004435540894e+27,3.2507617365737e+27
2020-06-09,0.0115495668912416,0,0,0,8.95329577385995e-06,-7.16519656275724e-06,2.50717881104771e-05,2.42937628618451e+25,-9.92328156314542e+26,1.04091568203823e+27,4.85875221124159e+25,-1.98465616312558e+27,2.08183120735041e+27
2020-06-10,0.0115495668912416,0,0,0,9.39646926947493e-06,-7.40447660224853e-06,2.61974151411984e-05,1.56634056472187e+25,-6.35258916552024e+26,6.66585727846462e+26,3.13268089822206e+25,-1.27051773805125e+27,1.33317135601569e+27
2020-06-11,0.0115495668912416,0,0,0,9.86158008686762e-06,-7.65006603157754e-06,2.73732262053128e-05,1.0098982107652e+25,-4.06653014869363e+26,4.26850979084667e+26,2.01979627349165e+25,-8.13305969311097e+26,8.5370189478093e+26
2020-06-12,0.0115495668912416,0,0,0,1.03497142207682e-05,-7.90201104800023e-06,2.86014394895366e-05,6.51131956279196e+24,-2.60300302825434e+26,2.73322941951018e+26,1.30226381778183e+25,-5.2060056723922e+26,5.46645843594857e+26
2020-06-13,0.0115495668912416,0,0,0,1.08620114336008e-05,-8.1603471866459e-06,2.98843700538476e-05,4.19817383542756e+24,-1.66610539915801e+26,1.75006887586656e+26,8.39634706411252e+24,-3.33221055417202e+26,3.50013749545427e+26
2020-06-14,0.0115495668912416,0,0,0,1.13996679179249e-05,-8.4250982009429e-06,3.12244340367927e-05,2.70677293327485e+24,-1.06636788158404e+26,1.12050334024953e+26,5.41354547814369e+24,-2.13273560800639e+26,2.24100651756926e+26
2020-06-15,0.0115495668912416,0,0,0,1.19639390907371e-05,-8.69627487796188e-06,3.26241530594361e-05,1.74519207625033e+24,-6.82477098459089e+25,7.17380939984096e+25,3.49038390387549e+24,-1.36495409831799e+26,1.4347617763955e+26
2020-06-16,0.0115495668912416,0,0,0,1.25561425410774e-05,-8.9738743044955e-06,3.40861593866503e-05,1.12521273785679e+24,-4.36762356868382e+25,4.59266611625518e+25,2.25042531657284e+24,-8.73524651086222e+25,9.18533157417679e+25
2020-06-17,0.0115495668912416,0,0,0,1.31776611586074e-05,-9.25788029302017e-06,3.56132026102349e-05,7.25481007314391e+23,-2.79497580086953e+25,2.9400720023324e+25,1.45096191277094e+24,-5.58995120370047e+25,5.88014358625466e+25
2020-06-18,0.0115495668912416,0,0,0,1.3829946330591e-05,-9.54826073601977e-06,3.72081533972017e-05,4.67753940447208e+23,-1.78848898300883e+25,1.88203977109827e+25,9.35507815703904e+23,-3.57697771315867e+25,3.76407927629945e+25
2020-06-19,0.0115495668912416,0,0,0,1.45145213210473e-05,-9.84496553949226e-06,3.88740081815869e-05,3.01584392421008e+23,-1.14437793933057e+25,1.20469481781477e+25,6.03168743121426e+23,-2.28875571804712e+25,2.40938946667141e+25
2020-06-20,0.0115495668912416,0,0,0,1.52329848315905e-05,-1.01479248936045e-05,4.06138945567855e-05,1.94446562363512e+23,-7.32195898431178e+24,7.71085210903881e+24,3.88893098028189e+23,-1.46439169485308e+25,1.54217031445872e+25
2020-06-21,0.0115495668912416,0,0,0,1.59870147387592e-05,-1.04570474103478e-05,4.24310768878663e-05,1.25369437428335e+23,-4.68445768477806e+24,4.93519655963472e+24,2.5073885777188e+23,-9.36891472174824e+24,9.870392437292e+24
2020-06-22,0.0115495668912416,0,0,0,1.6778372016589e-05,-1.07722181196326e-05,4.43289621528107e-05,8.08319553200112e+22,-2.99685106773967e+24,3.15851497837969e+24,1.61663899707957e+23,-5.99370172413771e+24,6.31702952355363e+24
2020-06-23,0.0115495668912416,0,0,0,1.76089048536138e-05,-1.10932963149629e-05,4.63111060221904e-05,5.21164099870117e+22,-1.9170983854988e+24,2.02133120547282e+24,1.0423281297932e+23,-3.83419650983693e+24,4.04266213579557e+24
2020-06-24,0.0115495668912416,0,0,0,1.84805529739389e-05,-1.14201132395692e-05,4.8381219187447e-05,3.36020597198388e+22,-1.22629969797848e+24,1.29350381741816e+24,6.72041149644917e+22,-2.45259923016583e+24,2.58700746009481e+24
2020-06-25,0.0115495668912416,0,0,0,1.93953521725084e-05,-1.17524696036643e-05,5.0543173948681e-05,2.16649308288312e+22,-7.84370747956327e+23,8.27700609613989e+23,4.33298587946277e+22,-1.56874139067722e+24,1.65540110826648e+24
2020-06-26,0.0115495668912416,0,0,0,2.0355439075189e-05,-1.20901329233338e-05,5.28010110737119e-05,1.39684659729633e+22,-5.01670151899522e+23,5.29607083845448e+23,2.79369301143892e+22,-1.00334023700938e+24,1.05921409723816e+24
2020-06-27,0.0115495668912416,0,0,0,2.13630561348227e-05,-1.24328346714943e-05,5.51589469411398e-05,9.00616961020557e+21,-3.20838730521696e+23,3.38851069742108e+23,1.80123380488146e+22,-6.41677418659377e+23,6.77702094757006e+23
2020-06-28,0.0115495668912416,0,0,0,2.24205568749513e-05,-1.27802672313698e-05,5.76213809812723e-05,5.80672861320544e+21,-2.05175975028793e+23,2.16789432255204e+23,1.16134564770118e+22,-4.10351923164551e+23,4.33578836118574e+23
2020-06-29,0.0115495668912416,0,0,0,2.35304113934998e-05,-1.31320806430669e-05,6.01929034300664e-05,3.74388876145631e+21,-1.31200937178252e+23,1.38688714701165e+23,7.48777704359845e+21,-2.62401857294848e+23,2.77377411382045e+23
2020-06-30,0.0115495668912416,0,0,0,2.46952121393129e-05,-1.34878791340971e-05,6.28783034127229e-05,2.41387259364644e+21,-8.38914297846017e+22,8.87191749718945e+22,4.82774488074427e+21,-1.67782848746254e+23,1.77438338507742e+23
2020-07-01,0.0115495668912416,0,0,0,2.59176799750807e-05,-1.38472174251298e-05,6.56825773752912e-05,1.55634455765476e+21,-5.36374328409198e+22,5.67501219562293e+22,3.11268891926723e+21,-1.0727485881729e+23,1.13500236655824e+23
2020-07-02,0.0115495668912416,0,0,0,2.72006705408596e-05,-1.42095968028901e-05,6.86109378846092e-05,1.00345328436847e+21,-3.4291587264852e+22,3.6298493833589e+22,2.00690644337343e+21,-6.85831701763927e+22,7.25969830631395e+22
2020-07-03,0.0115495668912416,0,0,0,2.8547180933103e-05,-1.45744609529825e-05,7.16688228191885e-05,6.4697658944315e+20,-2.19217834681384e+22,2.32157366470247e+22,1.29395309872535e+21,-4.38435641759067e+22,4.64314703733574e+22
2020-07-04,0.0115495668912416,0,0,0,2.99603567148536e-05,-1.49411915465633e-05,7.48619049762705e-05,4.17138210425934e+20,-1.40130390636184e+22,1.48473154844703e+22,8.3427636959825e+20,-2.80260763771724e+22,2.96946291163689e+22
2020-07-05,0.0115495668912416,0,0,0,3.14434992735273e-05,-1.53091035762503e-05,7.8196102123305e-05,2.68949896235216e+20,-8.95687229732022e+21,9.49477208979065e+21,5.3789975970201e+20,-1.79137434852645e+22,1.89895430046685e+22
2020-07-06,0.0115495668912416,0,0,0,3.30000735435356e-05,-1.56774404385061e-05,8.16775875255772e-05,1.73405468204592e+20,-5.72463057201461e+21,6.07144150842379e+21,3.46810915460556e+20,-1.14492604408911e+22,1.21428822718123e+22
2020-07-07,0.0115495668912416,0,0,0,3.46337161136578e-05,-1.60453687891984e-05,8.53128010165141e-05,1.11803190200734e+20,-3.65851635141247e+21,3.88212273181394e+21,2.23606367010131e+20,-7.31703225723199e+21,7.76424499125226e+21
