"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-09-10,2020-09-11,1,"nearFuture",818.282165946726,950.898049820125,704.161401144031,983,504,0.343878567242996
"2",2020-09-10,2020-09-12,2,"nearFuture",1020.62034400584,1135.03715730059,917.737256351979,874,504,0.39627119894477
"3",2020-09-10,2020-09-13,3,"nearFuture",707.736243338373,781.256327238939,641.134762908,814,504,0.342786310705938
"4",2020-09-10,2020-09-14,4,"nearFuture",524.32654669596,625.350831622578,439.622550523821,415,504,1.22838815132103
"5",2020-09-10,2020-09-15,5,"nearFuture",255.860620142919,305.028159524357,214.618404549931,381,504,1.0173933238999
"6",2020-09-10,2020-09-16,6,"nearFuture",517.727474098981,589.387810796268,454.779913203133,1113,504,0.977458990022266
"7",2020-09-10,2020-09-17,7,"nearFuture",833.94200065583,976.633590758066,712.09844412379,987,504,0.316890267137224
"8",2020-09-10,2020-11-08,59,"farFuture",610.662041611133,804.167358122316,463.71955451586,231,NA,NA
"9",2020-09-10,2020-11-09,60,"farFuture",321.900613358937,454.137363878327,228.168860619498,128,NA,NA
"10",2020-09-10,2020-11-10,61,"farFuture",158.814048607491,210.433831236398,119.856687904753,231,NA,NA
"11",2020-09-10,2020-11-11,62,"farFuture",421.39224455349,579.32723149759,306.513165816144,201,NA,NA
"12",2020-09-10,2020-11-12,63,"farFuture",750.669170007891,1035.23544592766,544.324679972087,544,NA,NA
"13",2020-09-10,2020-11-13,64,"farFuture",968.279541823287,1311.35371242839,714.959863405056,908,NA,NA
"14",2020-09-10,2020-11-14,65,"farFuture",1102.15018160791,1456.94152814839,833.756879977287,456,NA,NA
"15",2020-09-10,2020-11-15,66,"farFuture",520.199426363746,716.687440566764,377.580836319905,921,NA,NA
"16",2020-09-10,2020-11-16,67,"farFuture",319.674976201658,431.402830219382,236.883217380754,140,NA,NA
"17",2020-09-10,2020-11-17,68,"farFuture",513.351985386633,732.832079613699,359.60524686544,216,NA,NA
"18",2020-09-10,2020-11-18,69,"farFuture",579.632417514664,842.823065320449,398.629028153321,685,NA,NA
"19",2020-09-10,2020-09-11,1,"nearFar",818.282165946726,950.898049820125,704.161401144031,983,NA,NA
"20",2020-09-10,2020-09-12,2,"nearFar",1020.62034400584,1135.03715730059,917.737256351979,874,NA,NA
"21",2020-09-10,2020-09-13,3,"nearFar",707.736243338373,781.256327238939,641.134762908,814,NA,NA
"22",2020-09-10,2020-09-14,4,"nearFar",524.32654669596,625.350831622578,439.622550523821,415,NA,NA
"23",2020-09-10,2020-09-15,5,"nearFar",255.860620142919,305.028159524357,214.618404549931,381,NA,NA
"24",2020-09-10,2020-09-16,6,"nearFar",517.727474098981,589.387810796268,454.779913203133,1113,NA,NA
"25",2020-09-10,2020-09-17,7,"nearFar",833.94200065583,976.633590758066,712.09844412379,987,NA,NA
"26",2020-09-10,2020-11-08,59,"nearFar",610.662041611133,804.167358122316,463.71955451586,231,NA,NA
"27",2020-09-10,2020-11-09,60,"nearFar",321.900613358937,454.137363878327,228.168860619498,128,NA,NA
"28",2020-09-10,2020-11-10,61,"nearFar",158.814048607491,210.433831236398,119.856687904753,231,NA,NA
"29",2020-09-10,2020-11-11,62,"nearFar",421.39224455349,579.32723149759,306.513165816144,201,NA,NA
"30",2020-09-10,2020-11-12,63,"nearFar",750.669170007891,1035.23544592766,544.324679972087,544,NA,NA
"31",2020-09-10,2020-11-13,64,"nearFar",968.279541823287,1311.35371242839,714.959863405056,908,NA,NA
"32",2020-09-10,2020-11-14,65,"nearFar",1102.15018160791,1456.94152814839,833.756879977287,456,NA,NA
"33",2020-09-10,2020-11-15,66,"nearFar",520.199426363746,716.687440566764,377.580836319905,921,NA,NA
"34",2020-09-10,2020-11-16,67,"nearFar",319.674976201658,431.402830219382,236.883217380754,140,NA,NA
"35",2020-09-10,2020-11-17,68,"nearFar",513.351985386633,732.832079613699,359.60524686544,216,NA,NA
"36",2020-09-10,2020-11-18,69,"nearFar",579.632417514664,842.823065320449,398.629028153321,685,NA,NA
"37",2020-09-11,2020-09-12,1,"nearFuture",1062.5717455387,1167.59414987845,966.995864560223,874,504,0.50965336494338
"38",2020-09-11,2020-09-13,2,"nearFuture",766.592835719967,838.731275866926,700.658950829943,814,504,0.152926335893893
"39",2020-09-11,2020-09-14,3,"nearFuture",464.310886810867,526.069939837899,409.802163715196,415,504,0.554054901761935
"40",2020-09-11,2020-09-15,4,"nearFuture",262.764092467265,307.696119056218,224.39336739743,381,504,0.961267533101365
"41",2020-09-11,2020-09-16,5,"nearFuture",536.120821459622,605.181890487118,474.940740495702,1113,504,0.947256449249789
"42",2020-09-11,2020-09-17,6,"nearFuture",868.132611582929,999.419964378501,754.091631301825,987,504,0.246102252941965
"43",2020-09-11,2020-09-18,7,"nearFuture",842.999194720257,962.823967916809,738.086780116803,829,504,0.0430744451605608
"44",2020-09-11,2020-11-09,59,"farFuture",300.814930723174,378.038386037522,239.366228108397,128,NA,NA
"45",2020-09-11,2020-11-10,60,"farFuture",177.650691237564,220.110169365762,143.381690124188,231,NA,NA
"46",2020-09-11,2020-11-11,61,"farFuture",426.336723528501,534.976581801214,339.758800688133,201,NA,NA
"47",2020-09-11,2020-11-12,62,"farFuture",690.07402630359,871.280683947451,546.554251175812,544,NA,NA
"48",2020-09-11,2020-11-13,63,"farFuture",984.542317517366,1209.48019135697,801.438156581081,908,NA,NA
"49",2020-09-11,2020-11-14,64,"farFuture",1026.89078322837,1227.20310844272,859.274779720447,456,NA,NA
"50",2020-09-11,2020-11-15,65,"farFuture",489.702750697005,602.999579684443,397.693119729383,921,NA,NA
"51",2020-09-11,2020-11-16,66,"farFuture",282.641888296734,350.035294000242,228.223948810969,140,NA,NA
"52",2020-09-11,2020-11-17,67,"farFuture",407.432393676904,532.476860978965,311.752805769056,216,NA,NA
"53",2020-09-11,2020-11-18,68,"farFuture",505.849797192857,654.838300782001,390.75908818174,685,NA,NA
"54",2020-09-11,2020-09-12,1,"nearFar",1062.5717455387,1167.59414987845,966.995864560223,874,NA,NA
"55",2020-09-11,2020-09-13,2,"nearFar",766.592835719967,838.731275866926,700.658950829943,814,NA,NA
"56",2020-09-11,2020-09-14,3,"nearFar",464.310886810867,526.069939837899,409.802163715196,415,NA,NA
"57",2020-09-11,2020-09-15,4,"nearFar",262.764092467265,307.696119056218,224.39336739743,381,NA,NA
"58",2020-09-11,2020-09-16,5,"nearFar",536.120821459622,605.181890487118,474.940740495702,1113,NA,NA
"59",2020-09-11,2020-09-17,6,"nearFar",868.132611582929,999.419964378501,754.091631301825,987,NA,NA
"60",2020-09-11,2020-09-18,7,"nearFar",842.999194720257,962.823967916809,738.086780116803,829,NA,NA
"61",2020-09-11,2020-11-09,59,"nearFar",300.814930723174,378.038386037522,239.366228108397,128,NA,NA
"62",2020-09-11,2020-11-10,60,"nearFar",177.650691237564,220.110169365762,143.381690124188,231,NA,NA
"63",2020-09-11,2020-11-11,61,"nearFar",426.336723528501,534.976581801214,339.758800688133,201,NA,NA
"64",2020-09-11,2020-11-12,62,"nearFar",690.07402630359,871.280683947451,546.554251175812,544,NA,NA
"65",2020-09-11,2020-11-13,63,"nearFar",984.542317517366,1209.48019135697,801.438156581081,908,NA,NA
"66",2020-09-11,2020-11-14,64,"nearFar",1026.89078322837,1227.20310844272,859.274779720447,456,NA,NA
"67",2020-09-11,2020-11-15,65,"nearFar",489.702750697005,602.999579684443,397.693119729383,921,NA,NA
"68",2020-09-11,2020-11-16,66,"nearFar",282.641888296734,350.035294000242,228.223948810969,140,NA,NA
"69",2020-09-11,2020-11-17,67,"nearFar",407.432393676904,532.476860978965,311.752805769056,216,NA,NA
"70",2020-09-11,2020-11-18,68,"nearFar",505.849797192857,654.838300782001,390.75908818174,685,NA,NA
"71",2020-09-12,2020-09-13,1,"nearFuture",724.182603778124,793.700957148225,660.753195383791,814,504,0.289733535264977
"72",2020-09-12,2020-09-14,2,"nearFuture",485.802198237912,566.253611283125,416.781052006018,415,504,0.795530308341366
"73",2020-09-12,2020-09-15,3,"nearFuture",259.036115146932,306.992435758066,218.571212625234,381,504,0.99157629155684
"74",2020-09-12,2020-09-16,4,"nearFuture",535.573665656158,605.741633035624,473.533823169631,1113,504,0.948154898843492
"75",2020-09-12,2020-09-17,5,"nearFuture",893.096977671791,1049.222945706,760.202790828014,987,504,0.194416194893981
"76",2020-09-12,2020-09-18,6,"nearFuture",865.653739700795,981.801978091621,763.245963829217,829,504,0.112780737193889
"77",2020-09-12,2020-09-19,7,"nearFuture",1049.15343792166,1201.43569600494,916.172991998663,858,504,0.539981461530172
"78",2020-09-12,2020-11-10,59,"farFuture",179.59008069914,240.790301566862,133.944751410878,231,NA,NA
"79",2020-09-12,2020-11-11,60,"farFuture",563.922873169818,769.431944041786,413.303618788711,201,NA,NA
"80",2020-09-12,2020-11-12,61,"farFuture",911.4792893951,1249.16614605201,665.079259169743,544,NA,NA
"81",2020-09-12,2020-11-13,62,"farFuture",1242.62649068209,1703.00736828332,906.702239874282,908,NA,NA
"82",2020-09-12,2020-11-14,63,"farFuture",1169.39357116663,1553.54805078584,880.231109423442,456,NA,NA
"83",2020-09-12,2020-11-15,64,"farFuture",645.119054170518,871.37523771646,477.611224235047,921,NA,NA
"84",2020-09-12,2020-11-16,65,"farFuture",378.240007332295,503.565365878069,284.105128829244,140,NA,NA
"85",2020-09-12,2020-11-17,66,"farFuture",643.435140619918,926.74607664958,446.733782441594,216,NA,NA
"86",2020-09-12,2020-11-18,67,"farFuture",1240.97096595803,2611.26413475178,589.756094703608,685,NA,NA
"87",2020-09-12,2020-09-13,1,"nearFar",724.182603778124,793.700957148225,660.753195383791,814,NA,NA
"88",2020-09-12,2020-09-14,2,"nearFar",485.802198237912,566.253611283125,416.781052006018,415,NA,NA
"89",2020-09-12,2020-09-15,3,"nearFar",259.036115146932,306.992435758066,218.571212625234,381,NA,NA
"90",2020-09-12,2020-09-16,4,"nearFar",535.573665656158,605.741633035624,473.533823169631,1113,NA,NA
"91",2020-09-12,2020-09-17,5,"nearFar",893.096977671791,1049.222945706,760.202790828014,987,NA,NA
