,country_agg,GID_0,gender,age_bucket,date,total_responses,weight_sums,pct_cli,pct_ili,pct_fever,pct_cough,pct_difficulty_breathing,pct_fatigue,pct_stuffy_runny_nose,pct_aches_muscle_pain,pct_sore_throat,pct_chest_pain,pct_nausea,pct_anosmia_ageusia,pct_eye_pain,pct_headache,pct_chills,pct_cmnty_sick,pct_ever_tested,pct_tested_recently,pct_worked_outside_home,pct_grocery_outside_home,pct_ate_outside_home,pct_spent_time_with_non_hh,pct_attended_public_event,pct_used_public_transit,pct_direct_contact_with_non_hh,pct__all_time,pct_wear_mask_most_time,pct_wear_mask_half_time,pct_wear_mask_some_time,pct_wear_mask_none_time,pct_no_public,pct_feel_nervous_all_time,pct_feel_nervous_most_time,pct_feel_nervous_some_time,pct_feel_nervous_little_time,pct_feel_nervous_none_time,pct_feel_depressed_all_time,pct_feel_depressed_most_time,pct_feel_depressed_some_time,pct_feel_depressed_little_time,pct_feel_depressed_none_time,pct_worried_ill_covid19_very,pct_worried_ill_covid19_somewhat,pct_worried_ill_covid19_notTooWorried,pct_worried_ill_covid19_notWorried,pct_enough_toEat_very_worried,pct_enough_toEat_somewhat_worried,pct_enough_toEat_notToo_worried,pct_enough_toEat_not_worried,pct_cli_weighted_sums,pct_ili_weighted_sums,pct_fever_weighted_sums,pct_cough_weighted_sums,pct_difficulty_breathing_weighted_sums,pct_fatigue_weighted_sums,pct_stuffy_runny_nose_weighted_sums,pct_aches_muscle_pain_weighted_sums,pct_sore_throat_weighted_sums,pct_chest_pain_weighted_sums,pct_nausea_weighted_sums,pct_anosmia_ageusia_weighted_sums,pct_eye_pain_weighted_sums,pct_headache_weighted_sums,pct_chills_weighted_sums,pct_cmnty_sick_weighted_sums,pct_ever_tested_weighted_sums,pct_tested_recently_weighted_sums,pct_worked_outside_home_weighted_sums,pct_grocery_outside_home_weighted_sums,pct_ate_outside_home_weighted_sums,pct_spent_time_with_non_hh_weighted_sums,pct_attended_public_event_weighted_sums,pct_used_public_transit_weighted_sums,pct_direct_contact_with_non_hh_weighted_sums,pct__all_time_weighted_sums,pct_wear_mask_most_time_weighted_sums,pct_wear_mask_half_time_weighted_sums,pct_wear_mask_some_time_weighted_sums,pct_wear_mask_none_time_weighted_sums,pct_no_public_weighted_sums,pct_feel_nervous_all_time_weighted_sums,pct_feel_nervous_most_time_weighted_sums,pct_feel_nervous_some_time_weighted_sums,pct_feel_nervous_little_time_weighted_sums,pct_feel_nervous_none_time_weighted_sums,pct_feel_depressed_all_time_weighted_sums,pct_feel_depressed_most_time_weighted_sums,pct_feel_depressed_some_time_weighted_sums,pct_feel_depressed_little_time_weighted_sums,pct_feel_depressed_none_time_weighted_sums,pct_worried_ill_covid19_very_weighted_sums,pct_worried_ill_covid19_somewhat_weighted_sums,pct_worried_ill_covid19_notTooWorried_weighted_sums,pct_worried_ill_covid19_notWorried_weighted_sums,pct_enough_toEat_very_worried_weighted_sums,pct_enough_toEat_somewhat_worried_weighted_sums,pct_enough_toEat_notToo_worried_weighted_sums,pct_enough_toEat_not_worried_weighted_sums,pct_cli_weighted,pct_ili_weighted,pct_fever_weighted,pct_cough_weighted,pct_difficulty_breathing_weighted,pct_fatigue_weighted,pct_stuffy_runny_nose_weighted,pct_aches_muscle_pain_weighted,pct_sore_throat_weighted,pct_chest_pain_weighted,pct_nausea_weighted,pct_anosmia_ageusia_weighted,pct_eye_pain_weighted,pct_headache_weighted,pct_chills_weighted,pct_cmnty_sick_weighted,pct_ever_tested_weighted,pct_tested_recently_weighted,pct_worked_outside_home_weighted,pct_grocery_outside_home_weighted,pct_ate_outside_home_weighted,pct_spent_time_with_non_hh_weighted,pct_attended_public_event_weighted,pct_used_public_transit_weighted,pct_direct_contact_with_non_hh_weighted,pct__all_time_weighted,pct_wear_mask_most_time_weighted,pct_wear_mask_half_time_weighted,pct_wear_mask_some_time_weighted,pct_wear_mask_none_time_weighted,pct_no_public_weighted,pct_feel_nervous_all_time_weighted,pct_feel_nervous_most_time_weighted,pct_feel_nervous_some_time_weighted,pct_feel_nervous_little_time_weighted,pct_feel_nervous_none_time_weighted,pct_feel_depressed_all_time_weighted,pct_feel_depressed_most_time_weighted,pct_feel_depressed_some_time_weighted,pct_feel_depressed_little_time_weighted,pct_feel_depressed_none_time_weighted,pct_worried_ill_covid19_very_weighted,pct_worried_ill_covid19_somewhat_weighted,pct_worried_ill_covid19_notTooWorried_weighted,pct_worried_ill_covid19_notWorried_weighted,pct_enough_toEat_very_worried_weighted,pct_enough_toEat_somewhat_worried_weighted,pct_enough_toEat_notToo_worried_weighted,pct_enough_toEat_not_worried_weighted
04_april_country_full.csv:5356,Spain,ESP,female,18-34,2020-04-23,344,4065283.24,2.91,2.33,2.91,16.28,6.1,18.02,28.49,14.24,15.99,6.69,7.85,3.49,12.5,24.13,28.49,3.21,27.27,15.5,48.54,0.29,11.7,0.59,4.08,14.83,43.02,9.59,9.3,0.0,17.15,20.93,2.33,6.1,31.98,29.07,30.52,2.62,8.72,31.4,29.94,27.33,40.12,42.15,15.41,2.33,9.59,17.15,27.03,46.22,11053354.36,9040683.44,11053354.36,65359818.42,28465218.09,87757905.84,123753927.53,54050003.13,70203142.58,29519948.8,33573838.11,13791147.64,57050130.84,90240233.52,118644442.44,12204293.81,5111829.38,65367797.1,200583092.76,2568831.5,55016101.6,2857171.21,26116088.31,57498734.42,180503443.9,38389764.59,38517339.46,0.0,61558743.68,87559032.48,11581251.77,22448371.59,145287603.36,114757901.97,112453195.43,13197427.83,36926005.8,135044710.45,123386577.63,97973602.41,169837244.04,167417095.92,60690193.18,8583790.98,37865654.61,77191115.9,112944947.17,178526606.44,2.72,2.22,2.72,16.08,7.0,21.59,30.44,13.3,17.27,7.26,8.26,3.39,14.03,22.2,29.18,3.0,1.26,16.08,49.34,0.63,13.53,0.7,6.42,14.14,44.4,9.44,9.47,0.0,15.14,21.54,2.85,5.52,35.74,28.23,27.66,3.25,9.08,33.22,30.35,24.1,41.78,41.18,14.93,2.11,9.31,18.99,27.78,43.91
04_april_country_full.csv:5357,Spain,ESP,female,18-34,2020-04-24,255,4219978.24,1.57,1.18,1.57,11.42,3.94,18.9,14.57,17.32,11.76,5.12,8.27,1.57,11.81,32.41,23.14,3.53,20.0,14.34,49.02,0.4,15.14,1.2,3.17,14.9,38.04,6.27,15.29,0.0,16.47,23.92,1.97,9.84,22.44,31.5,34.25,4.72,10.63,20.47,37.8,26.38,29.41,42.35,20.0,7.45,9.41,13.33,24.31,52.55,5710408.04,4962974.16,5710408.04,53388227.06,20382246.2,91289114.22,46429496.18,87197097.94,62368161.47,24648577.11,55987211.9,6594107.93,72467164.6,149808058.7,112178740.07,14036008.39,529165.85,57306196.74,208285549.5,470850.61,65175917.62,4313708.5,8760416.96,60334709.76,157805463.15,24482059.82,81335728.0,0.0,62236408.3,96138164.9,10688554.88,38954351.31,108305182.27,135002248.83,127533856.09,32415638.23,35871239.38,87463271.84,153530028.62,111204015.31,114673682.06,203758471.13,76481725.62,24326091.26,46680836.93,59946533.95,109395659.0,204730570.98,1.35,1.18,1.35,12.65,4.83,21.63,11.0,20.66,14.78,5.84,13.27,1.56,17.17,35.5,26.58,3.33,0.13,13.58,49.36,0.11,15.44,1.02,2.08,14.3,37.39,5.8,19.27,0.0,14.75,22.78,2.53,9.23,25.66,31.99,30.22,7.68,8.5,20.73,36.38,26.35,27.17,48.28,18.12,5.76,11.06,14.21,25.92,48.51
04_april_country_full.csv:5358,Spain,ESP,female,18-34,2020-04-25,396,4040972.86,0.76,0.76,1.01,16.46,4.3,14.18,24.81,13.16,11.65,5.06,9.37,1.77,14.39,32.58,21.21,5.05,38.46,15.95,47.85,0.25,16.03,0.26,4.06,20.96,46.97,13.13,4.29,0.0,15.15,20.2,2.81,7.93,27.11,24.55,37.6,2.3,11.76,25.32,30.95,29.67,33.84,42.93,17.93,4.04,10.1,12.37,29.04,48.48,3591050.39,3591050.39,4833476.5,70347666.56,20698724.8,55548657.77,94398447.47,56377868.35,48205096.75,18025881.33,38239318.79,6409749.27,64960852.06,132355507.43,86633619.82,17289171.51,3020715.38,57808291.51,192442884.67,948414.85,61238787.82,1418252.52,15821066.25,82825707.8,195574271.59,54738470.74,15784876.02,0.0,53843328.51,83456566.12,12137367.04,32126690.51,106514452.44,92211647.44,156091527.93,9885594.62,49634333.46,96334708.96,120969284.96,122257763.35,145129615.95,166819831.25,69335329.9,17796908.25,43280879.67,49425775.51,118690976.74,192699653.68,0.89,0.89,1.2,17.41,5.12,13.75,23.36,13.95,11.93,4.46,9.46,1.59,16.08,32.75,21.44,4.28,0.75,14.31,47.62,0.23,15.15,0.35,3.92,20.5,48.4,13.55,3.91,0.0,13.32,20.65,3.0,7.95,26.36,22.82,38.63,2.45,12.28,23.84,29.94,30.25,35.91,41.28,17.16,4.4,10.71,12.23,29.37,47.69
04_april_country_full.csv:5359,Spain,ESP,female,18-34,2020-04-26,491,4144998.52,0.41,0.61,0.82,10.86,2.87,12.86,20.25,10.66,11.25,5.73,4.92,1.43,12.68,25.51,19.96,4.08,25.0,13.43,43.47,1.03,12.73,0.82,4.73,13.67,47.86,8.76,7.33,0.0,14.87,21.18,1.43,6.97,28.28,24.8,38.52,2.25,10.25,30.33,28.28,28.89,33.6,45.01,16.7,3.87,9.98,13.85,28.72,47.05,1545585.54,2976014.9,4096218.11,46470070.33,13996269.03,54792478.88,82154007.69,45931826.99,42122017.98,25225589.54,21078762.0,6067587.39,54770040.39,103125464.0,84666860.78,17921399.92,1214405.35,53231214.22,177527415.39,4374475.82,52040000.82,4021588.11,24097106.33,56692680.62,197997236.32,37385875.76,29414199.3,0.0,57145867.78,92556672.58,6061832.43,29507798.1,120564609.89,99840342.18,155866088.38,10871777.75,39638827.6,126811059.71,118597917.26,115921088.67,136561290.46,186526152.7,71864710.64,16216310.73,41157487.1,64007195.8,118211718.42,188485111.36,0.37,0.72,0.99,11.21,3.38,13.22,19.82,11.08,10.16,6.09,5.09,1.46,13.21,24.88,20.43,4.32,0.29,12.84,42.83,1.06,12.55,0.97,5.81,13.68,47.77,9.02,7.1,0.0,13.79,22.33,1.46,7.12,29.09,24.09,37.6,2.62,9.56,30.59,28.61,27.97,32.95,45.0,17.34,3.91,9.93,15.44,28.52,45.47
04_april_country_full.csv:5360,Spain,ESP,female,18-34,2020-04-27,505,4466318.22,1.19,0.99,1.39,13.07,5.74,13.69,21.23,11.11,11.49,4.56,6.75,2.38,10.52,26.39,25.74,3.96,46.15,17.03,41.07,0.4,15.28,0.79,2.58,15.9,46.73,14.46,7.13,0.2,13.47,18.02,1.6,9.6,32.2,24.2,32.4,2.8,10.2,28.4,31.2,27.4,37.82,38.61,17.23,5.35,9.5,16.63,25.35,48.32,4356125.9,3826443.41,4641845.36,62782894.05,24624796.79,58127142.46,104468746.03,63207820.53,51199109.21,19010960.08,31743453.46,11666198.79,44620526.63,122991429.84,105985038.07,16866035.11,5793608.96,78836722.52,190881349.97,1482504.52,69577261.56,2600611.78,11151004.08,64399365.13,222673558.6,61687375.12,32637527.69,408022.73,52569798.89,76655538.52,7757503.64,44995259.0,145791179.97,99689407.53,145228767.54,12269947.57,46763872.5,135448892.34,142705511.67,106273893.6,167785887.54,180142605.43,75078831.4,20454793.31,40727457.1,77232244.14,126694248.48,201470078.01,0.98,0.86,1.04,14.06,5.51,13.01,23.39,14.15,11.46,4.26,7.11,2.61,9.99,27.54,23.73,3.78,1.3,17.65,42.74,0.33,15.58,0.58,2.5,14.42,49.86,13.81,7.31,0.09,11.77,17.16,1.74,10.07,32.64,22.32,32.52,2.75,10.47,30.33,31.95,23.79,37.57,40.33,16.81,4.58,9.12,17.29,28.37,45.11
04_april_country_full.csv:5361,Spain,ESP,female,18-34,2020-04-28,485,4284847.17,0.41,0.41,0.83,12.22,3.93,14.23,24.79,12.01,13.46,4.14,8.88,2.69,11.98,34.64,21.86,4.74,41.18,15.67,45.15,0.41,12.99,0.0,2.47,15.7,45.15,13.4,5.57,3.51,13.4,18.97,1.89,6.92,24.95,28.3,37.95,1.47,10.06,23.9,29.98,34.59,37.32,41.65,14.64,4.95,7.63,13.61,25.98,52.37,2135087.81,2135087.81,3949796.29,52644519.42,16005996.02,59178872.59,109242374.76,48571441.87,60807749.16,17099939.01,37220055.43,11568056.26,51671377.39,148318346.64,98222342.16,16245999.67,5506286.48,67643498.56,197571394.0,1530804.05,57232503.04,0.0,16156432.31,69728454.5,198599851.45,53836419.27,20149282.78,15940385.51,55618547.92,84340230.18,6601870.47,31671212.13,104127000.49,115205002.09,161826709.5,5721003.19,42136745.95,100908167.01,126232126.05,144192398.33,160844920.63,173764371.95,63164007.73,22376497.78,36533890.26,60297256.62,110486392.54,218479345.4,0.5,0.5,0.92,12.29,3.74,13.81,25.5,11.34,14.19,3.99,8.69,2.7,12.06,34.61,22.92,3.79,1.29,15.79,46.11,0.36,13.36,0.0,3.77,16.27,46.35,12.56,4.7,3.72,12.98,19.68,1.54,7.39,24.3,26.89,37.77,1.34,9.83,23.55,29.46,33.65,37.54,40.55,14.74,5.22,8.53,14.07,25.79,50.99
04_april_country_full.csv:5362,Spain,ESP,female,18-34,2020-04-29,451,4185948.26,0.89,1.11,1.55,13.08,3.55,13.75,22.17,9.78,11.53,3.33,8.43,4.43,12.64,37.25,18.4,4.21,25.0,16.7,49.55,0.0,15.62,0.45,3.56,16.67,46.12,13.97,5.1,3.55,12.64,18.63,2.02,6.95,29.6,21.52,39.91,2.24,8.97,27.35,28.92,32.51,37.25,41.46,16.19,3.99,11.97,15.74,27.72,44.35,4852241.31,5818477.72,9096354.64,48667592.0,16237270.21,58160843.56,96995369.0,40867464.97,52521070.8,14417143.81,35387323.51,17435438.91,55783671.15,153774579.41,81189248.0,17602219.56,1633752.85,68714885.55,215207370.01,0.0,63342906.51,2730413.26,15848265.54,69559663.84,196006509.61,57924618.61,22137567.64,13698552.25,50860376.0,77967202.23,8571841.0,28632667.0,128505841.78,93376208.64,155092283.8,10147050.73,37780571.85,117298685.46,117104530.3,131848003.89,151101544.64,181095685.37,64547537.4,17434074.82,47125795.65,65007644.93,119567740.27,185907958.65,1.16,1.39,2.17,11.63,3.88,13.89,23.17,9.76,12.55,3.44,8.45,4.17,13.33,36.74,19.4,4.21,0.39,16.42,51.41,0.0,15.13,0.65,3.79,16.62,46.82,13.84,5.29,3.27,12.15,18.63,2.05,6.84,30.7,22.31,37.05,2.42,9.03,28.02,27.98,31.5,36.1,43.26,15.42,4.16,11.26,15.53,28.56,44.41
04_april_country_full.csv:5363,Spain,ESP,female,18-34,2020-04-30,434,4323390.22,0.46,0.46,0.93,12.99,4.41,17.17,26.33,11.37,12.5,4.18,6.96,2.55,11.81,35.5,23.73,5.3,40.0,16.94,49.88,0.23,14.09,0.23,2.77,16.17,42.86,14.29,3.46,4.61,13.82,20.97,1.16,8.37,25.81,29.07,35.58,2.33,9.77,30.47,29.53,27.91,38.94,43.09,13.13,3.92,9.91,11.75,27.19,51.15,1492268.21,1492268.21,4122839.76,52046061.3,21955035.75,78029979.84,111679869.74,49614547.96,59601405.66,17626943.95,34315384.7,13254950.43,58070234.87,149362575.37,111441331.72,22702895.69,4073733.95,68622430.42,225865908.11,611842.58,59788509.01,1175055.64,10187723.18,73555583.26,193415719.41,52870213.97,11242908.58,19072552.43,59904556.4,95833071.44,5026571.83,45009699.93,108963830.77,124886240.36,145292995.18,12055870.1,44986471.89,133824732.91,120344175.3,117968087.87,168633064.46,189158489.63,53625608.47,17762175.51,43227334.09,56085712.77,122620496.04,210405479.33,0.35,0.35,0.95,12.04,5.08,18.05,25.83,11.48,13.79,4.08,7.94,3.07,13.43,34.55,25.78,5.25,0.94,15.87,52.24,0.14,13.83,0.27,2.36,17.01,44.74,12.23,2.6,4.41,13.86,22.17,1.16,10.41,25.2,28.89,33.61,2.79,10.41,30.95,27.84,27.29,39.0,43.75,12.4,4.11,10.0,12.97,28.36,48.67
04_april_country_full.csv:5364,Spain,ESP,female,35-54,2020-04-23,472,7209912.37,0.64,1.07,1.71,16.17,6.4,18.26,22.77,15.32,11.97,7.04,4.9,3.83,12.55,27.23,20.55,3.83,76.92,24.52,53.73,0.65,17.17,0.43,3.66,12.08,53.39,8.9,6.57,0.0,15.47,15.47,1.49,8.09,25.53,23.19,41.7,2.13,8.72,25.74,24.47,38.94,42.58,41.95,10.17,4.66,7.84,16.95,28.18,46.61,4252111.06,5984271.86,9908344.18,116934329.62,38936585.12,129881128.13,161224740.9,95050951.43,72004983.04,42176087.64,28421776.35,21253101.64,81626122.65,171393124.27,143685989.53,29904520.7,15929554.61,198729077.53,419372720.24,4980628.87,117138416.81,2277066.39,25014372.5,90717521.32,394231352.75,54865555.45,42259979.22,0.0,113931947.75,113492877.96,11363124.0,51518292.25,182442540.05,172672209.64,300905163.52,14905660.81,72638430.09,190523959.32,163373437.81,277459841.43,302216753.67,307125687.72,78102031.14,30577833.44,60509217.85,114132743.68,203326049.9,340730595.09,0.59,0.83,1.37,16.22,5.4,18.01,22.36,13.18,9.99,5.85,3.94,2.95,11.32,23.77,19.93,4.15,2.21,27.56,58.17,0.69,16.25,0.32,3.47,12.58,54.68,7.61,5.86,0.0,15.8,15.74,1.58,7.15,25.3,23.95,41.73,2.07,10.07,26.43,22.66,38.48,41.92,42.6,10.83,4.24,8.39,15.83,28.2,47.26
04_april_country_full.csv:5365,Spain,ESP,female,35-54,2020-04-24,319,6648089.36,0.95,0.95,1.58,11.36,4.1,12.62,16.72,19.5,7.28,5.05,6.94,2.84,9.81,23.97,22.57,6.58,71.43,17.31,54.57,0.32,14.24,2.86,2.21,15.09,54.86,7.52,6.58,0.0,14.73,15.99,0.63,7.57,21.45,22.71,47.63,1.58,7.89,18.93,29.65,41.96,36.36,39.81,17.24,5.33,5.64,15.99,23.51,54.23,2713214.7,2713214.7,6432161.21,76972563.01,18068075.26,77967728.06,122761105.11,127838605.18,49227530.42,27936796.67,69089190.52,33900476.43,60992130.72,159510142.71,143124856.28,36776811.84,6095961.77,121511523.59,392506194.06,1750423.78,87709092.33,19650102.88,20245305.6,119776161.97,377406863.65,64539540.08,36652505.36,0.0,87021434.25,96170546.78,2331923.92,48203612.11,163826134.32,140874727.79,306045839.44,12755810.63,45089314.76,123308501.59,220502281.48,259626329.11,224733160.72,244507231.97,159864251.32,28596185.38,31352458.9,111851787.56,170674523.2,347532715.12,0.41,0.41,0.97,11.58,2.72,11.73,18.47,19.23,7.4,4.2,10.39,5.1,9.17,23.99,21.53,5.53,0.92,18.28,59.04,0.26,13.19,2.96,3.05,18.02,56.77,9.71,5.51,0.0,13.09,14.47,0.35,7.25,24.64,21.19,46.04,1.92,6.78,18.55,33.17,39.05,33.8,36.78,24.05,4.3,4.72,16.82,25.67,52.28
