"","time_value","real_date","err0","err1","err2","strawman","case_model","case_fb_model","lead","case_sae","fb_sae"
"1",2020-05-14,2020-05-21,2.71428671428296,NA,NA,6.57142857141945,NA,NA,7,NA,NA
"2",2020-05-15,2020-05-22,2.14285814284743,28.7224282525347,28.7224282525347,5.71428571428751,32.2938568239747,32.2938568239747,7,13.4037935961399,13.4037935961399
"3",2020-05-16,2020-05-23,2.42857242857104,32.0388573444156,32.0388573444156,5.4285714285588,35.0388573444033,35.0388573444033,7,13.1924652390405,13.1924652390405
"4",2020-05-17,2020-05-24,1e-06,12.6180267312778,1.08963304433624,4.42857142858272,17.0465981598606,5.51820447291896,7,12618026.7312778,1089633.04433624
"5",2020-05-18,2020-05-25,1.14285814285062,1.05228818890458,3.50555904407955,3.85714285713649,3.94771181108253,8.50555904406666,7,0.920751359639325,3.06736147964581
"6",2020-05-19,2020-05-26,3.4285724285778,1.46751029279868,4.47648426686306,3.71428571428606,5.67534685006517,11.6193414097269,7,0.428023710558571,1.30564086368738
"7",2020-05-20,2020-05-27,4.2857152857319,8.53141241937566,7.68687905421562,2.99999999998776,-1.24569813365601,14.9725933399353,7,1.99066243335824,1.79360469413518
"8",2020-05-21,2020-05-28,4.2857152857215,4.87279254262648,2.58648431525598,3.85714285713649,3.27006460023151,5.55637282760201,7,1.13698466131451,0.603512866072378
"9",2020-05-22,2020-05-29,5.28571528569922,4.96582255605248,6.31570346673089,3.57142857144008,3.89132030108683,2.54143939040841,7,0.939479765300218,1.19486259197849
"10",2020-05-23,2020-05-30,6.00000100001864,0.645897946400837,6.22912206847714,2.99999999998776,8.35410205360557,2.77087793152926,7,0.107649639791532,1.03818683837849
"11",2020-05-24,2020-05-31,3.71428671427527,4.14195607793697,3.53018576733372,4.42857142858272,4.00090106492103,4.61267137552427,7,1.1151417207557,0.950434373783266
"12",2020-05-25,2020-06-01,2.71428671430266,3.21103892423769,3.15878710401581,4.99999999998711,4.50324679005208,4.55549861027397,7,1.18301390465401,1.16376324113841
"13",2020-05-26,2020-06-02,1.71428671430506,0.0944796138468496,0.732418458425423,7.14285714286386,5.52305104240565,4.69615297013337,7,0.0551130759274127,0.427243851517762
"14",2020-05-27,2020-06-03,2.00000100000072,1.71097113862545,0.889209993246775,7.28571428571966,6.99668542434438,4.39650429247216,7,0.855485141569845,0.444604774320839
"15",2020-05-28,2020-06-04,4.57142957141791,3.5957287150457,4.11309546304433,8.14285714285799,7.16715728648578,7.68452403448441,7,0.786565484356881,0.899739435725044
"16",2020-05-29,2020-06-05,5.85714385715155,6.69373685065364,5.52893486662241,8.85714285713931,9.6937368506414,8.52893486661017,7,1.14283292572379,0.943964328257296
"17",2020-05-30,2020-06-06,6.42857242858335,7.49453143982811,5.29952352795891,9.0000000000064,10.0659600112512,7.87095209938197,7,1.16581582039975,0.824370198334494
"18",2020-05-31,2020-06-07,4.71428671427727,7.5154142264467,7.37501726979465,8.14285714285799,10.9439856550274,10.8035886983754,7,1.59417843715067,1.56439727084467
"19",2020-06-01,2020-06-08,4.57142957143819,8.05557345313833,7.39818905783636,7.71428571428978,11.1984305959899,10.5410462006879,7,1.76215630739861,1.61835350238347
"20",2020-06-02,2020-06-09,2.57142957140662,7.04080359417793,6.44985783795012,5.4285714285588,9.89794645133011,9.3070006951023,7,2.73808922183565,2.50827707267205
"21",2020-06-03,2020-06-10,2.42857242856675,5.66968181873142,6.84230685042403,5.28571428571893,8.5268246758836,9.69944970757621,7,2.33457390524582,2.81741930771325
"22",2020-06-04,2020-06-11,0.857143857142807,5.82462705726417,6.07943822622951,3.57142857144008,8.53891277156145,8.79372394052679,7,6.79539030551991,7.09266965582025
"23",2020-06-05,2020-06-12,0.857143857130855,7.72233227585327,8.45542169480701,2.99999999998776,9.86518941871017,10.5982788376639,7,9.0093771443483,9.86464713532465
"24",2020-06-06,2020-06-13,0.714286714268441,8.51084785250801,9.72631028710379,2.57142857142305,10.3679907096626,11.5834531442584,7,11.9151703125609,13.6168153387331
"25",2020-06-07,2020-06-14,3.14285814286409,8.65919016389504,9.41967964336905,3.42857142858072,8.94490444961168,9.70539392908568,7,2.75519599367088,2.99716984196585
"26",2020-06-08,2020-06-15,2.71428671426099,8.51496525442086,8.52532272065089,3.14285714285159,8.94353668301146,8.95389414924148,7,3.13709130641315,3.14090721361839
"27",2020-06-09,2020-06-16,2.42857242856158,7.00189622054333,8.26915384973618,2.85714285715218,7.43046764913393,8.69772527832678,7,2.88313255071025,3.40494430081046
"28",2020-06-10,2020-06-17,2.42857242856158,6.97824381437945,6.97179107384813,2.85714285715218,7.40681524297005,7.40036250243873,7,2.873393328653,2.87073631894003
"29",2020-06-11,2020-06-18,2.42857242858064,7.23991328034608,7.71263736427657,2.71428571429728,7.52562756606271,7.9983516499932,7,2.98113953495609,3.17579054818808
"30",2020-06-12,2020-06-19,1.71428671426631,7.11263569333053,6.39076875580545,2.1428571428569,7.54120712192113,6.81934018439605,7,4.14903506755266,3.7279462662934
"31",2020-06-13,2020-06-20,1.0000009999925,7.49590758705247,6.31986095851066,1.85714285715461,8.35305044421458,7.17700381567277,7,7.49590009120862,6.31985463870344
"32",2020-06-14,2020-06-21,1.42857242856083,10.6650529125783,10.8440568500269,0.285714285716631,12.3793386268557,12.5583425643043,7,7.46553181298789,7.59083448149095
"33",2020-06-15,2020-06-22,3.57142957142456,10.0255409852353,10.3298684537876,0.428571428590599,14.0255409852505,14.3298684538028,7,2.80715068986685,2.89236235720232
"34",2020-06-16,2020-06-23,4.42857242855808,9.03792369411832,9.47630181689054,0.428571428590599,13.895066551267,14.3334446740392,7,2.04082101849264,2.1398096045086
"35",2020-06-17,2020-06-24,4.71428671426318,7.65352390132632,5.84285476539685,0.428571428590599,12.7963810441801,10.9857119082506,7,1.62347442258241,1.23939317218852
"36",2020-06-18,2020-06-25,7.28571528570409,2.54869734703356,3.32119289219006,0.285714285716631,10.1201259184543,10.8926214636108,7,0.349821156480623,0.455849942243399
"37",2020-06-19,2020-06-26,7.71428671426739,5.1746582912661,4.9694852694534,0.428571428590599,2.96819885159189,3.1733718734046,7,0.670788950804186,0.644192451424245
"38",2020-06-20,2020-06-27,8.57142957141251,9.82542337772262,9.91169490462284,0.857142857162113,-0.396851949147998,-0.48312347604822,7,1.14629926033487,1.15636427063233
"39",2020-06-21,2020-06-28,7.57142957144065,7.85586960985906,9.518346994498,1.71428571427747,1.42984467585906,-0.232632708779884,7,1.03756754728213,1.25714000304528
"40",2020-06-22,2020-06-29,3.57142957140557,6.54225860790138,1.17062837287032,4.00000000001516,1.02916996351934,6.4008001985504,7,1.83183189731126,0.327775852628562
"41",2020-06-23,2020-06-30,2.28571528571518,4.80472981314457,4.80122954206843,4.85714285714867,2.33812732971929,2.34162760079543,7,2.10206837359501,2.10053700566917
"42",2020-06-24,2020-07-01,2.14285814286588,2.83386524482125,0.244985575695495,5.14285714285378,4.4518490408984,7.53069986141515,7,1.32246983042527,0.114326548638375
"43",2020-06-25,2020-07-02,1.71428671428005,0.348956088536057,3.47686508928606,7.57142857142072,6.20609894567673,9.33400794642673,7,0.20355759957144,2.028170118991
"44",2020-06-26,2020-07-03,2.42857242857049,3.54260126888411,2.36597743929681,8.14285714285799,9.25688698317162,8.08026315358432,7,1.45871756889267,0.974225603264993
"45",2020-06-27,2020-07-04,4.71428671427778,4.58200800437317,5.02267572824545,9.42857142857462,9.29629371867001,9.73696144254229,7,0.971940885669089,1.06541583757171
"46",2020-06-28,2020-07-05,4.8571438571354,5.88270351901172,5.33637798741633,9.28571428571812,10.3112749475944,9.76494941599905,7,1.21114459279803,1.09866583003855
"47",2020-06-29,2020-07-06,3.71428671428423,4.41923954296709,5.43400228048596,7.57142857142072,8.27638240010358,9.29114513762245,7,1.18979494123913,1.4630002200929
"48",2020-06-30,2020-07-07,3.1428581428487,3.38601179137898,2.97257107309473,7.14285714286386,7.38601179139414,6.97257107310989,7,1.07736704537033,0.945817767772485
"49",2020-07-01,2020-07-08,3.14285814285706,2.97257883113227,1.47930262805601,7.28571428571966,7.11543597399487,5.6221597709186,7,0.945820236235673,0.470687050071953
"50",2020-07-02,2020-07-09,1.42857242855796,1.20648575255326,1.97541763632157,5.85714285714068,5.63505718113598,6.40398906490429,7,0.84453943561764,1.38279137748418
"51",2020-07-03,2020-07-10,1.42857242859086,0.953519549784114,0.493382286472034,5.71428571428751,5.23923383548077,4.77909657216868,7,0.66746321761555,0.345367358768576
"52",2020-07-04,2020-07-11,1e-06,0.671102420716747,0.675539129191826,4.71428571429684,4.04318329358009,4.03874658510501,7,671102.420716747,675539.129191826
"53",2020-07-05,2020-07-12,1e-06,1.15465615091464,1.42684342286587,4.42857142858272,3.27391527766808,3.00172800571685,7,1154656.15091464,1426843.42286587
"54",2020-07-06,2020-07-13,0.571429571446228,2.38323183808343,2.12291702767627,3.85714285713649,2.04533959049929,2.30565440090645,7,4.17064841788241,3.71509829689666
"55",2020-07-07,2020-07-14,0.142858142847441,3.0206696685928,3.17899470457012,4.00000000001516,1.1221874742698,0.963862438292477,7,21.1445396698079,22.252807163852
"56",2020-07-08,2020-07-15,0.428572428563067,4.62264573106063,4.57964783755237,4.1428571428626,-0.0512171596349624,-0.00821926612670057,7,10.7861482050061,10.6858200209173
"57",2020-07-09,2020-07-16,0.571429571404394,6.75735513121129,6.27578290985806,4.42857142858272,-1.75735513122418,-1.27578290987094,7,11.8253507857562,10.9826008731647
"58",2020-07-10,2020-07-17,0.285715285729015,6.801366060921,6.09495845173807,4.28571428569665,-2.22993748949533,-1.52352988031241,7,23.8046978955537,21.3322799170038
"59",2020-07-11,2020-07-18,2.71428671428304,10.5812731991205,10.4029809670305,4.71428571429684,-3.15270177054061,-2.97440953845058,7,3.89836237396736,3.83267578634498
"60",2020-07-12,2020-07-19,3.85714385713818,10.8849662259269,10.297931088822,4.42857142858272,-2.59925194020596,-2.01221680310107,7,2.8220275491625,2.66983329381512
"61",2020-07-13,2020-07-20,5.14285814285281,9.83797218031531,8.85530187962318,4.42857142858272,-0.266543608879776,0.716126691812356,7,1.91293866310262,1.72186391956575
"62",2020-07-14,2020-07-21,6.57142957142799,10.3158667364899,8.15095041407123,4.1428571428626,0.398418977800736,2.56333530021936,7,1.5698055688434,1.24036183078197
