"","time_value","real_date","err0","err1","err2","strawman","case_model","case_fb_model","lead","case_sae","fb_sae"
"1",2020-05-14,2020-05-21,0.571429571443898,NA,NA,14.2857142857853,NA,NA,7,NA,NA
"2",2020-05-15,2020-05-22,0.142858142833416,12.856632203249,12.856632203249,13.285714285738,0.286224939655628,0.286224939655628,7,89.9957954671221,89.9957954671221
"3",2020-05-16,2020-05-23,4.14285814287105,6.78775468782494,1.96862400753198,15.000000000086,4.06938816939004,8.888518849683,7,1.6384231498501,0.47518499056492
"4",2020-05-17,2020-05-24,5.2857152858605,3.64766867326112,1.12677136981199,15.2857142857514,6.35233132662983,11.1267713697029,7,0.690099348146651,0.213172921520413
"5",2020-05-18,2020-05-25,5.71428671433224,0.595500626038101,2.58694229551245,14.8571428572292,8.54735651685886,11.7297994384094,7,0.104212591318616,0.452714822485898
"6",2020-05-19,2020-05-26,7.71428671428069,5.0753224795105,8.29518316652981,15.9999999999942,13.361036765224,16.5808974522433,7,0.657912087985407,1.07530138219698
"7",2020-05-20,2020-05-27,5.57142957145248,6.30078336470231,10.8428363744479,14.8571428572292,15.586497650479,20.1285506602247,7,1.13090963170153,1.94614976917337
"8",2020-05-21,2020-05-28,6.28571528582454,10.4639286545953,12.6693716445945,14.8571428572292,19.035357226,21.2408002159992,7,1.66471565745166,2.01558153185308
"9",2020-05-22,2020-05-29,3.28571528575527,11.9425745601746,5.68749752152119,13.1428571429046,21.7997174173239,15.5446403786705,7,3.63469549901352,1.73097697970925
"10",2020-05-23,2020-05-30,0.285715285544977,8.49091353663775,9.23742971744131,10.857142857215,19.6337706793977,20.3802868602013,7,29.7180933825157,32.3308908720853
"11",2020-05-24,2020-05-31,1.28571528589876,10.0534277363919,9.64153357334776,9.99999999989095,21.3391420221817,20.9272478591375,7,7.81932660103999,7.49896472344416
"12",2020-05-25,2020-06-01,3.14285814288582,10.595423740343,11.8197656568186,9.14285714289696,22.8811380261258,24.1054799426014,7,3.37127011740151,3.76083333050645
"13",2020-05-26,2020-06-02,4.00000100006926,10.3680370678202,12.4754033205093,8.28571428571353,22.653751353603,24.7611176062921,7,2.59200861890801,3.11885005036082
"14",2020-05-27,2020-06-03,3.2857152856478,7.89648743328029,10.4917566269907,9.28571428577673,20.4679160047048,23.0631851984152,7,2.403278052658,3.19314234949672
"15",2020-05-28,2020-06-04,4.28571528582815,6.24809681138412,0.316796831403815,8.57142857140467,19.1052396686169,13.1739396886366,7,1.45788891577681,0.0739192434111028
