"","time_value","real_date","err0","err1","err2","strawman","case_model","case_fb_model","lead","case_sae","fb_sae"
"1",2020-05-14,2020-05-21,4.14285814291994,NA,NA,41.5714285714691,NA,NA,7,NA,NA
"2",2020-05-15,2020-05-22,0.14285814284366,18.7125979690654,0.585146783095531,38.7142857143016,20.1445448880798,38.2719960740497,7,130.987268884938,4.09599881006364
"3",2020-05-16,2020-05-23,6.14285814288324,15.0002223654335,115.948716213812,32.428571428561,23.5712062060108,-77.3772876423674,7,2.44189626661196,18.8753693340848
"4",2020-05-17,2020-05-24,8.42857242855751,0.603963361969189,11.9787445183866,36.5714285714218,27.5388937808951,16.1641126244777,7,0.0716566615626216,1.42120680814233
"5",2020-05-18,2020-05-25,10.2857152857455,18.7045515943868,11.6561500148072,38.5714285714442,46.9902658800856,39.9418643005059,7,1.81849789487257,1.13323669681592
"6",2020-05-19,2020-05-26,13.5714295714156,33.6065679673037,30.4161364317983,38.4285714285611,58.4637108244493,55.2732792889439,7,2.47627324670988,2.24118883509969
"7",2020-05-20,2020-05-27,14.4285724285635,31.8059217195657,34.8098439073534,38.4285714285611,55.8059217195633,58.809843907351,7,2.20437065947017,2.41256327191747
"8",2020-05-21,2020-05-28,19.0000009999816,31.0218274171149,37.8867949137311,37.4285714285491,49.4503988456824,56.3153663422986,7,1.63272767286407,1.99404173261716
"9",2020-05-22,2020-05-29,22.7142867143203,38.0321532930054,44.6416851251536,38.8571428571452,54.1750104358303,60.7845422679785,7,1.67437145490586,1.96535712023962
"10",2020-05-23,2020-05-30,25.5714295714259,34.3022952145004,45.2651938955579,38.5714285714442,47.3022952145187,58.2651938955762,7,1.3414304866565,1.77014717808887
"11",2020-05-24,2020-05-31,13.142858142886,26.7663429510326,35.0084322976878,28.1428571428643,41.7663429510109,50.008432297666,7,2.03656941740034,2.66368486345089
"12",2020-05-25,2020-06-01,16.8571438571362,30.2664848016882,29.6201350565062,28.2857142856987,41.6950562302507,41.0487064850688,7,1.7954693308781,1.75712655165881
"13",2020-05-26,2020-06-02,13.428572428583,0.432938952457805,2.71493348944005,24.8571428571456,11.8615103810203,14.1435049180026,7,0.0322401323566074,0.202175883093966
"14",2020-05-27,2020-06-03,12.8571438571053,0.213478821458217,0.174826653947594,23.9999999999976,10.9293783214341,11.3176837968399,7,0.0166039070442727,0.013597627582815
"15",2020-05-28,2020-06-04,0.571429571402716,15.4129475733656,15.8700983830649,18.4285714285676,2.44419528379925,1.98704447409997,7,26.9726110525409,27.7726235695289
