"","X","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman.x","scaled_abs_err","time_value","err0","err1","err2","strawman.y","case_model","case_fb_model","lead","case_sae","fb_sae"
"32",32,"2020-09-11",2020-11-12,62,"nearFar",84.151500718079,408.021653866053,17.3556354325979,215,NA,NA,2020-11-05,2.30583457143318e-05,1.43978872457167e-05,5.87553295192112e-05,0.000200590399993999,0.000238046632954048,0.000282404075227542,7,0.624411110150359,2.54811556072264
"33",33,"2020-09-11",2020-11-13,63,"nearFar",60.8260001663376,300.75703359589,12.3016318255303,218,NA,NA,2020-11-06,2.17006565524886e-05,1.96440983230717e-06,7.44332099707425e-05,0.000205451581086763,0.000225187827806945,0.000301585447609994,7,0.090523059869444,3.42999806437684
"34",34,"2020-09-11",2020-11-14,64,"nearFar",68.652713594124,349.071052257244,13.5021081048092,178,NA,NA,2020-11-07,1.26184215763497e-05,5.98753864100136e-05,5.90042213008309e-05,0.000212919731862901,0.000165662767029237,0.00016653393213842,7,4.74507734962952,4.67603819889965
"35",35,"2020-09-11",2020-11-15,65,"nearFar",14.1210547603885,58.5664662280595,3.40475019902014,107,NA,NA,2020-11-08,1.10525189942644e-05,9.68666061927331e-05,0.000111513450023137,0.00021608595246845,0.000130271865269981,0.000115625021439577,7,8.76421078697091,10.0894149180839
"36",36,"2020-09-11",2020-11-16,66,"nearFar",58.2523952506345,290.164232948034,11.6945549007202,62,NA,NA,2020-11-09,4.50498127463751e-06,0.000119098395706585,0.00014516376922098,0.000218264449906832,0.000103671035474884,7.76056619604895e-05,7,26.4370456714426,32.2229461947453
"37",37,"2020-09-11",2020-11-17,67,"nearFar",126.483829196024,687.689256024573,23.2636454734976,267,NA,NA,2020-11-10,2.96833181770691e-06,0.000152164659548205,0.00016348109971888,0.000218230034465462,6.90337067349644e-05,5.77172665642897e-05,7,51.2626852026788,55.0750757525389
"38",38,"2020-09-11",2020-11-18,68,"nearFar",429.734158983986,3519.45266748239,52.4716383044234,305,NA,NA,2020-11-11,8.1564596034111e-07,0.000201433731905264,0.000219692448923438,0.000220420577308323,1.8171199442718e-05,-8.75175754554152e-08,7,246.962213631295,269.347804814187
"39",39,"2020-09-26",2020-09-27,1,"nearFuture",4.63578763114834,7.29324404545897,2.94663483453411,5,5,364212.368851664,2020-09-20,1.26992978635511e-06,5.5579713772674e-06,6.16696452594955e-06,2.06268947819214e-05,1.63388531910091e-05,1.5729860042327e-05,7,4.37659738119822,4.85614605800346
"40",40,"2020-09-26",2020-09-28,2,"nearFuture",4.64937745471989,7.2798686041833,2.96938198912489,3,5,0.824688315015788,2020-09-21,1.74314210511753e-06,6.63467547274881e-06,5.67726755797747e-06,2.0618290921576e-05,1.57267575539447e-05,1.6684165468716e-05,7,3.80615869083231,3.25691608349664
"41",41,"2020-09-26",2020-09-29,3,"nearFuture",9.8045418992848,14.5265029458263,6.61749370879733,11,5,0.199242983578702,2020-09-22,1.49190938316117e-06,6.51936243023374e-06,3.2298403160533e-06,2.13306905578219e-05,1.63032375107493e-05,1.95927596249297e-05,7,4.36981126589606,2.16490381554519
"42",42,"2020-09-26",2020-09-30,4,"nearFuture",42.1879024491562,72.9596602149248,24.3945641717152,17,5,2.09899169584704,2020-09-23,1.76895368614376e-06,6.79667155333892e-06,7.03767704686712e-06,2.11035486448149e-05,1.60758307776198e-05,1.58348252840916e-05,7,3.84219870004362,3.97844053351614
"43",43,"2020-09-26",2020-10-01,5,"nearFuture",33.9835994568922,57.898527938025,19.9467080282711,12,5,3.14051375948263,2020-09-24,2.47619100618379e-06,6.45159456177099e-06,1.60545601097198e-06,2.10157892693427e-05,1.70403857137555e-05,2.18865242645545e-05,7,2.60545109228627,0.648357096428617
"44",44,"2020-09-26",2020-10-02,6,"nearFuture",22.64262831767,42.111970070112,12.1744154044225,8,5,4.88087447893184,2020-09-25,2.9631695014977e-06,1.63858990873675e-07,3.15782993407865e-06,2.14236122495082e-05,2.45506407418796e-05,2.12289518169272e-05,7,0.0552985547370324,1.06569331672811
"45",45,"2020-09-26",2020-10-03,7,"nearFuture",13.9252369328449,27.7210509587007,6.99512525426119,19,5,0.362483050333715,2020-09-26,2.69817060298915e-06,4.16677282823026e-07,7.01729524652689e-06,2.17849743838367e-05,2.40664677040028e-05,1.74658497402989e-05,7,0.154429553995368,2.60076039623026
"46",46,"2020-09-26",2020-09-27,1,"nearFar",4.63578763114834,7.29324404545897,2.94663483453411,5,NA,NA,2020-09-20,1.26992978635511e-06,5.5579713772674e-06,6.16696452594955e-06,2.06268947819214e-05,1.63388531910091e-05,1.5729860042327e-05,7,4.37659738119822,4.85614605800346
"47",47,"2020-09-26",2020-09-28,2,"nearFar",4.64937745471989,7.2798686041833,2.96938198912489,3,NA,NA,2020-09-21,1.74314210511753e-06,6.63467547274881e-06,5.67726755797747e-06,2.0618290921576e-05,1.57267575539447e-05,1.6684165468716e-05,7,3.80615869083231,3.25691608349664
"48",48,"2020-09-26",2020-09-29,3,"nearFar",9.8045418992848,14.5265029458263,6.61749370879733,11,NA,NA,2020-09-22,1.49190938316117e-06,6.51936243023374e-06,3.2298403160533e-06,2.13306905578219e-05,1.63032375107493e-05,1.95927596249297e-05,7,4.36981126589606,2.16490381554519
"49",49,"2020-09-26",2020-09-30,4,"nearFar",42.1879024491562,72.9596602149248,24.3945641717152,17,NA,NA,2020-09-23,1.76895368614376e-06,6.79667155333892e-06,7.03767704686712e-06,2.11035486448149e-05,1.60758307776198e-05,1.58348252840916e-05,7,3.84219870004362,3.97844053351614
"50",50,"2020-09-26",2020-10-01,5,"nearFar",33.9835994568922,57.898527938025,19.9467080282711,12,NA,NA,2020-09-24,2.47619100618379e-06,6.45159456177099e-06,1.60545601097198e-06,2.10157892693427e-05,1.70403857137555e-05,2.18865242645545e-05,7,2.60545109228627,0.648357096428617
"51",51,"2020-09-26",2020-10-02,6,"nearFar",22.64262831767,42.111970070112,12.1744154044225,8,NA,NA,2020-09-25,2.9631695014977e-06,1.63858990873675e-07,3.15782993407865e-06,2.14236122495082e-05,2.45506407418796e-05,2.12289518169272e-05,7,0.0552985547370324,1.06569331672811
"52",52,"2020-09-26",2020-10-03,7,"nearFar",13.9252369328449,27.7210509587007,6.99512525426119,19,NA,NA,2020-09-26,2.69817060298915e-06,4.16677282823026e-07,7.01729524652689e-06,2.17849743838367e-05,2.40664677040028e-05,1.74658497402989e-05,7,0.154429553995368,2.60076039623026
"53",53,"2020-10-11",2020-10-12,1,"nearFuture",6.57745939330956,10.7464230028532,4.02580207936629,6,5,0.577458815850746,2020-10-05,1.62182767431008e-05,8.02518908998888e-06,5.89081086110946e-06,2.6305442607093e-05,3.44985302602049e-05,3.66329084890843e-05,7,0.494823785357022,0.363220516853951
"54",54,"2020-10-11",2020-10-13,2,"nearFuture",17.2263798378421,25.4051887260099,11.6806123944988,13,5,0.528297413693086,2020-10-06,1.78237570827635e-05,8.78648587151853e-06,7.74881204087846e-06,2.72518672446153e-05,3.62891384558603e-05,3.73268122865004e-05,7,0.492964857561682,0.434746277392434
"55",55,"2020-10-11",2020-10-14,3,"nearFuture",29.6303187677738,43.1418678791953,20.3504352833845,43,5,0.35183370737875,2020-10-07,2.0016020697702e-05,1.12122695182951e-05,1.09210154674818e-05,2.90242624748932e-05,3.78280136543001e-05,3.81192677051134e-05,7,0.560164764397068,0.545613717752379
"56",56,"2020-10-11",2020-10-15,4,"nearFuture",8.39553587905847,14.0035685698805,5.03336148531173,33,5,0.878730830078953,2020-10-08,2.17798120676347e-05,1.3303193723898e-05,8.97162821746432e-06,3.1700063041004e-05,4.01766813847407e-05,4.45082468911744e-05,7,0.610803880335905,0.411924041842233
"57",57,"2020-10-11",2020-10-16,5,"nearFuture",13.8975296827485,20.3965242835105,9.46932568501483,24,5,0.531708936081189,2020-10-09,2.34575648341571e-05,1.29759161685994e-05,8.10643914618231e-06,3.48714459627596e-05,4.53530946283173e-05,5.02225716507345e-05,7,0.553165525080629,0.345578886960096
"58",58,"2020-10-11",2020-10-17,6,"nearFuture",5.12899934057966,8.41027997497536,3.12791420903246,33,5,0.995392845143839,2020-10-10,2.50940190710523e-05,1.31435402804672e-05,9.04452738397399e-06,3.85848720860062e-05,5.05353508765913e-05,5.46343637730845e-05,7,0.523771829584252,0.360425620079625
"59",59,"2020-10-11",2020-10-18,7,"nearFuture",3.13230185088643,5.34069296353264,1.83708648897442,10,5,1.37353935511484,2020-10-11,2.66427139324583e-05,4.01360348159779e-06,8.22326212190616e-06,4.06566816561569e-05,6.32857921070174e-05,5.9076133466709e-05,7,0.150645444445811,0.30864956711065
"60",60,"2020-10-11",2020-10-12,1,"nearFar",6.57745939330956,10.7464230028532,4.02580207936629,6,NA,NA,2020-10-05,1.62182767431008e-05,8.02518908998888e-06,5.89081086110946e-06,2.6305442607093e-05,3.44985302602049e-05,3.66329084890843e-05,7,0.494823785357022,0.363220516853951
"61",61,"2020-10-11",2020-10-13,2,"nearFar",17.2263798378421,25.4051887260099,11.6806123944988,13,NA,NA,2020-10-06,1.78237570827635e-05,8.78648587151853e-06,7.74881204087846e-06,2.72518672446153e-05,3.62891384558603e-05,3.73268122865004e-05,7,0.492964857561682,0.434746277392434
"62",62,"2020-10-11",2020-10-14,3,"nearFar",29.6303187677738,43.1418678791953,20.3504352833845,43,NA,NA,2020-10-07,2.0016020697702e-05,1.12122695182951e-05,1.09210154674818e-05,2.90242624748932e-05,3.78280136543001e-05,3.81192677051134e-05,7,0.560164764397068,0.545613717752379
"63",63,"2020-10-11",2020-10-15,4,"nearFar",8.39553587905847,14.0035685698805,5.03336148531173,33,NA,NA,2020-10-08,2.17798120676347e-05,1.3303193723898e-05,8.97162821746432e-06,3.1700063041004e-05,4.01766813847407e-05,4.45082468911744e-05,7,0.610803880335905,0.411924041842233
"64",64,"2020-10-11",2020-10-16,5,"nearFar",13.8975296827485,20.3965242835105,9.46932568501483,24,NA,NA,2020-10-09,2.34575648341571e-05,1.29759161685994e-05,8.10643914618231e-06,3.48714459627596e-05,4.53530946283173e-05,5.02225716507345e-05,7,0.553165525080629,0.345578886960096
"65",65,"2020-10-11",2020-10-17,6,"nearFar",5.12899934057966,8.41027997497536,3.12791420903246,33,NA,NA,2020-10-10,2.50940190710523e-05,1.31435402804672e-05,9.04452738397399e-06,3.85848720860062e-05,5.05353508765913e-05,5.46343637730845e-05,7,0.523771829584252,0.360425620079625
"66",66,"2020-10-11",2020-10-18,7,"nearFar",3.13230185088643,5.34069296353264,1.83708648897442,10,NA,NA,2020-10-11,2.66427139324583e-05,4.01360348159779e-06,8.22326212190616e-06,4.06566816561569e-05,6.32857921070174e-05,5.9076133466709e-05,7,0.150645444445811,0.30864956711065
"67",67,"2020-10-26",2020-10-27,1,"nearFuture",15.581994814526,22.5687347869515,10.7581822681656,42,5,0.714000120850646,2020-10-20,5.5742690378361e-05,1.30794046091106e-05,1.34017436458214e-05,7.52218301907694e-05,0.00011788511596002,0.000117562776923309,7,0.234638918938651,0.240421543252672
"68",68,"2020-10-26",2020-10-28,2,"nearFuture",17.6825230095192,28.1639283009211,11.1018468958377,85,5,0.841468451862654,2020-10-21,6.41847981451234e-05,2.20809048508306e-05,1.70219731994073e-05,7.94600917948225e-05,0.000121563985089115,0.000126622916740539,7,0.344020788238752,0.265202566516143
"69",69,"2020-10-26",2020-10-29,3,"nearFuture",28.2630368601418,40.1122270231994,19.9141087852275,89,5,0.723059076390466,2020-10-22,6.56268051382981e-05,8.61911707641334e-06,9.75606261326335e-06,8.74599611400422e-05,0.000144467649201927,0.000143330703665077,7,0.131335314255355,0.148659722086181
"70",70,"2020-10-26",2020-10-30,4,"nearFuture",42.9551338568143,60.2062822319002,30.6470264606238,77,5,0.472845356532505,2020-10-23,7.17028513112268e-05,6.87901388069252e-06,1.1004390875063e-05,9.41847383827039e-05,0.000159008575813238,0.000154883198818868,7,0.0959378010064636,0.153472151718184
"71",71,"2020-10-26",2020-10-31,5,"nearFuture",23.9995782858575,37.3050642114416,15.4397203187857,103,5,0.806126743959345,2020-10-24,6.73338110299849e-05,1.42258904907115e-05,1.33583211569058e-05,0.00010603053330042,0.000187590234821116,0.00018672266548731,7,0.211274102462082,0.198389500795627
"72",72,"2020-10-26",2020-11-01,6,"nearFuture",20.4214553388482,30.0232747682191,13.8904180631895,29,5,0.357439345988019,2020-10-25,6.28804529173918e-05,3.39839742591657e-05,3.50197076473854e-05,0.000115647928389781,0.000212512355566339,0.000213548088954558,7,0.540453713076966,0.55692518139766
"73",73,"2020-10-26",2020-11-02,7,"nearFuture",14.1721079008756,22.3484562417062,8.98713719559927,49,5,0.791542984263214,2020-10-26,6.12491609967054e-05,4.9539657209915e-05,4.83384324004925e-05,0.000123150494607282,0.000233939312813902,0.00023273808800448,7,0.808821809209431,0.789209706939376
"74",74,"2020-10-26",2020-10-27,1,"nearFar",15.581994814526,22.5687347869515,10.7581822681656,42,NA,NA,2020-10-20,5.5742690378361e-05,1.30794046091106e-05,1.34017436458214e-05,7.52218301907694e-05,0.00011788511596002,0.000117562776923309,7,0.234638918938651,0.240421543252672
"75",75,"2020-10-26",2020-10-28,2,"nearFar",17.6825230095192,28.1639283009211,11.1018468958377,85,NA,NA,2020-10-21,6.41847981451234e-05,2.20809048508306e-05,1.70219731994073e-05,7.94600917948225e-05,0.000121563985089115,0.000126622916740539,7,0.344020788238752,0.265202566516143
"76",76,"2020-10-26",2020-10-29,3,"nearFar",28.2630368601418,40.1122270231994,19.9141087852275,89,NA,NA,2020-10-22,6.56268051382981e-05,8.61911707641334e-06,9.75606261326335e-06,8.74599611400422e-05,0.000144467649201927,0.000143330703665077,7,0.131335314255355,0.148659722086181
"77",77,"2020-10-26",2020-10-30,4,"nearFar",42.9551338568143,60.2062822319002,30.6470264606238,77,NA,NA,2020-10-23,7.17028513112268e-05,6.87901388069252e-06,1.1004390875063e-05,9.41847383827039e-05,0.000159008575813238,0.000154883198818868,7,0.0959378010064636,0.153472151718184
"78",78,"2020-10-26",2020-10-31,5,"nearFar",23.9995782858575,37.3050642114416,15.4397203187857,103,NA,NA,2020-10-24,6.73338110299849e-05,1.42258904907115e-05,1.33583211569058e-05,0.00010603053330042,0.000187590234821116,0.00018672266548731,7,0.211274102462082,0.198389500795627
"79",79,"2020-10-26",2020-11-01,6,"nearFar",20.4214553388482,30.0232747682191,13.8904180631895,29,NA,NA,2020-10-25,6.28804529173918e-05,3.39839742591657e-05,3.50197076473854e-05,0.000115647928389781,0.000212512355566339,0.000213548088954558,7,0.540453713076966,0.55692518139766
"80",80,"2020-10-26",2020-11-02,7,"nearFar",14.1721079008756,22.3484562417062,8.98713719559927,49,NA,NA,2020-10-26,6.12491609967054e-05,4.9539657209915e-05,4.83384324004925e-05,0.000123150494607282,0.000233939312813902,0.00023273808800448,7,0.808821809209431,0.789209706939376
"81",81,"2020-11-10",2020-11-11,1,"nearFuture",227.066905192132,330.518174535992,155.995595418968,261,5,0.132551151075458,2020-11-04,2.53641802857681e-05,2.89639200629468e-05,6.9067653913401e-05,0.000195056397022555,0.00024938449737127,0.000289488231221724,7,1.14192218067455,2.72303907065962
"82",82,"2020-11-10",2020-11-12,2,"nearFuture",320.856353337709,463.078254273707,222.314044175186,215,5,0.504077870636341,2020-11-05,2.30583457143318e-05,1.43978872457167e-05,5.87553295192112e-05,0.000200590399993999,0.000238046632954048,0.000282404075227542,7,0.624411110150359,2.54811556072264
"83",83,"2020-11-10",2020-11-13,3,"nearFuture",266.846837996896,387.032114894557,183.982755457752,218,5,0.229327876843044,2020-11-06,2.17006565524886e-05,1.96440983230717e-06,7.44332099707425e-05,0.000205451581086763,0.000225187827806945,0.000301585447609994,7,0.090523059869444,3.42999806437684
"84",84,"2020-11-10",2020-11-14,4,"nearFuture",232.732364693397,355.177837052221,152.49924946138,178,5,0.316372048422107,2020-11-07,1.26184215763497e-05,5.98753864100136e-05,5.90042213008309e-05,0.000212919731862901,0.000165662767029237,0.00016653393213842,7,4.74507734962952,4.67603819889965
"85",85,"2020-11-10",2020-11-15,5,"nearFuture",122.523907142749,178.935200146508,83.8968956875641,107,5,0.152195166574056,2020-11-08,1.10525189942644e-05,9.68666061927331e-05,0.000111513450023137,0.00021608595246845,0.000130271865269981,0.000115625021439577,7,8.76421078697091,10.0894149180839
"86",86,"2020-11-10",2020-11-16,6,"nearFuture",103.604796405115,163.649365319826,65.591173037351,62,5,0.729908696056255,2020-11-09,4.50498127463751e-06,0.000119098395706585,0.00014516376922098,0.000218264449906832,0.000103671035474884,7.76056619604895e-05,7,26.4370456714426,32.2229461947453
"87",87,"2020-11-10",2020-11-17,7,"nearFuture",342.148633863424,503.415513370896,232.542868754142,267,5,0.286826845712201,2020-11-10,2.96833181770691e-06,0.000152164659548205,0.00016348109971888,0.000218230034465462,6.90337067349644e-05,5.77172665642897e-05,7,51.2626852026788,55.0750757525389
"88",88,"2020-11-10",2020-11-11,1,"nearFar",227.066905192132,330.518174535992,155.995595418968,261,NA,NA,2020-11-04,2.53641802857681e-05,2.89639200629468e-05,6.9067653913401e-05,0.000195056397022555,0.00024938449737127,0.000289488231221724,7,1.14192218067455,2.72303907065962
"89",89,"2020-11-10",2020-11-12,2,"nearFar",320.856353337709,463.078254273707,222.314044175186,215,NA,NA,2020-11-05,2.30583457143318e-05,1.43978872457167e-05,5.87553295192112e-05,0.000200590399993999,0.000238046632954048,0.000282404075227542,7,0.624411110150359,2.54811556072264
"90",90,"2020-11-10",2020-11-13,3,"nearFar",266.846837996896,387.032114894557,183.982755457752,218,NA,NA,2020-11-06,2.17006565524886e-05,1.96440983230717e-06,7.44332099707425e-05,0.000205451581086763,0.000225187827806945,0.000301585447609994,7,0.090523059869444,3.42999806437684
"91",91,"2020-11-10",2020-11-14,4,"nearFar",232.732364693397,355.177837052221,152.49924946138,178,NA,NA,2020-11-07,1.26184215763497e-05,5.98753864100136e-05,5.90042213008309e-05,0.000212919731862901,0.000165662767029237,0.00016653393213842,7,4.74507734962952,4.67603819889965
"92",92,"2020-11-10",2020-11-15,5,"nearFar",122.523907142749,178.935200146508,83.8968956875641,107,NA,NA,2020-11-08,1.10525189942644e-05,9.68666061927331e-05,0.000111513450023137,0.00021608595246845,0.000130271865269981,0.000115625021439577,7,8.76421078697091,10.0894149180839
"93",93,"2020-11-10",2020-11-16,6,"nearFar",103.604796405115,163.649365319826,65.591173037351,62,NA,NA,2020-11-09,4.50498127463751e-06,0.000119098395706585,0.00014516376922098,0.000218264449906832,0.000103671035474884,7.76056619604895e-05,7,26.4370456714426,32.2229461947453
