"","data.country","data.gid_0","data.gid_1","data.iso_code","data.region","data.sample_size","data.smoothed_ili","data.smoothed_ili_se","data.survey_date","status"
"762","Spain","ESP","ESP.6_1","ESP","Cataluña",2816,0.005571,0.00181,"20200531","success"
"763","Spain","ESP","ESP.6_1","ESP","Cataluña",2774,0.005602,0.001837,"20200601","success"
"764","Spain","ESP","ESP.6_1","ESP","Cataluña",2752,0.005258,0.001793,"20200602","success"
"765","Spain","ESP","ESP.6_1","ESP","Cataluña",2717,0.003623,0.001518,"20200603","success"
"766","Spain","ESP","ESP.6_1","ESP","Cataluña",2760,0.005284,0.001809,"20200604","success"
"767","Spain","ESP","ESP.6_1","ESP","Cataluña",2799,0.005102,0.001764,"20200605","success"
"768","Spain","ESP","ESP.6_1","ESP","Cataluña",2795,0.005158,0.001779,"20200606","success"
"769","Spain","ESP","ESP.6_1","ESP","Cataluña",2809,0.005571,0.001859,"20200607","success"
"770","Spain","ESP","ESP.6_1","ESP","Cataluña",2798,0.004991,0.001775,"20200608","success"
"771","Spain","ESP","ESP.6_1","ESP","Cataluña",2767,0.004987,0.00177,"20200609","success"
"772","Spain","ESP","ESP.6_1","ESP","Cataluña",2750,0.005532,0.001865,"20200610","success"
"773","Spain","ESP","ESP.6_1","ESP","Cataluña",2645,0.004425,0.00171,"20200611","success"
"774","Spain","ESP","ESP.6_1","ESP","Cataluña",2648,0.006065,0.001996,"20200612","success"
"775","Spain","ESP","ESP.6_1","ESP","Cataluña",2641,0.005834,0.001945,"20200613","success"
"776","Spain","ESP","ESP.6_1","ESP","Cataluña",2542,0.005455,0.00191,"20200614","success"
"777","Spain","ESP","ESP.6_1","ESP","Cataluña",2554,0.005695,0.001936,"20200615","success"
"778","Spain","ESP","ESP.6_1","ESP","Cataluña",2538,0.005726,0.001957,"20200616","success"
"779","Spain","ESP","ESP.6_1","ESP","Cataluña",2511,0.004999,0.001839,"20200617","success"
"780","Spain","ESP","ESP.6_1","ESP","Cataluña",2503,0.003965,0.001642,"20200618","success"
"781","Spain","ESP","ESP.6_1","ESP","Cataluña",2442,0.002928,0.001432,"20200619","success"
"782","Spain","ESP","ESP.6_1","ESP","Cataluña",2421,0.003279,0.001536,"20200620","success"
"783","Spain","ESP","ESP.6_1","ESP","Cataluña",2504,0.003654,0.001594,"20200621","success"
"784","Spain","ESP","ESP.6_1","ESP","Cataluña",2468,0.003534,0.001571,"20200622","success"
"785","Spain","ESP","ESP.6_1","ESP","Cataluña",2445,0.003354,0.001538,"20200623","success"
"786","Spain","ESP","ESP.6_1","ESP","Cataluña",2478,0.003504,0.001552,"20200624","success"
"787","Spain","ESP","ESP.6_1","ESP","Cataluña",2498,0.005161,0.001902,"20200625","success"
"788","Spain","ESP","ESP.6_1","ESP","Cataluña",2541,0.004419,0.00176,"20200626","success"
"789","Spain","ESP","ESP.6_1","ESP","Cataluña",2516,0.003397,0.001531,"20200627","success"
"790","Spain","ESP","ESP.6_1","ESP","Cataluña",2457,0.00306,0.001467,"20200628","success"
"791","Spain","ESP","ESP.6_1","ESP","Cataluña",2479,0.002946,0.001442,"20200629","success"
"792","Spain","ESP","ESP.6_1","ESP","Cataluña",2532,0.002765,0.001385,"20200630","success"
"793","Spain","ESP","ESP.6_1","ESP","Cataluña",2492,0.002201,0.001253,"20200701","success"
"794","Spain","ESP","ESP.6_1","ESP","Cataluña",2397,0.000593,0.000656,"20200702","success"
"795","Spain","ESP","ESP.6_1","ESP","Cataluña",2302,0.000597,0.000661,"20200703","success"
"796","Spain","ESP","ESP.6_1","ESP","Cataluña",2285,0.000825,0.000786,"20200704","success"
"797","Spain","ESP","ESP.6_1","ESP","Cataluña",2262,0.001875,0.00118,"20200705","success"
"798","Spain","ESP","ESP.6_1","ESP","Cataluña",2247,0.004946,0.001897,"20200706","success"
"799","Spain","ESP","ESP.6_1","ESP","Cataluña",2247,0.005332,0.001943,"20200707","success"
"800","Spain","ESP","ESP.6_1","ESP","Cataluña",2248,0.005805,0.00201,"20200708","success"
"801","Spain","ESP","ESP.6_1","ESP","Cataluña",2350,0.005832,0.001982,"20200709","success"
"802","Spain","ESP","ESP.6_1","ESP","Cataluña",2462,0.006385,0.002034,"20200710","success"
"803","Spain","ESP","ESP.6_1","ESP","Cataluña",2505,0.006788,0.00208,"20200711","success"
"804","Spain","ESP","ESP.6_1","ESP","Cataluña",2611,0.005373,0.001812,"20200712","success"
"805","Spain","ESP","ESP.6_1","ESP","Cataluña",2694,0.002488,0.001223,"20200713","success"
"806","Spain","ESP","ESP.6_1","ESP","Cataluña",2738,0.00276,0.001295,"20200714","success"
"807","Spain","ESP","ESP.6_1","ESP","Cataluña",2803,0.004769,0.00169,"20200715","success"
"808","Spain","ESP","ESP.6_1","ESP","Cataluña",2832,0.005123,0.001726,"20200716","success"
"809","Spain","ESP","ESP.6_1","ESP","Cataluña",2812,0.005291,0.001763,"20200717","success"
"810","Spain","ESP","ESP.6_1","ESP","Cataluña",2878,0.004493,0.001597,"20200718","success"
"811","Spain","ESP","ESP.6_1","ESP","Cataluña",2909,0.004579,0.001627,"20200719","success"
"812","Spain","ESP","ESP.6_1","ESP","Cataluña",2922,0.004578,0.001627,"20200720","success"
"813","Spain","ESP","ESP.6_1","ESP","Cataluña",2968,0.004915,0.001665,"20200721","success"
"814","Spain","ESP","ESP.6_1","ESP","Cataluña",3052,0.002787,0.001249,"20200722","success"
"815","Spain","ESP","ESP.6_1","ESP","Cataluña",3072,0.002454,0.001182,"20200723","success"
"816","Spain","ESP","ESP.6_1","ESP","Cataluña",3102,0.003492,0.0014,"20200724","success"
"817","Spain","ESP","ESP.6_1","ESP","Cataluña",3094,0.004879,0.001656,"20200725","success"
"818","Spain","ESP","ESP.6_1","ESP","Cataluña",3052,0.006206,0.001862,"20200726","success"
"819","Spain","ESP","ESP.6_1","ESP","Cataluña",3075,0.006464,0.001899,"20200727","success"
"820","Spain","ESP","ESP.6_1","ESP","Cataluña",2994,0.006077,0.001868,"20200728","success"
"821","Spain","ESP","ESP.6_1","ESP","Cataluña",2929,0.005968,0.001854,"20200729","success"
"822","Spain","ESP","ESP.6_1","ESP","Cataluña",2925,0.005722,0.0018,"20200730","success"
"823","Spain","ESP","ESP.6_1","ESP","Cataluña",2894,0.005025,0.001704,"20200731","success"
"824","Spain","ESP","ESP.6_1","ESP","Cataluña",2860,0.003686,0.001477,"20200801","success"
"825","Spain","ESP","ESP.6_1","ESP","Cataluña",2850,0.003235,0.001393,"20200802","success"
"826","Spain","ESP","ESP.6_1","ESP","Cataluña",2763,0.003085,0.001393,"20200803","success"
"827","Spain","ESP","ESP.6_1","ESP","Cataluña",2723,0.00285,0.001343,"20200804","success"
"828","Spain","ESP","ESP.6_1","ESP","Cataluña",2666,0.002918,0.001376,"20200805","success"
"829","Spain","ESP","ESP.6_1","ESP","Cataluña",2619,0.003077,0.001435,"20200806","success"
"830","Spain","ESP","ESP.6_1","ESP","Cataluña",2641,0.002177,0.001205,"20200807","success"
"831","Spain","ESP","ESP.6_1","ESP","Cataluña",2635,0.002654,0.001338,"20200808","success"
"832","Spain","ESP","ESP.6_1","ESP","Cataluña",2650,0.003492,0.001501,"20200809","success"
"833","Spain","ESP","ESP.6_1","ESP","Cataluña",2651,0.005461,0.001855,"20200810","success"
"834","Spain","ESP","ESP.6_1","ESP","Cataluña",2721,0.00619,0.001941,"20200811","success"
"835","Spain","ESP","ESP.6_1","ESP","Cataluña",2746,0.006735,0.002005,"20200812","success"
"836","Spain","ESP","ESP.6_1","ESP","Cataluña",2711,0.008697,0.002282,"20200813","success"
"837","Spain","ESP","ESP.6_1","ESP","Cataluña",2670,0.008642,0.002291,"20200814","success"
"838","Spain","ESP","ESP.6_1","ESP","Cataluña",2693,0.008891,0.002308,"20200815","success"
"839","Spain","ESP","ESP.6_1","ESP","Cataluña",2635,0.00882,0.002347,"20200816","success"
"840","Spain","ESP","ESP.6_1","ESP","Cataluña",2640,0.007758,0.002186,"20200817","success"
"841","Spain","ESP","ESP.6_1","ESP","Cataluña",2671,0.007334,0.002135,"20200818","success"
"842","Spain","ESP","ESP.6_1","ESP","Cataluña",2671,0.006439,0.001996,"20200819","success"
"843","Spain","ESP","ESP.6_1","ESP","Cataluña",2693,0.004538,0.001675,"20200820","success"
"844","Spain","ESP","ESP.6_1","ESP","Cataluña",2731,0.005043,0.001744,"20200821","success"
"845","Spain","ESP","ESP.6_1","ESP","Cataluña",2739,0.005098,0.001784,"20200822","success"
"846","Spain","ESP","ESP.6_1","ESP","Cataluña",2815,0.003981,0.001576,"20200823","success"
"847","Spain","ESP","ESP.6_1","ESP","Cataluña",2883,0.005416,0.00185,"20200824","success"
"848","Spain","ESP","ESP.6_1","ESP","Cataluña",2869,0.004989,0.001775,"20200825","success"
"849","Spain","ESP","ESP.6_1","ESP","Cataluña",2878,0.007269,0.002153,"20200826","success"
"850","Spain","ESP","ESP.6_1","ESP","Cataluña",2882,0.007369,0.002158,"20200827","success"
"851","Spain","ESP","ESP.6_1","ESP","Cataluña",2881,0.006502,0.002018,"20200828","success"
"852","Spain","ESP","ESP.6_1","ESP","Cataluña",2864,0.009105,0.002339,"20200829","success"
"853","Spain","ESP","ESP.6_1","ESP","Cataluña",2814,0.008993,0.002308,"20200830","success"
"854","Spain","ESP","ESP.6_1","ESP","Cataluña",2729,0.007746,0.002128,"20200831","success"
"855","Spain","ESP","ESP.6_1","ESP","Cataluña",2685,0.007846,0.002147,"20200901","success"
"856","Spain","ESP","ESP.6_1","ESP","Cataluña",2706,0.006416,0.001929,"20200902","success"
"857","Spain","ESP","ESP.6_1","ESP","Cataluña",2688,0.008266,0.002183,"20200903","success"
"858","Spain","ESP","ESP.6_1","ESP","Cataluña",2608,0.008539,0.002255,"20200904","success"
"859","Spain","ESP","ESP.6_1","ESP","Cataluña",2535,0.005363,0.001815,"20200905","success"
"860","Spain","ESP","ESP.6_1","ESP","Cataluña",2497,0.00628,0.001978,"20200906","success"
"861","Spain","ESP","ESP.6_1","ESP","Cataluña",2475,0.005832,0.00193,"20200907","success"
"862","Spain","ESP","ESP.6_1","ESP","Cataluña",2432,0.006809,0.002117,"20200908","success"
"863","Spain","ESP","ESP.6_1","ESP","Cataluña",2328,0.007114,0.002208,"20200909","success"
"864","Spain","ESP","ESP.6_1","ESP","Cataluña",2312,0.004936,0.00185,"20200910","success"
"865","Spain","ESP","ESP.6_1","ESP","Cataluña",2329,0.005638,0.00197,"20200911","success"
"866","Spain","ESP","ESP.6_1","ESP","Cataluña",2328,0.005742,0.001982,"20200912","success"
"867","Spain","ESP","ESP.6_1","ESP","Cataluña",2331,0.004912,0.001842,"20200913","success"
"868","Spain","ESP","ESP.6_1","ESP","Cataluña",2314,0.005054,0.001857,"20200914","success"
"869","Spain","ESP","ESP.6_1","ESP","Cataluña",2289,0.004266,0.001699,"20200915","success"
"870","Spain","ESP","ESP.6_1","ESP","Cataluña",2335,0.004176,0.001649,"20200916","success"
"871","Spain","ESP","ESP.6_1","ESP","Cataluña",2345,0.00379,0.001569,"20200917","success"
"872","Spain","ESP","ESP.6_1","ESP","Cataluña",2380,0.0034,0.001469,"20200918","success"
"873","Spain","ESP","ESP.6_1","ESP","Cataluña",2423,0.003308,0.00144,"20200919","success"
"874","Spain","ESP","ESP.6_1","ESP","Cataluña",2402,0.003376,0.001445,"20200920","success"
"875","Spain","ESP","ESP.6_1","ESP","Cataluña",2418,0.003747,0.001517,"20200921","success"
"876","Spain","ESP","ESP.6_1","ESP","Cataluña",2440,0.003905,0.001539,"20200922","success"
"877","Spain","ESP","ESP.6_1","ESP","Cataluña",2433,0.003104,0.001378,"20200923","success"
"878","Spain","ESP","ESP.6_1","ESP","Cataluña",2412,0.005045,0.001758,"20200924","success"
"879","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",271,0.021922,0.011325,"20200501","success"
"880","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",528,0.012992,0.006465,"20200502","success"
"881","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",1080,0.011772,0.004401,"20200503","success"
"882","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",1640,0.012846,0.003777,"20200504","success"
"883","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2187,0.012893,0.003223,"20200505","success"
"884","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",572,0.007506,0.004811,"20200506","success"
"885","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",1142,0.006693,0.00316,"20200507","success"
"886","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",1691,0.006194,0.002502,"20200508","success"
"887","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2255,0.006665,0.002248,"20200509","success"
"888","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2855,0.005873,0.001865,"20200510","success"
"889","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3426,0.006757,0.00182,"20200511","success"
"890","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3998,0.006276,0.001631,"20200512","success"
"891","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3976,0.006052,0.001604,"20200513","success"
"892","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3996,0.006499,0.001661,"20200514","success"
"893","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4068,0.00689,0.001697,"20200515","success"
"894","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4160,0.006879,0.001674,"20200516","success"
"895","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4225,0.006691,0.00164,"20200517","success"
"896","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4238,0.006544,0.001626,"20200518","success"
"897","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4267,0.009486,0.001941,"20200519","success"
"898","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4339,0.010227,0.002009,"20200520","success"
"899","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4212,0.009802,0.002006,"20200521","success"
"900","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4109,0.009396,0.001994,"20200522","success"
"901","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4114,0.010453,0.002129,"20200523","success"
"902","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4114,0.01044,0.002155,"20200524","success"
"903","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4153,0.010127,0.002094,"20200525","success"
"904","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4127,0.008109,0.001881,"20200526","success"
"905","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4067,0.006819,0.001747,"20200527","success"
"906","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4120,0.007065,0.00176,"20200528","success"
"907","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",4080,0.006489,0.001696,"20200529","success"
"908","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3972,0.005738,0.001596,"20200530","success"
"909","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3893,0.004404,0.00142,"20200531","success"
"910","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3715,0.003531,0.001311,"20200601","success"
"911","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3707,0.004013,0.001406,"20200602","success"
"912","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3671,0.0041,0.001406,"20200603","success"
"913","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3751,0.003057,0.001193,"20200604","success"
"914","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3816,0.002994,0.00116,"20200605","success"
"915","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3774,0.003263,0.001214,"20200606","success"
"916","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3779,0.003457,0.001227,"20200607","success"
"917","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3860,0.003547,0.00123,"20200608","success"
"918","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3758,0.003463,0.001232,"20200609","success"
"919","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3757,0.003435,0.00122,"20200610","success"
"920","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3614,0.005333,0.001553,"20200611","success"
"921","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3592,0.007076,0.001798,"20200612","success"
"922","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3569,0.006551,0.001734,"20200613","success"
"923","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3487,0.006135,0.001698,"20200614","success"
"924","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3477,0.00757,0.001887,"20200615","success"
"925","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3476,0.008055,0.001932,"20200616","success"
"926","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3459,0.008354,0.001992,"20200617","success"
"927","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3464,0.007255,0.001853,"20200618","success"
"928","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3381,0.005607,0.001641,"20200619","success"
"929","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3412,0.00692,0.001824,"20200620","success"
"930","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3413,0.006312,0.001749,"20200621","success"
"931","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3377,0.005082,0.001583,"20200622","success"
"932","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3405,0.004275,0.001454,"20200623","success"
"933","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3410,0.005955,0.001702,"20200624","success"
"934","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3465,0.005839,0.001678,"20200625","success"
"935","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3513,0.005829,0.001683,"20200626","success"
"936","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3447,0.00631,0.00176,"20200627","success"
"937","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3411,0.006362,0.001774,"20200628","success"
"938","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3383,0.00572,0.001686,"20200629","success"
"939","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3354,0.00636,0.001818,"20200630","success"
"940","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3306,0.004123,0.00147,"20200701","success"
"941","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3185,0.003395,0.001342,"20200702","success"
"942","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3060,0.003583,0.001388,"20200703","success"
"943","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2981,0.002404,0.001155,"20200704","success"
"944","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2885,0.002543,0.001222,"20200705","success"
"945","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2821,0.002583,0.001251,"20200706","success"
"946","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2800,0.001831,0.001039,"20200707","success"
"947","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2764,0.001852,0.001056,"20200708","success"
"948","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2774,0.002127,0.001144,"20200709","success"
"949","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2843,0.001968,0.0011,"20200710","success"
"950","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2890,0.001207,0.000861,"20200711","success"
"951","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2970,0.001216,0.000839,"20200712","success"
"952","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3000,0.001978,0.001059,"20200713","success"
"953","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",2988,0.002274,0.001132,"20200714","success"
"954","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3005,0.002489,0.001195,"20200715","success"
"955","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3039,0.002538,0.00119,"20200716","success"
"956","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3027,0.002421,0.001167,"20200717","success"
"957","Spain","ESP","ESP.8_1","ESP","Comunidad de Madrid",3020,0.002788,0.001242,"20200718","success"
