"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY01",341700,0.00427350427350427,0.0357142857142857,0,0,234,7,0.00427350427350427,0.0357142857142857,0,0
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY02",244900,0,0,0,0,0,0,0,0,0,0
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY03",147000,0,0,0,0,0,0,0,0,0,0
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY04",48200,0,0,0,0,20,1,0,0,0,0
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY05",94100,0,0,0,0,0,0,0,0,0,0
"CY",2020-07-24,949477,0.0121951219512195,NA,984,28,0.00153795869753181,254,0,254,0.010008595726311,0,"CY06",73577,0,0,0,0,0,0,0,0,0,0
