"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLAI",103158,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLAN",607534,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLAP",226068,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLAR",957224,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLAT",286168,0,0,0,0,25,1,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLBI",1556805,0,0,0,0,5,1,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLCO",757586,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLLI",914555,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLLL",828708,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLLR",384837,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLMA",166533,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLML",1044950,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLNB",480609,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLRM",7112808,0.0818181818181818,0.107142857142857,0.0114285714285714,0.0114285714285714,550,6,0.0818181818181818,0.107142857142857,0.0114285714285714,0.0114285714285714
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLTA",330558,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-26,17574003,0,0,0,0,0.033114653399218,580,0.00462553888750982,580,0.033114653399218,0.00462553888750982,"CLVS",1815902,0,0,0,0,0,0,0,0,0,0
