"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLAI",103158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLAN",607534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLAP",226068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLAR",957224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLAT",286168,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLBI",1556805,0,0,0,0,NA,NA,0,0,5,1,0,0,0,0,NA,NA,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLCO",757586,0,0,0,0,NA,NA,0,0,10,1,0,0,0,0,NA,NA,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLLI",914555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLLL",828708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLLR",384837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLMA",166533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLML",1044950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLNB",480609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLRM",7112808,0.0797101449275362,0.0982142857142857,0.00952380952380952,0.00952380952380952,0.0428571428571429,0.0428571428571429,0.0166666666666667,0.0166666666666667,690,8,0.0797101449275362,0.0982142857142857,0.00952380952380952,0.00952380952380952,0.0428571428571429,0.0428571428571429,0.0166666666666667,0.0166666666666667
"CL",2020-09-14,17574003,0,0,0,0,0,0,0.0371544805019773,715,0.00443923663140508,0.0199765648413229,0.00776866410495889,715,0.0371544805019773,0.00443923663140508,0.0199765648413229,0.00776866410495889,"CLTA",330558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
