"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","fatalities_p_w_provs","fatalities_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","fatalities_p_w_regs_rhs","fatalities_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESAL",716820,0,0,0,0,0,0,0,0,20,1,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,0,0,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESGR",914678,0.025,0.025,0,0,0,0,0,0,40,2,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESH",521870,0.00819672131147541,0.0166666666666667,0,0,0,0,0,0,122,3,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESCA",1240155,0,0,0,0,0,0,0,0,0,0,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESJ",633564,0,0,0,0,0,0,0,0,0,0,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESMA",1661785,0.0773809523809524,0.0546666666666667,0.00595238095238095,0.004,0,0,0.00595238095238095,0.004,168,5,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAN","ESSE",1942389,0.0186046511627907,0.01,0,0,0,0,0,0,215,2,8414240,0.030271934325295,0.0334255374255374,0.00208333333333333,0.00193415637860082,NA,NA,0.00208333333333333,0.00313505424616536,1949,30,0.022803313034884,0.0168562959934587,0.00117557585485467,0.00078998697446234,0,0,0.00117557585485467,0.00078998697446234,565,565,0.0285934255627325,0.0297017421156232,0.00187932260328542,0.00167701409008124,NA,NA,0.00187932260328542,0.00260802043211913
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,0,0,1319291,0.036,0.0716666666666667,0.002,0.000769230769230769,NA,NA,0.006,0.00974358974358974,1000,13,0.0896335155190027,0.0706421629984144,0,0,0,0,0,0,155,155,0.043197571346706,0.0715291791614034,0.00173160173160173,0.000666000666000666,NA,NA,0.00519480519480519,0.00843600843600844
"ES",2020-08-23,47026208,0.0777385159010601,0,0.00588235294117647,0.0106007067137809,566,12,0.0526732734674372,3274,0.00375726755081867,0.00891233989895798,0.0202716876242288,3274,0.0563677857636431,0.00320346196910946,0.00846573244632664,0.0188462253337826,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,0,0,1319291,0.036,0.0716666666666667,0.002,0.000769230769230769,NA,NA,0.006,0.00974358974358974,1000,13,0.0896335155190027,0.0706421629984144,0,0,0,0,0,0,155,155,0.043197571346706,0.0715291791614034,0.00173160173160173,0.000666000666000666,NA,NA,0.00519480519480519,0.00843600843600844
