"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESAL",716820,0,0,0,0,20,1,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESGR",914678,0.129770992366412,0.108695652173913,0.0229007633587786,0.025,131,4,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESH",521870,0.0119047619047619,0.005,0.00396825396825397,0.00166666666666667,252,3,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESCA",1240155,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,1,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESMA",1661785,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAN","ESSE",1942389,0.0162162162162162,0.012,0.00540540540540541,0.004,185,5,8414240,0,0,0,0,0,0,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659,678,678,0.0303014900752728,0.0266089319699855,0.00482001192334585,0.00458103041193659
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAR","ESZ",964693,0.0166666666666667,0.0166666666666667,0,0,60,1,1319291,0,0,0,0,0,0,0.0121870130749521,0.0121870130749521,0,0,60,60,0.0121870130749521,0.0121870130749521,0,0
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESAS","ESO",1022800,0.05,0.0813333333333333,0,0,140,5,1022800,0,0,0,0,0,0,0.05,0.0813333333333333,0,0,140,140,0.05,0.0813333333333333,0,0
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESCB","ESS",581078,0.04,0.04,0,0,50,1,581078,0,0,0,0,0,0,0.04,0.04,0,0,50,50,0.04,0.04,0,0
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESCE","ESCE",84777,0,0,0,0,0,0,84777,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESCL","ESAV",157640,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,15,1,2399548,0.0513513513513514,0.0481111111111111,0.0135135135135135,0.0192222222222222,370,5,0.0441254177742366,0.0512292774391474,0.0127728647158169,0.0164954310045852,1426,1426,0.0456140566514818,0.050586893507425,0.0129254482654537,0.0170571864336084
"ES",2020-10-20,47026208,0.046875,0,640,7,0.0433098714530072,866,0.00369774510977914,866,0.0448249327213176,0.00212632620522492,"ESCL","ESLE",460001,0.0538461538461538,0.0583333333333333,0.0153846153846154,0.0333333333333333,130,2,2399548,0.0513513513513514,0.0481111111111111,0.0135135135135135,0.0192222222222222,370,5,0.0441254177742366,0.0512292774391474,0.0127728647158169,0.0164954310045852,1426,1426,0.0456140566514818,0.050586893507425,0.0129254482654537,0.0170571864336084
