"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESH",521870,0,0,0,0,0,0,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESCA",1240155,0,0,0,0,20,1,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESMA",1661785,0.0569105691056911,0.035,0.00813008130081301,0.005,123,4,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAN","ESSE",1942389,0.0178571428571429,0.01625,0,0,280,2,8414240,0.0318856514568444,0.0322218337218337,0.00111731843575419,0.00111111111111111,1819,30,0.0153618922134909,0.01066362455195,0.00160566458224053,0.000987483718077925,423,423,0.028768100092019,0.0281544285127076,0.00120945510835175,0.00108778622830423
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0444893832153691,0.0788564213564214,0.00176678445229682,8e-04,1978,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0487528629396339,0.079646070720236,0.00172152691952863,0.000779507389162562
"ES",2020-06-06,47026208,0.0844386929796182,0.0104058272632674,3091,30,0.0496547348091483,19248,0.00325104359879561,19248,0.0544677172481529,0.00424103582346468,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0444893832153691,0.0788564213564214,0.00176678445229682,8e-04,1978,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0487528629396339,0.079646070720236,0.00172152691952863,0.000779507389162562
