"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","fatalities_p_w_provs","fatalities_p_m_provs","stillsick_p_w_provs","stillsick_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","fatalities_p_w_regs_rhs","fatalities_p_m_regs_rhs","stillsick_p_w_regs_rhs","stillsick_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESAL",716820,0,0,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESCO",782979,0,0,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESGR",914678,0.153846153846154,0.12295652173913,0.0355029585798817,0.032,0.0143884892086331,0.0072463768115942,0.0591715976331361,0.052231884057971,169,5,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESH",521870,0.012,0.0075,0.004,0.0025,0,0,0,0,250,2,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESCA",1240155,0,0,0,0,0,0,0,0,10,1,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,0,0,0.0111111111111111,0.0111111111111111,90,1,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESMA",1661785,0,0,0,0,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAN","ESSE",1942389,0.0488888888888889,0.0433333333333333,0.0133333333333333,0.0116666666666667,0.0148148148148148,0.01125,0.0177777777777778,0.015,225,6,8414240,0,0,0,0,0,0,0,0,0,0,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384,744,744,0.0404668481416851,0.0355473863820505,0.00802204062968599,0.00716347239917093,0.00498404702809849,0.00338473560289169,0.011372853469818,0.00997722791914384
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAR","ESTE",134137,0,0,0,0,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAR","ESHU",220461,0,0,0,0,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAR","ESZ",964693,0,0,0,0,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESAS","ESO",1022800,0.04,0.0365476190476191,0.01,0.00416666666666667,0,0,0.0166666666666667,0.00694444444444444,300,6,1022800,0,0,0,0,0,0,0,0,0,0,0.04,0.0365476190476191,0.01,0.00416666666666667,0,0,0.0166666666666667,0.00694444444444444,300,300,0.04,0.0365476190476191,0.01,0.00416666666666667,0,0,0.0166666666666667,0.00694444444444444
"ES",2020-11-26,47026208,0.0782608695652174,0,0.00608695652173913,0.00173913043478261,1150,12,0.048276269936163,696,0.00558903673741667,0.00297157771368419,0.00723753161061223,696,0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,"ESCB","ESS",581078,0.04,0.04,0,0,0,0,0,0,50,1,581078,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,50,50,0.04,0.04,0,0,0,0,0,0
