"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESAL",716820,0,0,0,0,20,1,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESGR",914678,0.119205298013245,0.0969565217391304,0.0198675496688742,0.02,151,5,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESH",521870,0,0,0,0,152,3,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESCA",1240155,0,0,0,0,0,0,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESJ",633564,0.155555555555556,0.155555555555556,0.0111111111111111,0.0111111111111111,90,1,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESMA",1661785,0.133333333333333,0.133333333333333,0,0,45,1,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAN","ESSE",1942389,0,0,0,0,100,4,8414240,0,0,0,0,0,0,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924,558,558,0.0510040356478413,0.0485854611616305,0.00299635030567544,0.0030107484454924
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0283969236697914,0.0316012083222596,0,0,103,103,0.0283969236697914,0.0316012083222596,0,0
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0,0,0,0,0,0,0.0283969236697914,0.0316012083222596,0,0,103,103,0.0283969236697914,0.0316012083222596,0,0
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAR","ESZ",964693,0.0388349514563107,0.0432170542635659,0,0,103,2,1319291,0,0,0,0,0,0,0.0283969236697914,0.0316012083222596,0,0,103,103,0.0283969236697914,0.0316012083222596,0,0
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESAS","ESO",1022800,0.0368421052631579,0.0677777777777778,0,0,190,6,1022800,0,0,0,0,0,0,0.0368421052631579,0.0677777777777778,0,0,190,190,0.0368421052631579,0.0677777777777778,0,0
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESCB","ESS",581078,0.04,0.04,0,0,50,1,581078,0,0,0,0,0,0,0.04,0.04,0,0,50,50,0.04,0.04,0,0
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESCE","ESCE",84777,0,0,0,0,0,0,84777,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"ES",2020-10-06,47026208,0.048936170212766,0,470,5,0.052744372386931,906,0.00455156108335319,906,0.0514436056559299,0.00299688542261482,"ESCL","ESAV",157640,0.133333333333333,0.133333333333333,0.133333333333333,0.133333333333333,15,1,2399548,0.0707317073170732,0.0817592592592593,0.0121951219512195,0.0160185185185185,410,6,0.0441254177742366,0.0512292774391474,0.0127728647158169,0.0164954310045852,1426,1426,0.0500669094477458,0.058046974904423,0.0126438480853785,0.0163889309396139
