"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESAL",716820,0,0,0,0,0,0,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESCO",782979,0,0,0,0,0,0,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESGR",914678,0,0,0,0,0,0,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESH",521870,0,0,0,0,0,0,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESCA",1240155,0,0,0,0,20,1,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESJ",633564,0,0,0,0,0,0,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.033503691084611,0.0366107226107226,0.00115473441108545,0.00111111111111111,1761,30,0.0163076768858737,0.0121020827985257,0.00191744411277267,0.00131664495743723,203,203,0.0317263026516458,0.0340774976199507,0.0012335684586631,0.00113235518993199
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAR","ESTE",134137,0,0,0,0,0,0,1319291,0.0519693654266958,0.0808008658008658,0.000770416024653313,0.000434782608695652,1828,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0563661232805622,0.0815997365973725,0.000749106645248008,0.000422756706753006
"ES",2020-06-01,47026208,0.108898821617229,0.0151285930408472,2461,30,0.0532942526724847,16272,0.00361216085893693,16272,0.0605991608117584,0.00512510270486023,"ESAR","ESHU",220461,0,0,0,0,0,0,1319291,0.0519693654266958,0.0808008658008658,0.000770416024653313,0.000434782608695652,1828,30,0.210929072451094,0.109683117674569,0,0,52,52,0.0563661232805622,0.0815997365973725,0.000749106645248008,0.000422756706753006
