"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick"
2020-03-23,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-23,"IT","IT23",125666,NA,NA,NA,NA
2020-03-23,"IT","IT25",10060574,NA,NA,NA,NA
2020-03-23,"IT","IT32",1072276,NA,NA,NA,NA
2020-03-23,"IT","IT34",4905854,NA,NA,NA,NA
2020-03-23,"IT","IT36",1215220,NA,NA,NA,NA
2020-03-23,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-23,"IT","IT45",4459477,NA,NA,NA,NA
2020-03-23,"IT","IT52",3729641,NA,NA,NA,NA
2020-03-23,"IT","IT55",882015,NA,NA,NA,NA
2020-03-23,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-23,"IT","IT62",5879082,NA,NA,NA,NA
2020-03-23,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-23,"IT","IT67",305617,NA,NA,NA,NA
2020-03-23,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-23,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-23,"IT","IT77",562869,NA,NA,NA,NA
2020-03-23,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-23,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-23,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-24,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-24,"IT","IT23",125666,NA,NA,NA,NA
2020-03-24,"IT","IT25",10060574,NA,NA,NA,NA
2020-03-24,"IT","IT32",1072276,NA,NA,NA,NA
2020-03-24,"IT","IT34",4905854,NA,NA,NA,NA
2020-03-24,"IT","IT36",1215220,NA,NA,NA,NA
2020-03-24,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-24,"IT","IT45",4459477,NA,NA,NA,NA
2020-03-24,"IT","IT52",3729641,NA,NA,NA,NA
2020-03-24,"IT","IT55",882015,NA,NA,NA,NA
2020-03-24,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-24,"IT","IT62",5879082,NA,NA,NA,NA
2020-03-24,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-24,"IT","IT67",305617,NA,NA,NA,NA
2020-03-24,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-24,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-24,"IT","IT77",562869,NA,NA,NA,NA
2020-03-24,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-24,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-24,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-25,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-25,"IT","IT23",125666,NA,NA,NA,NA
2020-03-25,"IT","IT25",10060574,0.0489795918367347,NA,NA,NA
2020-03-25,"IT","IT32",1072276,0.0327380952380952,NA,NA,NA
2020-03-25,"IT","IT34",4905854,0.0167883211678832,NA,NA,NA
2020-03-25,"IT","IT36",1215220,0,NA,NA,NA
2020-03-25,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-25,"IT","IT45",4459477,0.0092511013215859,NA,NA,NA
2020-03-25,"IT","IT52",3729641,0,NA,NA,NA
2020-03-25,"IT","IT55",882015,NA,NA,NA,NA
2020-03-25,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-25,"IT","IT62",5879082,0.025,NA,NA,NA
2020-03-25,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-25,"IT","IT67",305617,NA,NA,NA,NA
2020-03-25,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-25,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-25,"IT","IT77",562869,NA,NA,NA,NA
2020-03-25,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-25,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-25,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-26,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-26,"IT","IT23",125666,NA,NA,NA,NA
2020-03-26,"IT","IT25",10060574,0.0489795918367347,NA,NA,NA
2020-03-26,"IT","IT32",1072276,0.0327380952380952,NA,NA,NA
2020-03-26,"IT","IT34",4905854,0.0167883211678832,NA,NA,NA
2020-03-26,"IT","IT36",1215220,0,NA,NA,NA
2020-03-26,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-26,"IT","IT45",4459477,0.00985915492957747,NA,NA,NA
2020-03-26,"IT","IT52",3729641,0,NA,NA,NA
2020-03-26,"IT","IT55",882015,NA,NA,NA,NA
2020-03-26,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-26,"IT","IT62",5879082,0.025,NA,NA,NA
2020-03-26,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-26,"IT","IT67",305617,NA,NA,NA,NA
2020-03-26,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-26,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-26,"IT","IT77",562869,NA,NA,NA,NA
2020-03-26,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-26,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-26,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-27,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-27,"IT","IT23",125666,NA,NA,NA,NA
2020-03-27,"IT","IT25",10060574,0.0489795918367347,NA,NA,NA
2020-03-27,"IT","IT32",1072276,0.032258064516129,NA,NA,NA
2020-03-27,"IT","IT34",4905854,0.0155988857938719,NA,NA,NA
2020-03-27,"IT","IT36",1215220,0,NA,NA,NA
2020-03-27,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-27,"IT","IT45",4459477,0.00865384615384615,NA,NA,NA
2020-03-27,"IT","IT52",3729641,0,NA,NA,NA
2020-03-27,"IT","IT55",882015,NA,NA,NA,NA
2020-03-27,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-27,"IT","IT62",5879082,0.0363636363636364,NA,NA,NA
2020-03-27,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-27,"IT","IT67",305617,NA,NA,NA,NA
2020-03-27,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-27,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-27,"IT","IT77",562869,NA,NA,NA,NA
2020-03-27,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-27,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-27,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-28,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-28,"IT","IT23",125666,NA,NA,NA,NA
2020-03-28,"IT","IT25",10060574,0.0489795918367347,NA,NA,NA
2020-03-28,"IT","IT32",1072276,0.032258064516129,NA,NA,NA
2020-03-28,"IT","IT34",4905854,0.0155988857938719,NA,NA,NA
2020-03-28,"IT","IT36",1215220,0,NA,NA,NA
2020-03-28,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-28,"IT","IT45",4459477,0.0084788029925187,NA,NA,NA
2020-03-28,"IT","IT52",3729641,0,NA,NA,NA
2020-03-28,"IT","IT55",882015,NA,NA,NA,NA
2020-03-28,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-28,"IT","IT62",5879082,0.0363636363636364,NA,NA,NA
2020-03-28,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-28,"IT","IT67",305617,NA,NA,NA,NA
2020-03-28,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-28,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-28,"IT","IT77",562869,NA,NA,NA,NA
2020-03-28,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-28,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-28,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-29,"IT","IT21",4356397,NA,NA,NA,NA
2020-03-29,"IT","IT23",125666,NA,NA,NA,NA
2020-03-29,"IT","IT25",10060574,0.0403361344537815,NA,NA,NA
2020-03-29,"IT","IT32",1072276,0.0313390313390313,NA,NA,NA
2020-03-29,"IT","IT34",4905854,0.0152588555858311,NA,NA,NA
2020-03-29,"IT","IT36",1215220,0,NA,NA,NA
2020-03-29,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-29,"IT","IT45",4459477,0.0128266033254157,NA,NA,NA
2020-03-29,"IT","IT52",3729641,0.00588235294117647,NA,NA,NA
2020-03-29,"IT","IT55",882015,NA,NA,NA,NA
2020-03-29,"IT","IT57",1525271,NA,NA,NA,NA
2020-03-29,"IT","IT62",5879082,0.0333333333333333,NA,NA,NA
2020-03-29,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-29,"IT","IT67",305617,NA,NA,NA,NA
2020-03-29,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-29,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-29,"IT","IT77",562869,0,NA,NA,NA
2020-03-29,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-29,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-29,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-30,"IT","IT21",4356397,0,NA,NA,NA
2020-03-30,"IT","IT23",125666,NA,NA,NA,NA
2020-03-30,"IT","IT25",10060574,0.0403361344537815,NA,NA,NA
2020-03-30,"IT","IT32",1072276,0.0313390313390313,NA,NA,NA
2020-03-30,"IT","IT34",4905854,0.0163487738419619,NA,NA,NA
2020-03-30,"IT","IT36",1215220,0,NA,NA,NA
2020-03-30,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-30,"IT","IT45",4459477,0.0134883720930233,NA,NA,NA
2020-03-30,"IT","IT52",3729641,0.00588235294117647,NA,NA,NA
2020-03-30,"IT","IT55",882015,NA,NA,NA,NA
2020-03-30,"IT","IT57",1525271,0,NA,NA,NA
2020-03-30,"IT","IT62",5879082,0.0333333333333333,NA,NA,NA
2020-03-30,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-30,"IT","IT67",305617,NA,NA,NA,NA
2020-03-30,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-30,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-30,"IT","IT77",562869,0,NA,NA,NA
2020-03-30,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-30,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-30,"IT","IT88",1733064,NA,NA,NA,NA
2020-03-31,"IT","IT21",4356397,0,NA,NA,NA
2020-03-31,"IT","IT23",125666,NA,NA,NA,NA
2020-03-31,"IT","IT25",10060574,0.0403361344537815,NA,NA,NA
2020-03-31,"IT","IT32",1072276,0.0313390313390313,NA,NA,NA
2020-03-31,"IT","IT34",4905854,0.0163487738419619,NA,NA,NA
2020-03-31,"IT","IT36",1215220,0,NA,NA,NA
2020-03-31,"IT","IT42",1550640,NA,NA,NA,NA
2020-03-31,"IT","IT45",4459477,0.0134883720930233,NA,NA,NA
2020-03-31,"IT","IT52",3729641,0.00588235294117647,NA,NA,NA
2020-03-31,"IT","IT55",882015,NA,NA,NA,NA
2020-03-31,"IT","IT57",1525271,0,NA,NA,NA
2020-03-31,"IT","IT62",5879082,0.0333333333333333,NA,NA,NA
2020-03-31,"IT","IT65",1311580,NA,NA,NA,NA
2020-03-31,"IT","IT67",305617,NA,NA,NA,NA
2020-03-31,"IT","IT72",5801692,NA,NA,NA,NA
2020-03-31,"IT","IT75",4029053,NA,NA,NA,NA
2020-03-31,"IT","IT77",562869,0,NA,NA,NA
2020-03-31,"IT","IT78",1947131,NA,NA,NA,NA
2020-03-31,"IT","IT82",4999891,NA,NA,NA,NA
2020-03-31,"IT","IT88",1733064,NA,NA,NA,NA
2020-04-01,"IT","IT21",4356397,0,NA,NA,NA
2020-04-01,"IT","IT23",125666,NA,NA,NA,NA
2020-04-01,"IT","IT25",10060574,0.0403361344537815,NA,NA,NA
2020-04-01,"IT","IT32",1072276,0.0313390313390313,NA,NA,NA
2020-04-01,"IT","IT34",4905854,0.0172413793103448,NA,NA,NA
2020-04-01,"IT","IT36",1215220,0,NA,NA,NA
2020-04-01,"IT","IT42",1550640,NA,NA,NA,NA
2020-04-01,"IT","IT45",4459477,0.0134883720930233,NA,NA,NA
2020-04-01,"IT","IT52",3729641,0.00588235294117647,NA,NA,NA
2020-04-01,"IT","IT55",882015,NA,NA,NA,NA
2020-04-01,"IT","IT57",1525271,0,NA,NA,NA
2020-04-01,"IT","IT62",5879082,0.0333333333333333,NA,NA,NA
2020-04-01,"IT","IT65",1311580,NA,NA,NA,NA
2020-04-01,"IT","IT67",305617,NA,NA,NA,NA
2020-04-01,"IT","IT72",5801692,NA,NA,NA,NA
2020-04-01,"IT","IT75",4029053,NA,NA,NA,NA
2020-04-01,"IT","IT77",562869,0,NA,NA,NA
2020-04-01,"IT","IT78",1947131,NA,NA,NA,NA
2020-04-01,"IT","IT82",4999891,NA,NA,NA,NA
2020-04-01,"IT","IT88",1733064,NA,NA,NA,NA
2020-04-02,"IT","IT21",4356397,0,NA,NA,NA
2020-04-02,"IT","IT23",125666,NA,NA,NA,NA
2020-04-02,"IT","IT25",10060574,0.0403361344537815,NA,NA,NA
2020-04-02,"IT","IT32",1072276,0.0313390313390313,NA,NA,NA
2020-04-02,"IT","IT34",4905854,0.0172413793103448,NA,NA,NA
2020-04-02,"IT","IT36",1215220,0,NA,NA,NA
