"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECA",881394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECB",209933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECC",186869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECD",161338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECE",643654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECF",281396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECG",4387434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECH",524004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECI",476257,0.2,0.15,0,0,0,0,0,0,15,2,0.2,0.15,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECL",521154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECM",1562079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECN",133705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECO",715751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC",2020-12-05,17468736,0,0,0,0,0,0,0.0470328147955296,55,0.00462001515164005,0,0.00462001515164005,55,0.0470328147955296,0.00462001515164005,0,0.00462001515164005,"ECP",3228233,0.225,0.183333333333333,0.025,0.05,0,0,0.025,0.05,40,2,0.225,0.183333333333333,0.025,0.05,0,0,0.025,0.05
