"date","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth","population"
2020-06-23,161,7.79,7.79,11.69,18.06,3.92,42.04,24.52,20.65,12.9,7.14,6.49,8.44,16.13,NA,18.99,14.84,30,50,66.89,18.49,58.11,22.45,30.41,59.06,45.96,18.01,11.18,4.35,2.48,8.7,1.4,9.79,28.67,20.98,39.16,1.4,12.59,20.98,23.78,41.26,27.95,35.4,16.77,8.7,14.29,21.12,22.98,30.43,32.26,NA,NA,NA,NA,8.08668437006287,7.42174535871359,12.1212252801432,15.791555536398,3.78923895110096,35.9810073136568,24.9297860564278,20.0590785464017,15.3475726947065,5.83984724155282,6.64298569625023,8.930256144274,13.9833825580529,22.562229868711,19.3338220246495,18.7082003738411,19.6874670202878,50.8275858969467,69.3176949267721,20.5942589764119,56.6794143920941,23.6950498509906,29.339139733746,60.0404988509472,40.1974495431593,22.1618683087544,12.9934202404993,4.60302489246898,6.52813415945074,7.21163992825648,0.782731411007399,6.54311310125833,25.4834100353772,18.7482102104165,50.0096383670452,1.65197880875733,11.5498008701135,20.1287578522122,23.5573538589537,41.9169103598555,20.2797453656402,35.1168283588492,16.4621539735567,14.9608240780117,13.2857988900378,22.3153842315767,24.5355306974764,30.1550753644616,32.8207104659771,NA,NA,NA,NA,6415851
2020-06-24,159,6,6,8,19.61,7.33,34.62,26.14,18.54,15.79,4,7.33,10.67,10.67,NA,22.64,14.84,38.46,49.66,67.76,32.43,56.29,20.81,27.52,58.17,45.28,15.72,13.21,10.69,4.4,5.03,2.1,5.59,18.88,20.28,53.15,2.82,6.34,21.13,22.54,47.18,22.01,40.25,12.58,13.84,12.58,20.75,28.3,27.04,28.76,NA,NA,NA,NA,6.6760072172154,6.79532432438742,9.22294737576311,18.592327785038,6.17067057187316,35.2029931105326,26.4286600275011,20.0954719211306,16.2519148491354,5.35627218527033,7.25724001576274,10.500702551712,12.5296757656139,22.8173495537848,22.4068194081857,13.8953781556631,20.9910787255284,50.2203845452364,68.4028227705046,26.3391061158791,56.7415291139561,22.6066882068006,27.742267158744,59.6511519739806,42.8469005543409,15.2166407437282,12.9029292620931,6.46901982855907,6.14729220387166,6.08353268008295,0.912006306148144,6.40295796569989,21.959005118626,18.9192870615318,50.2197890018422,1.76390570098798,8.16009820996087,20.3510323603618,23.5352144357665,46.1592960259644,20.733871382997,35.4623554903491,16.1969227007378,14.668142849503,13.3166667955348,21.9254881426937,25.1518487587778,29.2715021022524,28.6754545469522,NA,NA,NA,NA,6415851
2020-06-25,187,6.21,3.39,7.91,20.11,5.11,43.09,22.35,14.53,14.12,7.34,7.39,10.11,7.34,28.99,23.24,15.38,20,54.34,69.89,33.73,55.62,18.29,34.71,60.8,44.92,20.86,5.88,6.42,6.42,7.49,1.23,4.94,27.16,18.52,48.15,3.09,10.49,24.07,22.84,39.51,28.34,34.22,12.3,11.76,16.04,19.79,27.27,23.53,9.66,NA,NA,NA,NA,6.24837290071792,4.10261364489977,8.02278111650767,20.4195067413878,5.79836808752745,38.9410409244337,25.9645000623698,15.3797645078013,15.905841592683,6.42161941757763,7.50908119597137,10.8461892001562,10.8641816146841,27.3519102334538,24.4427528013834,15.8102882066414,20.3067962508011,52.1026551035235,68.5402833935157,33.243926228094,56.6570970936205,20.9288581923801,31.8661003525453,59.842789295745,44.4471652726437,18.7602776648211,10.2939936148813,6.23916785180921,6.25678947178577,6.89060886683327,0.981196224425789,6.15921504371653,23.1894683667477,18.9551642905322,49.213341116103,2.31070374351553,9.70100756707424,21.0834282489829,23.5588178615209,44.0375584241527,23.396688239639,35.3998125205926,15.7730770292807,12.97679321954,14.3108597096856,21.254380402551,25.5055153666519,27.6038831378956,10.5338770818702,NA,NA,NA,NA,6415851
2020-06-26,195,8.11,7.57,12.43,17.11,6.49,39.68,26.2,20.54,16.49,7.61,8.6,12.23,13.76,32.98,29.53,10.53,53.85,53.55,75.68,30.94,51.35,20.33,28.88,54.3,41.54,17.44,12.82,5.13,6.15,9.23,1.8,8.98,19.76,20.36,49.1,2.98,8.93,17.26,23.21,47.62,29.23,31.28,13.85,11.79,12.82,23.59,21.03,28.21,9.19,NA,NA,NA,NA,7.53450829192171,6.26478351129884,11.1643165665901,20.2203550464247,6.30163625561129,39.6943295611716,26.7972810726802,19.5554856020622,16.5387328848453,7.30559724238612,8.42541302883497,12.1935059452337,12.0827151018958,30.584924800824,28.6866393041202,12.265769267383,27.1791192009336,53.1051207953529,71.959526843979,30.6081868372987,55.7306606984125,20.29924723089,30.1302387511373,58.7600169318243,43.9859644896731,17.190434600384,10.6558100105473,5.8984246992594,6.28871856871148,8.59731135859673,1.19093156364355,7.35080168458505,22.7429861907525,19.1171949247177,48.6350499819488,2.63876493193739,9.82408277577933,20.4934463359598,23.6059298754535,44.5982512292447,26.8236681072969,35.1554776697831,15.4663251038891,12.5296648802304,14.1840456158787,22.0805607889974,24.9463548579445,27.4334026266854,5.73105688060537,NA,NA,NA,NA,6415851
2020-06-27,169,9.09,8.48,12.73,20.25,8.02,40.24,26.67,24.39,17.79,8.7,11.66,20.25,16.15,32.12,34.52,16.97,38.46,47.2,64.2,24.05,47.2,17.5,19.88,55.83,40.24,24.26,7.69,4.14,3.55,11.83,3.38,6.08,25,16.89,48.65,1.97,9.87,20.39,26.97,40.79,36.09,34.32,8.28,8.28,14.79,23.67,22.49,27.81,12.2,37.16,31.08,16.89,14.86,9.04015000908883,8.34295258452533,12.8358575797409,21.335647207155,7.32189062098715,40.4317247143167,27.3121188265964,21.8378417245238,17.5172001388158,8.3789749490447,11.2883393792426,19.9596378014191,13.8902475596856,31.9365748687078,33.7408047541461,15.7010460322297,29.7367614165441,50.4703819918002,68.668815418653,27.4673248714075,53.7492035454791,18.9948356716329,24.5178271892109,58.1045914613127,43.3019609965267,20.464527055959,9.29874718907291,5.48006556531933,5.79224434876568,11.3496784791163,1.98143249441853,7.26596804905585,23.3684889463101,19.0302255932524,48.0837107477712,2.22242083953224,10.3584401281368,20.5362355325525,23.906862428462,43.3737343547889,32.2393107006234,35.1137707662416,14.4084274984903,11.4254246577241,14.6041712370851,22.7934059230827,24.6296128769476,27.2146240379238,11.0871481872981,37.16,31.08,16.89,14.86,6415851
2020-06-28,222,9.09,7.66,12.44,21.5,7.58,44.19,31.94,22.17,21.7,11.79,9.48,16.43,16.43,35.35,35.02,12.26,34.62,38.83,67.96,23.5,43.63,14.29,23.9,50.24,33.78,27.48,13.06,4.95,2.7,8.11,2.59,6.22,22.8,20.21,48.19,2.05,7.69,22.56,23.08,44.62,31.98,31.08,10.81,8.56,13.51,21.17,23.42,26.58,14.62,38.3,32.98,17.55,11.17,9.28634471369835,7.92287194538623,12.7315957969213,22.214083958193,7.78097889046981,42.3311697283392,30.0292976913037,22.6708612143574,19.9569230861377,10.614159532053,10.5469391679937,18.324773253508,15.3628315381279,34.120614326119,36.8343896381146,12.5115492575803,30.7469160149244,44.5683831585599,68.2111770442811,25.275220037808,49.695248171347,17.0215734436357,23.5599457860211,56.4297187746186,39.148606928834,23.1198663256756,10.171979587047,5.29445048180461,5.1548119511707,7.69493013613985,2.27149085515669,7.28254982703795,23.505588326038,19.1727311962523,47.5494142209222,2.21660246720473,9.61234028525283,20.9026573299702,23.927195491567,43.2340688735517,33.0403277858972,34.877792676116,11.6494916556425,10.6134864037078,14.5983269033253,22.3515151817218,24.4745733347987,26.7633792460003,15.3205398727696,38.3,32.98,17.55,11.17,6415851
2020-06-29,231,7.27,6.82,13.18,24.66,6.48,42.53,23.74,30.91,19.63,12.9,11.01,10.96,18.26,38.57,35.53,15.25,51.52,46.86,62.79,20.69,57.62,24.15,29.67,61.86,32.9,23.38,12.55,8.23,3.46,8.23,2.59,9.84,24.35,26.42,36.79,3.06,8.67,23.47,26.02,38.78,34.2,30.3,12.99,5.19,9.96,27.27,22.51,23.38,17.51,38.54,32.29,18.23,10.94,8.02410953306934,7.43012660959172,13.2072369322133,24.2417325106838,7.65329360203942,43.1230030296223,27.9858884351704,26.7408337084095,20.5383181176027,12.5985943271728,11.2206370800281,12.0566089078834,17.1310911185015,36.8265877953259,37.5710997262685,13.5013774040991,35.6629016173039,45.3194770440687,65.2212388438603,22.2833694791521,52.5699676421541,18.6018823081431,25.9856279149751,57.2804715408821,35.7172216463214,23.526634524288,10.7412199371984,5.85611204693384,4.76323186234572,7.82014325847894,2.46056556718571,8.32475282027607,23.8903704384786,20.2563452049943,45.020635282973,2.65898983433641,8.98817960300643,21.3751566484145,24.1671603777305,41.9461104506173,34.5196616375365,34.6097178490467,13.4926731117632,9.32793871386643,13.7102282225607,24.4296811748304,24.2120970728215,25.6438075968066,18.3601379092153,38.54,32.29,18.23,10.94,6415851
2020-06-30,223,12.56,10.7,16.74,21.96,9.43,41.36,24.77,25.81,20.38,10.38,10.33,14.02,13.55,36.07,42.01,13.24,41.38,48.53,74.15,27.64,49.5,19,31.86,53.43,39.91,23.32,9.42,5.38,3.14,8.52,2.56,9.74,25.64,22.05,40,3.08,9.23,29.74,23.08,34.87,43.05,30.94,7.17,3.59,13.9,23.77,29.15,19.28,14.42,34.03,37.7,16.75,11.52,11.5431030814337,9.84346665785963,16.2773008781511,23.8686974532645,8.62657050229337,43.3708262485238,26.7897675562349,27.4072685703487,21.1080292828668,12.4016236429612,10.986991626016,13.5622396477033,16.5389753552203,37.7529580681537,41.6392541431615,13.0945700500079,37.2054340306584,48.0910818688369,68.7798586454511,24.2561425710199,51.6814616505876,18.280709097341,30.0456033361222,56.4313401663276,36.7344800969198,23.7776596645708,10.1785261097313,5.70729615427883,4.37682579513838,7.99564263397879,2.57990787618642,9.14958806232691,24.4420878427119,20.706665596958,43.4012652267068,2.8699475484443,9.20493952255228,22.929398187728,24.1516762057197,40.0886249090299,39.4252368552239,34.3944439668846,10.3275945753917,7.97301885740606,13.8683273512423,24.5134695282484,24.8696888810676,23.6899162625546,14.9483943968138,34.03,37.7,16.75,11.52,6415851
2020-07-01,273,9.09,9.47,14.77,22.43,8.49,45.32,31.32,24.81,18.46,11.92,10.42,16.67,15.65,37.08,41.33,19.62,43.14,45.28,67.83,18.47,44.22,19.76,29.76,51.34,49.45,21.61,6.96,4.76,2.2,9.16,1.59,10.76,25.9,21.51,40.24,2.76,9.06,23.23,27.95,37.01,43.96,32.97,9.52,3.66,18.68,26.01,23.08,24.18,17.31,35.06,35.86,17.93,11.16,10.092870093564,9.88955840066818,15.4751707844796,23.673762408267,8.99168623361257,44.6407522017586,28.8592171625268,27.6089655022213,20.4629688327601,12.8223664139675,10.8065287098603,15.5755887865261,16.8896857424616,38.7406582305431,42.8132102984742,17.3328003774129,38.8548385138593,47.2252557607202,68.4225435540182,21.4225303262528,49.3468359861552,18.1980414515894,30.2940438369134,55.3186681595876,41.7991255722576,23.278539858218,9.11181621515813,5.4754894139072,3.87803072333604,8.30210560154102,2.3593942674606,10.1099684894969,24.9653528205692,20.9589307922118,42.1128558409514,2.91903314850124,9.24204924082428,23.1419266839442,24.6703490552188,38.9598662207432,43.0216768774891,34.3064714727882,9.82856159336752,6.8511718003626,15.1721676406523,25.4458783987914,24.66774951865,23.351131004328,16.0142342648465,35.06,35.86,17.93,11.16,6415851
2020-07-02,265,8,7.2,11.2,22.4,10.84,44.53,27.67,26.69,19.28,13.82,11.74,19.84,14.57,42.19,45.63,15.69,36.84,47.88,64.05,22.78,48.74,18.75,26.02,57.83,44.91,21.89,10.19,3.02,4.15,7.17,4.7,8.97,27.78,24.36,34.19,3.39,11.02,26.27,25,34.32,45.66,26.79,9.06,3.77,19.62,24.91,21.89,21.13,11.34,36.64,34.48,19.83,9.05,8.45319834103154,7.98457563627107,11.9957719157334,23.3883188863591,10.0788610902536,45.4261074316298,28.655829238627,28.1602506782024,20.2419443543132,13.8752318873066,11.407208030833,19.067141354045,16.3994494754418,41.0586440592593,45.5487971780409,16.8998897485695,38.8041569981318,45.6835578484166,67.3255779959163,21.8256892798582,48.9856606677796,18.2017593455613,28.4632188710929,55.5074988028862,42.8977792117705,23.0134221932843,9.1280039939498,4.97883713386776,3.84920948546547,8.06733888538607,3.17923735603382,10.2676194947214,25.7504844867538,21.7656789355851,39.8604592004088,3.15596777814071,10.1932556643745,23.9191942456265,24.7872217689791,37.5070343931746,45.9852972292852,30.4107716586934,9.35201909341213,5.95318409378904,16.5849060819907,25.601849194844,24.3377916755346,22.3697286339387,10.9199661547626,36.64,34.48,19.83,9.05,6415851
2020-07-03,218,8.78,6.34,11.71,23.3,9.36,47.44,35.89,26.44,24.04,14.15,8.29,27.27,16.5,41.23,45.24,17.48,50,41.21,63.82,15.46,44.39,15.31,22,48,46.33,20.18,8.26,4.13,2.75,8.72,1.58,11.58,26.84,20,40,3.08,11.28,24.62,23.08,37.95,43.58,27.06,9.63,4.13,14.22,26.15,24.77,21.1,12.62,37.7,37.7,14.14,10.47,8.61944090369952,6.42851328253098,11.2371791218045,23.5180102923982,10.3164831982134,46.7376548289978,31.9383194933091,27.8138147947697,22.109720095485,14.5323490951525,9.74486886503739,27.1587360507903,16.6815533220393,42.4396226806357,46.4051098435963,17.9034214360166,41.5454183850548,43.6175900137009,66.3263981521619,18.876308037602,47.5087125737974,17.071715962043,24.6501916056313,54.0014060489139,44.2131771776422,22.2152562260233,8.67322664493496,4.74392228228967,3.57467000112925,8.23266183838611,2.81118614931103,11.1577023276265,26.2653816389681,21.5327963377786,39.1681883269308,3.22820976130068,10.8361556285407,24.2498290266576,24.5948540465104,37.0337467023602,47.0736119836654,28.9849768132906,9.14661330775326,5.30991546165015,16.3217397306367,26.1462510288998,24.3882473597087,21.6010540129555,10.649118806122,37.7,37.7,14.14,10.47,6415851
2020-07-04,276,13.73,14.12,18.82,30.31,16.41,58.65,38.61,32.58,31.35,21.03,14.68,22.18,19.61,45.21,53.01,16.09,45,41.02,66.54,17.34,47.84,14,19.05,51.16,45.29,18.48,8.33,6.52,1.45,10.87,2.94,15.13,29.41,21.43,31.09,2.05,14.75,29.1,23.36,30.74,40.22,35.14,5.8,3.62,14.86,23.91,25.72,21.38,20.32,37.82,37.39,16.39,8.4,12.0117143099678,11.8026571741916,15.8139012886001,26.7875002710013,15.2996268137556,50.6323182674309,36.5241170579883,30.7349206766189,27.8860607027397,20.0020000286195,13.6400096487467,24.108883108692,18.2179408349644,44.6598423612286,50.9863427725629,15.7414004087052,42.8209872327445,42.0496400184702,66.1100464875356,17.8626003347107,47.2925221017816,16.1041523479734,20.1742581768641,53.2103771149895,46.2942275900702,20.796472010688,8.35225520706749,4.96321577383551,3.1377763805456,8.85253908832511,2.95200626292191,12.9960745836741,27.1741450332236,21.6335892344973,36.8846228125138,2.96584135035874,13.3370699910413,25.4553221323769,24.590047884567,35.3259119125633,45.0290229671096,30.7294828387863,8.14939717695711,4.72678521708062,16.2509713297945,25.6149335541041,24.5466562022697,21.0717691016767,19.5770745381027,37.82,37.39,16.39,8.4,6415851
2020-07-05,247,10.31,8.52,13.9,24.89,9.61,47.26,34.35,27.35,21.3,12.72,14.16,22.51,14.73,42.13,52.67,16.74,47.37,32.43,65.94,17.19,44.89,15.62,19.03,44.44,46.56,20.65,8.1,4.05,1.62,11.34,2.24,8.52,27.8,25.56,35.87,3.54,10.62,31.86,25.66,28.32,48.18,28.34,7.69,4.45,19.43,19.03,27.53,23.48,18.5,38.64,28.18,18.64,14.55,11.2244298428486,9.89116387341991,14.900732297656,26.4944403456292,12.498944190381,50.8175235661381,36.3419770278555,29.8512826085024,25.3534045927428,16.5391338351194,14.7738783433051,23.7332924970469,17.1565985122428,45.0133409314177,53.1218806121006,15.715964943815,44.367665581522,37.3550258407184,65.8056109381228,17.1285272951517,46.400657871412,15.595897551071,19.5906924695507,51.3506305255741,47.3466507591211,20.4121217756735,8.06980953206686,4.73909925119301,2.80499181146682,9.53539210925807,2.88968405089566,12.2615776729025,27.6601590066671,22.4530418109942,35.9368540445447,3.05650678546977,12.2720789608136,27.2772453293727,24.7378671619251,33.4191128923952,47.3376242174508,29.8249764117819,7.74401244861929,4.39057565558253,17.327213546633,20.1317624464969,24.9018286702045,21.1162504880086,20.0791343874061,38.64,28.18,18.64,14.55,6415851
2020-07-06,262,8.1,8.1,12.96,25.1,14.63,48.83,38.8,25.5,17.6,19.84,14.11,22.58,17.07,41.41,52.76,14.29,44.44,40.68,68.07,14.78,44.96,10.68,22.27,48.77,47.33,20.23,7.25,4.2,2.67,10.69,3.45,10.78,34.91,16.81,34.05,3.42,15.38,27.78,20.94,32.48,41.22,33.59,6.49,4.2,14.89,22.9,23.28,25.95,12.8,34.21,33.33,20.61,11.84,9.40869506740344,9.15695699275274,13.9570609587681,26.2678715079982,13.8771534808368,51.4187065630459,38.5287980429789,28.2375911639896,22.651020586107,18.6875171996356,14.2788458999873,22.5269081214444,17.3009689817155,44.4710830822558,54.0013555428862,16.7929370991369,45.1088479927443,37.7296654931232,65.9510013148609,15.7573865184769,45.7107444087141,14.3276462655961,19.6997295784561,50.4947647015915,46.8739807592829,20.079519279598,7.61986888332309,4.5705137386225,2.67834133316135,9.94941046179653,3.12607596634253,12.1876603329078,29.4705475483851,21.6482024366755,34.8333287405251,3.19618675528467,14.2873285653254,27.7178823673381,24.5896212100103,32.6171663099509,44.849310970036,32.9345215147664,7.20371939328668,4.07962469134301,17.0347740181131,21.1895579101399,24.7431337132357,21.7276888941896,15.1266793436384,34.21,33.33,20.61,11.84,6415851
2020-07-07,262,9.28,9.7,13.08,34.84,13.03,48.19,36.07,27.2,27.87,20.17,16.03,26.25,14.71,40.56,50,14.63,51.43,36.84,60.43,15.49,40.61,9.38,22.08,48.95,49.62,15.27,4.96,4.2,2.67,9.16,3.67,13.76,28.44,17.89,36.24,2.73,14.09,28.64,21.82,32.73,38.55,31.3,8.78,2.67,12.21,18.32,27.1,23.66,13.75,32.86,31.46,22.54,13.15,9.02271743730665,9.35892720327047,13.3367495956556,31.1003885229383,14.2825505715028,51.8024546439414,38.3835884598236,27.8291837777324,24.9139448160509,20.0911663401729,15.7937040935245,25.7936690491463,16.4237655641451,43.4592757700537,51.7971966860371,16.8404867163869,47.0491459969772,36.672143918035,63.7105415721824,14.5171422428186,44.2163082558462,12.068509523906,19.9412320131613,49.8159770946652,48.221116372195,17.9221119288915,6.64072084242729,4.42632832563559,2.57315963486142,9.89786504783624,3.37745399861619,13.1689320316576,29.7123163856055,21.2180313442389,34.3176933371941,3.21597201085926,14.5634870210191,28.2823251983912,24.5023956272426,32.0074325805409,41.7238639203363,32.6585345852357,7.16800088927051,3.64354329472727,16.0475370479189,18.8937184177638,25.0232969043811,21.9407997813346,13.5850060180773,32.86,31.46,22.54,13.15,6415851
2020-07-08,248,13.25,11.97,16.67,28.76,17.02,50.42,38.24,28.39,23.4,19.74,13.36,26.47,18.61,39.24,51.88,14.35,42.42,37.79,59.73,14.15,46.3,12.04,22.37,49.53,45.16,13.31,5.24,4.03,1.61,15.32,7.5,11.5,31.5,22.5,27,7.77,10.68,28.16,26.21,27.18,43.95,24.6,6.85,3.23,19.76,21.37,19.35,19.35,18.8,40.4,28.79,20.71,10.1,11.9497877920957,10.7367301619251,15.2386679131504,30.5942779940086,15.9542762701202,52.5345910664563,39.1555467967499,28.0439649867593,24.6075742284336,20.5913351700187,13.967940059319,26.7630901439411,17.2642213902805,41.9983031831584,52.3328796500155,16.8611864406724,47.0757478554449,36.3962265945433,61.699424497699,13.8999788656909,44.2080313744316,12.4090160301478,21.7635926684449,49.3487858050216,47.910340581419,15.6458075880517,6.02584460589585,4.27765358130708,2.35361395082267,11.4383056580362,6.39960708840545,12.9558316447983,30.5275515461625,21.4799129186395,32.3844626015358,5.29528547633853,13.4917083458448,28.6203482196868,24.677466360596,30.5807867282563,42.2280514517911,29.2240545736585,6.82863416302375,3.34117956048109,17.1345081766299,20.144951071232,24.4470860234632,21.0698339898889,17.1982461650359,40.4,28.79,20.71,10.1,6415851
2020-07-09,255,8.68,8.26,12.4,21.67,9.32,44.53,31.67,27.13,17.65,12.13,10.68,21.67,12.71,37.3,46.37,17.07,51.22,38.56,64.02,15.22,42.86,15.38,18.97,47.93,49.02,18.43,6.27,5.88,1.57,10.59,2.68,10.27,29.02,21.43,36.61,3.48,7.39,29.57,24.35,35.22,38.43,29.41,9.41,7.06,16.86,19.22,25.49,25.88,12.34,33.63,33.18,18.83,14.35,10.0435391792241,9.68818955441128,13.6994642757942,23.3879048469522,12.3173531293413,50.0263671913619,35.2444439030839,27.6321157025878,21.8309297726783,15.0276458636283,10.7620615274849,24.8936703841031,15.7030253621776,40.0317531072863,47.8772654178253,17.0981996044941,48.6394972919872,37.720657100166,63.2509156459016,14.0368919503893,43.5261193145784,12.4595524397237,19.6433062808412,48.6963357469406,48.72830265586,16.3539321542327,5.87067395641767,4.43686986817785,2.16395741785267,11.4352173016566,4.32805116780287,12.2012661464741,30.7287937112532,21.5711249990343,32.299196268278,4.21812336870037,11.4045062783139,29.2048593428956,24.7353485012866,30.6781520421594,40.1052502153882,29.0822890390629,6.93936199607301,3.4614624043639,17.2816681306917,19.209987896811,24.5605339822923,22.1581189890997,13.4406958262842,33.63,33.18,18.83,14.35,6415851
2020-07-10,195,8.06,8.06,10.22,25.27,12.23,48.15,38.62,25.93,22.99,11.29,9.19,28.72,16.85,42.02,54.45,15.73,32.14,35.84,64.57,14.88,42.53,13.45,18.97,48.31,43.59,23.08,7.18,3.59,1.54,9.74,3.01,15.66,26.51,24.7,30.12,2.96,12.43,27.81,26.04,30.77,43.59,30.26,7.69,2.56,13.33,29.23,22.56,20.51,9.68,36.31,38.69,16.67,8.33,8.85049954719772,8.76844852606602,11.7119257951522,26.6368140502281,13.09711267411,49.5661626179682,37.1145739118902,26.8475680159879,22.0544382507663,11.2837720423325,8.26973259491125,26.8105361057342,15.9717047766569,40.5583312146074,51.3608930288077,16.4515400556506,46.8633288730837,36.8143428228764,63.1477033407464,14.113577201531,42.911370412022,12.1937352228476,19.0838158559912,48.2005566286393,47.8629412357308,18.0382063782413,5.91657269813988,4.23616070862048,1.9992600288551,11.2471507705748,4.18434235860192,13.7177107206332,30.4727999330825,22.0727098338699,31.2521349472626,4.05233581008553,11.6984796944179,29.3266269679613,24.8873760856724,30.0764269983463,40.8471012292455,29.2547468685489,6.78229889151037,3.15150746165522,16.4493907549544,27.7508130503923,24.3565613197964,21.5238430066324,10.8825044817832,36.31,38.69,16.67,8.33,6415851
2020-07-11,159,6.99,8.39,11.89,21.38,11.72,41.45,27.21,22.3,16.44,11.72,9.79,19.73,14.69,39.07,58.82,10.6,31.25,36.43,65.52,17.52,44.06,10.14,19.01,49.32,44.65,18.87,8.81,4.4,1.89,11.32,3.65,8.03,27.01,24.82,36.5,2.11,9.86,26.06,25.35,36.62,47.17,29.56,8.18,3.77,13.21,20.13,27.67,27.67,13.99,22.7,39.72,26.24,11.35,7.619303251095,8.44263768624307,11.4706451412726,24.1101217777012,12.3910946225972,46.4357617108447,31.6764424882849,24.9059914182809,19.4665358812367,12.0937823296479,8.05673790334667,23.3395560064962,15.4425899833535,39.7889550813783,57.1741602523124,12.742469156156,45.3709069331197,36.1953622067336,63.19701804103,15.4794017267892,42.6664155909029,11.5005855163212,18.8761440962473,47.9251194826099,47.251323865098,18.058298693629,6.35069580739501,4.18319740829219,1.89185160474444,11.474968607877,4.23476686752942,11.9412311240299,30.3487830939223,22.5516593564555,31.241605381406,3.79323441626632,10.7573689183373,29.1333558461896,24.9924565199625,30.3454325622753,43.1228360113491,29.270666973983,6.83046803906599,2.98207126327607,15.6550744317441,21.7187552766261,24.700322534122,23.3712754361566,12.2121116806569,22.7,39.72,26.24,11.35,6415851
