"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"699",18978,"Spain","ESP","male","overall","2020-06-19",1186,16598326.87,0.34,0.34,0.68,11.07,3.81,13.03,16.47,6.27,5.42,3.98,2.54,1.95,5.42,13.37,4.98,18.31,26.37,34.22,71.55,55.3,60.14,8.85,13.92,54.65,74.03,17.28,4.05,2.19,0.67,1.69,0.93,1.78,11.75,18.09,67.46,1.01,3.13,10.74,19.7,65.43,23.19,48.99,17.62,9.87,3.29,10.54,21.16,64.92,7960250.56,7960250.56,13518474.98,175125525.08,69803028.31,210648672.63,250202208.42,107998933.9,75483849.79,68678326.53,43859743.59,37037544.36,74590738.08,211183717.5,85265162.54,297347550.3,30334639.85,505435894.54,1185128116.24,899469874.64,942980770.38,140723652.78,226585819.39,883395072.07,1259236145.72,262874113.75,59916301.15,27683452.72,13415140.35,35285844.03,14470053.23,30288168.79,196486456.2,294330130.13,1115519379.44,14652095.24,51414086.64,180091454.88,309444148.72,1095492402.29,387473667.83,812459518.05,295280811.96,154196234.42,55505234.2,186445632.07,344009030.15,1072018998.34,0.48,0.48,0.81,10.55,4.21,12.69,15.07,6.51,4.55,4.14,2.64,2.23,4.49,12.72,5.14,17.91,1.83,30.45,71.4,54.19,56.81,8.48,13.65,53.22,75.87,15.84,3.61,1.67,0.81,2.13,0.87,1.82,11.84,17.73,67.21,0.88,3.1,10.85,18.64,66,23.34,48.95,17.79,9.29,3.34,11.23,20.73,64.59,1.95,32645954.64,1.97,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"700",18979,"Spain","ESP","overall","18-34","2020-06-19",859,7747820.74,0.58,0.35,1.17,12.34,5.71,14.9,24.24,9.66,8.73,2.91,6.64,1.98,9.32,27.74,5.94,15.07,29.51,29.98,70.09,50.7,69.04,9.65,15.12,62.7,74.85,18.63,3.73,1.16,0.58,1.05,0.82,4.33,20.14,23.54,51.17,1.05,7.26,16.98,24,50.7,30.03,47.26,14.9,7.22,5.94,13.5,25.26,55.18,5835397.36,4504844.47,9434393.05,100004809.4,52019071.38,118521565.42,183843577.16,66533444.35,61134626.35,25300739.81,51788682.02,19516895.02,67379783.35,212415140.01,53956114.76,110188575.6,17716054.75,229758016.46,541517110.28,405161130.58,521161916.53,78559085.47,128506974.83,485318117.3,576346178.14,146031312.36,29052577.5,7360222.17,7376848.86,8614934.54,10162059.46,36880181.45,146559799.84,176498947.63,401056327.91,8108148.42,59558879.02,127893464.7,181756450.29,393840373.87,214597999.32,374402756.98,121571307.44,60585252.56,48293764.72,115354830.27,189270797.35,420008889.49,0.75,0.58,1.22,12.91,6.71,15.3,23.73,8.59,7.89,3.27,6.68,2.52,8.7,27.42,6.96,14.22,2.29,29.65,69.89,52.29,67.27,10.14,16.59,62.64,74.39,18.85,3.75,0.95,0.95,1.11,1.31,4.76,18.92,22.78,51.76,1.05,7.69,16.51,23.46,50.83,27.7,48.32,15.69,7.82,6.23,14.89,24.43,54.21,5.01,38333403.6,4.95,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"701",18980,"Spain","ESP","overall","35-54","2020-06-19",1377,13796254.25,0.44,0.29,0.66,12.17,3.94,15.31,18.05,10.35,7.65,3.57,3.5,1.68,8.02,21.69,4,18.31,28.8,34.75,74.34,50.26,63.77,8.43,12.77,52.4,80.32,14.31,2.83,1.16,0.36,1.02,0.73,2.33,16.95,19.42,60.58,0.8,3.27,14.11,21.53,60.29,29.12,47.28,15.98,7.48,4.79,13.07,24.26,57.88,9207144.98,7393029.74,11300933.38,177206718.76,67100116.85,219923181.06,244940947.54,140601763.3,105298348.58,54872694.74,51955164.16,27638910.14,93386364.97,280935978.67,62071114.87,258331850.38,34614618.94,482466082.61,1008489855.23,703594936.81,848920750.55,116691010.2,183219697.31,718449579.13,1096612129.65,200341659.23,42555250.82,15823668.68,6857306.93,17435409.9,18358977.75,31147076.26,223390950.72,261690140.55,842529761.8,14402353.71,47166066.71,193668213.39,283082573.58,838797699.68,389411983.9,667402421.24,216192769.37,104109732.57,66124460.14,185053373.98,337570560.67,790877030.42,0.67,0.54,0.82,12.84,4.86,15.94,17.75,10.19,7.63,3.98,3.77,2,6.77,20.36,4.5,18.72,2.51,34.97,73.1,51,61.53,8.46,13.28,52.08,79.49,14.52,3.08,1.15,0.5,1.26,1.33,2.26,16.19,18.97,61.07,1.04,3.42,14.04,20.52,60.8,28.23,48.38,15.67,7.55,4.79,13.41,24.47,57.33,3.57,47217547.02,3.42,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"702",18981,"Spain","ESP","overall","55+","2020-06-19",633,11685734.25,0.16,0.16,0.47,10.9,4.29,13.79,12.5,9.19,5.07,2.06,1.58,1.43,5.55,9.51,3.49,16.48,22.58,18.76,78.13,53.03,50.87,6.09,15.26,44.53,82.62,11.22,2.21,1.42,0.16,2.21,0.48,1.43,11.29,20.99,65.82,0.95,2.22,12.68,19.02,65.13,26.54,45.18,17.54,10.27,2.37,8.06,18.48,71.09,2415967.94,2415967.94,5181797.2,105787789.95,50906230.08,144531072.58,131959868.87,122523928.31,41783433.23,22656868.84,18414220.15,15113779.55,49451044.07,118648686.07,34729913.03,155150681.59,8775483.32,165125525.41,930078777.92,619690532.41,584677636.6,70895999.92,175603038.99,530355588.33,973704209.99,123068229.5,24207509.27,11578216.63,2065335.52,32528235.21,3147972.08,12704832.86,120994714.43,244358566.28,777284349.73,8077083.27,22917653.04,135468881.27,219588165.79,776348686.54,279544810.17,493870641.55,261679881.78,125621180.88,28799279.06,75175514.43,208050328.47,856548302.96,0.21,0.21,0.44,9.05,4.36,12.37,11.29,10.48,3.58,1.94,1.58,1.29,4.23,10.15,2.97,13.28,0.75,14.13,79.59,53.03,50.03,6.07,15.03,45.38,83.32,10.53,2.07,0.99,0.18,2.78,0.27,1.09,10.35,20.91,66.52,0.69,1.96,11.59,18.79,66.44,23.92,42.26,22.39,10.75,2.46,6.43,17.8,73.3,1.74,19670617.71,1.68,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"703",18982,"Spain","ESP","overall","overall","2020-06-19",3176,37746366.99,0.44,0.28,0.79,12.38,4.78,15.43,19.24,10.27,7.65,3.2,4.2,1.74,8.38,21.28,4.75,17.06,27.19,29.79,74.03,51.09,62.21,8.66,14.01,53.43,74.5,13.95,2.93,1.16,0.38,1.26,0.72,2.78,16.78,20.94,58.78,0.89,4.26,14.7,21.78,58.36,26.42,43.1,14.64,7.46,4.16,11.11,21.28,55.38,18406192.16,14700526.58,28739699.64,455016273.4,210426622.99,598199473.17,665554551.82,407922415.77,250289473.92,140368152.63,150815452.34,71728756.01,261543727.96,711292186.55,179036270.91,569789657.28,62507557.94,926205504.78,2676817368.58,1861413018.37,2092020001.39,300988823.85,520695916.97,1834202555.06,2802504034,484393208.48,106049308.79,36548612.79,22746800.77,62111386.88,32630366.85,93303013.52,513011247.06,700163180.36,2072053632.81,30587585.41,134390525.27,481290529.28,708701644.36,2060101190.81,912388852.68,1587078738.54,605323065.31,308596863.07,143217503.92,380261005.93,754746730.67,2151569606.56,0.49,0.39,0.76,12.05,5.57,15.85,17.63,10.81,6.63,3.72,4,1.9,6.93,18.84,4.74,15.1,1.66,24.54,70.92,49.31,55.42,7.97,13.79,48.59,74.25,12.83,2.81,0.97,0.6,1.65,0.86,2.47,13.59,18.55,54.89,0.81,3.56,12.75,18.78,54.58,24.17,42.05,16.04,8.18,3.79,10.07,20,57,3.83,136354944.84,3.61,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"704",19974,"Spain","ESP","female","18-34","2020-06-20",577,4111162.21,0.35,0.17,0.52,12.35,4.34,15.28,23.78,8.16,10.96,3.65,6.96,1.74,8.33,32.81,4.17,16.49,20.41,25.44,70.56,54.39,73.91,11.09,15.36,60.52,76.78,17.33,3.47,1.21,0,1.21,1.05,5.25,21.37,24.69,47.64,2.1,6.13,18.74,26.97,46.06,37.26,40.73,15.08,5.72,6.59,13,25.82,54.59,996117.14,651271.85,1816180.17,55295436.35,21959918.68,66952321.61,92389467.1,37953547.26,47905092.16,17990158.63,31907699.05,8869092.4,36745520.42,142186757.86,19519071.6,61809544.73,6717798.63,101467005.29,294851587.73,224759700.03,307691621.47,50024562.06,68528116.98,260461472.11,314369036.63,71235640.21,15972221.56,4007006.26,0,5532316.14,6521055.22,18315034.15,89211639.66,99828248.91,192542401.61,9125436.43,24136747.88,77772874.47,107865187.3,187358933.58,152809842.31,171031247.08,57024571.58,23276555.69,27108485.25,59202648.57,110987088.55,213817998.43,0.24,0.16,0.44,13.45,5.34,16.29,22.47,9.23,11.65,4.38,7.76,2.16,8.94,34.59,4.75,15.03,1.63,24.68,71.72,54.67,74.84,12.17,16.67,63.35,76.47,17.33,3.89,0.97,0,1.35,1.59,4.45,21.7,24.28,46.83,2.22,5.87,18.92,26.24,45.57,37.17,41.6,13.87,5.66,6.59,14.4,27,52.01,3.65,20374175.26,4.96,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"705",19975,"Spain","ESP","female","35-54","2020-06-20",871,7083968.21,0.46,0.23,0.69,10.76,4.51,13.15,17.92,12.37,9.58,3.59,3.35,1.96,8.18,26.9,4.37,19.44,24.71,26.91,77.62,52.72,64.78,9.06,12.37,49.94,81.17,15.27,1.03,0.46,0.23,1.61,0.23,4.61,21.34,24.8,49.02,0.35,4.97,19.05,25.64,50,31.92,48.56,14.7,4.48,3.56,13.43,25.37,57.63,3358438.19,1603924.87,4868221.71,74981950.36,32484585.35,93178344.36,118393753.31,91423338.27,59599253.18,23882281.36,21266652.18,15084663.56,61997128.09,183129895.17,36881439.94,128585298.13,16794130.9,179419896.94,543509625.42,373322150.92,461347459.87,61324675.22,91494286.78,349429480.58,586053449.58,98874408.26,6193134.46,2826647.85,928046.41,12072018.58,2229544.16,27409441.29,181273946.68,167473591.36,327909642.42,2452205.01,32975835.41,150303945.88,182567986.03,336143129.55,237111905.26,337519852.27,97054029.46,34922633.29,28289208.65,95068465.41,188698951.47,396340195.64,0.47,0.23,0.69,10.58,4.59,13.15,16.71,12.91,8.41,3.37,3,2.13,8.75,25.85,5.21,18.15,2.37,25.33,76.72,52.7,65.13,8.66,12.92,49.33,82.73,13.96,0.87,0.4,0.13,1.7,0.31,3.87,25.59,23.64,46.29,0.35,4.65,21.22,25.77,47.45,33.47,47.65,13.7,4.93,3.99,13.42,26.64,55.95,4.85,39344217.05,5.55,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"706",19976,"Spain","ESP","female","55+","2020-06-20",318,6089772.04,0.63,0.63,0.95,11.08,4.76,16.19,13.92,10.19,4.76,1.91,2.86,0.96,8.2,16.4,3.14,16.13,20,19.16,81.01,49.52,57.51,7.03,14.97,44.65,85.85,11.01,0.31,0.63,0.31,1.89,0.64,4.46,13.38,24.52,57.01,0.32,6.98,13.33,22.22,57.14,27.36,41.82,19.5,10.06,5.35,7.55,16.98,69.5,4282973,4795584.33,5396910.91,68071917.95,19268543.6,85286286.6,65036733.63,57509366.54,21247795.94,12012765.27,12692599.88,5205545.6,57971610.09,78672236.54,15662366.7,71219132.72,3725887.18,77696612.19,490737080.24,279909333.99,331110413.02,44249367.62,81104621.02,262458732.46,514297090.71,69451427.79,920241.93,5788086.74,5431304.84,13089051.63,3031439.19,17114557.37,53961646.7,133179763.67,393242705.37,1476978.37,30427779.43,74614322.18,111093917.91,383583596.15,134182945.41,271125985.49,126135185.14,69271937.25,22950811.27,37405477.78,96464470.99,449574587.85,0.7,0.79,0.89,11.18,3.16,14,10.68,9.44,3.49,1.97,2.08,0.85,9.52,12.92,2.57,11.69,0.61,12.76,80.58,45.96,54.37,7.27,13.32,43.1,84.45,11.4,0.15,0.95,0.89,2.15,0.5,2.81,8.86,21.87,64.57,0.24,5,12.25,18.24,62.99,22.03,44.52,20.71,11.38,3.77,6.14,15.84,73.82,2.87,14538886.27,2.39,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"707",19977,"Spain","ESP","female","overall","2020-06-20",1784,17685539.87,0.45,0.28,0.68,11.39,4.45,14.41,19.04,10.6,9.13,3.27,4.46,1.69,8.26,27.01,4.04,17.76,22.67,24.91,75.94,52.61,66.27,9.43,13.79,52.41,80.66,15.13,1.68,0.73,0.17,1.51,0.56,4.86,19.89,24.63,50.06,0.9,5.76,17.91,25.54,49.89,32.74,44.73,15.75,6,4.82,12.33,23.93,58.8,8637528.33,7050781.05,12081312.79,202975025.01,73713047.63,252896101.74,277328387.17,191811826.02,129399807.63,53885205.27,66514617.47,29159301.56,158222691.73,415706384.51,72062878.24,262474742.36,27237816.71,360259288.75,1362462091.95,885575494.59,1122266973.25,168666503.43,242698342.27,894396373.5,1442737996.3,251606798.62,23085597.95,12621740.86,6359351.25,30693386.34,11782038.56,66040274.4,328283676.21,413487213.53,933715196.81,13054619.81,91116514.12,304448415.97,421679015.53,921664051.91,529859067.15,790399473.67,299465345.92,131806545.24,78348505.17,197430965.94,401235500.78,1088957159.74,0.49,0.4,0.68,11.48,4.17,14.3,15.68,10.85,7.32,3.05,3.76,1.65,8.95,23.51,4.07,14.84,1.54,20.37,77.04,50.07,63.46,9.54,13.72,50.57,81.58,14.23,1.31,0.71,0.36,1.74,0.67,3.73,18.56,23.38,52.8,0.74,5.15,17.21,23.84,52.11,29.96,44.69,16.93,7.45,4.43,11.16,22.69,61.57,4.11,74904944.92,4.24,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"708",19978,"Spain","ESP","male","18-34","2020-06-20",281,3696211.8,0.71,0.71,0.71,13.21,4.29,9.96,20,6.79,5.36,1.07,2.14,1.07,5.71,19.22,6.05,16.37,17.65,35.25,72.24,61.43,73.84,17.56,14.23,72.24,65.12,24.56,6.05,2.49,0,1.42,1.07,1.78,14.23,22.42,60.5,2.49,4.63,16.01,22.42,54.45,20.28,49.11,23.13,7.47,8.9,13.17,20.64,57.3,1522650.55,1522650.55,1522650.55,48807139.15,15150309.54,35185974.81,72154519.13,17105727.06,12386617.55,2054052.69,15180011.21,2409282.03,17535697.33,67237784.74,16676036.48,46825176.44,2741208.11,113290937.41,259815088.11,221378663.14,263623589.44,53573745.79,55660842.16,255691615.31,235359058.23,97870774.31,23782295.49,7413087.39,0,4562676,2328770.74,5176781.06,53033375.99,78409397,230672855.49,8765047.17,16185225.48,59243297.99,77281821.16,208145788.47,84574709.7,183246335.79,75157033.68,26643101.11,35338183.21,48556087.85,104446639.61,181280269.61,0.41,0.41,0.41,13.2,4.1,9.52,19.52,4.63,3.35,0.56,4.11,0.65,4.74,18.19,4.51,12.67,0.74,30.65,70.29,59.89,71.32,14.49,15.06,69.18,63.68,26.48,6.43,2.01,0,1.23,0.63,1.4,14.35,21.21,62.41,2.37,4.38,16.03,20.91,56.31,22.88,49.58,20.33,7.21,9.56,13.14,28.26,49.04,2.14,6852131.66,1.85,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"709",19979,"Spain","ESP","male","35-54","2020-06-20",560,6081810.05,0.18,0.36,0.54,11.87,4.5,12.93,17.27,6.83,5.39,3.06,1.44,0.9,6.65,16.31,4.46,16.64,19.44,41.94,74.01,57.17,67.26,10.38,7.53,56.79,72.5,20.36,4.64,1.07,0.54,0.89,0.36,2.52,10.43,22.48,64.21,0.72,2.52,11.15,21.4,64.21,24.64,45.18,21.43,8.21,4.29,12.68,21.43,61.61,2593808.51,3509655.75,4296928.34,70546496.6,27403662.95,78774580.32,101222234.05,41769579.79,30436723.51,15888633.24,8018356.8,6903690.09,38962624.92,94835031.82,26623167.45,94556429.91,7522313.57,268284489.46,463188244.93,344559189.33,403440671.18,63229921.9,45925330.86,340363358,438496224.36,124670489.25,28863325.68,6959172.42,4032682.13,5159111.16,2360355.52,12454374.29,66997218.9,134997461.93,385210855.38,4690945.69,11887662.93,65156214.99,143809162.74,376476279.67,160067910.73,265473690.23,123226793.56,55080461.7,27665213.18,82363845.33,135423094.59,362728851.89,0.43,0.58,0.71,11.6,4.51,12.95,16.64,6.87,5,2.61,1.32,1.14,6.41,15.59,4.38,15.55,1.24,44.11,76.16,56.65,66.34,10.4,7.55,55.96,72.1,20.5,4.75,1.14,0.66,0.85,0.39,2.05,11.02,22.2,63.34,0.77,1.95,10.71,23.65,61.9,26.32,43.65,20.26,9.06,4.55,13.54,22.27,59.64,0.9,7992420.54,1.31,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"710",19980,"Spain","ESP","male","55+","2020-06-20",322,6069430.02,0.62,0.62,0.93,7.19,3.44,10,11.25,7.5,2.19,1.56,1.88,0.94,3.75,5.94,3.12,15.09,20,21.07,81.25,59.43,52.34,7.19,11.21,50.31,79.19,13.35,3.11,1.24,0.31,2.8,0,0.93,8.1,16.2,74.77,0,1.24,10.56,13.35,74.84,29.19,40.99,18.32,11.49,0.93,7.14,19.57,72.36,2370850.96,2370850.96,4195959.12,34660363.5,21036291.54,71047130.14,75575583.88,40932762.22,9476234.84,5842086.73,11608303.08,2836246.68,23247574.76,31220079.24,12385603.04,100874915.4,4405244.33,102925377.94,499131199.61,346163677.99,318930209.67,34914819.6,60789356.17,295483464.29,484722425.02,76188079.83,12085001.18,10407227.66,2249327.5,21290940.63,0,2809898.24,50041317.52,103399179.61,449023987.73,0,7900574.72,64679243.81,89626899.12,444736284.16,187514926.24,254975359.74,99054850.92,65397864.92,4873305.53,62469070.69,115925202.81,423675422.78,0.39,0.39,0.69,5.71,3.47,11.71,12.45,6.74,1.56,0.96,1.91,0.47,3.83,5.14,2.04,16.62,0.73,16.96,82.24,57.03,52.55,5.75,10.02,48.68,79.86,12.55,1.99,1.71,0.37,3.51,0,0.46,8.24,17.04,73.98,0,1.3,10.66,14.77,73.27,30.89,42.01,16.32,10.77,0.8,10.29,19.1,69.8,0.62,3459447.99,0.57,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"711",19981,"Spain","ESP","male","overall","2020-06-20",1178,16192109.48,0.43,0.51,0.68,10.85,4.1,11.25,16.05,6.92,4.44,2.14,1.79,0.94,5.55,13.97,4.5,16.19,19.12,34.33,75.53,58.89,64.82,11.34,10.3,58.74,72.33,19.69,4.58,1.44,0.34,1.53,0.43,1.96,10.66,20.8,66.16,0.94,2.64,12.18,19.42,64.82,24.87,44.99,21.05,8.83,4.5,11.12,20.8,63.58,6487310.02,7403157.26,10015538.01,155564770.29,63590264.02,185007685.27,248952337.06,99808069.07,52299575.9,23784772.66,36357442.13,12149218.8,79745897.01,193292895.81,59406417.62,250461979.84,14668766.01,490666615.99,1245107269.52,933519167.27,1012300640.85,156687282.72,169720056.06,911290881.1,1176362531.73,314253637.87,65887264.57,24779487.46,6282009.62,31012727.79,4689126.26,22695074.18,172940556.75,325880336.54,1085176496.52,13455992.86,35973463.12,192330055.8,317922951.33,1053367745.83,441614078.79,721259327.16,304883965.48,147121427.72,68873980.35,193389003.86,364354884.61,992593079.1,0.4,0.46,0.62,9.61,3.93,11.43,15.37,6.16,3.23,1.47,2.25,0.75,4.92,11.94,3.67,15.47,0.91,30.3,76.9,57.65,62.52,9.68,10.48,56.28,72.65,19.41,4.07,1.53,0.39,1.92,0.29,1.4,10.68,20.13,67.02,0.83,2.22,11.88,19.63,65.05,27.27,44.54,18.83,9.09,4.25,11.94,22.5,61.3,1.11,18304000.19,1.13,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"712",19982,"Spain","ESP","overall","18-34","2020-06-20",871,7932601.05,0.46,0.35,0.58,12.79,4.37,13.56,22.32,7.71,9.45,2.88,5.3,1.5,7.48,28.62,4.83,16.55,19.4,28.57,70.74,56.08,74.04,13.37,15.11,64.33,73.36,19.4,4.25,1.61,0,1.26,1.04,4.16,19.19,24.05,51.56,2.2,5.78,18.27,25.32,48.44,31.8,43.63,17.57,6.2,7.23,13.78,24,54.99,2518767.69,2173922.4,3338830.72,109804761.25,37744350,103019372.82,165005175.07,55520463.16,62382412.04,20464098.89,47087710.25,11278374.43,54742406.58,217409370.53,36660491.47,110364543.19,9459006.73,216666865.49,561793532.64,447299198.42,582036140.99,105555811.1,129640806.61,525144195.5,562250799.02,169106414.52,39754517.05,11420093.65,0,10094992.14,8849825.96,24301232.82,145076849.4,184730640.52,425603715.28,17890483.6,41661973.81,145245981.21,186129650.57,397474974.92,241539475.69,362045670.01,132781298.59,49919656.8,62446668.46,115825676.88,217488024.46,397499735.44,0.32,0.27,0.42,13.84,4.76,12.99,20.8,7,7.86,2.58,5.94,1.42,6.9,27.41,4.62,13.91,1.19,27.31,70.82,56.39,73.37,13.31,16.34,66.2,70.88,21.32,5.01,1.44,0,1.27,1.12,3.06,18.29,23.29,53.65,2.26,5.25,18.31,23.46,50.11,30.45,45.64,16.74,6.29,7.87,14.6,27.42,50.11,3.11,27226306.92,3.43,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"713",19983,"Spain","ESP","overall","35-54","2020-06-20",1450,13381230.98,0.35,0.28,0.62,11.12,4.58,13.03,17.57,10.21,7.84,3.34,2.57,1.53,7.62,22.74,4.42,18.25,22.95,32.87,76.04,54.44,65.72,9.52,10.33,52.41,77.86,17.24,2.41,0.69,0.34,1.31,0.28,3.75,17,23.8,55.17,0.49,3.96,15.9,23.89,55.76,29.1,47.17,17.38,5.86,3.79,13.17,23.72,59.31,5952246.7,5113580.63,9165150.05,146059854.22,60831980.05,174752896.45,221665376.83,134879621.27,90035976.69,39770914.61,29285008.98,21988353.65,103759724.78,282164294.79,64225974.39,225509573.87,24316444.47,456759864.31,1020564027.8,727274820.25,878184375.62,125973018.83,137419617.63,697581576.67,1042271735.87,227368107.71,35056460.14,9785820.26,4960728.53,17231129.74,4589899.69,39863815.58,249214897.33,307163222.91,727885992.99,7143150.71,44863498.34,217902260.43,329935251.9,727020603.09,403356649.09,610239901.96,227259027.02,90003094.99,55954421.83,181727239.13,327008002.01,773433435.32,0.44,0.38,0.68,10.92,4.55,13.06,16.57,10.08,6.73,2.97,2.19,1.64,7.75,21.09,4.8,16.85,1.82,34.13,76.27,54.35,65.63,9.41,10.27,52.13,77.89,16.99,2.62,0.73,0.37,1.29,0.34,2.98,18.62,22.95,54.4,0.53,3.35,16.28,24.66,54.33,30.14,45.6,16.98,6.73,4.18,13.58,24.44,57.8,3.26,47336637.59,3.54,NA,NA,NA,NA,0,0,0,0,0,0,0,0
