"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR01",614331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR02",555094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR03",353124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR04",165155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR05",142312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR06",1094579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR07",324885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR08",291678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR09",157582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-10-16,64207050,0,0,0,0,0,0,0.00849062418830673,583,0.000116863691859444,0,0.000155818255812593,583,0.00849062418830673,0.000116863691859444,0,0.000155818255812593,"FR10",311720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
