"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR01",614331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR02",555094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR03",353124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR04",165155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR05",142312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR06",1094579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR07",324885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR08",291678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR09",157582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FR",2020-11-28,64207050,0.142857142857143,0,0,0.428571428571429,21,1,0.00140032115624452,252,0.000156589633316615,0,0.000156589633316615,252,0.0122816151332367,0.000144544276907645,0,0.0331115772439406,"FR10",311720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
