"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-02,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-03,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-04,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-05,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-06,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-07,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-08,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-09,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-10,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-11,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-12,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-13,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-14,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-15,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-16,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,1,0
2020-01-17,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-18,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-19,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-20,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-21,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-22,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-23,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,1,0
2020-01-24,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-25,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-26,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-27,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-28,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-01-29,"ESCL","Castilla y León",2399548,1,0,1,0,1,0,2,0
2020-01-30,"ESCL","Castilla y León",2399548,1,0,1,0,2,0,2,0
2020-01-31,"ESCL","Castilla y León",2399548,0,0,0,0,2,0,2,0
2020-02-01,"ESCL","Castilla y León",2399548,0,0,0,0,2,0,2,0
2020-02-02,"ESCL","Castilla y León",2399548,0,0,0,0,2,0,2,0
2020-02-03,"ESCL","Castilla y León",2399548,0,0,1,0,2,0,3,0
2020-02-04,"ESCL","Castilla y León",2399548,0,0,3,0,2,0,6,0
2020-02-05,"ESCL","Castilla y León",2399548,0,0,1,0,1,0,6,0
2020-02-06,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,6,0
2020-02-07,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,7,0
2020-02-08,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,7,0
2020-02-09,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,7,0
2020-02-10,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,7,0
2020-02-11,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,4,0
2020-02-12,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,4,0
2020-02-13,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,3,0
2020-02-14,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,2,0
2020-02-15,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,3,0
2020-02-16,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,3,0
2020-02-17,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,2,0
2020-02-18,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,2,0
2020-02-19,"ESCL","Castilla y León",2399548,0,0,0,0,0,0,1,0
2020-02-20,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,2,0
2020-02-21,"ESCL","Castilla y León",2399548,0,0,1,0,0,0,3,0
2020-02-22,"ESCL","Castilla y León",2399548,1,0,2,0,1,0,4,0
2020-02-23,"ESCL","Castilla y León",2399548,0,0,0,1,1,0,4,1
2020-02-24,"ESCL","Castilla y León",2399548,0,0,0,0,1,0,4,1
2020-02-25,"ESCL","Castilla y León",2399548,0,0,2,1,1,0,6,2
2020-02-26,"ESCL","Castilla y León",2399548,0,0,4,1,1,0,10,3
2020-02-27,"ESCL","Castilla y León",2399548,3,0,2,0,4,0,11,3
2020-02-28,"ESCL","Castilla y León",2399548,0,0,2,1,4,0,12,4
2020-02-29,"ESCL","Castilla y León",2399548,0,0,1,0,3,0,11,4
2020-03-01,"ESCL","Castilla y León",2399548,5,0,3,0,8,0,14,3
2020-03-02,"ESCL","Castilla y León",2399548,1,0,4,0,9,0,18,3
2020-03-03,"ESCL","Castilla y León",2399548,7,0,4,0,16,0,20,2
2020-03-04,"ESCL","Castilla y León",2399548,0,0,2,0,16,0,18,1
2020-03-05,"ESCL","Castilla y León",2399548,2,0,6,1,15,0,22,2
2020-03-06,"ESCL","Castilla y León",2399548,5,0,4,1,20,0,24,2
2020-03-07,"ESCL","Castilla y León",2399548,2,0,6,0,22,0,29,2
2020-03-08,"ESCL","Castilla y León",2399548,7,0,10,0,24,0,36,2
2020-03-09,"ESCL","Castilla y León",2399548,10,0,18,1,33,0,50,3
2020-03-10,"ESCL","Castilla y León",2399548,34,0,22,2,60,0,68,5
2020-03-11,"ESCL","Castilla y León",2399548,25,0,34,4,85,0,100,9
2020-03-12,"ESCL","Castilla y León",2399548,70,1,34,3,153,1,128,11
2020-03-13,"ESCL","Castilla y León",2399548,92,2,49,5,240,3,173,15
2020-03-14,"ESCL","Castilla y León",2399548,53,5,50,7,291,8,217,22
2020-03-15,"ESCL","Castilla y León",2399548,122,4,66,8,406,12,273,30
2020-03-16,"ESCL","Castilla y León",2399548,140,11,86,13,536,23,341,42
2020-03-17,"ESCL","Castilla y León",2399548,210,7,100,9,712,30,419,49
2020-03-18,"ESCL","Castilla y León",2399548,249,13,141,14,936,43,526,59
2020-03-19,"ESCL","Castilla y León",2399548,280,19,202,13,1146,61,694,69
2020-03-20,"ESCL","Castilla y León",2399548,363,20,186,22,1417,79,831,86
2020-03-21,"ESCL","Castilla y León",2399548,309,38,197,25,1673,112,978,104
2020-03-22,"ESCL","Castilla y León",2399548,395,37,197,11,1946,145,1109,107
2020-03-23,"ESCL","Castilla y León",2399548,480,55,271,24,2286,189,1294,118
2020-03-24,"ESCL","Castilla y León",2399548,740,58,349,34,2816,240,1543,143
2020-03-25,"ESCL","Castilla y León",2399548,812,63,355,19,3379,290,1757,148
2020-03-26,"ESCL","Castilla y León",2399548,686,73,361,22,3785,344,1916,157
2020-03-27,"ESCL","Castilla y León",2399548,819,62,342,24,4241,386,2072,159
2020-03-28,"ESCL","Castilla y León",2399548,529,63,267,32,4461,411,2142,166
2020-03-29,"ESCL","Castilla y León",2399548,362,88,220,17,4428,462,2165,172
2020-03-30,"ESCL","Castilla y León",2399548,481,81,265,18,4429,488,2159,166
2020-03-31,"ESCL","Castilla y León",2399548,652,76,237,16,4341,506,2047,148
2020-04-01,"ESCL","Castilla y León",2399548,581,93,234,12,4110,536,1926,141
2020-04-02,"ESCL","Castilla y León",2399548,492,69,212,12,3916,532,1777,131
2020-04-03,"ESCL","Castilla y León",2399548,485,67,185,11,3582,537,1620,118
2020-04-04,"ESCL","Castilla y León",2399548,536,89,156,12,3589,563,1509,98
2020-04-05,"ESCL","Castilla y León",2399548,345,78,99,8,3572,553,1388,89
2020-04-06,"ESCL","Castilla y León",2399548,526,66,143,4,3617,538,1266,75
2020-04-07,"ESCL","Castilla y León",2399548,407,70,172,11,3372,532,1201,70
2020-04-08,"ESCL","Castilla y León",2399548,562,68,144,8,3353,507,1111,66
2020-04-09,"ESCL","Castilla y León",2399548,544,82,125,3,3405,520,1024,57
2020-04-10,"ESCL","Castilla y León",2399548,684,63,88,8,3604,516,927,54
2020-04-11,"ESCL","Castilla y León",2399548,365,73,94,2,3433,500,865,44
2020-04-12,"ESCL","Castilla y León",2399548,414,63,62,3,3502,485,828,39
2020-04-13,"ESCL","Castilla y León",2399548,473,56,85,5,3449,475,770,40
2020-04-14,"ESCL","Castilla y León",2399548,448,60,115,6,3490,465,713,35
2020-04-15,"ESCL","Castilla y León",2399548,400,56,89,4,3328,453,658,31
2020-04-16,"ESCL","Castilla y León",2399548,285,50,101,3,3069,421,634,31
2020-04-17,"ESCL","Castilla y León",2399548,292,48,81,1,2677,406,627,24
2020-04-18,"ESCL","Castilla y León",2399548,159,48,54,1,2471,381,587,23
2020-04-19,"ESCL","Castilla y León",2399548,162,37,74,0,2219,355,599,20
2020-04-20,"ESCL","Castilla y León",2399548,283,43,60,0,2029,342,574,15
2020-04-21,"ESCL","Castilla y León",2399548,322,41,90,1,1903,323,549,10
2020-04-22,"ESCL","Castilla y León",2399548,301,32,68,3,1804,299,528,9
2020-04-23,"ESCL","Castilla y León",2399548,192,49,37,0,1711,298,464,6
2020-04-24,"ESCL","Castilla y León",2399548,238,38,53,2,1657,288,436,7
2020-04-25,"ESCL","Castilla y León",2399548,208,35,44,1,1706,275,426,7
2020-04-26,"ESCL","Castilla y León",2399548,120,29,35,3,1664,267,387,10
2020-04-27,"ESCL","Castilla y León",2399548,203,32,49,3,1584,256,376,13
2020-04-28,"ESCL","Castilla y León",2399548,177,28,40,3,1439,243,326,15
2020-04-29,"ESCL","Castilla y León",2399548,120,23,36,4,1258,234,294,16
2020-04-30,"ESCL","Castilla y León",2399548,147,32,26,3,1213,217,283,19
2020-05-01,"ESCL","Castilla y León",2399548,80,17,18,2,1055,196,248,19
2020-05-02,"ESCL","Castilla y León",2399548,65,32,19,1,912,193,223,19
2020-05-03,"ESCL","Castilla y León",2399548,45,18,26,2,837,182,214,18
2020-05-04,"ESCL","Castilla y León",2399548,87,21,34,1,721,171,199,16
2020-05-05,"ESCL","Castilla y León",2399548,90,22,25,0,634,165,184,13
2020-05-06,"ESCL","Castilla y León",2399548,83,19,22,2,597,161,170,11
2020-05-07,"ESCL","Castilla y León",2399548,96,14,22,0,546,143,166,8
2020-05-08,"ESCL","Castilla y León",2399548,110,19,21,2,576,145,169,8
2020-05-09,"ESCL","Castilla y León",2399548,55,9,8,0,566,122,158,7
2020-05-10,"ESCL","Castilla y León",2399548,27,15,9,0,548,119,141,5
2020-05-11,"ESCL","Castilla y León",2399548,30,7,19,0,491,105,126,4
2020-05-12,"ESCL","Castilla y León",2399548,46,18,14,1,447,101,115,5
2020-05-13,"ESCL","Castilla y León",2399548,68,8,19,0,432,90,112,3
2020-05-14,"ESCL","Castilla y León",2399548,56,6,14,0,392,82,104,3
2020-05-15,"ESCL","Castilla y León",2399548,64,6,5,0,346,69,88,1
2020-05-16,"ESCL","Castilla y León",2399548,45,4,12,0,336,64,92,1
2020-05-17,"ESCL","Castilla y León",2399548,14,8,6,0,323,57,89,1
2020-05-18,"ESCL","Castilla y León",2399548,41,6,4,0,334,56,74,1
2020-05-19,"ESCL","Castilla y León",2399548,56,4,11,0,344,42,71,0
2020-05-20,"ESCL","Castilla y León",2399548,39,5,10,0,315,39,62,0
2020-05-21,"ESCL","Castilla y León",2399548,61,7,7,0,320,40,55,0
2020-05-22,"ESCL","Castilla y León",2399548,70,7,14,0,326,41,64,0
2020-05-23,"ESCL","Castilla y León",2399548,31,5,6,0,312,42,58,0
2020-05-24,"ESCL","Castilla y León",2399548,14,5,3,0,312,39,55,0
2020-05-25,"ESCL","Castilla y León",2399548,43,7,10,0,314,40,61,0
2020-05-26,"ESCL","Castilla y León",2399548,76,8,11,0,334,44,61,0
2020-05-27,"ESCL","Castilla y León",2399548,45,8,5,0,340,47,56,0
2020-05-28,"ESCL","Castilla y León",2399548,69,5,7,1,348,45,56,1
2020-05-29,"ESCL","Castilla y León",2399548,77,7,9,2,355,45,51,3
2020-05-30,"ESCL","Castilla y León",2399548,49,9,8,1,373,49,53,4
2020-05-31,"ESCL","Castilla y León",2399548,23,9,8,1,382,53,58,5
2020-06-01,"ESCL","Castilla y León",2399548,36,5,3,0,375,51,51,5
2020-06-02,"ESCL","Castilla y León",2399548,39,6,5,0,338,49,45,5
2020-06-03,"ESCL","Castilla y León",2399548,51,4,9,0,344,45,49,5
