"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-02,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-03,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-04,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-05,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-06,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-07,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-08,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-09,"ESMC","Murcia",1493898,0,0,1,0,0,0,1,0
2020-01-10,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-11,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-12,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-13,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-14,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-15,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-01-16,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-17,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-18,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-19,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-20,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-21,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-22,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-23,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-24,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-25,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-26,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-27,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-28,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-29,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-01-30,"ESMC","Murcia",1493898,0,0,1,0,0,0,1,0
2020-01-31,"ESMC","Murcia",1493898,0,0,1,0,0,0,2,0
2020-02-01,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,0
2020-02-02,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,0
2020-02-03,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,0
2020-02-04,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,0
2020-02-05,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,0
2020-02-06,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-02-07,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-02-08,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-02-09,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-02-10,"ESMC","Murcia",1493898,0,0,0,0,0,0,0,0
2020-02-11,"ESMC","Murcia",1493898,0,0,1,0,0,0,1,0
2020-02-12,"ESMC","Murcia",1493898,0,0,1,0,0,0,2,0
2020-02-13,"ESMC","Murcia",1493898,0,0,1,0,0,0,3,0
2020-02-14,"ESMC","Murcia",1493898,0,0,2,0,0,0,5,0
2020-02-15,"ESMC","Murcia",1493898,0,0,0,0,0,0,5,0
2020-02-16,"ESMC","Murcia",1493898,0,0,0,0,0,0,5,0
2020-02-17,"ESMC","Murcia",1493898,0,0,0,0,0,0,5,0
2020-02-18,"ESMC","Murcia",1493898,0,0,0,0,0,0,4,0
2020-02-19,"ESMC","Murcia",1493898,0,0,1,0,0,0,4,0
2020-02-20,"ESMC","Murcia",1493898,0,0,0,0,0,0,3,0
2020-02-21,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-02-22,"ESMC","Murcia",1493898,0,0,1,0,0,0,2,0
2020-02-23,"ESMC","Murcia",1493898,0,0,1,0,0,0,3,0
2020-02-24,"ESMC","Murcia",1493898,0,0,1,0,0,0,4,0
2020-02-25,"ESMC","Murcia",1493898,0,0,1,0,0,0,5,0
2020-02-26,"ESMC","Murcia",1493898,0,0,0,0,0,0,4,0
2020-02-27,"ESMC","Murcia",1493898,0,0,0,1,0,0,4,1
2020-02-28,"ESMC","Murcia",1493898,0,0,0,0,0,0,4,1
2020-02-29,"ESMC","Murcia",1493898,0,0,0,0,0,0,3,1
2020-03-01,"ESMC","Murcia",1493898,0,0,0,0,0,0,2,1
2020-03-02,"ESMC","Murcia",1493898,0,0,1,0,0,0,2,1
2020-03-03,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,1
2020-03-04,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,1
2020-03-05,"ESMC","Murcia",1493898,0,0,0,0,0,0,1,0
2020-03-06,"ESMC","Murcia",1493898,0,0,1,0,0,0,2,0
2020-03-07,"ESMC","Murcia",1493898,0,0,1,0,0,0,3,0
2020-03-08,"ESMC","Murcia",1493898,2,0,4,0,2,0,7,0
2020-03-09,"ESMC","Murcia",1493898,4,0,1,0,6,0,7,0
2020-03-10,"ESMC","Murcia",1493898,4,0,2,0,10,0,9,0
2020-03-11,"ESMC","Murcia",1493898,13,0,5,1,23,0,14,1
2020-03-12,"ESMC","Murcia",1493898,12,0,2,0,35,0,16,1
2020-03-13,"ESMC","Murcia",1493898,11,0,6,1,46,0,21,2
2020-03-14,"ESMC","Murcia",1493898,24,0,6,0,70,0,26,2
2020-03-15,"ESMC","Murcia",1493898,20,0,5,3,88,0,27,5
2020-03-16,"ESMC","Murcia",1493898,20,0,10,1,104,0,36,6
2020-03-17,"ESMC","Murcia",1493898,41,0,10,1,141,0,44,7
2020-03-18,"ESMC","Murcia",1493898,38,0,15,5,166,0,54,11
2020-03-19,"ESMC","Murcia",1493898,36,0,18,2,190,0,70,13
2020-03-20,"ESMC","Murcia",1493898,49,1,34,1,228,1,98,13
2020-03-21,"ESMC","Murcia",1493898,59,0,14,6,263,1,106,19
2020-03-22,"ESMC","Murcia",1493898,34,2,27,7,277,3,128,23
2020-03-23,"ESMC","Murcia",1493898,66,0,32,3,323,3,150,25
2020-03-24,"ESMC","Murcia",1493898,144,4,22,9,426,7,162,33
2020-03-25,"ESMC","Murcia",1493898,84,3,43,12,472,10,190,40
2020-03-26,"ESMC","Murcia",1493898,100,9,32,9,536,19,204,47
2020-03-27,"ESMC","Murcia",1493898,78,6,31,6,565,24,201,52
2020-03-28,"ESMC","Murcia",1493898,67,6,27,2,573,30,214,48
2020-03-29,"ESMC","Murcia",1493898,50,9,26,3,589,37,213,44
2020-03-30,"ESMC","Murcia",1493898,54,3,37,3,577,40,218,44
2020-03-31,"ESMC","Murcia",1493898,53,6,16,3,486,42,212,38
2020-04-01,"ESMC","Murcia",1493898,36,4,21,4,438,43,190,30
2020-04-02,"ESMC","Murcia",1493898,64,7,12,2,402,41,170,23
2020-04-03,"ESMC","Murcia",1493898,44,7,34,4,368,42,173,21
2020-04-04,"ESMC","Murcia",1493898,46,5,22,2,347,41,168,21
2020-04-05,"ESMC","Murcia",1493898,19,14,12,1,316,46,154,19
2020-04-06,"ESMC","Murcia",1493898,34,5,14,2,296,48,131,18
2020-04-07,"ESMC","Murcia",1493898,31,4,8,1,274,46,123,16
2020-04-08,"ESMC","Murcia",1493898,28,6,11,0,266,48,113,12
2020-04-09,"ESMC","Murcia",1493898,38,2,6,1,240,43,107,11
2020-04-10,"ESMC","Murcia",1493898,11,3,4,1,207,39,77,8
2020-04-11,"ESMC","Murcia",1493898,11,3,11,3,172,37,66,9
2020-04-12,"ESMC","Murcia",1493898,10,3,8,3,163,26,62,11
2020-04-13,"ESMC","Murcia",1493898,13,2,7,0,142,23,55,9
2020-04-14,"ESMC","Murcia",1493898,23,3,2,0,134,22,49,8
2020-04-15,"ESMC","Murcia",1493898,13,0,5,1,119,16,43,9
2020-04-16,"ESMC","Murcia",1493898,5,2,6,1,86,16,43,9
2020-04-17,"ESMC","Murcia",1493898,7,4,1,1,82,17,40,9
2020-04-18,"ESMC","Murcia",1493898,8,1,1,0,79,15,30,6
2020-04-19,"ESMC","Murcia",1493898,0,2,2,1,69,14,24,4
2020-04-20,"ESMC","Murcia",1493898,8,0,2,0,64,12,19,4
2020-04-21,"ESMC","Murcia",1493898,8,2,1,1,49,11,18,5
2020-04-22,"ESMC","Murcia",1493898,4,1,0,0,40,12,13,4
2020-04-23,"ESMC","Murcia",1493898,11,1,3,0,46,11,10,3
2020-04-24,"ESMC","Murcia",1493898,7,1,3,2,46,8,12,4
2020-04-25,"ESMC","Murcia",1493898,2,1,1,0,40,8,12,4
2020-04-26,"ESMC","Murcia",1493898,1,2,0,0,41,8,10,3
2020-04-27,"ESMC","Murcia",1493898,7,0,2,0,40,8,10,3
2020-04-28,"ESMC","Murcia",1493898,7,0,0,0,39,6,9,2
2020-04-29,"ESMC","Murcia",1493898,9,0,1,1,44,5,10,3
2020-04-30,"ESMC","Murcia",1493898,3,2,6,1,36,6,13,4
2020-05-01,"ESMC","Murcia",1493898,2,1,0,0,31,6,10,2
2020-05-02,"ESMC","Murcia",1493898,1,3,2,0,30,8,11,2
2020-05-03,"ESMC","Murcia",1493898,0,0,0,0,29,6,11,2
2020-05-04,"ESMC","Murcia",1493898,7,0,2,0,29,6,11,2
2020-05-05,"ESMC","Murcia",1493898,9,1,3,1,31,7,14,3
2020-05-06,"ESMC","Murcia",1493898,6,0,3,0,28,7,16,2
2020-05-07,"ESMC","Murcia",1493898,5,1,0,0,30,6,10,1
2020-05-08,"ESMC","Murcia",1493898,9,0,0,0,37,5,10,1
2020-05-09,"ESMC","Murcia",1493898,1,0,0,0,37,2,8,1
2020-05-10,"ESMC","Murcia",1493898,4,0,0,0,41,2,8,1
2020-05-11,"ESMC","Murcia",1493898,2,0,1,0,36,2,7,1
2020-05-12,"ESMC","Murcia",1493898,9,1,1,0,36,2,5,0
2020-05-13,"ESMC","Murcia",1493898,5,0,4,0,35,2,6,0
2020-05-14,"ESMC","Murcia",1493898,10,1,0,0,40,2,6,0
2020-05-15,"ESMC","Murcia",1493898,4,0,1,0,35,2,7,0
2020-05-16,"ESMC","Murcia",1493898,1,0,0,0,35,2,7,0
2020-05-17,"ESMC","Murcia",1493898,4,1,3,0,35,3,10,0
2020-05-18,"ESMC","Murcia",1493898,3,0,0,0,36,3,9,0
2020-05-19,"ESMC","Murcia",1493898,5,0,0,0,32,2,8,0
2020-05-20,"ESMC","Murcia",1493898,5,0,1,0,32,2,5,0
2020-05-21,"ESMC","Murcia",1493898,2,1,1,0,24,2,6,0
2020-05-22,"ESMC","Murcia",1493898,1,0,0,0,21,2,5,0
2020-05-23,"ESMC","Murcia",1493898,3,0,0,0,23,2,5,0
2020-05-24,"ESMC","Murcia",1493898,6,0,0,0,25,1,2,0
2020-05-25,"ESMC","Murcia",1493898,0,0,0,0,22,1,2,0
2020-05-26,"ESMC","Murcia",1493898,3,0,0,0,20,1,2,0
2020-05-27,"ESMC","Murcia",1493898,3,0,0,0,18,1,1,0
2020-05-28,"ESMC","Murcia",1493898,3,0,3,0,19,0,3,0
2020-05-29,"ESMC","Murcia",1493898,2,0,0,0,20,0,3,0
2020-05-30,"ESMC","Murcia",1493898,0,0,0,0,17,0,3,0
2020-05-31,"ESMC","Murcia",1493898,0,0,0,0,11,0,3,0
2020-06-01,"ESMC","Murcia",1493898,4,0,0,0,15,0,3,0
2020-06-02,"ESMC","Murcia",1493898,3,0,0,0,15,0,3,0
2020-06-03,"ESMC","Murcia",1493898,5,0,1,0,17,0,4,0
2020-06-04,"ESMC","Murcia",1493898,2,0,0,0,16,0,1,0
2020-06-05,"ESMC","Murcia",1493898,2,0,0,0,16,0,1,0
2020-06-06,"ESMC","Murcia",1493898,1,0,0,0,17,0,1,0
2020-06-07,"ESMC","Murcia",1493898,1,0,0,0,18,0,1,0
2020-06-08,"ESMC","Murcia",1493898,4,1,0,0,18,1,1,0
2020-06-09,"ESMC","Murcia",1493898,2,0,0,0,17,1,1,0
2020-06-10,"ESMC","Murcia",1493898,1,0,0,0,13,1,0,0
2020-06-11,"ESMC","Murcia",1493898,1,0,0,0,12,1,0,0
