"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-02,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-03,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-04,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-05,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-06,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-07,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-08,NA,NA,NA,0,0,0,0,0,0,0,0
2020-01-09,"ESCN","Canarias",2153389,0,0,2,0,0,0,2,0
2020-01-10,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-11,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-12,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-13,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-14,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-15,"ESCN","Canarias",2153389,0,0,1,0,0,0,3,0
2020-01-16,"ESCN","Canarias",2153389,0,0,0,0,0,0,1,0
2020-01-17,"ESCN","Canarias",2153389,0,0,0,0,0,0,1,0
2020-01-18,"ESCN","Canarias",2153389,0,0,0,0,0,0,1,0
2020-01-19,"ESCN","Canarias",2153389,0,0,0,0,0,0,1,0
2020-01-20,"ESCN","Canarias",2153389,0,0,1,0,0,0,2,0
2020-01-21,"ESCN","Canarias",2153389,0,0,2,0,0,0,4,0
2020-01-22,"ESCN","Canarias",2153389,0,0,0,0,0,0,3,0
2020-01-23,"ESCN","Canarias",2153389,0,0,0,0,0,0,3,0
2020-01-24,"ESCN","Canarias",2153389,0,0,0,0,0,0,3,0
2020-01-25,"ESCN","Canarias",2153389,0,0,0,0,0,0,3,0
2020-01-26,"ESCN","Canarias",2153389,0,0,0,0,0,0,3,0
2020-01-27,"ESCN","Canarias",2153389,0,0,0,0,0,0,2,0
2020-01-28,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-01-29,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-01-30,"ESCN","Canarias",2153389,0,0,1,0,0,0,1,0
2020-01-31,"ESCN","Canarias",2153389,1,0,0,0,1,0,1,0
2020-02-01,"ESCN","Canarias",2153389,0,0,1,0,1,0,2,0
2020-02-02,"ESCN","Canarias",2153389,0,0,0,0,1,0,2,0
2020-02-03,"ESCN","Canarias",2153389,0,0,0,0,1,0,2,0
2020-02-04,"ESCN","Canarias",2153389,0,0,0,0,1,0,2,0
2020-02-05,"ESCN","Canarias",2153389,0,0,0,0,1,0,2,0
2020-02-06,"ESCN","Canarias",2153389,0,0,0,0,1,0,1,0
2020-02-07,"ESCN","Canarias",2153389,0,0,0,0,0,0,1,0
2020-02-08,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-09,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-10,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-11,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-12,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-13,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-14,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-15,"ESCN","Canarias",2153389,0,0,0,0,0,0,0,0
2020-02-16,"ESCN","Canarias",2153389,0,0,3,1,0,0,3,1
2020-02-17,"ESCN","Canarias",2153389,0,0,1,0,0,0,4,1
2020-02-18,"ESCN","Canarias",2153389,0,0,0,0,0,0,4,1
2020-02-19,"ESCN","Canarias",2153389,0,0,0,0,0,0,4,1
2020-02-20,"ESCN","Canarias",2153389,0,0,1,0,0,0,5,1
2020-02-21,"ESCN","Canarias",2153389,0,0,1,0,0,0,6,1
2020-02-22,"ESCN","Canarias",2153389,0,0,1,0,0,0,7,1
2020-02-23,"ESCN","Canarias",2153389,0,0,1,0,0,0,5,0
2020-02-24,"ESCN","Canarias",2153389,0,0,0,0,0,0,4,0
2020-02-25,"ESCN","Canarias",2153389,1,0,2,0,1,0,6,0
2020-02-26,"ESCN","Canarias",2153389,0,0,3,0,1,0,9,0
2020-02-27,"ESCN","Canarias",2153389,3,0,0,0,4,0,8,0
2020-02-28,"ESCN","Canarias",2153389,1,0,1,1,5,0,8,1
2020-02-29,"ESCN","Canarias",2153389,1,0,1,0,6,0,8,1
2020-03-01,"ESCN","Canarias",2153389,0,0,1,0,6,0,8,1
2020-03-02,"ESCN","Canarias",2153389,0,0,1,0,6,0,9,1
2020-03-03,"ESCN","Canarias",2153389,1,0,2,0,6,0,9,1
2020-03-04,"ESCN","Canarias",2153389,0,0,1,0,6,0,7,1
2020-03-05,"ESCN","Canarias",2153389,3,0,2,0,6,0,9,1
2020-03-06,"ESCN","Canarias",2153389,6,0,4,1,11,0,12,1
2020-03-07,"ESCN","Canarias",2153389,3,0,3,0,13,0,14,1
2020-03-08,"ESCN","Canarias",2153389,1,0,1,1,14,0,14,2
2020-03-09,"ESCN","Canarias",2153389,3,0,5,0,17,0,18,2
2020-03-10,"ESCN","Canarias",2153389,8,0,6,1,24,0,22,3
2020-03-11,"ESCN","Canarias",2153389,16,0,5,1,40,0,26,4
2020-03-12,"ESCN","Canarias",2153389,17,0,12,5,54,0,36,9
2020-03-13,"ESCN","Canarias",2153389,22,1,19,5,70,1,51,13
2020-03-14,"ESCN","Canarias",2153389,23,0,8,2,90,1,56,15
2020-03-15,"ESCN","Canarias",2153389,19,1,13,5,108,2,68,19
2020-03-16,"ESCN","Canarias",2153389,46,1,19,2,151,3,82,21
2020-03-17,"ESCN","Canarias",2153389,42,1,18,6,185,4,94,26
2020-03-18,"ESCN","Canarias",2153389,70,0,23,5,239,4,112,30
2020-03-19,"ESCN","Canarias",2153389,73,3,33,4,295,7,133,29
2020-03-20,"ESCN","Canarias",2153389,76,3,25,8,349,9,139,32
2020-03-21,"ESCN","Canarias",2153389,90,0,39,2,416,9,170,32
2020-03-22,"ESCN","Canarias",2153389,73,4,34,9,470,12,191,36
2020-03-23,"ESCN","Canarias",2153389,93,4,33,6,517,15,205,40
2020-03-24,"ESCN","Canarias",2153389,148,5,52,11,623,19,239,45
2020-03-25,"ESCN","Canarias",2153389,94,6,51,12,647,25,267,52
2020-03-26,"ESCN","Canarias",2153389,135,9,54,10,709,31,288,58
2020-03-27,"ESCN","Canarias",2153389,84,10,39,11,717,38,302,61
2020-03-28,"ESCN","Canarias",2153389,87,5,73,7,714,43,336,66
2020-03-29,"ESCN","Canarias",2153389,91,5,27,10,732,44,329,67
2020-03-30,"ESCN","Canarias",2153389,90,4,36,12,729,44,332,73
2020-03-31,"ESCN","Canarias",2153389,77,7,27,6,658,46,307,68
2020-04-01,"ESCN","Canarias",2153389,61,7,22,7,625,47,278,63
2020-04-02,"ESCN","Canarias",2153389,64,7,14,2,554,45,238,55
2020-04-03,"ESCN","Canarias",2153389,40,5,22,2,510,40,221,46
2020-04-04,"ESCN","Canarias",2153389,37,3,21,2,460,38,169,41
2020-04-05,"ESCN","Canarias",2153389,47,2,18,3,416,35,160,34
2020-04-06,"ESCN","Canarias",2153389,38,3,19,0,364,34,143,22
2020-04-07,"ESCN","Canarias",2153389,66,0,16,1,353,27,132,17
2020-04-08,"ESCN","Canarias",2153389,28,4,28,0,320,24,138,10
2020-04-09,"ESCN","Canarias",2153389,25,2,18,4,281,19,142,12
2020-04-10,"ESCN","Canarias",2153389,31,0,9,1,272,14,129,11
2020-04-11,"ESCN","Canarias",2153389,41,2,7,0,276,13,115,9
2020-04-12,"ESCN","Canarias",2153389,4,0,3,0,233,11,100,6
2020-04-13,"ESCN","Canarias",2153389,19,3,5,2,214,11,86,8
2020-04-14,"ESCN","Canarias",2153389,10,2,6,1,158,13,76,8
2020-04-15,"ESCN","Canarias",2153389,22,6,2,0,152,15,50,8
2020-04-16,"ESCN","Canarias",2153389,18,3,6,1,145,16,38,5
2020-04-17,"ESCN","Canarias",2153389,20,3,4,2,134,19,33,6
2020-04-18,"ESCN","Canarias",2153389,14,1,2,1,107,18,28,7
2020-04-19,"ESCN","Canarias",2153389,10,1,7,1,113,19,32,8
2020-04-20,"ESCN","Canarias",2153389,15,1,4,1,109,17,31,7
2020-04-21,"ESCN","Canarias",2153389,14,3,6,0,113,18,31,6
2020-04-22,"ESCN","Canarias",2153389,23,4,2,0,114,16,31,6
2020-04-23,"ESCN","Canarias",2153389,11,3,3,0,107,16,28,5
2020-04-24,"ESCN","Canarias",2153389,14,4,2,0,101,17,26,3
2020-04-25,"ESCN","Canarias",2153389,12,0,2,0,99,16,26,2
2020-04-26,"ESCN","Canarias",2153389,7,1,3,0,96,16,22,1
2020-04-27,"ESCN","Canarias",2153389,12,1,3,1,93,16,21,1
2020-04-28,"ESCN","Canarias",2153389,7,1,1,0,86,14,16,1
2020-04-29,"ESCN","Canarias",2153389,3,1,4,0,66,11,18,1
2020-04-30,"ESCN","Canarias",2153389,9,2,2,0,64,10,17,1
2020-05-01,"ESCN","Canarias",2153389,8,2,1,0,58,8,16,1
2020-05-02,"ESCN","Canarias",2153389,5,1,1,0,51,9,15,1
2020-05-03,"ESCN","Canarias",2153389,5,1,0,0,49,9,12,1
2020-05-04,"ESCN","Canarias",2153389,1,0,3,0,38,8,12,0
2020-05-05,"ESCN","Canarias",2153389,5,1,1,0,36,8,12,0
2020-05-06,"ESCN","Canarias",2153389,4,4,2,1,37,11,10,1
2020-05-07,"ESCN","Canarias",2153389,11,0,5,0,39,9,13,1
2020-05-08,"ESCN","Canarias",2153389,7,1,1,2,38,8,13,3
2020-05-09,"ESCN","Canarias",2153389,3,0,3,0,36,7,15,3
2020-05-10,"ESCN","Canarias",2153389,6,0,1,0,37,6,16,3
2020-05-11,"ESCN","Canarias",2153389,3,1,0,0,39,7,13,3
2020-05-12,"ESCN","Canarias",2153389,2,0,1,0,36,6,13,3
2020-05-13,"ESCN","Canarias",2153389,7,0,3,0,39,2,14,2
2020-05-14,"ESCN","Canarias",2153389,4,0,0,0,32,2,9,2
2020-05-15,"ESCN","Canarias",2153389,6,0,0,0,31,1,8,0
2020-05-16,"ESCN","Canarias",2153389,5,2,2,1,33,3,7,1
2020-05-17,"ESCN","Canarias",2153389,0,2,2,0,27,5,8,1
2020-05-18,"ESCN","Canarias",2153389,2,1,0,0,26,5,8,1
2020-05-19,"ESCN","Canarias",2153389,11,0,2,0,35,5,9,1
2020-05-20,"ESCN","Canarias",2153389,5,0,0,0,33,5,6,1
2020-05-21,"ESCN","Canarias",2153389,6,1,1,1,35,6,7,2
2020-05-22,"ESCN","Canarias",2153389,3,0,3,0,32,6,10,2
2020-05-23,"ESCN","Canarias",2153389,1,0,1,0,28,4,9,1
2020-05-24,"ESCN","Canarias",2153389,2,0,1,1,30,2,8,2
2020-05-25,"ESCN","Canarias",2153389,6,1,2,0,34,2,10,2
2020-05-26,"ESCN","Canarias",2153389,2,1,0,0,25,3,8,2
2020-05-27,"ESCN","Canarias",2153389,1,1,0,0,21,4,8,2
2020-05-28,"ESCN","Canarias",2153389,7,0,3,0,22,3,10,1
2020-05-29,"ESCN","Canarias",2153389,11,0,2,1,30,3,9,2
2020-05-30,"ESCN","Canarias",2153389,2,0,1,0,31,3,9,2
2020-05-31,"ESCN","Canarias",2153389,1,0,0,0,30,3,8,1
2020-06-01,"ESCN","Canarias",2153389,4,1,1,0,28,3,7,1
2020-06-02,"ESCN","Canarias",2153389,4,1,0,0,30,3,7,1
2020-06-03,"ESCN","Canarias",2153389,5,0,1,0,34,2,8,1
2020-06-04,"ESCN","Canarias",2153389,1,0,1,0,28,2,6,1
2020-06-05,"ESCN","Canarias",2153389,0,0,2,2,17,2,6,2
2020-06-06,"ESCN","Canarias",2153389,5,0,3,0,20,2,8,2
2020-06-07,"ESCN","Canarias",2153389,1,0,2,0,20,2,10,2
2020-06-08,"ESCN","Canarias",2153389,1,0,2,0,17,1,11,2
2020-06-09,"ESCN","Canarias",2153389,0,0,0,0,13,0,11,2
2020-06-10,"ESCN","Canarias",2153389,1,1,5,1,9,1,15,3
2020-06-11,"ESCN","Canarias",2153389,1,0,0,0,9,1,14,3
