"date","reg_code","reg_name","population","cases","deaths","hospital","icu","cases_prev_week","deaths_prev_week","hospital_prev_week","icu_prev_week"
2020-01-01,"ESGA","Galicia",2699499,0,0,1,0,0,0,1,0
2020-01-02,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-03,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-04,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-05,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-06,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-07,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-08,"ESGA","Galicia",2699499,0,0,1,0,0,0,1,0
2020-01-09,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-10,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-01-11,"ESGA","Galicia",2699499,0,0,0,1,0,0,1,1
2020-01-12,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,1
2020-01-13,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,1
2020-01-14,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,1
2020-01-15,"ESGA","Galicia",2699499,0,0,0,0,0,0,0,1
2020-01-16,"ESGA","Galicia",2699499,0,0,0,0,0,0,0,1
2020-01-17,"ESGA","Galicia",2699499,0,0,0,0,0,0,0,1
2020-01-18,"ESGA","Galicia",2699499,0,0,1,0,0,0,1,0
2020-01-19,"ESGA","Galicia",2699499,0,0,1,1,0,0,2,1
2020-01-20,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,1
2020-01-21,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,1
2020-01-22,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,1
2020-01-23,"ESGA","Galicia",2699499,0,0,1,0,0,0,3,1
2020-01-24,"ESGA","Galicia",2699499,0,0,1,0,0,0,4,1
2020-01-25,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-01-26,"ESGA","Galicia",2699499,0,0,1,0,0,0,3,0
2020-01-27,"ESGA","Galicia",2699499,0,0,2,0,0,0,5,0
2020-01-28,"ESGA","Galicia",2699499,0,0,0,0,0,0,5,0
2020-01-29,"ESGA","Galicia",2699499,0,0,0,0,0,0,5,0
2020-01-30,"ESGA","Galicia",2699499,0,0,0,0,0,0,4,0
2020-01-31,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,0
2020-02-01,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,0
2020-02-02,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,0
2020-02-03,"ESGA","Galicia",2699499,0,0,0,0,0,0,0,0
2020-02-04,"ESGA","Galicia",2699499,0,0,0,0,0,0,0,0
2020-02-05,"ESGA","Galicia",2699499,0,0,1,0,0,0,1,0
2020-02-06,"ESGA","Galicia",2699499,0,0,1,0,0,0,2,0
2020-02-07,"ESGA","Galicia",2699499,0,0,1,1,0,0,3,1
2020-02-08,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-02-09,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-02-10,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-02-11,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-02-12,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,1
2020-02-13,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,1
2020-02-14,"ESGA","Galicia",2699499,0,0,1,0,0,0,1,0
2020-02-15,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-02-16,"ESGA","Galicia",2699499,0,0,0,0,0,0,1,0
2020-02-17,"ESGA","Galicia",2699499,0,0,1,0,0,0,2,0
2020-02-18,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,0
2020-02-19,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,0
2020-02-20,"ESGA","Galicia",2699499,0,0,1,0,0,0,3,0
2020-02-21,"ESGA","Galicia",2699499,0,0,0,0,0,0,2,0
2020-02-22,"ESGA","Galicia",2699499,0,0,1,1,0,0,3,1
2020-02-23,"ESGA","Galicia",2699499,0,0,0,0,0,0,3,1
2020-02-24,"ESGA","Galicia",2699499,0,0,2,0,0,0,4,1
2020-02-25,"ESGA","Galicia",2699499,0,0,0,0,0,0,4,1
2020-02-26,"ESGA","Galicia",2699499,0,0,1,0,0,0,5,1
2020-02-27,"ESGA","Galicia",2699499,0,0,0,0,0,0,4,1
2020-02-28,"ESGA","Galicia",2699499,0,0,1,0,0,0,5,1
2020-02-29,"ESGA","Galicia",2699499,0,0,1,0,0,0,5,0
