"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT01",714200,0,0,0,0,145,3,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT02",152758,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT03",848185,0.0072289156626506,0.0218181818181818,0,0,830,11,0.0072289156626506,0.0218181818181818,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT04",136252,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT05",196264,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT06",430104,0,0,0,0,20,1,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT07",166706,0,0,0,0,150,2,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT08",451006,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT09",160939,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT10",470930,0.0266666666666667,0.02,0,0,150,4,0.0266666666666667,0.02,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT11",2250533,0.0162721893491124,0.0163235294117647,0.0106157112526539,0.0804166666666667,676,18,0.0162721893491124,0.0163235294117647,0.0106157112526539,0.0804166666666667
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT12",118506,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT13",1817117,0.0388768898488121,0.0408333333333333,0.003003003003003,0.002,463,8,0.0388768898488121,0.0408333333333333,0.003003003003003,0.002
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT14",453638,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT15",851258,0.0228571428571429,0.019047619047619,0,0,175,3,0.0228571428571429,0.019047619047619,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT16",244836,0,0,NA,NA,28,1,0,0,NA,NA
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT17",206661,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT18",377653,0.0166666666666667,0.0166666666666667,NA,NA,60,1,0.0166666666666667,0.0166666666666667,NA,NA
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT20",245766,0,0,0,0,0,0,0,0,0,0
"PT",2020-08-20,10561097,0.053921568627451,0,408,5,0.0143646147847559,2747,0.00295291013594427,2659,0.0194800623815291,0.00256008739859009,"PT30",267785,0,0,0,0,50,1,0,0,0,0
