"date","country","region","population","p_cases","p_cases_recent"
"2020/03/22","PT","PT18",377653,0,NA
"2020/03/23","PT","PT18",377653,0,NA
"2020/03/24","PT","PT18",377653,0,NA
"2020/03/25","PT","PT18",377653,0,NA
"2020/03/28","PT","PT18",377653,0,NA
"2020/03/29","PT","PT18",377653,0,NA
"2020/03/30","PT","PT18",377653,0,NA
"2020/03/31","PT","PT18",377653,0,NA
"2020/04/01","PT","PT18",377653,0,NA
"2020/04/02","PT","PT18",377653,0,NA
"2020/04/05","PT","PT18",377653,0,NA
"2020/04/06","PT","PT18",377653,0,NA
"2020/04/07","PT","PT18",377653,0,NA
"2020/04/08","PT","PT18",377653,0,NA
"2020/04/09","PT","PT18",377653,0.00416666666666667,NA
"2020/04/10","PT","PT18",377653,0.0027972027972028,NA
"2020/04/11","PT","PT18",377653,0.00245398773006135,NA
"2020/04/12","PT","PT18",377653,0.0023121387283237,NA
"2020/04/13","PT","PT18",377653,0.0023121387283237,NA
"2020/04/14","PT","PT18",377653,0.0023121387283237,NA
"2020/04/15","PT","PT18",377653,0.00218579234972678,NA
"2020/04/16","PT","PT18",377653,0.00218579234972678,NA
"2020/04/17","PT","PT18",377653,0.00218579234972678,NA
"2020/04/18","PT","PT18",377653,0.00218579234972678,NA
"2020/04/19","PT","PT18",377653,0.00218579234972678,NA
"2020/04/21","PT","PT18",377653,0.00218579234972678,NA
"2020/04/23","PT","PT18",377653,0.00218579234972678,NA
"2020/04/24","PT","PT18",377653,0.00218579234972678,NA
"2020/04/25","PT","PT18",377653,0.00218579234972678,NA
"2020/04/26","PT","PT18",377653,0.00218579234972678,NA
"2020/04/27","PT","PT18",377653,0.00218579234972678,NA
"2020/04/28","PT","PT18",377653,0.00218579234972678,NA
"2020/04/29","PT","PT18",377653,0.00218579234972678,NA
"2020/04/30","PT","PT18",377653,0.00218579234972678,NA
"2020/05/01","PT","PT18",377653,0.00218579234972678,NA
"2020/05/02","PT","PT18",377653,0.00205128205128205,NA
"2020/05/06","PT","PT18",377653,0.00205128205128205,NA
"2020/05/07","PT","PT18",377653,0.00205128205128205,NA
"2020/05/08","PT","PT18",377653,0.00205128205128205,NA
"2020/05/10","PT","PT18",377653,0.00205128205128205,NA
"2020/05/11","PT","PT18",377653,0.00205128205128205,NA
"2020/05/13","PT","PT18",377653,0.00205128205128205,NA
"2020/05/14","PT","PT18",377653,0.00205128205128205,NA
"2020/05/15","PT","PT18",377653,0.00205128205128205,NA
"2020/05/18","PT","PT18",377653,0.00289855072463768,NA
"2020/05/21","PT","PT18",377653,0.00289855072463768,NA
"2020/05/25","PT","PT18",377653,0.00289855072463768,NA
"2020/05/26","PT","PT18",377653,0.00289855072463768,NA
"2020/06/01","PT","PT18",377653,0.00289855072463768,NA
"2020/06/02","PT","PT18",377653,0.00289855072463768,NA
"2020/06/04","PT","PT18",377653,0.00289855072463768,NA
"2020/06/05","PT","PT18",377653,0.00289855072463768,NA
"2020/06/06","PT","PT18",377653,0.00289855072463768,NA
"2020/06/08","PT","PT18",377653,0.00289855072463768,NA
"2020/06/09","PT","PT18",377653,0.00289855072463768,NA
"2020/06/12","PT","PT18",377653,0.00289855072463768,NA
"2020/06/13","PT","PT18",377653,0.00289855072463768,NA
"2020/06/15","PT","PT18",377653,0.00289855072463768,NA
"2020/06/16","PT","PT18",377653,0.00289855072463768,NA
"2020/06/18","PT","PT18",377653,0.00289855072463768,NA
"2020/06/19","PT","PT18",377653,0.00289855072463768,NA
"2020/06/22","PT","PT18",377653,0.00289855072463768,NA
"2020/06/23","PT","PT18",377653,0.00289855072463768,NA
"2020/06/26","PT","PT18",377653,0.00289855072463768,NA
"2020/06/28","PT","PT18",377653,0.00289855072463768,NA
"2020/07/02","PT","PT18",377653,0.00289855072463768,NA
"2020/07/03","PT","PT18",377653,0.00289855072463768,NA
"2020/07/04","PT","PT18",377653,0.00289855072463768,NA
"2020/07/05","PT","PT18",377653,0.00289855072463768,NA
"2020/07/06","PT","PT18",377653,0.00289855072463768,NA
"2020/07/07","PT","PT18",377653,0.00289855072463768,NA
"2020/07/09","PT","PT18",377653,0.00289855072463768,NA
"2020/07/12","PT","PT18",377653,0.00289855072463768,NA
"2020/07/13","PT","PT18",377653,0.00289855072463768,NA
"2020/07/15","PT","PT18",377653,0.00289855072463768,NA
"2020/07/20","PT","PT18",377653,0.00289855072463768,NA
"2020/07/24","PT","PT18",377653,0.00289855072463768,NA
"2020/07/28","PT","PT18",377653,0.00289855072463768,NA
"2020/07/29","PT","PT18",377653,0.00289855072463768,NA
"2020/07/30","PT","PT18",377653,0.00289855072463768,NA
"2020/08/01","PT","PT18",377653,0.00289855072463768,NA
"2020/08/03","PT","PT18",377653,0.00289855072463768,NA
"2020/08/10","PT","PT18",377653,0.00289855072463768,NA
"2020/08/13","PT","PT18",377653,0.00289855072463768,NA
"2020/09/08","PT","PT18",377653,0.00289855072463768,NA
"2020/09/09","PT","PT18",377653,0.00289855072463768,NA
"2020/09/13","PT","PT18",377653,0.00289855072463768,NA
"2020/09/16","PT","PT18",377653,0.00289855072463768,NA
"2020/09/18","PT","PT18",377653,0.00289855072463768,NA
"2020/10/02","PT","PT18",377653,0.00289855072463768,NA
