"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT01",714200,0.04,0.04,NA,NA,50,1,0.04,0.04,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT02",152758,0,0,NA,NA,850,10,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT03",848185,0.00255591054313099,0.0027536231884058,NA,NA,1565,23,0.00255591054313099,0.0027536231884058,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT04",136252,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT05",196264,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT06",430104,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT07",166706,0.02,0.02,NA,NA,100,1,0.02,0.02,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT08",451006,0,0,NA,NA,330,5,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT09",160939,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT10",470930,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT11",2250533,0.0010752688172043,0.000892857142857143,NA,NA,930,14,0.0010752688172043,0.000892857142857143,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT12",118506,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT13",1817117,0.00541871921182266,0.01,NA,NA,2030,24,0.00541871921182266,0.01,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT14",453638,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT15",851258,0,0,0,0,0,0,0,0,0,0
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT16",244836,0,0,NA,NA,330,4,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT17",206661,0,0,NA,NA,12,1,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT18",377653,0,0,NA,NA,120,1,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT20",245766,0,0,NA,NA,100,1,0,0,NA,NA
"PT",2020-03-23,10561097,0,NA,700,7,0.00438745896747699,6517,0,0,0.0039619052363929,0,"PT30",267785,0,0,NA,NA,100,1,0,0,NA,NA
