"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA05",1604270,0.04,0.0323809523809524,NA,NA,125,3,0.04,0.0323809523809524,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA07",1042855,0,0,NA,NA,30,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA09",2263676,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA12",3258705,0,0,NA,NA,250,3,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA14",4387702,0,0,NA,NA,150,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA18",1249225,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA21",1259497,0,0,NA,NA,65,2,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA23",1755663,0.005,0.005,NA,NA,200,1,0.005,0.005,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA26",1382721,0,0,NA,NA,100,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA30",2900920,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA32",1731673,0.00710227272727273,0.0103409090909091,NA,NA,4224,44,0.00710227272727273,0.0103409090909091,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA35",974724,0.15,0.15,NA,NA,20,1,0.15,0.15,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA40",381685,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA43",1963770,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA46",2535476,0.0117647058823529,0.0075,NA,NA,510,4,0.0117647058823529,0.0075,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA48",1159634,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA51",2387282,0,0,NA,NA,400,2,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA53",1440684,0.057649667405765,0.053,NA,NA,451,5,0.057649667405765,0.053,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA56",1162049,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA59",1115051,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA61",1066523,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA63",2720342,0.00131578947368421,0.0142857142857143,NA,NA,760,7,0.00131578947368421,0.0142857142857143,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA65",1063803,0,0,NA,NA,100,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA68",1296103,0,0,NA,NA,25,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA71",1246166,0,0,NA,NA,50,1,0,0,NA,NA
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA74",1047023,0,0,0,0,0,0,0,0,0,0
"UA",2020-04-08,45307223,0.0033921302578019,NA,1474,12,0.00767912897988578,7460,0,0,0.00697182697447368,0,"UA77",910001,0,0,0,0,0,0,0,0,0,0
