"","date","cs_active","cs_dunb_recent","confirmed","ccfr","fb_umd","population","confirmed_active"
"1",2020-05-15,0.118706786643431,0.0599629749066846,15447,0.668931007608617,2.34040836752919,204453710,0.00755525541698412
"2",2020-05-16,0.138495387288055,0.084576028883921,13956,0.678507433310782,2.33015976657712,204453710,0.0143812504062656
"3",2020-05-17,0.160089858817472,0.136185330700629,7767,0.654206257520414,2.32002104409467,204453710,0.018180154324419
"4",2020-05-18,0.182612268027816,0.234619049687488,14559,0.668127549657348,2.31040519399634,204453710,0.0253010815993508
"5",2020-05-19,0.205753339934253,0.40530045837492,17490,0.69922513033494,2.30171847105529,204453710,0.033855585208016
"6",2020-05-20,0.229206985727742,0.657964982496335,20153,0.757317895657937,2.29434294923998,204453710,0.0437125841345701
"7",2020-05-21,0.252688814010597,0.942779334494806,17898,0.822288430795039,2.2886149537867,204453710,0.0524666439166108
"8",2020-05-22,0.275952665676514,1.17342705851764,22115,0.873999690652794,2.28486455740093,204453710,0.0632832732651318
"9",2020-05-23,0.298804255239528,1.30613081019579,16568,0.904185112026541,2.28342416827292,204453710,0.0713868190506301
"10",2020-05-24,0.321111432612763,1.34105459122997,14641,0.893172842891513,2.28463169681785,204453710,0.0785478532035442
"11",2020-05-25,0.342811010748248,1.31002663187236,13073,0.859505894109239,2.28860278600158,204453710,0.0849419655921137
"12",2020-05-26,0.36391248839497,1.25583433417017,16327,0.812229073011808,2.29452004931783,204453710,0.0929276362850055
"13",2020-05-27,0.384499303372225,1.21440889529368,19781,0.795126428230464,2.30132376691483,204453710,0.102602686935835
"14",2020-05-28,0.404728468963594,1.19141076213842,28756,0.880358427876525,2.30794386073707,204453710,0.116667484292655
"15",2020-05-29,0.424829580180794,1.18242891278113,26890,0.939018333140514,2.31329826400741,204453710,0.129819605621243
"16",2020-05-30,0.445104247025825,1.18372136278443,32320,0.976391309270235,2.3164067586995,204453710,0.145627584845489
"17",2020-05-31,0.465926094113509,1.19186985050023,13181,0.960200883093024,2.31711847294045,204453710,0.152074520927011
"18",2020-06-01,0.487600539201771,1.20353736546539,14962,0.916663733242234,2.31566630638189,204453710,0.159392558833978
"19",2020-06-02,0.510180984868142,1.21731460642621,31907,0.890792212215396,2.3122909820962,204453710,0.167443280926524
"20",2020-06-03,0.533686789237619,1.23655819339945,26085,0.882917182483805,2.30723705060469,204453710,0.173375675110029
"21",2020-06-04,0.558135797607809,1.26559997836828,31468,0.941084665681713,2.30077131546084,204453710,0.18496803017172
"22",2020-06-05,0.583544112213175,1.30933335846987,32587,0.947490003224627,2.29346888211301,204453710,0.19378567402861
"23",2020-06-06,0.60992584932022,1.37365472111399,23790,0.914835333757998,2.28613852005096,204453710,0.196867056117495
"24",2020-06-07,0.637292884180422,1.46579703841958,17987,0.853929107246442,2.27958533552008,204453710,0.19580764760884
"25",2020-06-08,0.665654584549123,1.58710987515802,17337,0.788061819684412,2.27460570386423,204453710,0.195533257870449
"26",2020-06-09,0.695017533675081,1.73054166091238,31700,0.745574780876165,2.27197840994208,204453710,0.200221360619966
"27",2020-06-10,0.725385243876208,1.88543060646238,33790,0.729662941661342,2.27196731395432,204453710,0.208644783212787
"28",2020-06-11,0.756757862041299,2.036591810898,28686,0.766207456219831,2.27416486032414,204453710,0.215514308837927
"29",2020-06-12,0.789131868634132,2.16408292207499,24288,0.787696837681023,2.27812297227704,204453710,0.22099965806441
"30",2020-06-13,0.822499772023461,2.2474788448314,21098,0.78223434158063,2.28339529486467,204453710,0.223333193611405
"31",2020-06-14,0.856849800218083,2.28548686193163,16925,0.76187834250523,2.28953427648741,204453710,0.221936300397777
"32",2020-06-15,0.892164971979656,2.28756971528475,24581,0.67387551751641,2.29611643138401,204453710,0.219894273378556
"33",2020-06-16,0.928367202673472,2.26535963444277,37019,0.632964803250354,2.30277610816349,204453710,0.224848451025907
"34",2020-06-17,0.965261435881743,2.23111473582574,30925,0.601978344545643,2.30915202282089,204453710,0.22416614499194
"35",2020-06-18,1.00261075770938,2.19675254397367,25120,0.613522632406719,2.31487896818139,204453710,0.23000560860451
"36",2020-06-19,1.04014454594082,2.17034428469659,56112,0.727234164035869,2.31958854946788,204453710,0.250132413835875
"37",2020-06-20,1.07755800331955,2.15204628320092,28876,0.716519108063385,2.32289339800314,204453710,0.248649926675334
"38",2020-06-21,1.11451247885699,2.14098711708157,16570,0.684682943987884,2.32433700597595,204453710,0.243996061504582
"39",2020-06-22,1.15063670894187,2.13638717670988,26509,0.631649560541543,2.32344814371174,204453710,0.241570573603189
"40",2020-06-23,1.18552910209279,2.13753543538282,39566,0.594464177863752,2.31976247207529,204453710,0.244984060206098
"41",2020-06-24,1.21876117579875,2.14375683148097,41042,0.605216663507872,2.31282768000556,204453710,0.25342215604696
"42",2020-06-25,1.2498822301394,2.15412175719129,40973,0.670834949209961,2.30233516423858,204453710,0.264664798696976
"43",2020-06-26,1.27842531018193,2.16742807964777,45634,0.72871851728243,2.28892970078555,204453710,0.278505095358749
"44",2020-06-27,1.30391446734575,2.18244695323437,36920,0.746098827475711,2.27367303101345,204453710,0.28105824051811
"45",2020-06-28,1.32587327937342,2.19792101136661,32850,0.725903340638304,2.25760841628606,204453710,0.280598478746118
"46",2020-06-29,1.34383453025464,2.21255807393177,21582,0.674647571562399,2.24175253957524,204453710,0.2771238536097
"47",2020-06-30,1.35735607974404,2.22534562095642,39681,0.656509047452159,2.22706133683442,204453710,0.284652697180208
"48",2020-07-01,1.36632734292704,2.23729847811642,46825,0.669087808469433,2.21397392570083,204453710,0.297235985593023
"49",2020-07-02,1.37114347902958,2.25027911542804,44401,0.719199934246696,2.20254171477938,204453710,0.310674724366704
"50",2020-07-03,1.37228608995213,2.26619678742833,42854,0.763785968844576,2.19280821211252,204453710,0.319612199749273
"51",2020-07-04,1.37027102639056,2.28702218972242,33297,0.764032011880489,2.18481953481257,204453710,0.317791738775491
"52",2020-07-05,1.36563545427132,2.3148148232823,25648,0.740270897839496,2.17862308185194,204453710,0.315210714444849
"53",2020-07-06,1.35892668177084,2.34982625763178,24458,0.706723022815634,2.17420001297515,204453710,0.314886924771382
"54",2020-07-07,1.35069297824779,2.38759061232247,46694,0.593460132456662,2.17144484654065,204453710,0.310280503102634
"55",2020-07-08,1.34147650791212,2.42265371706099,45252,0.608539632894986,2.17025044576878,204453710,0.318290140100661
"56",2020-07-09,1.3318084129311,2.4492490552631,42962,0.670975723748833,2.17051341218103,204453710,0.331198685511747
"57",2020-07-10,1.32220601520404,2.46142971827661,44311,0.710142734559974,2.17213270701647,204453710,0.339905790900053
"58",2020-07-11,1.3131720638694,2.45361687362673,34947,0.713839417442002,2.174865048806,204453710,0.337646599809805
"59",2020-07-12,1.30519593623842,2.42686640440688,23658,0.682181611547259,2.17814338082044,204453710,0.329143941677556
