"","date","cs_active","cs_dunb_recent","confirmed","ccfr","fb_umd","population","confirmed_active"
"1",2020-05-06,0.353151157005149,5.28985464371141,281,0.280683340549933,0.774018150335478,47026208,0.000597539142428835
"2",2020-05-07,0.4045788111454,5.01586265173515,286,0.264779881565924,0.75804074282902,47026208,0.00120571065394003
"3",2020-05-08,0.449261092024157,4.42006561650942,283,0.245025578126304,0.742841780326381,47026208,0.00180750274400181
"4",2020-05-09,0.484891519989581,3.57208344709367,224,0.214922133596768,0.728438694920922,47026208,0.0022838328788917
"5",2020-05-10,0.510078957465941,2.72581503669658,262,0.190545544714192,0.714807493054948,47026208,0.00284096901880755
"6",2020-05-11,0.524413902474465,2.02220503398287,535,0.176699933090492,0.701895142574558,47026208,0.00397863251062046
"7",2020-05-12,0.528386712104719,1.50168940893143,486,0.165116676601828,0.689651322554679,47026208,0.0050120987854262
"8",2020-05-13,0.523199610981085,1.14917024113646,529,0.160630989653679,0.678028969749347,47026208,0.00613700343434027
"9",2020-05-14,0.510525810507794,0.922588346588094,498,0.159772049509233,0.666984023346677,47026208,0.00719598739494369
"10",2020-05-15,0.492265832077455,0.775032692704539,532,0.15632235281637,0.656476343708737,47026208,0.00832727146530718
"11",2020-05-16,0.470338264074765,0.678010820821339,299,0.139450280792499,0.646469768377422,47026208,0.00896308713643252
"12",2020-05-17,0.446525734292876,0.614715060255992,262,0.126552890337317,0.636930349174757,47026208,0.00952022327634837
"13",2020-05-18,0.422381772955134,0.574841068043143,507,0.119740430898395,0.627826066339294,47026208,0.0105983455013
"14",2020-05-19,0.399193324702085,0.551791188004976,536,0.117299918421856,0.619126730884983,47026208,0.0117381354669294
"15",2020-05-20,0.377987754247746,0.541108413064977,433,0.108933836117063,0.610817230698038,47026208,0.0126588986294621
"16",2020-05-21,0.359571680618793,0.539542020563761,480,0.105229741036811,0.602913361917691,47026208,0.013679606061369
"17",2020-05-22,0.344576532759231,0.544437693952599,521,0.107330552959625,0.595434268712288,47026208,0.0147874989197513
"18",2020-05-23,0.333040425499467,0.553354548024286,296,0.102397902083548,0.588398305132289,47026208,0.0154169351694272
"19",2020-05-24,0.324411641802547,0.563821496608176,261,0.100567457015356,0.581823225739662,47026208,0.0153744056930978
"20",2020-05-25,0.318204807589479,0.573282802427755,524,0.103909398258437,0.575723379108914,47026208,0.0158805064614183
"21",2020-05-26,0.314015059668918,0.581399008503377,521,0.103819845350569,0.570100941431398,47026208,0.0163866072297388
"22",2020-05-27,0.311494409055033,0.590690865224782,389,0.102673880530781,0.56495557760085,47026208,0.0167374754094568
"23",2020-05-28,0.310333515216237,0.604020850939486,492,0.105434933847378,0.560287666649291,47026208,0.0172265643872455
"24",2020-05-29,0.310247547333496,0.624560376675073,462,0.102168748397085,0.556098359324529,47026208,0.017071331798643
"25",2020-05-30,0.310965271630948,0.656074050095574,269,0.0944378937315486,0.552385761234076,47026208,0.0166098869804684
"26",2020-05-31,0.312220838841406,0.703138252947686,204,0.0866832458402323,0.549120019524594,47026208,0.0159187829901148
"27",2020-06-01,0.313747989240945,0.765664182596903,385,0.0827407399973423,0.546259805609139,47026208,0.0156784914488534
"28",2020-06-02,0.3152765654657,0.836852654129788,361,0.0798866706910544,0.543765381328126,47026208,0.0153148644262365
"29",2020-06-03,0.316531336086301,0.906641698621076,407,0.0829509465207801,0.541598407122646,47026208,0.0155445235984156
"30",2020-06-04,0.317233189293021,0.961526749842476,361,0.0854732915972126,0.539718936098717,47026208,0.0157550445062464
"31",2020-06-05,0.317102755622852,0.985800438445922,444,0.0825578978777445,0.538045842948822,47026208,0.0156210766558086
"32",2020-06-06,0.315866459695715,0.965820709740348,219,0.0790386600365551,0.536466519403124,47026208,0.0149469844559868
"33",2020-06-07,0.313284288878848,0.906782426568923,182,0.0756923683303429,0.534868908879616,47026208,0.0144132395280521
"34",2020-06-08,0.30939882930263,0.827273534001845,371,0.0723889004047022,0.533142301270078,47026208,0.0141814538820566
"35",2020-06-09,0.304451782707735,0.74387503155762,306,0.0619965377999247,0.531177800857195,47026208,0.0137242620115149
"36",2020-06-10,0.298688688498137,0.668684118757325,314,0.0613031235951638,0.528880905594994,47026208,0.0137625385402114
"37",2020-06-11,0.292347930668422,0.609505421407984,286,0.0608900046261431,0.526175679111403,47026208,0.0138157003856233
"38",2020-06-12,0.285655677505412,0.570781041790181,330,0.0557114871537031,0.522989771993219,47026208,0.0134031644652276
"39",2020-06-13,0.278822539675597,0.549858064391218,117,0.048510802326545,0.519253933588951,47026208,0.0125440690433726
"40",2020-06-14,0.272041821336969,0.541596768933271,143,0.0453882251986588,0.514902914835245,47026208,0.0120209564845203
"41",2020-06-15,0.265489188469216,0.542067235052161,303,0.0405725306038998,0.509915109563882,47026208,0.0116190529332069
"42",2020-06-16,0.259323557949445,0.547884604420599,267,0.0366993023983463,0.504359651601853,47026208,0.0112043905389948
"43",2020-06-17,0.253689015371822,0.555764885309993,283,0.0355512741919238,0.49831725232394,47026208,0.0112341611724254
"44",2020-06-18,0.248717594248125,0.562571637674878,286,0.0347634833040036,0.491867185617951,47026208,0.0114085320253761
"45",2020-06-19,0.244532789556289,0.567326506841902,263,0.0321235946780283,0.485086651692962,47026208,0.0111491022197665
"46",2020-06-20,0.241253731255028,0.57018866153129,244,0.0282172202193741,0.47805570165901,47026208,0.0109003047832392
"47",2020-06-21,0.239000006533765,0.571350310646302,226,0.0254068501548611,0.470872721159131,47026208,0.0105154130224576
"48",2020-06-22,0.237897193295654,0.57102204882105,293,0.0217391638190947,0.463636485218101,47026208,0.0103708128029375
"49",2020-06-23,0.238049626845274,0.569426844215703,329,0.0189473637918371,0.456440230396796,47026208,0.0101262683140431
"50",2020-06-24,0.239363505082912,0.566807155056463,387,0.0205545969974916,0.449371637453153,47026208,0.0104835159152105
"51",2020-06-25,0.241674297488115,0.563487147417865,348,0.0224244211121573,0.442510237462765,47026208,0.010836510568745
"52",2020-06-26,0.244824323815033,0.559818450178647,382,0.0201039528387579,0.435910420348961,47026208,0.0108599017807262
"53",2020-06-27,0.248656435510917,0.556145158139794,292,0.0196944818200325,0.429614253399081,47026208,0.0108301311472956
"54",2020-06-28,0.253008642478602,0.552802669295881,252,0.0174895844305801,0.423661314057616,47026208,0.0106982897706743
"55",2020-06-29,0.257709835146848,0.550118662078109,380,0.0156576000023721,0.418089082416556,47026208,0.0108981783094227
"56",2020-06-30,0.262576639161677,0.548347671838468,420,0.0136865140134611,0.41293205094999,47026208,0.0110895609529052
"57",2020-07-01,0.267411514916046,0.547403812231474,539,0.0142528354559064,0.408204489247615,47026208,0.0119869329034567
"58",2020-07-02,0.272002265748575,0.547099688275411,420,0.0143765239056414,0.40390609501288,47026208,0.0125759661506197
"59",2020-07-03,0.27612314337093,0.547251012908884,541,0.0149583504075805,0.400036948478466,47026208,0.0130820669189402
"60",2020-07-04,0.279537731792562,0.547674800673369,409,0.0142147570389074,0.396597977732795,47026208,0.0133840262008793
"61",2020-07-05,0.282003746231364,0.548188149224523,422,0.0124132128544592,0.393590954718961,47026208,0.013679606061369
"62",2020-07-06,0.283279796910308,0.548654472284804,696,0.0134899406468006,0.391015529348046,47026208,0.0145514603261228
"63",2020-07-07,0.28313403780661,0.549119578438661,781,0.0142179705458546,0.388868448687518,47026208,0.0156529737630557
"64",2020-07-08,0.281354470606573,0.549674061685591,891,0.0170818063149115,0.38714747438988,47026208,0.0170288023223135
"65",2020-07-09,0.277855115913762,0.550408910802259,918,0.0182205270359545,0.385851675860728,47026208,0.0185003222033127
"66",2020-07-10,0.272894060752659,0.551415732340487,1118,0.0208602654308889,0.384981446812372,47026208,0.0202546631019027
"67",2020-07-11,0.266802964763856,0.552787116549051,871,0.0239227686181106,0.384537606078729,47026208,0.0214072119104309
"68",2020-07-12,0.259906937349042,0.554601150521635,838,0.0226092468167102,0.384520277617822,47026208,0.0223662516016601
"69",2020-07-13,0.252514032384911,0.556888667225871,1358,0.0265037800817257,0.384930717234342,47026208,0.0245139901562975
"70",2020-07-14,0.244908218749135,0.559672690218045,1484,0.0340506859711844,0.385771611594267,47026208,0.0268573643020505
"71",2020-07-15,0.237345592352879,0.562977883983209,1807,0.0903669002535799,0.387047100543072,47026208,0.0300789721340066
"72",2020-07-16,0.230053435570144,0.566830744153974,1675,0.109650684177222,0.388762052355414,47026208,0.0331049443748473
"73",2020-07-17,0.223231659834486,0.571259631661382,2019,0.127380766257049,0.390919793425233,47026208,0.0365902349600461
"74",2020-07-18,0.217056171445283,0.576240762956469,1775,0.138816885002292,0.393524344570279,47026208,0.0394716069813666
"75",2020-07-19,0.211683762027903,0.5816182518072,1573,0.144711330915039,0.396581179188554,47026208,0.0416703809075994
"76",2020-07-20,0.207258227954368,0.58721125289789,2311,0.160379320456567,0.400097234697436,47026208,0.0456915428945494
"77",2020-07-21,0.203917555743327,0.592832070191625,2329,0.173419064426428,0.404078800800809,47026208,0.0494936780784026
"78",2020-07-22,0.201802167085163,0.598285766405919,2374,0.195887614169642,0.408517628512808,47026208,0.0536721991277715
"79",2020-07-23,0.201064398570083,0.603369928273814,2260,0.210457502233987,0.41339887658456,47026208,0.0575806580024483
"80",2020-07-24,0.20187852984974,0.607821315841767,2503,0.222949749771768,0.418707785465703,47026208,0.0614231961888145
"81",2020-07-25,0.204356719929275,0.611265233448666,2066,0.228067591874186,0.424429472968403,47026208,0.064155715042982
"82",2020-07-26,0.208476415767405,0.613310918420788,1875,0.22902154776646,0.430548963343174,47026208,0.0662481652783911
"83",2020-07-27,0.214230368212979,0.613570762788493,3004,0.241439661865139,0.437054667438769,47026208,0.0706839896595532
"84",2020-07-28,0.22163998188905,0.611670175635173,3120,0.255086959293299,0.443937555199446,47026208,0.0749411902401316
"85",2020-07-29,0.23075176015201,0.607268340993975,3192,0.273262042720776,0.451188169763851,47026208,0.0798767359681648
"86",2020-07-30,0.241634342613152,0.600572541336503,3109,0.290775277177579,0.458796400125446,47026208,0.0847059580053744
"87",2020-07-31,0.254375857804993,0.592584136549665,3598,0.305578547529154,0.466751493457512,47026208,0.0894692593542733
"88",2020-08-01,0.269081347606639,0.584333555015366,3586,0.317370031919246,0.475048180774246,47026208,0.0939391073164989
"89",2020-08-02,0.285870040536222,0.576798901559211,2757,0.271836932086536,0.483689065314956,47026208,0.095959257442148
"90",2020-08-03,0.304872262769889,0.570909611776011,4070,0.274788180824963,0.492677234338393,47026208,0.1010521622326
"91",2020-08-04,0.326225782887151,0.567531821754226,4574,0.282028791763053,0.502015681412236,47026208,0.106485302833688
"92",2020-08-05,0.350071392744155,0.566350288997765,4542,0.299874926565112,0.511707213056841,47026208,0.112369255883868
"93",2020-08-06,0.376547536427967,0.565612158448977,4496,0.320617864295022,0.521743278944126,47026208,0.118584938849418
"94",2020-08-07,0.405783816009414,0.563491990197733,5232,0.332235470287492,0.532088830577017,47026208,0.124796368867335
"95",2020-08-08,0.437893231071405,0.558198747311341,4160,0.333917538533796,0.542702054121869,47026208,0.128689942425296
"96",2020-08-09,0.47295814121644,0.548048214338194,3973,0.326134430683412,0.553537337928413,47026208,0.132090174057836
"97",2020-08-10,0.510901019305653,0.531691353965754,5959,0.339217870397082,0.564545041859769,47026208,0.139956000704969
"98",2020-08-11,0.551423550788284,0.510455873401362,6288,0.360209957648996,0.575663578325358,47026208,0.148004704100318
"99",2020-08-12,0.594071484793966,0.487894783713241,6413,0.385156900416661,0.586794985469693,47026208,0.157248485780525
"100",2020-08-13,0.638215482848377,0.467154478603581,6216,0.406263513819126,0.597825909813661,47026208,0.166479508617833
"101",2020-08-14,0.68303282361385,0.450877164793681,7031,0.42684650126122,0.608635086420655,47026208,0.175042818676768
"102",2020-08-15,0.727497994446332,0.441383765890204,5483,0.419787766327532,0.619093666493249,47026208,0.180067676305094
"103",2020-08-16,0.770386015922759,0.440801351169179,4883,0.413499480186421,0.629074049655672,47026208,0.183663543528749
"104",2020-08-17,0.810292321066006,0.448545030836467,7044,0.431646747001544,0.638504562333919,47026208,0.192031217996569
"105",2020-08-18,0.845672435088557,0.461870261159171,8303,0.446114054053453,0.647340160028554,47026208,0.202036277303073
"106",2020-08-19,0.874903438105887,0.477891115020136,8406,0.473508655085856,0.655536655077857,47026208,0.212285881098472
"107",2020-08-20,0.896367177509399,0.493374963736509,8412,0.49624046010014,0.66305089716078,47026208,0.224311090530625
"108",2020-08-21,0.90855248208338,0.504671340568431,9617,0.528897268029136,0.669844824287599,47026208,0.236106640790599
"109",2020-08-22,0.910170429454593,0.508181785410158,6592,0.520712263519166,0.675938193094396,47026208,0.240397864952241
"110",2020-08-23,0.900273424267928,0.503913133718275,5826,0.498032739511463,0.681397855087064,47026208,0.243128257332592
"111",2020-08-24,0.878366011046602,0.494406489302378,8037,0.486441950010001,0.68629650636729,47026208,0.250658101116722
"112",2020-08-25,0.844639272176992,0.482284097297244,10056,0.478934677265896,0.690710915193394,47026208,0.260916210807386
"113",2020-08-26,0.801183746196573,0.470013583163397,9709,0.484730672113635,0.694721123916619,47026208,0.272716014014994
"114",2020-08-27,0.75099229804773,0.459838105220217,9367,0.517681187672215,0.698403546300633,47026208,0.284186213781047
"115",2020-08-28,0.69688836761879,0.453659030361735,10795,0.534708299231035,0.701828449263467,47026208,0.294469841157509
"116",2020-08-29,0.641353122110802,0.451913601473859,7151,0.506911166330385,0.705067361533875,47026208,0.296304988061125
