"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",0.006971122853168,0,0.169421798739053,0.006971122853168,0.006971122853168,0.006971122853168,"LC",182795,1,0,2,0,4,0,2,4,2.18824366093164e-05,5.47060915232911e-06,1.09412183046582e-05,2.18824366093164e-05,0,2020-03-29
"2",0.00698921724257777,0,0.165656607034781,0.00698921724257777,0.00698921724257777,0.00698921724257777,"LC",182795,5,0,7,0,9,0,7,9,4.9235482370962e-05,2.73530457616456e-05,3.82942640663038e-05,4.9235482370962e-05,0,2020-03-30
"3",0.00700735848819726,0,0.165556611066746,0.00700735848819726,0.00700735848819726,0.00700735848819726,"LC",182795,0,0,7,0,9,0,7,9,4.9235482370962e-05,0,3.82942640663038e-05,4.9235482370962e-05,0,2020-03-31
"4",0.0070255467107911,0,0.154965619441291,0.0070255467107911,0.0070255467107911,0.0070255467107911,"LC",182795,4,0,11,0,13,0,11,13,7.11179189802784e-05,2.18824366093164e-05,6.01767006756202e-05,7.11179189802784e-05,0,2020-04-01
"5",0.00704378203143222,0,0.177192516748072,0.00704378203143222,0.00704378203143222,0.00704378203143222,"LC",182795,0,0,10,0,13,0,11,11,7.11179189802784e-05,0,6.01767006756202e-05,6.01767006756202e-05,0,2020-04-02
"6",0.0070620645715026,0,0.15974940008016,0.0070620645715026,0.0070620645715026,0.0070620645715026,"LC",182795,0,0,10,0,13,0,11,11,7.11179189802784e-05,0,6.01767006756202e-05,6.01767006756202e-05,0,2020-04-03
"7",0.00708039445269405,0,0.169541599249937,0.00708039445269405,0.00708039445269405,0.00708039445269405,"LC",182795,0,0,10,0,13,0,11,11,7.11179189802784e-05,0,6.01767006756202e-05,6.01767006756202e-05,0,2020-04-04
"8",0.00709877200310097,0,0.168566053988946,0.00709877200310097,0.00709877200310097,0.00709877200310097,"LC",182795,1,0,10,0,14,0,12,12,7.65885281326076e-05,5.47060915232911e-06,6.56473098279493e-05,6.56473098279493e-05,0,2020-04-05
"9",0.00711719714001244,0,0.171287941352365,0.00711719714001244,0.00711719714001244,0.00711719714001244,"LC",182795,0,0,5,0,14,0,12,12,7.65885281326076e-05,0,6.56473098279493e-05,6.56473098279493e-05,0,2020-04-06
"10",0.00713566998605852,0,0.159531941701585,0.00713566998605852,0.00713566998605852,0.00713566998605852,"LC",182795,0,0,5,0,14,0,11,12,7.65885281326076e-05,0,6.01767006756202e-05,6.56473098279493e-05,0,2020-04-07
"11",0.00715419066418222,0,0.159083590780655,0.00715419066418222,0.00715419066418222,0.00715419066418222,"LC",182795,0,0,1,0,14,0,11,12,7.65885281326076e-05,0,6.01767006756202e-05,6.56473098279493e-05,0,2020-04-08
"12",0.0071727592976403,0,0.158611194772712,0.0071727592976403,0.0071727592976403,0.0071727592976403,"LC",182795,0,0,1,0,14,0,11,12,7.65885281326076e-05,0,6.01767006756202e-05,6.56473098279493e-05,0,2020-04-09
"13",0.00719137601000404,0,0.154661139927279,0.00719137601000404,0.00719137601000404,0.00719137601000404,"LC",182795,0,0,1,0,14,0,10,12,7.65885281326076e-05,0,5.47060915232911e-05,6.56473098279493e-05,0,2020-04-10
"14",0.00721004092516002,0,0.16296517409638,0.00721004092516002,0.00721004092516002,0.00721004092516002,"LC",182795,1,0,2,0,15,0,6,13,8.20591372849367e-05,5.47060915232911e-06,3.28236549139747e-05,7.11179189802784e-05,0,2020-04-11
"15",0.00722875416731091,0,0.166263256014666,0.00722875416731091,0.00722875416731091,0.00722875416731091,"LC",182795,0,0,1,0,15,0,6,13,8.20591372849367e-05,0,3.28236549139747e-05,7.11179189802784e-05,0,2020-04-12
"16",0.00724751586097626,0,0.155966655752426,0.00724751586097626,0.00724751586097626,0.00724751586097626,"LC",182795,0,0,1,0,15,0,2,12,8.20591372849367e-05,0,1.09412183046582e-05,6.56473098279493e-05,0,2020-04-13
"17",0.00726632613099332,0,0.174870791288407,0.00726632613099332,0.00726632613099332,0.00726632613099332,"LC",182795,0,0,1,0,15,0,2,12,8.20591372849367e-05,0,1.09412183046582e-05,6.56473098279493e-05,0,2020-04-14
"18",0.00728518510241418,0,0.164043062887747,0.00728518510241418,0.00728518510241418,0.00728518510241418,"LC",182795,0,0,1,0,15,0,2,12,8.20591372849367e-05,0,1.09412183046582e-05,6.56473098279493e-05,0,2020-04-15
"19",0.00730409290081687,0,0.163243380242144,0.00730409290081687,0.00730409290081687,0.00730409290081687,"LC",182795,0,0,1,0,15,0,2,11,8.20591372849367e-05,0,1.09412183046582e-05,6.01767006756202e-05,0,2020-04-16
"20",0.00732304965199646,0,0.170639499767693,0.00732304965199646,0.00732304965199646,0.00732304965199646,"LC",182795,0,0,1,0,15,0,1,6,8.20591372849367e-05,0,5.47060915232911e-06,3.28236549139747e-05,0,2020-04-17
"21",0.00734205548206881,0,0.166362883128466,0.00734205548206881,0.00734205548206881,0.00734205548206881,"LC",182795,0,0,0,0,15,0,1,6,8.20591372849367e-05,0,5.47060915232911e-06,3.28236549139747e-05,0,2020-04-18
"22",0.00736111051747152,0,0.180240635677137,0.00736111051747152,0.00736111051747152,0.00736111051747152,"LC",182795,0,0,0,0,15,0,1,2,8.20591372849367e-05,0,5.47060915232911e-06,1.09412183046582e-05,0,2020-04-19
"23",0.0073802148849646,0,0.177986110852609,0.0073802148849646,0.0073802148849646,0.0073802148849646,"LC",182795,0,0,0,0,15,0,1,2,8.20591372849367e-05,0,5.47060915232911e-06,1.09412183046582e-05,0,2020-04-20
