"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",0.147169946250827,0,1.01516730036739,0.147169946250827,0.147169946250827,0.147169946250827,"LS",2125267,1,0,1,0,1,0,1,1,4.70529114694765e-07,4.70529114694765e-07,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-15
"2",0.148793073447745,0,1.05128669873126,0.148793073447745,0.148793073447745,0.148793073447745,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-16
"3",0.150433920692355,0,1.09921156561921,0.150433920692355,0.150433920692355,0.150433920692355,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-17
"4",0.15209267741818,0,1.11282452097336,0.15209267741818,0.15209267741818,0.15209267741818,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-18
"5",0.153769534994723,0,1.04368035086808,0.153769534994723,0.153769534994723,0.153769534994723,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-19
"6",0.155464686745264,0,1.1848146913336,0.155464686745264,0.155464686745264,0.155464686745264,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-20
"7",0.157178327964777,0,1.13285261704434,0.157178327964777,0.157178327964777,0.157178327964777,"LS",2125267,0,0,1,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-21
"8",0.158910655937966,0,1.0484996276101,0.158910655937966,0.158910655937966,0.158910655937966,"LS",2125267,0,0,0,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-22
"9",0.160661869925799,0,1.07151610828599,0.160661869925799,0.160661869925799,0.160661869925799,"LS",2125267,0,0,0,0,1,0,1,1,4.70529114694765e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-05-23
"10",0.162432171277936,0,1.06890889195769,0.162432171277936,0.162432171277936,0.162432171277936,"LS",2125267,1,0,1,0,2,0,2,2,9.41058229389531e-07,4.70529114694765e-07,9.41058229389531e-07,9.41058229389531e-07,0,15,0,2020-05-24
"11",0.164221763357635,0,1.02448458006942,0.164221763357635,0.164221763357635,0.164221763357635,"LS",2125267,0,0,1,0,2,0,2,2,9.41058229389531e-07,0,9.41058229389531e-07,9.41058229389531e-07,0,15,0,2020-05-25
"12",0.166030851591193,0,1.09184158664326,0.166030851591193,0.166030851591193,0.166030851591193,"LS",2125267,0,0,1,0,2,0,2,2,9.41058229389531e-07,0,9.41058229389531e-07,9.41058229389531e-07,0,15,0,2020-05-26
"13",0.167859643486566,0,1.09055885036376,0.167859643486566,0.167859643486566,0.167859643486566,"LS",2125267,0,0,1,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-05-27
"14",0.169708348652096,0,1.07001144997107,0.169708348652096,0.169708348652096,0.169708348652096,"LS",2125267,0,0,1,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-05-28
"15",0.171577178815366,0,1.09150555727089,0.171577178815366,0.171577178815366,0.171577178815366,"LS",2125267,0,0,1,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-05-29
"16",0.173466347842161,0,1.09955636864299,0.173466347842161,0.173466347842161,0.173466347842161,"LS",2125267,0,0,1,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-05-30
"17",0.175376071720175,0,1.12029392389177,0.175376071720175,0.175376071720175,0.175376071720175,"LS",2125267,0,0,0,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-05-31
"18",0.177306568683525,0,1.04957131499069,0.177306568683525,0.177306568683525,0.177306568683525,"LS",2125267,0,0,0,0,2,0,1,2,9.41058229389531e-07,0,4.70529114694765e-07,9.41058229389531e-07,0,15,0,2020-06-01
"19",0.179258059127485,0,1.04085473063998,0.179258059127485,0.179258059127485,0.179258059127485,"LS",2125267,0,0,0,0,2,0,1,1,9.41058229389531e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-06-02
"20",0.181230765662503,0,1.06365798978427,0.181230765662503,0.181230765662503,0.181230765662503,"LS",2125267,0,0,0,0,2,0,1,1,9.41058229389531e-07,0,4.70529114694765e-07,4.70529114694765e-07,0,15,0,2020-06-03
