"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",37.8495577965372,0,138.009379668839,37.8495577965372,37.8495577965372,37.8495577965372,"CL",18952035,45,0,184,0,201,0,198,201,1.06057212325748e-05,2.37441520132271e-06,1.04474268858199e-05,1.06057212325748e-05,0,2020-03-18
"2",37.9838077939605,0,144.408355639155,37.9838077939605,37.9838077939605,37.9838077939605,"CL",18952035,37,0,215,0,238,0,234,238,1.25580181758845e-05,1.95229694330978e-06,1.23469590468781e-05,1.25580181758845e-05,0,2020-03-19
"3",38.1185222394798,0,142.837848970733,38.1185222394798,38.1185222394798,38.1185222394798,"CL",18952035,104,0,309,0,342,0,337,342,1.80455555300526e-05,5.48753735416804e-06,1.77817316187945e-05,1.80455555300526e-05,0,2020-03-20
"4",38.2537026565611,0,146.461140929484,38.2537026565611,38.2537026565611,38.2537026565611,"CL",18952035,92,0,391,0,434,0,424,434,2.28999154972012e-05,4.85435996714865e-06,2.23722676746851e-05,2.28999154972012e-05,0,2020-03-21
"5",38.5254675213063,0,144.752959381568,38.5254675213063,38.5254675213063,38.5254675213063,"CL",18952035,95,1,557,1,632,1,615,631,3.33473423830211e-05,5.01265431390349e-06,3.24503410847437e-05,3.32945776007695e-05,1,2020-03-23
"6",38.6620550379604,0,147.153048273997,38.6620550379604,38.6620550379604,38.6620550379604,"CL",18952035,114,1,590,2,746,2,723,743,3.93625275597053e-05,6.01518517668419e-06,3.81489375679182e-05,3.92042332129505e-05,1,2020-03-24
"7",38.7991146641737,0,143.980816856516,38.7991146641737,38.7991146641737,38.7991146641737,"CL",18952035,176,0,721,2,922,2,889,918,4.86491292359897e-05,9.28660167628437e-06,4.69078914216864e-05,4.84380701069832e-05,0,2020-03-25
"8",38.9366479455212,0,145.275664912565,38.9366479455212,38.9366479455212,38.9366479455212,"CL",18952035,220,1,904,3,1142,3,1099,1137,6.02573813313452e-05,1.16082520953555e-05,5.79884956945257e-05,5.99935574200871e-05,1,2020-03-26
"9",39.1817750657004,0,142.506608863752,39.1817750657004,39.1817750657004,39.1817750657004,"CL",18952035,164,1,964,4,1306,4,1245,1296,6.89108056206101e-05,8.65342428926498e-06,6.56921539032616e-05,6.8383157798094e-05,1,2020-03-27
"10",39.4284060499757,0,142.260401466034,39.4284060499757,39.4284060499757,39.4284060499757,"CL",18952035,304,1,1176,5,1610,5,1535,1597,8.49512994251013e-05,1.60404938044912e-05,8.09939407562301e-05,8.42653572558303e-05,1,2020-03-28
"11",39.6765496278804,0,138.351495276783,39.6765496278804,39.6765496278804,39.6765496278804,"CL",18952035,299,1,1372,6,1909,6,1753,1892,0.000100727969318334,1.57766698932331e-05,9.24966632870824e-05,9.98309680200569e-05,1,2020-03-29
"12",39.9262145733473,0,141.870010722557,39.9262145733473,39.9262145733473,39.9262145733473,"CL",18952035,230,1,1507,6,2139,7,1938,2116,0.000112863869236206,1.21358999178716e-05,0.000102258148003631,0.000111650279244419,1,2020-03-30
"13",40.177409704853,0,153.58379967825,40.177409704853,40.177409704853,40.177409704853,"CL",18952035,310,1,1703,6,2449,8,2211,2416,0.000129220951734207,1.63570824980009e-05,0.000116662933558322,0.000127479713919904,1,2020-03-31
"14",40.4301438855629,0,139.921061055255,40.4301438855629,40.4301438855629,40.4301438855629,"CL",18952035,289,4,1816,10,2738,12,2396,2695,0.000144469973804924,1.52490220707169e-05,0.000126424418274871,0.000142201088168104,4,2020-04-01
"15",40.6844260234749,0,133.433955298307,40.6844260234749,40.6844260234749,40.6844260234749,"CL",18952035,293,4,1889,13,3031,16,2597,2970,0.000159930055004647,1.54600811997234e-05,0.000137030139507446,0.000156711403287299,4,2020-04-02
"16",40.9402650715624,0,146.198154315085,40.9402650715624,40.9402650715624,40.9402650715624,"CL",18952035,373,2,2098,14,3404,18,2867,3329,0.0001796113187845,1.96812637798527e-05,0.000151276630715382,0.000175653960115629,2,2020-04-03
