"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",0.000157613907487076,0,8.82580356807667,0.000157613907487076,0.000157613907487076,0.000157613907487076,"HU",9772756,23,0,60,1,73,1,69,73,7.46974548428304e-06,2.35348145395219e-06,7.06044436185657e-06,7.46974548428304e-06,0,2020-03-19
"2",0.00017729739728414,0,8.89655093312978,0.00017729739728414,0.00017729739728414,0.00017729739728414,"HU",9772756,18,3,78,4,103,4,95,103,1.05395039024816e-05,1.84185505091911e-06,9.72090165762862e-06,1.05395039024816e-05,3,2020-03-21
"3",0.000188042609868296,0,8.82050019636662,0.000188042609868296,0.000188042609868296,0.000188042609868296,"HU",9772756,28,0,100,4,131,4,122,131,1.34046117594668e-05,2.86510785698528e-06,1.24836842340073e-05,1.34046117594668e-05,0,2020-03-22
"4",0.000199439041637707,0,9.30474515945733,0.000199439041637707,0.000199439041637707,0.000199439041637707,"HU",9772756,36,3,128,6,167,7,155,167,1.7088321861305e-05,3.68371010183821e-06,1.58604184940256e-05,1.7088321861305e-05,3,2020-03-23
"5",0.000211526159979702,0,8.47223919647766,0.000211526159979702,0.000211526159979702,0.000211526159979702,"HU",9772756,20,1,137,7,187,8,174,185,1.91348274734374e-05,2.04650561213234e-06,1.78045988255514e-05,1.89301769122241e-05,1,2020-03-24
"6",0.000224345824206527,0,9.06385502984676,0.000224345824206527,0.000224345824206527,0.000224345824206527,"HU",9772756,39,2,176,9,226,10,210,222,2.31255134170954e-05,3.99068594365806e-06,2.14883089273896e-05,2.2716212294669e-05,2,2020-03-25
"7",0.000237942430516794,0,8.53420648509695,0.000237942430516794,0.000237942430516794,0.000237942430516794,"HU",9772756,35,0,188,9,261,10,236,254,2.6706898238327e-05,3.5813848212316e-06,2.41487662231616e-05,2.59906212740807e-05,0,2020-03-26
"8",0.000252363065742081,0,8.8990852578755,0.000252363065742081,0.000252363065742081,0.000252363065742081,"HU",9772756,39,0,215,9,300,10,269,292,3.06975841819851e-05,3.99068594365806e-06,2.752550048318e-05,2.98789819371322e-05,0,2020-03-27
"9",0.000267657670717393,0,8.21039815271001,0.000267657670717393,0.000267657670717393,0.000267657670717393,"HU",9772756,43,1,240,7,343,11,304,334,3.50975712480696e-05,4.39998706608453e-06,3.11068853044116e-05,3.41766437226101e-05,1,2020-03-28
"10",0.000283879212345605,0,8.95183477386089,0.000283879212345605,0.000283879212345605,0.000283879212345605,"HU",9772756,65,2,277,9,408,13,358,396,4.17487144874997e-05,6.65114323943011e-06,3.66324504571689e-05,4.05208111202203e-05,2,2020-03-29
