"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",0.269890571247389,0,6.82678001498707,0.269890571247389,0.269890571247389,0.269890571247389,"CR",5047561,1,0,1,0,1,0,1,1,1.98115485875257e-07,1.98115485875257e-07,1.98115485875257e-07,1.98115485875257e-07,0,117,0,2020-03-07
"2",0.281843364468673,0,6.28302812802525,0.281843364468673,0.281843364468673,0.281843364468673,"CR",5047561,4,0,5,0,5,0,5,5,9.90577429376287e-07,7.92461943501029e-07,9.90577429376287e-07,9.90577429376287e-07,0,117,0,2020-03-09
"3",0.288016343376099,0,7.16034656144163,0.288016343376099,0.288016343376099,0.288016343376099,"CR",5047561,4,0,9,0,9,0,9,9,1.78303937287732e-06,7.92461943501029e-07,1.78303937287732e-06,1.78303937287732e-06,0,117,0,2020-03-10
"4",0.294324182931752,0,6.97426301234465,0.294324182931752,0.294324182931752,0.294324182931752,"CR",5047561,4,0,13,0,13,0,13,13,2.57550131637835e-06,7.92461943501029e-07,2.57550131637835e-06,2.57550131637835e-06,0,117,0,2020-03-11
"5",0.300769814331161,0,6.52294206637507,0.300769814331161,0.300769814331161,0.300769814331161,"CR",5047561,9,0,22,0,22,0,22,22,4.35854068925566e-06,1.78303937287732e-06,4.35854068925566e-06,4.35854068925566e-06,0,117,0,2020-03-12
"6",0.307356231811033,0,6.8362326236381,0.307356231811033,0.307356231811033,0.307356231811033,"CR",5047561,1,0,23,0,23,0,23,23,4.55665617513092e-06,1.98115485875257e-07,4.55665617513092e-06,4.55665617513092e-06,0,117,0,2020-03-13
"7",0.314086493975458,0,5.97059516194062,0.314086493975458,0.314086493975458,0.314086493975458,"CR",5047561,3,0,26,0,26,0,26,26,5.15100263275669e-06,5.94346457625772e-07,5.15100263275669e-06,5.15100263275669e-06,0,117,0,2020-03-14
"8",0.320963725148685,0,6.77553771534888,0.320963725148685,0.320963725148685,0.320963725148685,"CR",5047561,1,0,26,0,27,0,27,27,5.34911811863195e-06,1.98115485875257e-07,5.34911811863195e-06,5.34911811863195e-06,0,117,0,2020-03-15
"9",0.32799111675496,0,7.04602776209544,0.32799111675496,0.32799111675496,0.32799111675496,"CR",5047561,8,0,30,0,35,0,35,35,6.93404200563401e-06,1.58492388700206e-06,6.93404200563401e-06,6.93404200563401e-06,0,117,0,2020-03-16
"10",0.335171928725897,0,6.90142278010967,0.335171928725897,0.335171928725897,0.335171928725897,"CR",5047561,6,0,32,0,41,0,41,41,8.12273492088555e-06,1.18869291525154e-06,8.12273492088555e-06,8.12273492088555e-06,0,117,0,2020-03-17
