"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",2.66529017927989e-06,0,29.3204068494353,2.66529017927989e-06,2.66529017927989e-06,2.66529017927989e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-14
"2",2.82136717417486e-06,0,28.9847759739575,2.82136717417486e-06,2.82136717417486e-06,2.82136717417486e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-15
"3",2.98658389738052e-06,0,29.4137810798751,2.98658389738052e-06,2.98658389738052e-06,2.98658389738052e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-16
"4",3.16147556314826e-06,0,27.6708858470778,3.16147556314826e-06,3.16147556314826e-06,3.16147556314826e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17
"5",3.34660872739241e-06,0,29.7346849141676,3.34660872739241e-06,3.34660872739241e-06,3.34660872739241e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-18
"6",3.54258312302942e-06,0,27.6916367489772,3.54258312302942e-06,3.54258312302942e-06,3.54258312302942e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-19
"7",3.75003360279307e-06,0,28.6798804540216,3.75003360279307e-06,3.75003360279307e-06,3.75003360279307e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-20
"8",3.96963219581898e-06,0,27.649996990597,3.96963219581898e-06,3.96963219581898e-06,3.96963219581898e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-21
"9",4.20209028466081e-06,0,27.1619577924465,4.20209028466081e-06,4.20209028466081e-06,4.20209028466081e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-22
"10",4.44816090979067e-06,0,28.5023390715822,4.44816090979067e-06,4.44816090979067e-06,4.44816090979067e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-23
"11",4.70864120904876e-06,0,28.1347241507441,4.70864120904876e-06,4.70864120904876e-06,4.70864120904876e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-24
"12",4.98437499994512e-06,0,26.4680867863534,4.98437499994512e-06,4.98437499994512e-06,4.98437499994512e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-25
"13",5.27625551317835e-06,0,29.3008402907668,5.27625551317835e-06,5.27625551317835e-06,5.27625551317835e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-26
"14",5.58522828722047e-06,0,29.6518148640963,5.58522828722047e-06,5.58522828722047e-06,5.58522828722047e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27
"15",5.91229422848967e-06,0,29.1146704017365,5.91229422848967e-06,5.91229422848967e-06,5.91229422848967e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-28
"16",6.25851285651431e-06,0,30.6608265983278,6.25851285651431e-06,6.25851285651431e-06,6.25851285651431e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-29
"17",6.62500573532443e-06,0,28.9284081838276,6.62500573532443e-06,6.62500573532443e-06,6.62500573532443e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-30
"18",7.01296010672067e-06,0,27.5698209135342,7.01296010672067e-06,7.01296010672067e-06,7.01296010672067e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-31
"19",7.42363273630436e-06,0,27.9297922341613,7.42363273630436e-06,7.42363273630436e-06,7.42363273630436e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-01
"20",7.85835398472722e-06,0,28.4184103258886,7.85835398472722e-06,7.85835398472722e-06,7.85835398472722e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-02
"21",8.31853211734991e-06,0,29.7492109757708,8.31853211734991e-06,8.31853211734991e-06,8.31853211734991e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-03
"22",8.80565786626976e-06,0,27.1187628645444,8.80565786626976e-06,8.80565786626976e-06,8.80565786626976e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-04
"23",9.32130925949685e-06,0,28.4854409527039,9.32130925949685e-06,9.32130925949685e-06,9.32130925949685e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-05
"24",9.86715673292182e-06,0,27.1226717898501,9.86715673292182e-06,9.86715673292182e-06,9.86715673292182e-06,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-06
"25",1.04449685416359e-05,0,27.537643650762,1.04449685416359e-05,1.04449685416359e-05,1.04449685416359e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-07
"26",1.10566164881325e-05,0,28.3713384601316,1.10566164881325e-05,1.10566164881325e-05,1.10566164881325e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-08
"27",1.17040819851142e-05,0,29.9964407596925,1.17040819851142e-05,1.17040819851142e-05,1.17040819851142e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-09
"28",1.23894624766131e-05,0,29.3904614104306,1.23894624766131e-05,1.23894624766131e-05,1.23894624766131e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-10
"29",1.31149782302746e-05,0,27.4345461534257,1.31149782302746e-05,1.31149782302746e-05,1.31149782302746e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-11
"30",1.38829795305797e-05,0,24.8103401047429,1.38829795305797e-05,1.38829795305797e-05,1.38829795305797e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-12
"31",1.46959542925088e-05,0,28.1328732319539,1.46959542925088e-05,1.46959542925088e-05,1.46959542925088e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-13
"32",1.55565361210549e-05,0,28.6012947376587,1.55565361210549e-05,1.55565361210549e-05,1.55565361210549e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-14
"33",1.64675128426927e-05,0,28.4900721794282,1.64675128426927e-05,1.64675128426927e-05,1.64675128426927e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-15
"34",1.74318355364434e-05,0,26.2056117480958,1.74318355364434e-05,1.74318355364434e-05,1.74318355364434e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-16
"35",1.84526280937891e-05,0,28.1979893565719,1.84526280937891e-05,1.84526280937891e-05,1.84526280937891e-05,"CH",8544527,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-17
