"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",3.8844160012259,0,49.5927316452287,3.8844160012259,3.8844160012259,3.8844160012259,"KZ",18551428,6,0,6,0,6,0,6,6,3.23425237129993e-07,3.23425237129993e-07,3.23425237129993e-07,3.23425237129993e-07,0,972,0,2020-03-15
"2",3.91606856788488,0,48.6087285953878,3.91606856788488,3.91606856788488,3.91606856788488,"KZ",18551428,3,0,9,0,9,0,9,9,4.8513785569499e-07,1.61712618564997e-07,4.8513785569499e-07,4.8513785569499e-07,0,972,0,2020-03-16
"3",3.94797800695044,0,50.6735370544901,3.94797800695044,3.94797800695044,3.94797800695044,"KZ",18551428,2,0,11,0,11,0,11,11,5.92946268071655e-07,1.07808412376664e-07,5.92946268071655e-07,5.92946268071655e-07,0,972,0,2020-03-17
"4",3.9801463858281,0,52.3427317429542,3.9801463858281,3.9801463858281,3.9801463858281,"KZ",18551428,22,0,33,0,33,0,33,33,1.77883880421496e-06,1.18589253614331e-06,1.77883880421496e-06,1.77883880421496e-06,0,972,0,2020-03-18
"5",4.012575788281,0,50.8835314815863,4.012575788281,4.012575788281,4.012575788281,"KZ",18551428,4,0,37,0,37,0,37,37,1.99445562896829e-06,2.15616824753329e-07,1.99445562896829e-06,1.99445562896829e-06,0,972,0,2020-03-19
"6",4.0452683145548,0,49.9231822522722,4.0452683145548,4.0452683145548,4.0452683145548,"KZ",18551428,12,0,49,0,49,0,49,49,2.64130610322828e-06,6.46850474259987e-07,2.64130610322828e-06,2.64130610322828e-06,0,972,0,2020-03-20
"7",4.07822608150332,0,49.2397882913574,4.07822608150332,4.07822608150332,4.07822608150332,"KZ",18551428,4,0,53,0,53,0,53,53,2.85692292798161e-06,2.15616824753329e-07,2.85692292798161e-06,2.85692292798161e-06,0,972,0,2020-03-21
"8",4.1114512227151,0,45.9917688211541,4.1114512227151,4.1114512227151,4.1114512227151,"KZ",18551428,3,0,50,0,56,0,56,56,3.01863554654661e-06,1.61712618564997e-07,3.01863554654661e-06,3.01863554654661e-06,0,972,0,2020-03-22
"9",4.14494588864086,0,50.4717279270434,4.14494588864086,4.14494588864086,4.14494588864086,"KZ",18551428,4,0,51,0,60,0,60,60,3.23425237129993e-06,2.15616824753329e-07,3.23425237129993e-06,3.23425237129993e-06,0,972,0,2020-03-23
"10",4.17871224672187,0,51.1700732973515,4.17871224672187,4.17871224672187,4.17871224672187,"KZ",18551428,2,0,51,0,62,0,62,62,3.3420607836766e-06,1.07808412376664e-07,3.3420607836766e-06,3.3420607836766e-06,0,972,0,2020-03-24
"11",4.21275248151913,0,51.1925755560558,4.21275248151913,4.21275248151913,4.21275248151913,"KZ",18551428,17,0,46,0,79,0,79,79,4.25843228887825e-06,9.16371505201648e-07,4.25843228887825e-06,4.25843228887825e-06,0,972,0,2020-03-25
"12",4.247068794896,0,51.7120095504086,4.247068794896,4.247068794896,4.247068794896,"KZ",18551428,9,0,51,0,88,0,88,88,4.74357014457324e-06,4.8513785569499e-07,4.74357014457324e-06,4.74357014457324e-06,0,972,0,2020-03-26
"13",4.28166340599272,0,51.6019115821538,4.28166340599272,4.28166340599272,4.28166340599272,"KZ",18551428,32,0,71,0,120,0,114,120,6.46850474259987e-06,1.72493459802663e-06,6.14507950546988e-06,6.46850474259987e-06,0,972,0,2020-03-27
"14",4.31653855151403,0,49.0789097100984,4.31653855151403,4.31653855151403,4.31653855151403,"KZ",18551428,73,0,140,0,193,0,184,193,1.04035117943481e-05,3.93500705174825e-06,9.91837393865313e-06,1.04035117943481e-05,0,972,0,2020-03-28
"15",4.35169648581045,0,49.0272934361621,4.35169648581045,4.35169648581045,4.35169648581045,"KZ",18551428,36,0,173,0,229,0,218,229,1.23440632171281e-05,1.94055142277996e-06,1.17511169490564e-05,1.23440632171281e-05,0,972,0,2020-03-29
"16",4.38713948101201,0,49.9764289729283,4.38713948101201,4.38713948101201,4.38713948101201,"KZ",18551428,55,1,224,1,284,1,251,284,1.53087945574864e-05,2.96473134035827e-06,1.35299557532714e-05,1.53087945574864e-05,1,972,0,2020-03-30
"17",4.42286982716304,0,49.9004707763354,4.42286982716304,4.42286982716304,4.42286982716304,"KZ",18551428,41,0,263,1,325,1,288,325,1.7518867011208e-05,2.21007245372162e-06,1.55244113822397e-05,1.7518867011208e-05,0,972,0,2020-03-31
"18",4.45888983235771,0,47.6568322705798,4.45888983235771,4.45888983235771,4.45888983235771,"KZ",18551428,15,0,261,1,340,1,291,340,1.8327430104033e-05,8.08563092824984e-07,1.56861240008047e-05,1.8327430104033e-05,0,972,0,2020-04-01
"19",4.49520182287673,0,50.930573332608,4.49520182287673,4.49520182287673,4.49520182287673,"KZ",18551428,8,1,260,2,348,2,295,342,1.87586637535396e-05,4.31233649506658e-07,1.5901740825558e-05,1.84352385164096e-05,1,972,0,2020-04-02
"20",4.53180814332475,0,46.9322940255427,4.53180814332475,4.53180814332475,4.53180814332475,"KZ",18551428,38,1,266,3,386,3,330,377,2.08070235886962e-05,2.04835983515663e-06,1.77883880421496e-05,2.03218857330013e-05,1,972,0,2020-04-03
"21",4.56871115781917,0,50.2553031155821,4.56871115781917,4.56871115781917,4.56871115781917,"KZ",18551428,74,0,267,3,460,3,400,449,2.47959348466328e-05,3.98891125793659e-06,2.15616824753329e-05,2.42029885785612e-05,0,972,0,2020-04-04
"22",4.60591324699571,0,50.2083088067829,4.60591324699571,4.60591324699571,4.60591324699571,"KZ",18551428,0,0,231,3,460,3,398,427,2.47959348466328e-05,0,2.14538740629562e-05,2.30170960424179e-05,0,972,0,2020-04-05
"23",4.64341681126574,0,53.8391107576856,4.64341681126574,4.64341681126574,4.64341681126574,"KZ",18551428,71,2,247,4,531,5,452,494,2.86231334860044e-05,3.82719863937159e-06,2.43647011971262e-05,2.66286778570361e-05,2,972,0,2020-04-06
"24",4.6812242699242,0,48.4236050702412,4.6812242699242,4.6812242699242,4.6812242699242,"KZ",18551428,139,1,345,5,670,6,582,621,3.61158181461826e-05,7.49268466017818e-06,3.13722480016094e-05,3.34745120429543e-05,1,972,0,2020-04-07
"25",4.71933806129185,0,48.3470699977393,4.71933806129185,4.71933806129185,4.71933806129185,"KZ",18551428,34,0,364,5,704,6,584,651,3.79485611565859e-05,1.8327430104033e-06,3.1480056413986e-05,3.50916382286043e-05,0,972,0,2020-04-08
"26",4.75776064285851,0,54.7165770378901,4.75776064285851,4.75776064285851,4.75776064285851,"KZ",18551428,55,1,411,5,759,7,566,703,4.09132924969442e-05,2.96473134035827e-06,3.0509780702596e-05,3.78946569503976e-05,1,972,0,2020-04-09
"27",4.79649449142734,0,46.7693770143959,4.79649449142734,4.79649449142734,4.79649449142734,"KZ",18551428,43,2,416,6,802,9,573,742,4.32311733630425e-05,2.31788086609829e-06,3.08871101459144e-05,3.99969209917425e-05,2,972,0,2020-04-10
"28",4.83554210325995,0,49.8630106400975,4.83554210325995,4.83554210325995,4.83554210325995,"KZ",18551428,38,1,380,7,840,10,556,778,4.52795331981991e-05,2.04835983515663e-06,2.99707386407127e-05,4.19374724145225e-05,1,972,0,2020-04-11
"29",4.87490599422271,0,49.8265174921584,4.87490599422271,4.87490599422271,4.87490599422271,"KZ",18551428,40,0,420,7,880,10,555,801,4.74357014457324e-05,2.15616824753329e-06,2.99168344345244e-05,4.31772691568541e-05,0,972,0,2020-04-12
"30",4.9145886999338,0,48.5722931165258,4.9145886999338,4.9145886999338,4.9145886999338,"KZ",18551428,81,0,430,5,961,10,621,873,5.18019421469873e-05,4.36624070125491e-06,3.34745120429543e-05,4.7058372002414e-05,0,972,0,2020-04-13
"31",4.95459277646565,0,53.9858716584927,4.95459277646565,4.95459277646565,4.95459277646565,"KZ",18551428,218,4,509,8,1179,14,831,1059,6.35530590960437e-05,1.17511169490564e-05,4.47943953425041e-05,5.70845543534438e-05,4,972,0,2020-04-14
"32",4.99492079884048,0,48.627552454714,4.99492079884048,4.99492079884048,4.99492079884048,"KZ",18551428,88,0,563,8,1267,14,881,1074,6.8296629240617e-05,4.74357014457324e-06,4.74896056519207e-05,5.78931174462688e-05,0,972,0,2020-04-15
"33",5.03557536282521,0,50.2292603640111,5.03557536282521,5.03557536282521,5.03557536282521,"KZ",18551428,64,2,572,9,1331,16,871,1102,7.17464984366702e-05,3.44986919605326e-06,4.69505635900374e-05,5.94024352195421e-05,2,972,0,2020-04-16
"34",5.07655908453728,0,47.2969735588099,5.07655908453728,5.07655908453728,5.07655908453728,"KZ",18551428,139,1,668,8,1470,17,1010,1186,7.92391830968484e-05,7.49268466017818e-06,5.44432482502156e-05,6.3930388539362e-05,1,972,0,2020-04-17
"35",5.11787460059688,0,55.0876233051856,5.11787460059688,5.11787460059688,5.11787460059688,"KZ",18551428,121,0,751,7,1591,17,1060,1266,8.57615920456366e-05,6.5224089487882e-06,5.71384585596322e-05,6.82427250344286e-05,0,972,0,2020-04-18
"36",5.15952456828007,0,56.8566133094102,5.15952456828007,5.15952456828007,5.15952456828007,"KZ",18551428,63,0,774,7,1654,17,984,1314,8.91575570355015e-05,3.39596498986493e-06,5.30417388893189e-05,7.08301269314686e-05,0,972,0,2020-04-19
"37",5.20151166567311,0,48.205914101485,5.20151166567311,5.20151166567311,5.20151166567311,"KZ",18551428,81,2,774,9,1735,19,1031,1387,9.35237977367564e-05,4.36624070125491e-06,5.55752365801705e-05,7.47651339832168e-05,2,972,0,2020-04-20
"38",5.24383859182762,0,51.6302722986859,5.24383859182762,5.24383859182762,5.24383859182762,"KZ",18551428,214,0,770,5,1949,19,1190,1563,0.00010505929786106,1.15355001243031e-05,6.41460053641154e-05,8.42522742723633e-05,0,972,0,2020-04-21
"39",5.28650806691688,0,49.0443770681663,5.28650806691688,5.28650806691688,5.28650806691688,"KZ",18551428,76,0,758,5,2025,19,1223,1565,0.000109156017531373,4.09671967031325e-06,6.59248441683303e-05,8.436008268474e-05,0,972,0,2020-04-22
"40",5.32952283239318,0,47.0539086208313,5.32952283239318,5.32952283239318,5.32952283239318,"KZ",18551428,166,0,860,3,2191,19,1351,1731,0.000118104115758636,8.94809822726315e-06,7.28245825604369e-05,9.33081809120031e-05,0,972,0,2020-04-23
"41",5.37288565028585,0,49.0876656099743,5.37288565028585,5.37288565028585,5.37288565028585,"KZ",18551428,143,3,864,5,2334,22,1454,1803,0.000125812417243567,7.70830148493151e-06,7.83767157978351e-05,9.7189283757563e-05,3,972,0,2020-04-24
"42",5.41659930592756,0,48.6917219288045,5.41659930592756,5.41659930592756,5.41659930592756,"KZ",18551428,148,3,891,8,2482,25,1521,1812,0.000133790239759441,7.97782251587317e-06,8.19882976124533e-05,9.7674421613258e-05,3,972,0,2020-04-25
"43",5.46066660556164,0,51.3429580820436,5.46066660556164,5.46066660556164,5.46066660556164,"KZ",18551428,170,0,998,8,2652,25,1473,1948,0.000142953954811457,9.16371505201648e-06,7.94008957154134e-05,0.000105005393654871,0,972,0,2020-04-26
"44",5.5050903773501,0,50.469232092247,5.5050903773501,5.5050903773501,5.5050903773501,"KZ",18551428,65,0,982,6,2717,25,1450,1958,0.000146457728213699,3.5037734022416e-06,7.81610989730818e-05,0.000105544435716755,0,972,0,2020-04-27
"45",5.54987347153613,0,50.1879476634494,5.54987347153613,5.54987347153613,5.54987347153613,"KZ",18551428,143,0,911,6,2860,25,1529,2058,0.00015416602969863,7.70830148493151e-06,8.241953126196e-05,0.000110934856335588,0,972,0,2020-04-28
"46",5.59501876060781,0,52.4724931980083,5.59501876060781,5.59501876060781,5.59501876060781,"KZ",18551428,203,0,1038,6,3063,25,1593,2223,0.000165108583554862,1.09425538562314e-05,8.58694004580133e-05,0.000119829050356663,0,972,0,2020-04-29
"47",5.64052913946271,0,53.4892543326628,5.64052913946271,5.64052913946271,5.64052913946271,"KZ",18551428,142,0,1014,6,3205,25,1614,2325,0.000172762980833605,7.65439727874318e-06,8.70013887879682e-05,0.000125327279387872,0,972,0,2020-04-30
"48",5.68640752557369,0,52.9232048342787,5.68640752557369,5.68640752557369,5.68640752557369,"KZ",18551428,299,0,1170,3,3504,25,1850,2543,0.000188880338483916,1.61173576503113e-05,9.97227814484146e-05,0.000137078396336929,0,972,0,2020-05-01
"49",5.73265685915572,0,51.6945525160624,5.73265685915572,5.73265685915572,5.73265685915572,"KZ",18551428,167,0,1189,0,3671,25,1936,2492,0.000197882340917368,9.00200243345148e-06,0.000104358543180611,0.000134329281821324,0,972,0,2020-05-02
"50",5.77928010317892,0,49.5077014310985,5.77928010317892,5.77928010317892,5.77928010317892,"KZ",18551428,206,0,1225,0,3877,25,1928,2610,0.000208986607392164,1.11042664747964e-05,0.000103927309531105,0.000140689978151547,0,972,0,2020-05-03
"51",5.82628024399966,0,49.8156782954852,5.82628024399966,5.82628024399966,5.82628024399966,"KZ",18551428,87,2,1247,2,3964,27,1939,2633,0.000213676273330549,4.6896659383849e-06,0.000104520255799176,0.000141929774893879,2,972,0,2020-05-04
"52",5.87366029107103,0,52.8309294683263,5.87366029107103,5.87366029107103,5.87366029107103,"KZ",18551428,157,2,1261,4,4121,29,1930,2651,0.000222139233702117,8.46296037156816e-06,0.000104035117943481,0.000142900050605269,2,972,0,2020-05-05
"53",5.9214232772664,0,48.1757251148607,5.9214232772664,5.9214232772664,5.9214232772664,"KZ",18551428,156,0,1214,4,4277,29,1943,2686,0.000230548289867497,8.40905616537983e-06,0.00010473587262393,0.00014478669782186,0,972,0,2020-05-06
"54",5.96957225905167,0,51.0259751935377,5.96957225905167,5.96957225905167,5.96957225905167,"KZ",18551428,225,1,1297,5,4502,30,2020,2848,0.000242676736259872,1.21284463923748e-05,0.000108886496500431,0.00015351917922437,1,972,0,2020-05-07
"55",6.01811031665871,0,54.5416515214018,6.01811031665871,6.01811031665871,6.01811031665871,"KZ",18551428,188,1,1186,6,4690,31,2038,2955,0.000252810727023278,1.01339907634065e-05,0.000109856772211821,0.000159286929286522,1,972,0,2020-05-08
"56",6.06704055425979,0,52.419449390899,6.06704055425979,6.06704055425979,6.06704055425979,"KZ",18551428,144,0,1163,6,4834,31,2117,2885,0.000260572932714398,7.76220569111984e-06,0.000114115204500699,0.000155513634853339,0,972,0,2020-05-09
"57",6.11636610014317,0,50.8223854598572,6.11636610014317,6.11636610014317,6.11636610014317,"KZ",18551428,202,0,1159,6,5036,31,2176,3011,0.000271461582364441,1.08886496500431e-05,0.000117295552665811,0.000162305564833068,0,972,0,2020-05-10
"58",6.16609010688987,0,50.660298193128,6.16609010688987,6.16609010688987,6.16609010688987,"KZ",18551428,90,0,1162,4,5126,31,2063,2935,0.000276312960921391,4.8513785569499e-06,0.000111204377366529,0.000158208845162755,0,972,0,2020-05-11
"59",6.2162157515514,0,57.9502079538451,6.2162157515514,6.2162157515514,6.2162157515514,"KZ",18551428,114,1,1119,3,5240,32,2035,2906,0.000282458040426861,6.14507950546988e-06,0.000109695059593256,0.000156645623183294,1,972,0,2020-05-12
"60",6.2667462329995,0,52.4462479091993,6.2667462329995,6.2667462329995,6.2667462329995,"KZ",18551428,177,0,1140,3,5417,32,1913,2935,0.000291999084922196,9.54104449533481e-06,0.00010311874643828,0.000158208845162755,0,972,0,2020-05-13
"61",6.31768478054835,0,53.3109135006188,6.31768478054835,6.31768478054835,6.31768478054835,"KZ",18551428,154,0,1069,2,5571,32,1900,2919,0.000300300332675199,8.30124775300317e-06,0.000102417991757831,0.000157346377863742,0,972,0,2020-05-14
"62",6.36903464573878,0,52.716711644552,6.36903464573878,6.36903464573878,6.36903464573878,"KZ",18551428,0,0,881,1,5571,32,1694,2854,0.000300300332675199,0,9.13137252830348e-05,0.0001538426044615,0,972,0,2020-05-15
"63",6.42079910530469,0,51.0166993853731,6.42079910530469,6.42079910530469,6.42079910530469,"KZ",18551428,279,2,1016,3,5850,34,1886,2990,0.000315339606201744,1.50392735265447e-05,0.000101663332871195,0.000161173576503113,2,972,0,2020-05-16
"64",6.47298146135655,0,52.5675505226994,6.47298146135655,6.47298146135655,6.47298146135655,"KZ",18551428,307,0,1121,3,6157,34,2036,3094,0.000331888197501562,1.6548591299818e-05,0.000109748963799444,0.0001667796139467,0,972,0,2020-05-17
