"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",0.0445959860022883,0,2.24732639348439,0.0445959860022883,0.0445959860022883,0.0445959860022883,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-14
"2",0.0459960885330992,0,2.19964538205968,0.0459960885330992,0.0459960885330992,0.0459960885330992,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-15
"3",0.0474401067213715,0,2.22136294642043,0.0474401067213715,0.0474401067213715,0.0474401067213715,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-16
"4",0.0489294154171222,0,2.1164737511286,0.0489294154171222,0.0489294154171222,0.0489294154171222,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17
"5",0.0504654323458295,0,2.28881960270308,0.0504654323458295,0.0504654323458295,0.0504654323458295,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-18
"6",0.052049619434912,0,2.21154259877683,0.052049619434912,0.052049619434912,0.052049619434912,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-19
"7",0.0536834841805667,0,2.23708579951188,0.0536834841805667,0.0536834841805667,0.0536834841805667,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-20
"8",0.0553685810561534,0,2.23613669958537,0.0553685810561534,0.0553685810561534,0.0553685810561534,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-21
"9",0.0571065129633387,0,2.26617031237441,0.0571065129633387,0.0571065129633387,0.0571065129633387,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-22
"10",0.0588989327272511,0,2.38433411098711,0.0588989327272511,0.0588989327272511,0.0588989327272511,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-23
"11",0.0607475446369281,0,2.12855649713717,0.0607475446369281,0.0607475446369281,0.0607475446369281,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-24
"12",0.0626541060323718,0,2.18113890104056,0.0626541060323718,0.0626541060323718,0.0626541060323718,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-25
"13",0.0646204289395648,0,2.24738337346555,0.0646204289395648,0.0646204289395648,0.0646204289395648,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-26
"14",0.0666483818234919,0,2.28286719352427,0.0666483818234919,0.0666483818234919,0.0666483818234919,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27
"15",0.0687398911215913,0,2.26929967580607,0.0687398911215913,0.0687398911215913,0.0687398911215913,"AZ",10047719,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-28
