"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",5.13636829013952e-09,0,16.888394505652,5.13636829013952e-09,5.13636829013952e-09,5.13636829013952e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-14
"2",5.59308031023059e-09,0,16.2112149530095,5.59308031023059e-09,5.59308031023059e-09,5.59308031023059e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-15
"3",6.09040193179687e-09,0,14.8339425617387,6.09040193179687e-09,6.09040193179687e-09,6.09040193179687e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-16
"4",6.63194405111297e-09,0,14.9409329043036,6.63194405111297e-09,6.63194405111297e-09,6.63194405111297e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17
"5",7.22163863561480e-09,0,15.382328113107,7.22163863561480e-09,7.22163863561480e-09,7.22163863561480e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-18
"6",7.86376727268155e-09,0,14.2404249142647,7.86376727268155e-09,7.86376727268155e-09,7.86376727268155e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-19
"7",8.56299225689847e-09,0,15.9955607231353,8.56299225689847e-09,8.56299225689847e-09,8.56299225689847e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-20
"8",9.32439044151511e-09,0,14.5845604289284,9.32439044151511e-09,9.32439044151511e-09,9.32439044151511e-09,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-21
"9",1.01534900998842e-08,0,14.8765535394697,1.01534900998842e-08,1.01534900998842e-08,1.01534900998842e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-22
"10",1.10563110645198e-08,0,14.4504976673536,1.10563110645198e-08,1.10563110645198e-08,1.10563110645198e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-23
"11",1.20394084352131e-08,0,15.0232921699378,1.20394084352131e-08,1.20394084352131e-08,1.20394084352131e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-24
"12",1.3109920173555e-08,0,15.2050971510665,1.3109920173555e-08,1.3109920173555e-08,1.3109920173555e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-25
"13",1.42756189294362e-08,0,16.0571497482206,1.42756189294362e-08,1.42756189294362e-08,1.42756189294362e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-26
"14",1.55449684715505e-08,0,16.8329079824239,1.55449684715505e-08,1.55449684715505e-08,1.55449684715505e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27
"15",1.69271851522429e-08,0,14.6225612233098,1.69271851522429e-08,1.69271851522429e-08,1.69271851522429e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-28
"16",1.84323048131369e-08,0,14.5142229302487,1.84323048131369e-08,1.84323048131369e-08,1.84323048131369e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-29
"17",2.0071255655832e-08,0,16.0060926254137,2.0071255655832e-08,2.0071255655832e-08,2.0071255655832e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-30
"18",2.18559375881469e-08,0,15.2231069279033,2.18559375881469e-08,2.18559375881469e-08,2.18559375881469e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-31
"19",2.37993086256154e-08,0,15.1859469839699,2.37993086256154e-08,2.37993086256154e-08,2.37993086256154e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-01
"20",2.59154789755723e-08,0,15.0234360660022,2.59154789755723e-08,2.59154789755723e-08,2.59154789755723e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-02
"21",2.82198134869407e-08,0,15.2044567771787,2.82198134869407e-08,2.82198134869407e-08,2.82198134869407e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-03
"22",3.07290432095791e-08,0,14.7700304889169,3.07290432095791e-08,3.07290432095791e-08,3.07290432095791e-08,"CZ",10649800,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-04
