"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",1.61829975731212,0.457472743111223,2.71589766329907,1.61829975731212,1.61829975731212,1.61829975731212,"TJ",9321023,15,0,15,0,15,0,15,15,1.60926542075907e-06,1.60926542075907e-06,1.60926542075907e-06,1.60926542075907e-06,0,24,0,2020-05-01
"2",1.61978128381847,0.480181425274948,2.69434136543826,1.61978128381847,1.61978128381847,1.61978128381847,"TJ",9321023,0,0,15,0,15,0,15,15,1.60926542075907e-06,0,1.60926542075907e-06,1.60926542075907e-06,0,24,0,2020-05-02
"3",1.6212640683904,0.526309026671362,2.89548229167655,1.6212640683904,1.6212640683904,1.6212640683904,"TJ",9321023,17,0,32,0,32,0,32,32,3.43309956428602e-06,1.82383414352695e-06,3.43309956428602e-06,3.43309956428602e-06,0,24,0,2020-05-03
"4",1.62274811191628,0.395797139958588,2.66353405563141,1.62274811191628,1.62274811191628,1.62274811191628,"TJ",9321023,44,2,76,2,76,2,76,76,8.1536114651793e-06,4.72051190089328e-06,8.1536114651793e-06,8.1536114651793e-06,2,24,0,2020-05-04
"5",1.62423341528478,0.523541339038765,2.7266143830412,1.62423341528478,1.62423341528478,1.62423341528478,"TJ",9321023,154,1,230,3,230,3,230,230,2.46754031183058e-05,1.65217916531265e-05,2.46754031183058e-05,2.46754031183058e-05,1,24,0,2020-05-05
"6",1.62571997938486,0.514335699301416,2.70372070717255,1.62571997938486,1.62571997938486,1.62571997938486,"TJ",9321023,63,2,293,5,293,5,293,293,3.14343178854939e-05,6.75891476718811e-06,3.14343178854939e-05,3.14343178854939e-05,2,24,0,2020-05-06
"7",1.62720780510578,0.545410468620935,2.77596168519825,1.62720780510578,1.62720780510578,1.62720780510578,"TJ",9321023,86,3,379,8,379,8,379,379,4.06607729645126e-05,9.22645507901869e-06,4.06607729645126e-05,4.06607729645126e-05,3,24,0,2020-05-07
"8",1.62869689333708,0.483729887813667,2.72441736589827,1.62869689333708,1.62869689333708,1.62869689333708,"TJ",9321023,82,4,446,12,461,12,461,461,4.94580905979955e-05,8.79731763348293e-06,4.94580905979955e-05,4.94580905979955e-05,4,24,0,2020-05-08
"9",1.63018724496859,0.553568625073107,2.82588784822438,1.63018724496859,1.63018724496859,1.63018724496859,"TJ",9321023,61,0,507,12,522,12,522,522,5.60024366424157e-05,6.54434604442023e-06,5.60024366424157e-05,5.60024366424157e-05,0,24,0,2020-05-09
"10",1.5901757801675,0.428115810474302,2.62176866623758,1.5901757801675,1.5901757801675,1.5901757801675,"TJ",9321023,90,8,580,20,612,20,612,612,6.56580291669702e-05,9.65559252455444e-06,6.56580291669702e-05,6.56580291669702e-05,8,24,0,2020-05-10
