"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",0.0526759223799755,0,0.706172017903398,0.0526759223799755,0.0526759223799755,0.0526759223799755,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2019-12-31
"2",0.0529344186766428,0,0.63533770360269,0.0529344186766428,0.0529344186766428,0.0529344186766428,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-01
"3",0.053194177842986,0,0.702821060306304,0.053194177842986,0.053194177842986,0.053194177842986,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-02
"4",0.0534552059931213,0,0.63311421570766,0.0534552059931213,0.0534552059931213,0.0534552059931213,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-03
"5",0.0537175092702197,0,0.677202292546628,0.0537175092702197,0.0537175092702197,0.0537175092702197,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-04
"6",0.0539810938466391,0,0.662671715357876,0.0539810938466391,0.0539810938466391,0.0539810938466391,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-05
"7",0.0542459659240579,0,0.667830679879763,0.0542459659240579,0.0542459659240579,0.0542459659240579,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-06
"8",0.054512131733609,0,0.65393714273221,0.054512131733609,0.054512131733609,0.054512131733609,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-07
"9",0.0547795975360134,0,0.669020143503845,0.0547795975360134,0.0547795975360134,0.0547795975360134,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-08
"10",0.055048369621716,0,0.686690254895846,0.055048369621716,0.055048369621716,0.055048369621716,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-09
"11",0.0553184543110203,0,0.6253953610332,0.0553184543110203,0.0553184543110203,0.0553184543110203,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-10
"12",0.0555898579542248,0,0.691017059246806,0.0555898579542248,0.0555898579542248,0.0555898579542248,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-11
"13",0.0558625869317596,0,0.646791985084305,0.0558625869317596,0.0558625869317596,0.0558625869317596,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-12
"14",0.0561366476498227,0,0.690351347700365,0.0561366476498227,0.0561366476498227,0.0561366476498227,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-13
"15",0.0564120465539758,0,0.680375708874004,0.0564120465539758,0.0564120465539758,0.0564120465539758,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-14
"16",0.0566887901158684,0,0.620572163896762,0.0566887901158684,0.0566887901158684,0.0566887901158684,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-15
"17",0.0569668848378334,0,0.672728790299284,0.0569668848378334,0.0569668848378334,0.0569668848378334,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-16
"18",0.0572463372530264,0,0.653477326780414,0.0572463372530264,0.0572463372530264,0.0572463372530264,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-17
"19",0.0575271539255663,0,0.666594739770211,0.0575271539255663,0.0575271539255663,0.0575271539255663,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-18
"20",0.0578093414506753,0,0.683713023690088,0.0578093414506753,0.0578093414506753,0.0578093414506753,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-19
"21",0.05809290645482,0,0.670736335724186,0.05809290645482,0.05809290645482,0.05809290645482,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-20
"22",0.0583778555958536,0,0.664749627798034,0.0583778555958536,0.0583778555958536,0.0583778555958536,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-21
"23",0.0586641955631579,0,0.633938328706479,0.0586641955631579,0.0586641955631579,0.0586641955631579,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-22
"24",0.0589519330777863,0,0.692986407655411,0.0589519330777863,0.0589519330777863,0.0589519330777863,"VN",96462108,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2020-01-23
"25",0.059241074892607,0,0.694690453517128,0.059241074892607,0.059241074892607,0.059241074892607,"VN",96462108,2,0,2,0,2,0,2,2,2.07335298954902e-08,2.07335298954902e-08,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-24
"26",0.0595316277924473,0,0.636337753667135,0.0595316277924473,0.0595316277924473,0.0595316277924473,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-25
"27",0.0598235986037877,0,0.666313180954631,0.0598235986037877,0.0598235986037877,0.0598235986037877,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-26
"28",0.060116994166352,0,0.686661564073975,0.060116994166352,0.060116994166352,0.060116994166352,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-27
"29",0.0604118213617157,0,0.653358861926286,0.0604118213617157,0.0604118213617157,0.0604118213617157,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-28
"30",0.0607080871039955,0,0.697659858078011,0.0607080871039955,0.0607080871039955,0.0607080871039955,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-29
"31",0.0610057983399959,0,0.678500709261419,0.0610057983399959,0.0610057983399959,0.0610057983399959,"VN",96462108,0,0,2,0,2,0,2,2,2.07335298954902e-08,0,2.07335298954902e-08,2.07335298954902e-08,0,12,0,2020-01-30
"32",0.0613049620493577,0,0.70418152273659,0.0613049620493577,0.0613049620493577,0.0613049620493577,"VN",96462108,3,0,3,0,5,0,5,5,5.18338247387254e-08,3.11002948432352e-08,5.18338247387254e-08,5.18338247387254e-08,0,12,0,2020-01-31
"33",0.0616055852447054,0,0.653410473537136,0.0616055852447054,0.0616055852447054,0.0616055852447054,"VN",96462108,0,0,3,0,5,0,5,5,5.18338247387254e-08,0,5.18338247387254e-08,5.18338247387254e-08,0,12,0,2020-02-01
"34",0.0619076749717963,0,0.697667489397151,0.0619076749717963,0.0619076749717963,0.0619076749717963,"VN",96462108,2,0,5,0,7,0,7,7,7.25673546342155e-08,2.07335298954902e-08,7.25673546342155e-08,7.25673546342155e-08,0,12,0,2020-02-02
"35",0.0622112383096698,0,0.632479701864408,0.0622112383096698,0.0622112383096698,0.0622112383096698,"VN",96462108,1,0,6,0,8,0,8,8,8.29341195819606e-08,1.03667649477451e-08,8.29341195819606e-08,8.29341195819606e-08,0,12,0,2020-02-03
"36",0.0625162823707978,0,0.725014224808406,0.0625162823707978,0.0625162823707978,0.0625162823707978,"VN",96462108,1,0,7,0,9,0,9,9,9.33008845297057e-08,1.03667649477451e-08,9.33008845297057e-08,9.33008845297057e-08,0,12,0,2020-02-04
"37",0.0628228143012346,0,0.642575460213547,0.0628228143012346,0.0628228143012346,0.0628228143012346,"VN",96462108,1,0,8,0,10,0,8,10,1.03667649477451e-07,1.03667649477451e-08,8.29341195819606e-08,1.03667649477451e-07,0,12,0,2020-02-05
"38",0.0631308412807688,0,0.678279917794817,0.0631308412807688,0.0631308412807688,0.0631308412807688,"VN",96462108,0,0,8,0,10,0,8,10,1.03667649477451e-07,0,8.29341195819606e-08,1.03667649477451e-07,0,12,0,2020-02-06
"39",0.0634403705246549,0,0.707438126201229,0.0634403705246549,0.0634403705246549,0.0634403705246549,"VN",96462108,2,0,7,0,12,0,10,12,1.24401179372941e-07,2.07335298954902e-08,1.03667649477451e-07,1.24401179372941e-07,0,12,0,2020-02-07
"40",0.0637514092790407,0,0.678562551160021,0.0637514092790407,0.0637514092790407,0.0637514092790407,"VN",96462108,1,0,8,0,13,0,11,13,1.34767944320686e-07,1.03667649477451e-08,1.14034414425196e-07,1.34767944320686e-07,0,12,0,2020-02-08
"41",0.0640639648258302,0,0.677782725168157,0.0640639648258302,0.0640639648258302,0.0640639648258302,"VN",96462108,1,0,7,0,14,0,12,14,1.45134709268431e-07,1.03667649477451e-08,1.24401179372941e-07,1.45134709268431e-07,0,12,0,2020-02-09
"42",0.0643780444812724,0,0.624856717982105,0.0643780444812724,0.0643780444812724,0.0643780444812724,"VN",96462108,0,0,6,0,14,0,12,14,1.45134709268431e-07,0,1.24401179372941e-07,1.45134709268431e-07,0,12,0,2020-02-10
"43",0.0646936555961154,0,0.673348716062481,0.0646936555961154,0.0646936555961154,0.0646936555961154,"VN",96462108,1,0,6,0,15,0,13,13,1.55501474216176e-07,1.03667649477451e-08,1.34767944320686e-07,1.34767944320686e-07,0,12,0,2020-02-11
"44",0.0650108055557616,0,0.732934164690686,0.0650108055557616,0.0650108055557616,0.0650108055557616,"VN",96462108,0,0,5,0,15,0,10,13,1.55501474216176e-07,0,1.03667649477451e-07,1.34767944320686e-07,0,12,0,2020-02-12
"45",0.0653295017804228,0,0.673930919180063,0.0653295017804228,0.0653295017804228,0.0653295017804228,"VN",96462108,1,0,6,0,16,0,11,14,1.65868239163921e-07,1.03667649477451e-08,1.14034414425196e-07,1.45134709268431e-07,0,12,0,2020-02-13
"46",0.0656497517252767,0,0.683429436320763,0.0656497517252767,0.0656497517252767,0.0656497517252767,"VN",96462108,0,0,4,0,16,0,9,14,1.65868239163921e-07,0,9.33008845297057e-08,1.45134709268431e-07,0,12,0,2020-02-14
"47",0.0659715628806234,0,0.655611252167784,0.0659715628806234,0.0659715628806234,0.0659715628806234,"VN",96462108,0,0,3,0,16,0,8,14,1.65868239163921e-07,0,8.29341195819606e-08,1.45134709268431e-07,0,12,0,2020-02-15
"48",0.0662949427720429,0,0.671860321928545,0.0662949427720429,0.0662949427720429,0.0662949427720429,"VN",96462108,0,0,2,0,16,0,7,14,1.65868239163921e-07,0,7.25673546342155e-08,1.45134709268431e-07,0,12,0,2020-02-16
"49",0.066619898960553,0,0.690727711277524,0.066619898960553,0.066619898960553,0.066619898960553,"VN",96462108,0,0,2,0,16,0,6,14,1.65868239163921e-07,0,6.22005896864705e-08,1.45134709268431e-07,0,12,0,2020-02-17
"50",0.0669464390427679,0,0.707633957998457,0.0669464390427679,0.0669464390427679,0.0669464390427679,"VN",96462108,0,0,1,0,16,0,6,11,1.65868239163921e-07,0,6.22005896864705e-08,1.14034414425196e-07,0,12,0,2020-02-18
"51",0.0672745706510574,0,0.715285977338456,0.0672745706510574,0.0672745706510574,0.0672745706510574,"VN",96462108,0,0,1,0,16,0,4,11,1.65868239163921e-07,0,4.14670597909803e-08,1.14034414425196e-07,0,12,0,2020-02-19
"52",0.0676043014762015,0,0.669721178540784,0.0676043014762015,0.0676043014762015,0.0676043014762015,"VN",96462108,0,0,0,0,16,0,3,9,1.65868239163921e-07,0,3.11002948432352e-08,9.33008845297057e-08,0,12,0,2020-02-20
"53",0.0679356392002867,0,0.689348055132495,0.0679356392002867,0.0679356392002867,0.0679356392002867,"VN",96462108,0,0,0,0,16,0,2,8,1.65868239163921e-07,0,2.07335298954902e-08,8.29341195819606e-08,0,12,0,2020-02-21
"54",0.0682685915639133,0,0.665848441079275,0.0682685915639133,0.0682685915639133,0.0682685915639133,"VN",96462108,0,0,0,0,16,0,2,7,1.65868239163921e-07,0,2.07335298954902e-08,7.25673546342155e-08,0,12,0,2020-02-22
"55",0.0686031663440805,0,0.679333349155287,0.0686031663440805,0.0686031663440805,0.0686031663440805,"VN",96462108,0,0,0,0,16,0,1,6,1.65868239163921e-07,0,1.03667649477451e-08,6.22005896864705e-08,0,12,0,2020-02-23
"56",0.0689393713543491,0,0.634716308170033,0.0689393713543491,0.0689393713543491,0.0689393713543491,"VN",96462108,0,0,0,0,16,0,1,6,1.65868239163921e-07,0,1.03667649477451e-08,6.22005896864705e-08,0,12,0,2020-02-24
"57",0.0692772144450044,0,0.678442370720433,0.0692772144450044,0.0692772144450044,0.0692772144450044,"VN",96462108,0,0,0,0,16,0,0,4,1.65868239163921e-07,0,0,4.14670597909803e-08,0,12,0,2020-02-25
"58",0.0696167035032195,0,0.708794485413991,0.0696167035032195,0.0696167035032195,0.0696167035032195,"VN",96462108,0,0,0,0,16,0,0,3,1.65868239163921e-07,0,0,3.11002948432352e-08,0,12,0,2020-02-26
"59",0.0699578464532201,0,0.599223185123514,0.0699578464532201,0.0699578464532201,0.0699578464532201,"VN",96462108,0,0,0,0,16,0,0,2,1.65868239163921e-07,0,0,2.07335298954902e-08,0,12,0,2020-02-27
"60",0.0703006512564496,0,0.699632731973649,0.0703006512564496,0.0703006512564496,0.0703006512564496,"VN",96462108,0,0,0,0,16,0,0,2,1.65868239163921e-07,0,0,2.07335298954902e-08,0,12,0,2020-02-28
"61",0.0706451259117337,0,0.68841646872602,0.0706451259117337,0.0706451259117337,0.0706451259117337,"VN",96462108,0,0,0,0,16,0,0,1,1.65868239163921e-07,0,0,1.03667649477451e-08,0,12,0,2020-02-29
"62",0.0709912784554481,0,0.692237859650761,0.0709912784554481,0.0709912784554481,0.0709912784554481,"VN",96462108,0,0,0,0,16,0,0,1,1.65868239163921e-07,0,0,1.03667649477451e-08,0,12,0,2020-03-01
"63",0.0713391169616842,0,0.685202806191396,0.0713391169616842,0.0713391169616842,0.0713391169616842,"VN",96462108,0,0,0,0,16,0,0,0,1.65868239163921e-07,0,0,0,0,12,0,2020-03-02
"64",0.0731038841787648,0,0.69166935860585,0.0731038841787648,0.0731038841787648,0.0731038841787648,"VN",96462108,1,0,1,0,17,0,1,1,1.76235004111666e-07,1.03667649477451e-08,1.03667649477451e-08,1.03667649477451e-08,0,12,0,2020-03-07
"65",0.0734620101480297,0,0.634923279763623,0.0734620101480297,0.0734620101480297,0.0734620101480297,"VN",96462108,4,0,5,0,21,0,5,5,2.17702063902647e-07,4.14670597909803e-08,5.18338247387254e-08,5.18338247387254e-08,0,12,0,2020-03-08
"66",0.0738218796686534,0,0.66658164874437,0.0738218796686534,0.0738218796686534,0.0738218796686534,"VN",96462108,9,0,14,0,30,0,14,14,3.11002948432352e-07,9.33008845297057e-08,1.45134709268431e-07,1.45134709268431e-07,0,12,0,2020-03-09
"67",0.0741835011225434,0,0.673040773616063,0.0741835011225434,0.0741835011225434,0.0741835011225434,"VN",96462108,4,0,18,0,34,0,18,18,3.52470008223333e-07,4.14670597909803e-08,1.86601769059411e-07,1.86601769059411e-07,0,12,0,2020-03-10
"68",0.0745468829308547,0,0.716070468057303,0.0745468829308547,0.0745468829308547,0.0745468829308547,"VN",96462108,4,0,22,0,38,0,22,22,3.93937068014313e-07,4.14670597909803e-08,2.28068828850392e-07,2.28068828850392e-07,0,12,0,2020-03-11
"69",0.0749120335541633,0,0.674880198554994,0.0749120335541633,0.0749120335541633,0.0749120335541633,"VN",96462108,1,0,23,0,39,0,23,23,4.04303832962058e-07,1.03667649477451e-08,2.38435593798137e-07,2.38435593798137e-07,0,12,0,2020-03-12
"70",0.0752789614926407,0,0.665594622124149,0.0752789614926407,0.0752789614926407,0.0752789614926407,"VN",96462108,5,0,28,0,44,0,28,28,4.56137657700783e-07,5.18338247387254e-08,2.90269418536862e-07,2.90269418536862e-07,0,12,0,2020-03-13
"71",0.0756476752862281,0,0.643101478629166,0.0756476752862281,0.0756476752862281,0.0756476752862281,"VN",96462108,9,0,36,0,53,0,37,37,5.49438542230489e-07,9.33008845297057e-08,3.83570303066568e-07,3.83570303066568e-07,0,12,0,2020-03-14
"72",0.0760181835148123,0,0.71464635106443,0.0760181835148123,0.0760181835148123,0.0760181835148123,"VN",96462108,0,0,32,0,53,0,37,37,5.49438542230489e-07,0,3.83570303066568e-07,3.83570303066568e-07,0,12,0,2020-03-15
