"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","date"
"1",1.26052988586497e-08,0,10.1205149705659,1.26052988586497e-08,1.26052988586497e-08,1.26052988586497e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-14
"2",1.35717781066339e-08,0,9.4837203680796,1.35717781066339e-08,1.35717781066339e-08,1.35717781066339e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-15
"3",1.4612359694212e-08,0,9.02506577628668,1.4612359694212e-08,1.4612359694212e-08,1.4612359694212e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-16
"4",1.57327252299065e-08,0,10.2198457918098,1.57327252299065e-08,1.57327252299065e-08,1.57327252299065e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-17
"5",1.6938991945131e-08,0,9.98882161346542,1.6938991945131e-08,1.6938991945131e-08,1.6938991945131e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-18
"6",1.82377460944675e-08,0,9.82257945194306,1.82377460944675e-08,1.82377460944675e-08,1.82377460944675e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-19
"7",1.96360789168261e-08,0,9.65063876236858,1.96360789168261e-08,1.96360789168261e-08,1.96360789168261e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-20
"8",2.1141625353834e-08,0,9.38562273191642,2.1141625353834e-08,2.1141625353834e-08,2.1141625353834e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-21
"9",2.27626057368598e-08,0,10.3445148733451,2.27626057368598e-08,2.27626057368598e-08,2.27626057368598e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-22
"10",2.45078706702836e-08,0,9.84483917762621,2.45078706702836e-08,2.45078706702836e-08,2.45078706702836e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-23
"11",2.63869493560775e-08,0,10.1447762668695,2.63869493560775e-08,2.63869493560775e-08,2.63869493560775e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-24
"12",2.84101016235517e-08,0,10.4486024882613,2.84101016235517e-08,2.84101016235517e-08,2.84101016235517e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-25
"13",3.05883739483475e-08,0,9.98331957497819,3.05883739483475e-08,3.05883739483475e-08,3.05883739483475e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-26
"14",3.29336598190371e-08,0,9.2203788317733,3.29336598190371e-08,3.29336598190371e-08,3.29336598190371e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-27
"15",3.54587645262367e-08,0,9.92778934921832,3.54587645262367e-08,3.54587645262367e-08,3.54587645262367e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-28
"16",3.81774752224441e-08,0,9.63821507699717,3.81774752224441e-08,3.81774752224441e-08,3.81774752224441e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-29
"17",4.11046361550506e-08,0,9.84999790170383,4.11046361550506e-08,4.11046361550506e-08,4.11046361550506e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-30
"18",4.42562297164061e-08,0,9.47735181506281,4.42562297164061e-08,4.42562297164061e-08,4.42562297164061e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-31
"19",4.76494637081931e-08,0,10.0310192766326,4.76494637081931e-08,4.76494637081931e-08,4.76494637081931e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-01
"20",5.13028652965733e-08,0,9.38853483375264,5.13028652965733e-08,5.13028652965733e-08,5.13028652965733e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-02
"21",5.52363821711077e-08,0,10.4844772170446,5.52363821711077e-08,5.52363821711077e-08,5.52363821711077e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-03
"22",5.94714914597783e-08,0,10.3879544415912,5.94714914597783e-08,5.94714914597783e-08,5.94714914597783e-08,"AT",8858775,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-04
