"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",1.44421606140687,0,9.99260241448456,1.44421606140687,1.44421606140687,1.44421606140687,"BD",163046173,3,0,3,0,3,0,3,3,1.83996958947328e-08,1.83996958947328e-08,1.83996958947328e-08,1.83996958947328e-08,0,201,0,2020-03-09
"2",1.79781346606182,0,9.81943787090507,1.79781346606182,1.79781346606182,1.79781346606182,"BD",163046173,0,0,3,0,3,0,3,3,1.83996958947328e-08,0,1.83996958947328e-08,1.83996958947328e-08,0,201,0,2020-03-15
"3",1.93378849335416,0,10.4407468781107,1.93378849335416,1.93378849335416,1.93378849335416,"BD",163046173,2,0,5,0,5,0,5,5,3.06661598245547e-08,1.22664639298219e-08,3.06661598245547e-08,3.06661598245547e-08,0,201,0,2020-03-17
"4",2.00554696813161,0,10.5527479059045,2.00554696813161,2.00554696813161,2.00554696813161,"BD",163046173,3,0,8,0,8,0,8,8,4.90658557192876e-08,1.83996958947328e-08,4.90658557192876e-08,4.90658557192876e-08,0,201,0,2020-03-18
"5",2.07994041387736,0,10.2784257869222,2.07994041387736,2.07994041387736,2.07994041387736,"BD",163046173,2,0,10,0,10,0,10,10,6.13323196491095e-08,1.22664639298219e-08,6.13323196491095e-08,6.13323196491095e-08,0,201,0,2020-03-19
"6",2.1570634855745,0,9.78279676450178,2.1570634855745,2.1570634855745,2.1570634855745,"BD",163046173,0,0,10,0,10,0,10,10,6.13323196491095e-08,0,6.13323196491095e-08,6.13323196491095e-08,0,201,0,2020-03-20
"7",2.23701407988806,0,10.7611251854147,2.23701407988806,2.23701407988806,2.23701407988806,"BD",163046173,7,0,17,0,17,0,17,17,1.04264943403486e-07,4.29326237543766e-08,1.04264943403486e-07,1.04264943403486e-07,0,201,0,2020-03-21
"8",2.31989343415694,0,10.9885947621501,2.31989343415694,2.31989343415694,2.31989343415694,"BD",163046173,7,2,21,2,24,2,24,24,1.47197567157863e-07,4.29326237543766e-08,1.47197567157863e-07,1.47197567157863e-07,2,201,0,2020-03-22
"9",2.40580622747572,0,10.5205935393632,2.40580622747572,2.40580622747572,2.40580622747572,"BD",163046173,3,1,24,3,27,3,27,27,1.65597263052596e-07,1.83996958947328e-08,1.65597263052596e-07,1.65597263052596e-07,1,201,0,2020-03-23
"10",2.49486068383191,0,10.4404225424438,2.49486068383191,2.49486068383191,2.49486068383191,"BD",163046173,6,0,28,3,33,3,33,33,2.02396654842061e-07,3.67993917894657e-08,2.02396654842061e-07,2.02396654842061e-07,0,201,0,2020-03-24
"11",2.58716867725561,0,10.7022178018727,2.58716867725561,2.58716867725561,2.58716867725561,"BD",163046173,6,1,31,4,39,4,39,39,2.39196046631527e-07,3.67993917894657e-08,2.39196046631527e-07,2.39196046631527e-07,1,201,0,2020-03-25
"12",2.68284583943937,0,10.8723449312321,2.68284583943937,2.68284583943937,2.68284583943937,"BD",163046173,0,1,29,5,39,5,39,39,2.39196046631527e-07,0,2.39196046631527e-07,2.39196046631527e-07,1,201,0,2020-03-26
"13",2.78201166725202,0,10.738201143171,2.78201166725202,2.78201166725202,2.78201166725202,"BD",163046173,9,0,38,5,48,5,45,48,2.94395134315725e-07,5.51990876841985e-08,2.75995438420993e-07,2.94395134315725e-07,0,201,0,2020-03-27
"14",2.88478963502739,0,10.8089470073722,2.88478963502739,2.88478963502739,2.88478963502739,"BD",163046173,0,0,31,5,48,5,45,48,2.94395134315725e-07,0,2.75995438420993e-07,2.94395134315725e-07,0,201,0,2020-03-28
"15",2.99130730665816,0,11.4852505168354,2.99130730665816,2.99130730665816,2.99130730665816,"BD",163046173,0,0,24,3,48,5,43,48,2.94395134315725e-07,0,2.63728974491171e-07,2.94395134315725e-07,0,201,0,2020-03-29
"16",3.10169644980386,0,10.8357832139672,3.10169644980386,3.10169644980386,3.10169644980386,"BD",163046173,1,0,22,2,49,5,41,49,3.00528366280636e-07,6.13323196491095e-09,2.51462510561349e-07,3.00528366280636e-07,0,201,0,2020-03-30
"17",3.21609315162567,0,10.8945912051674,3.21609315162567,3.21609315162567,3.21609315162567,"BD",163046173,0,0,16,2,49,5,39,49,3.00528366280636e-07,0,2.39196046631527e-07,3.00528366280636e-07,0,201,0,2020-03-31
"18",3.33463793592046,0,11.6807700416955,3.33463793592046,3.33463793592046,3.33463793592046,"BD",163046173,2,0,12,1,51,5,41,51,3.12794830210458e-07,1.22664639298219e-08,2.51462510561349e-07,3.12794830210458e-07,0,201,0,2020-04-01
"19",3.45747588151046,0,11.8257018153127,3.45747588151046,3.45747588151046,3.45747588151046,"BD",163046173,3,1,15,1,54,6,37,51,3.31194526105191e-07,1.83996958947328e-08,2.26929582701705e-07,3.12794830210458e-07,1,201,0,2020-04-02
"20",3.58475674172759,0,11.5844978567212,3.58475674172759,3.58475674172759,3.58475674172759,"BD",163046173,2,0,8,1,56,6,32,53,3.43460990035013e-07,1.22664639298219e-08,1.9626342287715e-07,3.2506129414028e-07,0,201,0,2020-04-03
"21",3.71663506543158,0,11.985668604488,3.71663506543158,3.71663506543158,3.71663506543158,"BD",163046173,5,0,13,1,61,6,34,56,3.74127149859568e-07,3.06661598245547e-08,2.08529886806972e-07,3.43460990035013e-07,0,201,0,2020-04-04
"22",3.85327031631416,0,11.8444042208689,3.85327031631416,3.85327031631416,3.85327031631416,"BD",163046173,9,2,22,3,70,8,37,62,4.29326237543766e-07,5.51990876841985e-08,2.26929582701705e-07,3.80260381824479e-07,2,201,0,2020-04-05
"23",3.99482699627906,0,12.5874709928752,3.99482699627906,3.99482699627906,3.99482699627906,"BD",163046173,18,1,39,4,88,9,49,78,5.39724412912163e-07,1.10398175368397e-07,3.00528366280636e-07,4.78392093263054e-07,1,201,0,2020-04-06
"24",4.14147476672921,0,12.6401808388756,4.14147476672921,4.14147476672921,4.14147476672921,"BD",163046173,35,3,74,7,123,12,84,113,7.54387531684046e-07,2.14663118771883e-07,5.15191485052519e-07,6.93055212034937e-07,3,201,0,2020-04-07
"25",4.29338857041575,0,12.8171536815847,4.29338857041575,4.29338857041575,4.29338857041575,"BD",163046173,41,5,113,12,164,17,116,147,1.0058500422454e-06,2.51462510561349e-07,7.1145490792967e-07,9.01585098841909e-07,5,201,0,2020-04-08
"26",4.45074875297992,0,12.8344864786629,4.45074875297992,4.45074875297992,4.45074875297992,"BD",163046173,54,3,164,14,218,20,170,194,1.33704456835059e-06,3.31194526105191e-07,1.04264943403486e-06,1.18984700119272e-06,3,201,0,2020-04-09
"27",4.61374118386818,0,13.0035395858927,4.61374118386818,4.61374118386818,4.61374118386818,"BD",163046173,112,1,274,15,330,21,282,303,2.02396654842061e-06,6.86921980070026e-07,1.72957141410489e-06,1.85836928536802e-06,1,201,0,2020-04-10
"28",4.78255737627204,0,12.5208820835287,4.78255737627204,4.78255737627204,4.78255737627204,"BD",163046173,94,6,363,21,424,27,375,391,2.60049035312224e-06,5.76523804701629e-07,2.2999619868416e-06,2.39809369828018e-06,6,201,0,2020-04-11
"29",4.95739460571377,0,13.6918889474655,4.95739460571377,4.95739460571377,4.95739460571377,"BD",163046173,58,3,412,22,482,30,433,443,2.95621780708708e-06,3.55727453964835e-07,2.65568944080644e-06,2.71702176045555e-06,3,201,0,2020-04-12
"30",5.13845602686701,0,14.0735580290081,5.13845602686701,5.13845602686701,5.13845602686701,"BD",163046173,139,4,533,25,621,34,570,582,3.8087370502097e-06,8.52519243122621e-07,3.49594221999924e-06,3.56954100357817e-06,4,201,0,2020-04-13
"31",5.3259508391955,0,13.8586220170352,5.3259508391955,5.3259508391955,5.3259508391955,"BD",163046173,182,5,680,27,803,39,749,755,4.92498526782349e-06,1.11624821761379e-06,4.5937907417183e-06,4.63059013350776e-06,5,201,0,2020-04-14
"32",5.5200942494035,0,13.9826054460942,5.5200942494035,5.5200942494035,5.5200942494035,"BD",163046173,209,7,848,29,1012,46,956,964,6.20683074848988e-06,1.28184548066639e-06,5.86336975845486e-06,5.91243561417415e-06,7,201,0,2020-04-15
"33",5.72110772618137,0,14.0066879388321,5.72110772618137,5.72110772618137,5.72110772618137,"BD",163046173,219,4,1013,30,1231,50,1170,1183,7.55000854880537e-06,1.3431778003155e-06,7.17588139894581e-06,7.25561341448965e-06,4,201,0,2020-04-16
"34",5.92921905756422,0,14.6120913423156,5.92921905756422,5.92921905756422,5.92921905756422,"BD",163046173,341,10,1242,39,1572,60,1502,1523,9.64144064884001e-06,2.09143210003463e-06,9.21211441129624e-06,9.34091228255937e-06,10,201,0,2020-04-17
"35",6.14466245151254,0,14.5532713738694,6.14466245151254,6.14466245151254,6.14466245151254,"BD",163046173,266,15,1414,48,1838,75,1750,1789,1.12728803515063e-05,1.63143970266631e-06,1.07331559385942e-05,1.09723519852257e-05,15,201,0,2020-04-18
"36",6.36767863148665,0,14.294213479468,6.36767863148665,6.36767863148665,6.36767863148665,"BD",163046173,306,9,1662,54,2144,84,2021,2093,1.31496493327691e-05,1.87676898126275e-06,1.2395261801085e-05,1.28368545025586e-05,9,201,0,2020-04-19
"37",6.59851492632898,0,14.8078833120612,6.59851492632898,6.59851492632898,6.59851492632898,"BD",163046173,312,7,1835,57,2456,91,2292,2402,1.50632177058213e-05,1.91356837305222e-06,1.40573676635759e-05,1.47320231797161e-05,7,201,0,2020-04-20
"38",6.83742535372125,0,14.8287180551897,6.83742535372125,6.83742535372125,6.83742535372125,"BD",163046173,492,10,2145,62,2948,101,2730,2892,1.80807678325575e-05,3.01755012673619e-06,1.67437232642069e-05,1.77373068425225e-05,10,201,0,2020-04-21
"39",7.08467069643578,0,15.5430120512352,7.08467069643578,7.08467069643578,7.08467069643578,"BD",163046173,434,9,2370,64,3382,110,3052,3321,2.07425905053288e-05,2.66182267277135e-06,1.87186239569082e-05,2.03684633554693e-05,9,201,0,2020-04-22
