"","yhat","yhat_lower","yhat_upper","trend","trend_lower","trend_upper","countrycode","population","cases","deaths","cases_prev_week","deaths_prev_week","cases_infected","cum_deaths","cases_contagious","cases_active","p_cases_infected","p_cases","p_cases_contagious","p_cases_active","y","cap","floor","date"
"1",5.50937946117828e-06,0,1.58450888297524,5.50937946117828e-06,5.50937946117828e-06,5.50937946117828e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2019-12-31
"2",5.75212268071019e-06,0,1.7676771806472,5.75212268071019e-06,5.75212268071019e-06,5.75212268071019e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-01
"3",6.00556116261207e-06,0,1.60297234513181,6.00556116261207e-06,6.00556116261207e-06,6.00556116261207e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-02
"4",6.27016613978004e-06,0,1.77760769923777,6.27016613978004e-06,6.27016613978004e-06,6.27016613978004e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-03
"5",6.5464296075982e-06,0,1.74355803719427,6.5464296075982e-06,6.5464296075982e-06,6.5464296075982e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-04
"6",6.8348652387309e-06,0,1.81185251328655,6.8348652387309e-06,6.8348652387309e-06,6.8348652387309e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-05
"7",7.13600933822031e-06,0,1.70701131703963,7.13600933822031e-06,7.13600933822031e-06,7.13600933822031e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-06
"8",7.45042184066541e-06,0,1.62945994630768,7.45042184066541e-06,7.45042184066541e-06,7.45042184066541e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-07
"9",7.77868735133627e-06,0,1.70152249454436,7.77868735133627e-06,7.77868735133627e-06,7.77868735133627e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-08
"10",8.12141623315965e-06,0,1.79281413452971,8.12141623315965e-06,8.12141623315965e-06,8.12141623315965e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-09
"11",8.47924574159656e-06,0,1.6805641402035,8.47924574159656e-06,8.47924574159656e-06,8.47924574159656e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-10
"12",8.85284120952228e-06,0,1.81131059440898,8.85284120952228e-06,8.85284120952228e-06,8.85284120952228e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-11
"13",9.24289728431163e-06,0,1.58904185376874,9.24289728431163e-06,9.24289728431163e-06,9.24289728431163e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-12
"14",9.65013925841378e-06,0,1.62362672879598,9.65013925841378e-06,9.65013925841378e-06,9.65013925841378e-06,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-13
"15",1.00753243043332e-05,0,1.6499848037365,1.00753243043332e-05,1.00753243043332e-05,1.00753243043332e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-14
"16",1.05192429928502e-05,0,1.70560150259831,1.05192429928502e-05,1.05192429928502e-05,1.05192429928502e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-15
"17",1.09827207272023e-05,0,1.75948350381703,1.09827207272023e-05,1.09827207272023e-05,1.09827207272023e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-16
"18",1.14666192777937e-05,0,1.63119026083769,1.14666192777937e-05,1.14666192777937e-05,1.14666192777937e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-17
"19",1.19718383845239e-05,0,1.66759508799611,1.19718383845239e-05,1.19718383845239e-05,1.19718383845239e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-18
"20",1.24993174297133e-05,0,1.65517435252188,1.24993174297133e-05,1.24993174297133e-05,1.24993174297133e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-19
"21",1.30500371847374e-05,0,1.61384147806426,1.30500371847374e-05,1.30500371847374e-05,1.30500371847374e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-20
"22",1.36250216336164e-05,0,1.68864238439268,1.36250216336164e-05,1.36250216336164e-05,1.36250216336164e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-21
"23",1.42253398769518e-05,0,1.71405014961567,1.42253398769518e-05,1.42253398769518e-05,1.42253398769518e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-22
"24",1.48521081197483e-05,0,1.81219911402747,1.48521081197483e-05,1.48521081197483e-05,1.48521081197483e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-23
"25",1.55064917468185e-05,0,1.61016295521364,1.55064917468185e-05,1.55064917468185e-05,1.55064917468185e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-24
"26",1.61897074896285e-05,0,1.71421402053912,1.61897074896285e-05,1.61897074896285e-05,1.61897074896285e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-25
"27",1.69030257281934e-05,0,1.69259477078447,1.69030257281934e-05,1.69030257281934e-05,1.69030257281934e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-26
"28",1.76477727378141e-05,0,1.62486081691425,1.76477727378141e-05,1.76477727378141e-05,1.76477727378141e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-27
"29",1.84253332671326e-05,0,1.62326432751976,1.84253332671326e-05,1.84253332671326e-05,1.84253332671326e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-28
"30",1.92371530765339e-05,0,1.5746524925705,1.92371530765339e-05,1.92371530765339e-05,1.92371530765339e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-29
"31",2.00847416262967e-05,0,1.73467562158892,2.00847416262967e-05,2.00847416262967e-05,2.00847416262967e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-30
"32",2.09696748831829e-05,0,1.62327296733819,2.09696748831829e-05,2.09696748831829e-05,2.09696748831829e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-01-31
"33",2.1893598250682e-05,0,1.63106018993643,2.1893598250682e-05,2.1893598250682e-05,2.1893598250682e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-01
"34",2.28582296283599e-05,0,1.54626492582054,2.28582296283599e-05,2.28582296283599e-05,2.28582296283599e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-02
"35",2.38653626059993e-05,0,1.7879294023348,2.38653626059993e-05,2.38653626059993e-05,2.38653626059993e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-03
"36",2.491686979847e-05,0,1.56332643174655,2.491686979847e-05,2.491686979847e-05,2.491686979847e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-04
"37",2.60147063275313e-05,0,1.61475040775339,2.60147063275313e-05,2.60147063275313e-05,2.60147063275313e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-05
"38",2.71609134570373e-05,0,1.72423049759545,2.71609134570373e-05,2.71609134570373e-05,2.71609134570373e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-06
"39",2.8357622394726e-05,0,1.87293985651205,2.8357622394726e-05,2.8357622394726e-05,2.8357622394726e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-07
"40",2.96070582361123e-05,0,1.81592700956927,2.96070582361123e-05,2.96070582361123e-05,2.96070582361123e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-08
"41",3.09115441198288e-05,0,1.79568290385166,3.09115441198288e-05,3.09115441198288e-05,3.09115441198288e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-09
"42",3.2273505541189e-05,0,1.8173992707175,3.2273505541189e-05,3.2273505541189e-05,3.2273505541189e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-10
"43",3.36954748619492e-05,0,1.65281249989235,3.36954748619492e-05,3.36954748619492e-05,3.36954748619492e-05,"LU",613894,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2020-02-11
